,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5
1965-01-01,8.61662e-05,3.4432025e-05,5.7125297e-05,8.083334e-05,3.1352392e-06
1965-02-01,8.432663e-05,3.0645195e-05,5.383201e-05,7.456085e-05,5.5042547e-06
1965-03-01,8.6363616e-05,3.228735e-05,5.4828073e-05,0.00012692137,3.682624e-06
1965-04-01,8.534064e-05,3.2655265e-05,5.7313737e-05,0.00016726632,-1.046421e-06
1965-05-01,8.426381e-05,3.478199e-05,5.7250923e-05,0.00014384543,5.059992e-07
1965-06-01,8.541242e-05,3.3965403e-05,5.7268873e-05,0.00017776535,4.7907815e-07
1965-07-01,8.67764e-05,3.4656365e-05,5.454989e-05,0.00019833267,8.469942e-07
1965-08-01,8.57265e-05,3.2628344e-05,5.5330587e-05,0.00019888005,1.2687451e-06
1965-09-01,8.4604806e-05,3.2960368e-05,5.8175196e-05,0.00014859243,2.1122614e-06
1965-10-01,8.517014e-05,3.363338e-05,6.0077582e-05,7.727983e-05,1.5289843e-06
1965-11-01,8.607646e-05,3.1793807e-05,5.9539176e-05,9.8744495e-05,3.4447294e-07
1965-12-01,8.407537e-05,3.057341e-05,5.4011485e-05,9.430261e-05,1.4661637e-06
1966-01-01,8.5456704e-05,3.1636926e-05,4.6642992e-05,8.041149e-05,8.4488056e-07
1966-02-01,8.488643e-05,3.4211313e-05,5.2345757e-05,9.398406e-05,2.694207e-06
1966-03-01,8.6214364e-05,2.9535051e-05,5.9017984e-05,0.000112355105,-9.14828e-07
1966-04-01,8.7297885e-05,3.2093147e-05,5.1612544e-05,0.00016451908,-1.0531949e-08
1966-05-01,8.40799e-05,3.559627e-05,6.129909e-05,0.00015620119,-1.0014628e-07
1966-06-01,8.4120635e-05,3.5685884e-05,5.575112e-05,0.00016052714,9.1005495e-07
1966-07-01,8.813701e-05,3.7926256e-05,5.643545e-05,0.00018390031,1.3499848e-06
1966-08-01,8.741194e-05,3.4113553e-05,5.632954e-05,0.00019299214,6.7379733e-07
1966-09-01,8.71431e-05,3.3364046e-05,5.485497e-05,0.00017224225,1.0159638e-06
1966-10-01,8.422654e-05,3.1865035e-05,5.289159e-05,0.00010738555,1.4477446e-06
1966-11-01,8.4585e-05,3.7233778e-05,5.4309134e-05,9.011433e-05,7.6341166e-07
1966-12-01,8.5473e-05,3.6264308e-05,5.5425247e-05,0.000104892635,1.8958199e-06
1967-01-01,8.612322e-05,3.425586e-05,5.3850657e-05,7.34767e-05,3.1710988e-06
1967-02-01,8.650018e-05,3.4496476e-05,5.586379e-05,0.0001034732,1.9359504e-06
1967-03-01,8.677288e-05,3.424784e-05,5.8374193e-05,0.00013311679,4.9226946e-07
1967-04-01,8.488807e-05,3.2010135e-05,5.7564128e-05,0.0001011633,-1.4134639e-07
1967-05-01,8.681298e-05,3.5170193e-05,5.832607e-05,0.0001324591,1.3985809e-06
