,r600_cluster1,r600_cluster2,r600_cluster3,r600_cluster4,r600_cluster5
1965-01-01,29.266582,59.489834,10.050877,40.067738,23.313988
1965-02-01,35.723686,41.746716,16.85033,46.467514,27.687523
1965-03-01,23.870918,56.498795,13.575912,48.706696,26.517971
1965-04-01,51.8943,80.47461,15.317135,41.474804,29.140453
1965-05-01,65.468636,75.84227,18.316364,42.76229,30.121632
1965-06-01,71.73409,77.339424,19.399101,37.33387,40.08248
1965-07-01,77.81117,66.533356,22.15754,42.270885,34.45913
1965-08-01,82.03401,72.67432,32.31823,39.222515,36.34286
1965-09-01,78.95124,72.72838,24.337755,42.17424,40.66889
1965-10-01,71.94212,60.742924,22.078915,44.031765,43.995728
1965-11-01,51.524105,60.585674,35.898956,34.164284,29.158472
1965-12-01,22.861893,44.30859,27.546652,39.274933,20.304932
1966-01-01,21.961304,38.577545,16.988907,46.222458,36.5748
1966-02-01,15.073162,49.267624,15.854565,47.010426,28.17803
1966-03-01,36.271103,63.932007,27.189789,42.394257,27.539448
1966-04-01,52.37188,70.07322,28.442326,35.47821,20.477299
1966-05-01,59.60147,69.37554,16.133636,30.167645,46.033676
1966-06-01,73.197174,80.416916,26.449429,37.41858,52.38173
1966-07-01,76.1422,75.25738,34.514595,42.53379,43.36772
1966-08-01,81.94853,67.63873,31.415258,44.291943,38.044025
1966-09-01,80.28067,71.035194,32.45603,40.138702,50.45778
1966-10-01,61.88165,64.71176,26.703876,36.477943,49.208523
1966-11-01,56.61705,57.782585,42.404106,33.88422,28.50635
1966-12-01,27.168447,45.283466,32.72361,43.420254,17.139935
1967-01-01,35.004868,40.74604,16.946938,42.220604,24.791012
1967-02-01,44.27959,49.127243,15.06868,49.81301,22.299622
1967-03-01,31.214575,51.152447,17.041523,44.860634,21.38752
1967-04-01,35.56564,63.173615,19.483929,40.865967,22.19659
1967-05-01,65.957214,76.92439,11.060501,36.36795,38.04014
1967-06-01,72.70339,78.63712,19.380898,39.698814,66.6548
1967-07-01,82.38687,61.947342,27.610083,37.937103,39.54342
1967-08-01,89.79348,68.963776,38.178642,28.11005,47.698284
1967-09-01,81.283905,72.45509,34.873116,34.09614,55.049152
1967-10-01,79.67084,67.43347,16.744247,38.84414,39.519768
1967-11-01,66.62271,57.130093,20.776073,28.829597,26.91756
1967-12-01,31.59124,65.6346,28.469824,44.044807,20.84026
1968-01-01,33.963074,48.426758,26.436682,41.996487,21.588629
1968-02-01,18.02985,48.75672,18.916725,50.96506,27.648695
1968-03-01,33.514,69.1517,30.547548,32.11528,16.465336
1968-04-01,31.672644,63.157627,37.28042,40.388515,19.129192
1968-05-01,67.398865,84.06606,12.975769,39.100853,41.28827
1968-06-01,76.09865,85.54527,18.29543,39.659378,42.583984
1968-07-01,81.30402,80.98372,21.096096,37.056686,34.460434
1968-08-01,84.39603,80.02602,37.038982,33.695885,40.399784
1968-09-01,84.09825,72.85051,44.6539,41.615017,56.29116
1968-10-01,74.283035,75.33249,39.2602,31.695177,42.39888
1968-11-01,62.99989,70.746796,24.691898,41.86772,25.007376
1968-12-01,60.82052,74.41824,14.603054,43.676888,15.560753
1969-01-01,36.032738,49.602474,19.129055,47.11246,27.427986
1969-02-01,19.867702,46.291927,28.801672,38.68318,21.358368
1969-03-01,29.072397,66.51451,30.576433,45.872467,33.383965
1969-04-01,66.706696,75.1694,16.914783,36.519043,28.672993
1969-05-01,61.303867,71.6416,19.565228,37.815857,50.00355
1969-06-01,70.655624,78.23094,40.476326,40.98101,63.307575
1969-07-01,83.84267,78.170784,19.642097,40.651794,51.427372
1969-08-01,83.51011,62.74774,40.361015,29.740858,42.60871
1969-09-01,83.63043,63.820618,32.631947,36.696182,38.43084
1969-10-01,71.63492,69.36048,41.472332,36.121307,31.652653
1969-11-01,53.771996,61.066563,24.77253,38.019737,31.161335
1969-12-01,51.60117,68.600105,41.900146,27.322704,19.334606
1970-01-01,12.025093,56.716812,17.145485,51.51202,27.447502
1970-02-01,44.59105,64.13592,27.647749,28.20381,21.966331
1970-03-01,39.940662,59.01718,23.315111,39.47893,31.002317
1970-04-01,42.46114,74.40153,11.255547,45.211655,21.795872
1970-05-01,67.62454,77.176865,36.87571,35.97211,22.034184
1970-06-01,66.100334,71.694046,29.852133,40.41894,53.3308
1970-07-01,80.09784,57.71309,30.108648,29.178572,39.8364
1970-08-01,78.82684,57.900097,40.98824,37.478107,42.830193
1970-09-01,77.51613,77.06102,32.59437,35.914185,49.274536
1970-10-01,60.98822,76.71513,40.341156,40.356052,38.706078
1970-11-01,62.308865,72.432144,32.37592,24.8691,19.379658
1970-12-01,47.126423,72.10447,15.669277,46.214546,14.353596
1971-01-01,19.03313,58.67933,11.8839,48.336697,21.486084
1971-02-01,33.67646,65.1625,19.832748,41.611786,23.452164
1971-03-01,42.5551,67.20127,16.854042,40.174843,21.546944
1971-04-01,58.836548,70.5316,21.357605,30.055357,22.243439
1971-05-01,73.56441,81.62145,23.834225,48.451653,35.66114
1971-06-01,69.27385,78.74756,26.46299,41.85353,47.596245
1971-07-01,77.45599,66.68904,23.421734,29.582008,32.70272
1971-08-01,81.91729,50.49212,29.87447,36.611214,52.02204
1971-09-01,79.97319,68.98815,47.432266,35.18779,57.25253
1971-10-01,70.597534,69.354996,30.510107,41.503593,47.887016
1971-11-01,63.262344,74.243996,40.575493,46.73577,21.98817
1971-12-01,40.78512,61.576893,27.771456,40.570423,27.037767
1972-01-01,32.895073,62.353573,19.479877,45.825935,14.927422
1972-02-01,42.188522,68.35742,14.776268,40.5681,30.453878
1972-03-01,45.95108,67.49276,21.396103,36.421967,31.33804
1972-04-01,51.711132,79.531334,16.674614,39.26461,23.502485
1972-05-01,64.05526,81.22327,34.33346,42.695614,47.647892
1972-06-01,76.35225,79.482574,27.157778,29.953287,43.22871
1972-07-01,82.43574,72.695335,28.724564,42.420937,45.0978
1972-08-01,82.48612,69.80068,34.54475,29.878525,35.238754
1972-09-01,82.54138,69.72105,37.673447,30.658667,41.475014
1972-10-01,79.59147,72.024086,18.730614,28.066319,23.052279
1972-11-01,58.6479,66.60047,24.250122,52.338497,30.748058
1972-12-01,43.55702,65.31324,26.52066,48.69458,23.491108
1973-01-01,30.157524,47.92488,15.446365,44.540234,21.452026
1973-02-01,48.631046,54.730312,20.079117,45.578125,35.83966
1973-03-01,37.04999,59.70793,14.715572,49.877502,27.235985
1973-04-01,52.35071,74.38953,24.022127,43.36439,26.523254
1973-05-01,61.967648,68.00123,20.407566,39.101143,38.380203
1973-06-01,66.69729,70.40382,20.371437,41.369072,40.884613
1973-07-01,69.628685,57.04751,28.695932,33.33197,51.465546
1973-08-01,79.44269,58.975494,39.73012,31.75542,43.748672
1973-09-01,81.19331,75.61628,38.615044,37.844833,53.587315
1973-10-01,65.78749,65.65447,20.203926,36.723186,38.202843
1973-11-01,52.060036,61.6819,18.381042,34.59813,18.742336
1973-12-01,40.73353,63.493286,26.056858,27.603846,15.262436
1974-01-01,33.558464,46.66661,7.530575,45.88164,12.223858
1974-02-01,31.958784,57.49256,15.010082,31.046568,19.47366
1974-03-01,41.485817,66.145386,8.789829,40.59674,23.319176
1974-04-01,49.646183,62.990643,12.772511,42.81448,15.586826
1974-05-01,47.792007,64.144135,22.107845,46.864918,32.221542
1974-06-01,68.004524,80.21863,12.23708,42.992958,50.38984
1974-07-01,68.55318,73.38362,26.548288,36.75618,47.01365
1974-08-01,75.814545,61.954483,37.423813,36.460373,42.93512
1974-09-01,77.645584,70.35777,32.328957,32.89083,54.8121
1974-10-01,65.092705,73.15061,23.418331,27.131643,38.80536
1974-11-01,63.177383,68.625885,24.854408,36.458717,21.155968
1974-12-01,60.10361,65.752075,27.800932,38.018738,20.263584
1975-01-01,53.163853,57.951145,24.12073,39.995506,17.759624
1975-02-01,47.076023,60.58185,11.594421,47.497463,31.273682
1975-03-01,28.453657,67.95046,13.018429,47.53862,21.959206
1975-04-01,50.182495,68.83778,18.215637,55.014236,23.029268
1975-05-01,59.845978,77.02623,15.418659,45.18119,50.042564
1975-06-01,66.07374,69.59671,20.003464,46.659523,55.937782
1975-07-01,72.922134,59.240158,38.02001,37.065186,40.278664
1975-08-01,74.869644,61.755627,33.206375,41.063923,49.924034
1975-09-01,78.01069,72.22247,29.7295,30.863766,43.600792
1975-10-01,65.70662,70.8956,24.698565,29.125326,39.01599
1975-11-01,44.283985,63.76899,25.329077,29.643896,13.583092
1975-12-01,41.009598,56.871204,27.510357,44.86676,16.635239
1976-01-01,53.01089,60.105736,14.00071,35.031044,16.05405
1976-02-01,56.274586,64.84055,9.29541,39.76094,25.3728
1976-03-01,53.419262,61.97703,11.255268,31.582024,19.649033
1976-04-01,52.55496,73.26548,22.007423,42.590027,24.862747
1976-05-01,58.088478,76.20445,16.985596,39.67566,39.857704
1976-06-01,69.56718,75.29586,14.802692,41.632236,50.045685
1976-07-01,71.56311,59.15287,26.437193,37.230347,40.526844
1976-08-01,73.06212,59.992577,29.056349,42.881954,48.410557
1976-09-01,70.897255,66.73317,45.1567,38.27014,34.822758
1976-10-01,69.48682,54.183525,32.1298,32.598854,40.845016
1976-11-01,54.224525,59.86301,31.101488,29.937056,33.614044
1976-12-01,57.80147,57.74899,15.086422,31.972355,30.637356
1977-01-01,37.590004,49.09964,18.864304,46.45494,27.301996
1977-02-01,30.22611,59.25931,12.104725,45.311287,30.170877
1977-03-01,27.618774,51.24399,10.483467,42.93301,22.298513
1977-04-01,36.420357,58.066925,16.944134,34.50019,20.65776
1977-05-01,60.36885,67.54755,20.576534,54.780544,43.850857
1977-06-01,66.20246,71.269295,22.29039,41.003094,45.939972
1977-07-01,68.60835,59.195957,20.508305,44.12377,36.969444
1977-08-01,70.29297,62.45147,28.889141,44.001938,40.577473
1977-09-01,68.11125,67.687256,21.999603,35.119125,39.506924
1977-10-01,67.472824,65.96203,27.945301,33.536858,48.83972
1977-11-01,35.67471,53.477688,31.347021,39.52804,31.6573
1977-12-01,54.315933,52.80514,17.704403,34.563545,30.17575
1978-01-01,55.387928,63.456993,27.201643,31.87454,26.971958
1978-02-01,19.08981,49.84698,17.927132,40.60098,33.506096
1978-03-01,27.253918,55.32615,12.619038,40.48376,24.435923
1978-04-01,37.5929,63.819733,12.874065,38.47204,26.561695
1978-05-01,58.80627,69.23871,17.174713,41.133213,43.156025
1978-06-01,70.03231,69.43355,15.845711,26.330425,53.705685
1978-07-01,67.41549,55.80928,25.446535,41.069855,39.97212
1978-08-01,76.26865,60.1923,25.093296,40.981148,50.61207
1978-09-01,71.22034,68.647865,32.05829,36.914932,42.181843
1978-10-01,60.9067,59.010612,32.28797,42.983364,48.491047
1978-11-01,67.00839,55.516235,46.192616,37.900204,26.393787
1978-12-01,42.026608,50.748295,13.262154,41.377155,28.422934
1979-01-01,45.985725,55.612564,34.918907,40.70957,23.599686
1979-02-01,17.576035,57.463505,16.34639,49.951336,23.044725
1979-03-01,39.492867,60.62661,28.222185,34.317024,20.109753
1979-04-01,43.3614,70.14505,15.553589,56.5979,26.355064
1979-05-01,46.03912,71.00418,27.296715,42.654354,42.59449
1979-06-01,77.429085,74.4569,26.309761,28.568428,44.400127
1979-07-01,79.90617,71.245255,31.949957,36.510975,45.67184
1979-08-01,67.98993,55.224255,38.475174,33.207108,50.638966
1979-09-01,67.97051,72.156166,44.607227,29.916185,39.382847
1979-10-01,75.926,71.795364,34.867134,29.301363,46.27372
1979-11-01,58.919666,57.38908,28.613731,39.526844,12.953533
1979-12-01,42.516827,60.788406,14.442055,42.21589,28.317644
1980-01-01,29.14296,62.216965,18.765266,45.14462,23.370695
1980-02-01,32.456062,68.21413,15.201195,39.00405,28.245016
1980-03-01,48.933586,72.21006,17.461536,41.989594,26.889135
1980-04-01,49.120995,67.81323,23.393509,38.645523,27.63878
1980-05-01,72.293175,83.30318,17.039455,51.42208,28.878954
1980-06-01,71.16544,73.58224,16.542408,41.51699,52.025055
1980-07-01,68.90347,63.062763,29.217924,40.12526,48.66143
1980-08-01,80.50993,63.825443,27.723524,42.447525,53.033817
1980-09-01,78.73523,74.186844,27.40411,44.486237,47.090435
1980-10-01,68.69488,70.591805,23.758554,37.12016,42.085743
1980-11-01,59.83277,64.28175,15.233788,45.309216,33.407787
1980-12-01,45.498257,60.06744,22.291857,40.29637,16.402256
1981-01-01,62.353584,56.474487,29.228838,41.04874,24.600613
1981-02-01,44.671265,60.510635,22.060509,34.225655,23.214645
1981-03-01,9.60183,55.16858,24.645643,42.649857,22.617565
1981-04-01,51.167458,68.54123,19.682186,47.524918,20.149178
1981-05-01,68.366104,77.75765,15.542633,35.269714,29.400623
1981-06-01,71.19308,73.563065,30.506393,39.676117,47.464878
1981-07-01,76.99045,63.260883,31.845661,35.720024,54.27462
1981-08-01,77.89775,57.0182,34.776035,42.689884,49.916584
1981-09-01,80.996574,76.253265,31.310287,37.422882,40.101414
1981-10-01,69.5119,70.47591,27.189083,35.106266,29.0337
1981-11-01,55.990818,62.321896,21.561829,31.497084,17.300526
1981-12-01,44.426094,66.47813,18.229507,43.24527,22.916107
1982-01-01,34.041237,61.531876,16.470715,44.014435,20.66911
1982-02-01,51.256264,60.795147,8.987598,41.167248,14.501812
1982-03-01,39.836952,49.240715,15.466961,39.180653,33.8466
1982-04-01,54.745277,76.24878,23.521122,44.36189,36.4525
1982-05-01,61.51901,78.98176,23.395653,46.948486,32.62086
1982-06-01,70.44341,76.13296,19.194042,54.634285,55.45466
1982-07-01,76.9276,67.35333,23.503428,41.46966,47.876637
1982-08-01,78.04395,66.666466,31.702362,35.981186,41.59674
1982-09-01,71.426254,59.66753,25.917908,39.2836,48.39299
1982-10-01,77.46648,80.59355,22.723267,42.08253,41.038563
1982-11-01,61.110428,66.8804,22.313078,33.75652,25.813349
1982-12-01,50.16243,55.1056,27.03587,32.480915,13.446583
1983-01-01,39.920498,38.032772,25.652168,36.940132,36.03786
1983-02-01,30.893007,51.33644,28.547749,53.53932,27.799057
1983-03-01,43.89912,50.544556,39.534954,36.87294,22.367846
1983-04-01,47.62018,65.61597,22.870173,40.198856,25.77535
1983-05-01,64.58092,73.69319,18.00528,42.092983,28.978085
1983-06-01,69.79296,69.12586,35.245975,40.758774,47.27143
1983-07-01,71.631096,61.008636,29.91075,40.627594,51.47882
1983-08-01,74.90262,60.527107,24.749899,43.273613,51.08368
1983-09-01,72.896515,64.10739,31.265753,40.70278,45.4061
1983-10-01,65.46079,71.75748,37.48405,36.693764,47.356216
1983-11-01,58.050667,64.35855,26.781605,37.309677,24.861883
1983-12-01,48.03132,63.899418,26.213686,39.240597,30.793821
1984-01-01,41.170074,57.5,30.306444,34.9848,30.393444
1984-02-01,25.871035,48.279533,22.285938,31.33404,35.808846
1984-03-01,51.33606,69.87712,18.466103,41.307964,24.937006
1984-04-01,57.677284,72.723526,14.421375,45.822166,27.17605
1984-05-01,60.471165,79.98073,11.831043,38.02983,23.796143
1984-06-01,69.38795,82.507034,12.3990135,35.96643,43.845768
1984-07-01,77.52992,75.42056,23.741972,36.667366,51.794044
1984-08-01,76.05747,81.0707,29.484037,39.771496,51.253983
1984-09-01,61.2197,65.54513,45.314934,29.984705,43.402554
1984-10-01,69.90174,74.43729,26.795216,45.16063,36.21102
1984-11-01,49.58127,67.76447,19.84991,38.43693,32.552055
1984-12-01,56.510155,67.52317,18.144363,49.67319,15.227367
1985-01-01,55.811295,67.76938,10.6137085,44.46186,22.65546
1985-02-01,39.44009,47.173717,13.207443,46.903023,17.761654
1985-03-01,39.792812,57.10078,11.932724,48.441875,21.620266
1985-04-01,37.231888,62.014275,15.013706,46.181175,33.717796
1985-05-01,62.767296,78.88586,24.643827,38.001312,46.059772
1985-06-01,63.88288,63.67617,32.100197,37.661716,55.629192
1985-07-01,73.129105,62.911667,32.154335,33.06321,49.504963
1985-08-01,81.087494,78.65125,34.41996,41.52033,48.907795
1985-09-01,67.5922,71.51479,46.228752,39.52704,43.00012
1985-10-01,58.849625,72.08735,25.603558,37.940613,45.68244
1985-11-01,57.222183,70.34507,31.950907,43.715405,18.050392
1985-12-01,64.23232,67.687355,15.886486,44.968796,17.218628
1986-01-01,41.81199,43.04873,21.492764,26.385582,28.243969
1986-02-01,47.647945,51.35816,18.806057,37.301346,23.042784
1986-03-01,37.17177,63.81574,11.160923,37.111076,24.679739
1986-04-01,60.81575,67.137215,16.509731,36.927372,19.45723
1986-05-01,62.697098,76.10274,31.345654,41.96453,31.481792
1986-06-01,68.31326,74.07705,12.884811,41.068962,64.055214
1986-07-01,74.049164,63.81902,29.319963,41.708656,45.883053
1986-08-01,78.90918,55.829437,31.206232,35.205124,46.399727
1986-09-01,70.6506,66.5008,46.34396,35.01978,29.480705
1986-10-01,70.30287,74.94637,37.576904,38.574165,23.948195
1986-11-01,71.595375,62.452705,32.685722,39.77482,23.536495
1986-12-01,47.303497,48.88304,25.004505,44.019745,35.621742
1987-01-01,42.157425,52.012997,17.212471,42.727715,22.661549
1987-02-01,51.09571,62.39548,20.892845,45.755875,30.955648
1987-03-01,9.144878,60.27818,30.468895,37.45374,30.043186
1987-04-01,42.795185,60.697464,21.85029,39.036095,16.084743
1987-05-01,61.584225,70.6446,39.412003,32.785397,32.55407
1987-06-01,66.74093,74.22859,25.549946,48.271572,33.29946
1987-07-01,74.100075,65.84453,32.182976,44.38236,42.77912
