,vws500-200_cluster1,vws500-200_cluster2,vws500-200_cluster3,vws500-200_cluster4,vws500-200_cluster5
1965-01-01,19.519439697265625,8.782918930053711,17.514558792114258,29.57391357421875,22.689231872558594
1965-02-01,24.803499221801758,10.836782455444336,9.020283699035645,29.00914192199707,14.774646759033203
1965-03-01,14.008224487304688,11.57748794555664,13.297240257263184,22.7022762298584,22.150623321533203
1965-04-01,14.81486988067627,4.332465171813965,10.930412292480469,29.443185806274414,17.355085372924805
1965-05-01,18.28152084350586,4.729121685028076,9.388524055480957,21.074800491333008,16.304210662841797
1965-06-01,11.061232566833496,5.082289695739746,1.2300052642822266,12.823770523071289,7.091873645782471
1965-07-01,5.83521842956543,12.786731719970703,4.643470764160156,9.303771018981934,1.254756212234497
1965-08-01,8.030402183532715,4.833028316497803,5.270745277404785,6.679948329925537,1.4608367681503296
1965-09-01,6.0582427978515625,3.878006935119629,0.3930276930332184,10.442953109741211,5.371476173400879
1965-10-01,7.40631628036499,5.69384241104126,6.041462421417236,16.130170822143555,11.684924125671387
1965-11-01,18.292470932006836,8.105439186096191,12.792389869689941,22.451187133789062,17.679298400878906
1965-12-01,13.507713317871094,6.859535217285156,19.113035202026367,20.84022331237793,16.682615280151367
1966-01-01,15.72219467163086,10.422135353088379,24.106782913208008,18.781227111816406,25.61153793334961
1966-02-01,19.92875862121582,15.864723205566406,17.069618225097656,16.042739868164062,22.297666549682617
1966-03-01,23.195316314697266,11.359135627746582,12.664852142333984,24.505023956298828,19.53920555114746
1966-04-01,16.76594352722168,14.310927391052246,9.869677543640137,19.909366607666016,19.08289337158203
1966-05-01,13.409802436828613,6.645406246185303,6.726028919219971,22.792192459106445,15.999107360839844
1966-06-01,10.35496997833252,9.386555671691895,3.7628366947174072,14.470677375793457,10.00129222869873
1966-07-01,4.765081405639648,15.648843765258789,2.251248359680176,12.642975807189941,3.214718818664551
1966-08-01,4.074617862701416,7.787242412567139,5.785325527191162,9.522210121154785,1.2746723890304565
1966-09-01,3.886580228805542,2.6488938331604004,1.758529543876648,9.9357328414917,4.8018083572387695
