,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,-8.620074e-06,4.3507127e-05,7.12389e-07,-9.1181573e-07,-6.8433146e-06
1965-02-01,-8.490024e-07,1.972729e-05,8.828865e-07,-4.9006485e-07,-8.207295e-06
1965-03-01,-1.8140985e-05,2.9418694e-05,1.8251085e-06,6.168295e-06,-1.6965452e-05
1965-04-01,-8.153453e-06,1.3571451e-05,2.816596e-07,3.5749472e-06,-1.1778757e-05
1965-05-01,4.2523607e-07,3.5359168e-05,2.336601e-06,2.5429908e-06,-6.2331164e-06
1965-06-01,-1.3246026e-06,3.5870657e-05,5.0555755e-06,-5.299873e-06,1.2418313e-06
1965-07-01,-1.2604323e-05,1.2512573e-05,3.835179e-06,-4.626854e-06,1.26382e-05
1965-08-01,-7.534276e-06,2.2087326e-05,3.2429234e-06,-3.2987737e-06,2.1647626e-05
1965-09-01,-6.502327e-06,4.297769e-05,7.1374307e-06,-4.9499067e-06,7.272036e-06
1965-10-01,-1.1222393e-05,2.9598163e-05,3.6467318e-06,-3.6846395e-06,-1.548935e-06
1965-11-01,-7.220202e-06,3.373496e-05,2.9063813e-07,-1.728411e-06,-4.9229857e-06
1965-12-01,-7.4714626e-06,2.4106368e-05,9.905707e-07,-2.5001282e-06,6.764967e-07
1966-01-01,-1.8096434e-05,5.0100447e-05,-6.0525053e-07,-2.2753447e-06,-4.5564484e-06
1966-02-01,-1.3306115e-05,4.1652216e-05,-1.0859112e-06,6.897957e-06,-2.8293252e-06
1966-03-01,-9.13495e-06,3.5859837e-05,2.4253604e-06,-4.890466e-06,-1.5693127e-05
1966-04-01,-1.122868e-05,2.061717e-05,1.1137272e-06,1.1544616e-06,-9.346768e-06
1966-05-01,1.03522325e-07,2.8381073e-05,3.4355653e-06,1.0159638e-06,-5.3222466e-06
1966-06-01,-6.813112e-06,2.446246e-05,2.82751e-07,-1.0614713e-06,1.4612977e-05
1966-07-01,-8.60541e-06,3.0295572e-05,5.2604482e-06,-5.525919e-06,1.2861416e-05
1966-08-01,-7.497445e-06,3.177014e-05,3.8184626e-06,-4.7030917e-06,2.4943123e-05
1966-09-01,-7.766288e-06,3.091473e-05,6.295093e-06,-3.7580612e-06,6.3602674e-06
1966-10-01,-4.8252914e-06,3.9900653e-05,2.2868662e-06,-2.0390871e-06,4.2939428e-07
