,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5
1965-01-01,3.202486936970672e-05,8.982342603291092e-05,7.983916522538618e-06,0.00014318125028935316,7.200034124534866e-05
1965-02-01,2.9676981512238854e-05,9.51020934137401e-05,7.2080244755288105e-06,0.00015931931184007763,5.979310617829103e-05
1965-03-01,3.383863941053278e-05,8.087252304181202e-05,8.088247443146398e-06,0.00015098468995549614,6.0026912589904006e-05
1965-04-01,3.0985671628513956e-05,9.647260475042596e-05,4.837541231656109e-06,0.0001417269542689921,7.337370080613466e-05
1965-05-01,3.051285034416651e-05,9.569988310120183e-05,7.522524450403831e-06,0.00013670150631378032,6.839985054080166e-05
1965-06-01,3.478504254417203e-05,9.045165015403692e-05,7.703827436514609e-06,0.0001395235890841,6.714470555027586e-05
1965-07-01,3.6980269442210556e-05,8.839344121802802e-05,8.025880529673706e-06,0.00014096962036286347,6.837395602808327e-05
1965-08-01,4.017419769297703e-05,8.69937338555321e-05,8.591075035430299e-06,0.00014164439391575628,6.980113511410535e-05
1965-09-01,3.7863030684093246e-05,9.18907149653397e-05,6.264214068229696e-06,0.00013693994006667382,7.0797865163506e-05
1965-10-01,3.6079392202736926e-05,9.023880347615899e-05,6.040899898008861e-06,0.00015634298498710443,7.0158455136427e-05
1965-11-01,3.368045895513205e-05,9.33750850716223e-05,9.76048811245509e-06,0.0001394456368373532,6.632406495569288e-05
1965-12-01,3.144893412354577e-05,8.8628315110053e-05,8.465590091308796e-06,0.0001295762294286496,6.897256710988924e-05
1966-01-01,3.0257867820182582e-05,8.345349458180215e-05,7.397450111778293e-06,0.00014266645452246454,5.914113525384243e-05
1966-02-01,3.07673008137499e-05,7.674543791823727e-05,1.0370322970316168e-05,0.0001496182526780181,5.792398599081117e-05
1966-03-01,2.4676203338458436e-05,0.00010198957469371748,6.65513355137403e-06,0.00015573731437524478,6.709198869923634e-05
1966-04-01,3.1316016020355164e-05,8.264493884132818e-05,6.4163411699500385e-06,0.00013511667215130015,6.864530130473594e-05
1966-05-01,3.0864782729622675e-05,9.891319516025586e-05,7.537580507953957e-06,0.00014006753221281574,7.032781292038226e-05
1966-06-01,3.741024443115748e-05,9.196348201678045e-05,8.148878868237732e-06,0.00014542485711674215,6.24704865518553e-05
1966-07-01,3.695467739817104e-05,8.863697399796714e-05,9.796971865178985e-06,0.00014647089728974126,6.589400227806104e-05
1966-08-01,4.1913349377864506e-05,8.431691901633925e-05,5.689163697689796e-06,0.00013578053798653887,6.738558204938449e-05
1966-09-01,3.8339015873134485e-05,8.686317028461841e-05,6.9161417521737065e-06,0.00014784234067480854,6.922100440061168e-05
