,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5
1965-01-01,-0.36231984694798786,-0.19103879014314232,0.5602264084106635,0.08151944171875082,0.12967054241249715
1965-02-01,-0.43597526020473903,-0.15059362276125762,0.6080446657070444,0.4216262000672361,0.1037956220029023
1965-03-01,-0.33381710449854535,-0.12845041929737772,0.4449271466121201,-0.2514979148164709,0.08648329510770995
1965-04-01,-0.38485033644570243,-0.06869707445977098,0.35697838737944926,0.3361878242898495,0.07485799225313323
1965-05-01,-0.09158732990423839,0.0751796596825628,0.05827057829573135,0.15498837257953402,-0.09920289327064759
1965-06-01,-0.1739546822177039,0.056603943960646455,-0.06328864015392528,0.4411610834141995,-0.10352788052608815
1965-07-01,-0.11593151423666212,0.05695706754291462,-0.1300329271288327,0.6905927302989554,0.0036993651224180987
1965-08-01,-0.1091311623652776,0.020255132625668738,0.014698132872581482,0.29790008321721506,-0.031159803491507848
1965-09-01,-0.034087768031491175,0.06528226224610867,0.004198018380648588,0.606691837310791,-0.06410735361094545
1965-10-01,-0.28037723567750716,-0.08693400659929898,0.2045074308460409,0.8581142476264467,-0.02107896241061206
1965-11-01,-0.24609494540426466,-0.061201718162303256,0.20471545906106303,0.6804856848209463,-0.060588001672710695
1965-12-01,-0.36249644226498073,-0.186250500886117,0.44767785170846736,0.14086126330051016,0.10229889303445817
1966-01-01,-0.19877794716093275,-0.1486078188833544,0.22066984910610293,-0.7367385828748663,0.16583356492478274
1966-02-01,0.024539457841051947,-0.10306523339349336,-0.09400019468354785,-0.775857428286938,0.07127214273612195
1966-03-01,-0.3307664394378662,-0.09246332791902252,0.3781048719547997,0.2567177915826757,0.0042178463924841345
1966-04-01,-0.06877247658040789,-0.09046751784823709,0.12285426289828356,-0.6257014705779705,0.1619304874407247
1966-05-01,-0.27491216858228046,0.04521577581526491,0.03283319586872562,0.8543754511691155,-0.047510656014341734
1966-06-01,-0.11724403334988488,0.062047406020811054,-0.19777806952965163,0.7950966662548958,-0.044992555097993374
1966-07-01,-0.09109427531560262,0.09340058846430759,-0.0872345348773909,0.46641864675156613,-0.0012263394158168381
1966-08-01,-0.08481770753860474,0.05072425474744227,-0.012384201130591148,0.20536904005294151,-0.015656744574971976
1966-09-01,-0.23856989211506313,0.006266344009140917,0.07576335621766808,0.18253029978021662,0.028784496003183828
1966-10-01,-0.0859522240029441,0.015824432958359436,0.09052160172915656,0.09622407403398069,-0.015124800876517016
1966-11-01,-0.1605501936541663,-0.08770493095961668,0.08403060203495105,0.6996053964533705,-0.014618577738407211
1966-12-01,-0.45003748602337307,-0.16975342848543395,0.5581535091084883,0.3792060182449666,0.0682554502508103
1967-01-01,-0.3336081902186076,-0.10609190863699226,0.4262600432742726,-0.17739245866207368,0.16187609636724878
1967-02-01,-0.4977030224270291,-0.218959932483859,0.8675931899015569,0.03423858830269347,-0.03286090867566358
1967-03-01,-0.3388124704360962,-0.02314120519243307,0.2317172128799533,-0.04698848153682465,0.00840016626959364
1967-04-01,-0.4093392358885871,0.07237235362388951,0.2515565942634236,0.709189125832091,-0.03179291841284983
1967-05-01,-0.31842930449379814,0.049193681738639285,0.0889823364078506,1.2243789561251377,-0.07941509537362114
1967-06-01,-0.09377939833535089,0.1025398388126139,-0.07838526478976258,0.8349322258157933,-0.09880422297956909
1967-07-01,-0.03353409883048799,0.05756505228326483,-0.030344908610602055,0.1467307355809719,0.006990382457014376
1967-08-01,-0.023746960279014375,0.06535477695544645,-0.02879361537369815,0.4696928440256322,0.04955522688518604
1967-09-01,-0.12151051726606157,0.006144751313189834,-0.019547876647927544,0.5027570940078573,0.07134335978057585
1967-10-01,-0.11203078760041131,-0.07649233349662085,0.1921630518372394,0.28210634246785593,-0.020842961599967753
1967-11-01,-0.5265820357534621,-0.190121936217203,0.43805826547717264,1.080847166954203,0.0069796653657123965
1967-12-01,-0.2375337150361803,-0.18255037523932377,0.6023363387289126,-0.26106751979665554,0.02135257580744222
1968-01-01,-0.37347866429222953,-0.1780691477706877,0.5204464532127066,-0.037648952863317854,0.0677660034207875
1968-02-01,-0.37022997935612995,-0.10392303752191996,0.34559447903278445,0.04825008280099707,0.18159407168039549
1968-03-01,-0.34402433368894786,-0.09212183521397539,0.2410899755383326,0.6822080688273654,0.11947444396946819
1968-04-01,0.028631743043661118,0.010961372310579833,0.06678217082969413,-0.24616978269942263,-0.03619439821928887
1968-05-01,-0.23838773369789124,-0.004803036611874477,0.13253708362333047,0.23452320948560187,0.03233113202261807
1968-06-01,-0.12284711831145816,0.028612063724105644,-0.04916265106582937,0.5757879069510927,-0.034425948090447585
1968-07-01,0.008566327806976106,0.06223690569779631,-0.09446651674807072,0.3206177277767912,0.018574888393594863
1968-08-01,-0.08434717853864034,0.03887429849197299,-0.11006415136589492,0.867512251468415,-0.0866293457561526
1968-09-01,-0.031238508721192677,0.02637532247640824,0.037759463957025986,0.16083002407500085,-0.05080491451207053
1968-10-01,-0.04862748500373628,-0.016192349080406763,-0.013378669684829791,-0.4920728346134754,-0.017883568047889938
1968-11-01,-0.2587578197320302,-0.16337524215548727,0.287797733032999,0.2914011795470055,-0.01295565494469234
1968-12-01,-0.40720085302988684,-0.17641887573872583,0.40759353105686913,0.18878350866601823,0.10987026662808921
1969-01-01,-0.20958873960706922,-0.027348025358120233,0.13872629477958048,-0.32914255527739833,0.06692811039281009
1969-02-01,-0.2144464353720347,-0.022779745681179783,0.14144350612951706,0.6131264757602773,0.04905115324416625
