,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,0.4824524,-5.3289795,-9.524231,-3.1504822,-0.38375854
1965-02-01,-0.39544678,-7.0605774,-10.533844,-3.719513,0.7197571
1965-03-01,-0.3116455,-7.459259,-10.841217,-3.5498962,1.306488
1965-04-01,-0.52178955,-7.49527,-10.523468,-3.811432,0.48413086
1965-05-01,-0.17019653,-5.90625,-9.182434,-3.0197449,0.029388428
1965-06-01,0.697052,-3.6593933,-7.1935425,-0.8946533,-1.504364
1965-07-01,0.8166504,-1.4431458,-5.051117,0.47787476,-2.6890564
1965-08-01,1.1266174,-0.13024902,-3.3735046,1.21344,-2.5786743
1965-09-01,1.3693542,-0.7312622,-4.069824,1.4222412,-1.8494263
1965-10-01,1.3417053,-1.971405,-6.311371,0.506958,-1.5363159
1965-11-01,0.59469604,-3.9493713,-8.361694,-0.7345581,-1.2489624
1965-12-01,0.2944336,-4.9636536,-9.590515,-1.964386,-1.2184448
1966-01-01,0.0007019043,-6.327179,-10.612152,-2.934784,0.1171875
1966-02-01,0.20626831,-7.2774353,-11.63855,-3.6863708,0.38076782
1966-03-01,-0.028320312,-7.5811157,-11.717834,-4.3743286,0.5047302
1966-04-01,-0.1829834,-7.0665894,-11.7872925,-4.012085,0.7761841
1966-05-01,0.3111267,-6.1095276,-10.306763,-3.3470154,0.012573242
1966-06-01,1.0205383,-4.7626953,-8.393616,-1.7324219,-0.66381836
1966-07-01,1.3028259,-2.4920044,-5.8954773,-0.17376709,-1.979126
1966-08-01,1.2511292,-1.2133484,-3.8659363,1.1018677,-2.246643
1966-09-01,1.4242249,-0.25354004,-4.0065002,1.7933655,-1.7170105
1966-10-01,1.3167114,-1.4412842,-5.73584,1.2667847,-1.2425842
1966-11-01,0.9845886,-3.667511,-7.936371,-0.27108765,-1.0986328
1966-12-01,0.4048767,-5.590149,-9.152466,-2.2113953,-0.27841187
1967-01-01,0.4270935,-6.3275146,-9.841309,-3.3180847,0.6965332
1967-02-01,-0.22235107,-6.788666,-10.520813,-3.6715393,1.3372192
1967-03-01,-0.5967102,-6.759857,-10.811554,-3.7113647,1.0029297
1967-04-01,-0.31326294,-6.537018,-10.837585,-3.9041748,0.65682983
1967-05-01,0.15823364,-6.1376343,-10.204834,-2.816162,-0.8123779
1967-06-01,0.87664795,-3.8215942,-7.6919556,-1.302948,-2.0531921
1967-07-01,1.5616455,-1.8459473,-4.960083,-0.057525635,-3.2998657
1967-08-01,1.068573,-0.4474182,-3.197937,1.0605774,-2.8468628
1967-09-01,1.3042603,-0.36950684,-3.021881,1.6628418,-1.9736328
1967-10-01,1.2361755,-1.1307373,-4.376068,1.1550293,-1.5314026
1967-11-01,0.7016907,-2.892212,-6.9298706,-0.101135254,-1.052185
1967-12-01,0.4102173,-4.7012024,-8.47644,-1.6697083,-1.1123047
1968-01-01,0.23861694,-5.6264954,-9.66745,-2.548523,-0.013641357
1968-02-01,-0.28356934,-6.1828003,-10.510162,-3.225525,1.0009155
1968-03-01,-0.14501953,-6.28067,-10.809814,-3.4994812,1.1429443
1968-04-01,-0.21459961,-6.209778,-11.063385,-3.5279846,0.89382935
1968-05-01,-0.2571411,-5.111267,-10.011871,-2.023407,0.33984375
1968-06-01,0.65771484,-3.550415,-7.4311523,-0.18014526,0.109191895
1968-07-01,1.0634155,-1.8617249,-5.3487244,1.0357056,-0.8284607
1968-08-01,0.92752075,-0.123046875,-3.4280396,2.352478,-1.34375
1968-09-01,1.3056641,0.14331055,-3.5880127,2.1756897,-1.1495972
1968-10-01,1.5084229,-1.7822266,-6.1476746,0.87976074,-0.85879517
1968-11-01,0.77545166,-3.662201,-8.487122,0.026611328,-0.32211304
1968-12-01,0.7280884,-5.0173035,-10.363556,-1.6218262,-0.6617737
1969-01-01,0.38778687,-6.6004944,-11.372131,-2.8389587,0.15039062
1969-02-01,0.124053955,-7.176483,-11.938385,-3.516449,1.1828918
1969-03-01,0.117889404,-8.32608,-12.52243,-4.1769104,1.3700256
1969-04-01,-0.15841675,-8.209106,-12.267517,-4.1799316,1.1993408
1969-05-01,0.38641357,-7.1904907,-11.334015,-3.211029,-0.10067749
1969-06-01,1.3308105,-4.844757,-9.009827,-1.5252075,-1.7764587
1969-07-01,1.7942505,-2.7000122,-5.262726,0.6600342,-2.1785278
1969-08-01,1.5533447,-0.7468567,-3.9428406,1.1959534,-2.0092468
1969-09-01,1.5013733,-0.8331604,-4.6177673,1.478302,-1.8079224
1969-10-01,1.2443237,-1.9742126,-6.437195,0.7756653,-1.3481445
1969-11-01,0.8775635,-3.8940735,-8.544708,-0.5560608,-1.2836609
1969-12-01,0.5894165,-5.732788,-9.854797,-2.176361,-1.3733826
1970-01-01,0.52130127,-6.7131653,-11.440735,-3.0021667,-0.7102051
1970-02-01,0.224823,-7.6274414,-12.007355,-3.722229,0.23773193
1970-03-01,0.09863281,-8.118317,-12.178497,-4.316437,0.4152832
1970-04-01,-0.05618286,-7.4889526,-11.753693,-3.60495,0.33950806
1970-05-01,0.33169556,-6.218292,-10.559998,-2.8430786,-0.6213684
1970-06-01,1.0587463,-4.2499695,-8.734222,-0.89230347,-1.1774597
1970-07-01,1.4734497,-2.5665588,-5.8291626,0.6960449,-1.3020325
1970-08-01,1.4819336,-0.92626953,-3.3319092,1.3305664,-1.6117554
1970-09-01,1.813324,-0.13101196,-3.630188,1.4744568,-1.0907898
1970-10-01,1.6973267,-1.3297424,-5.8847656,0.63113403,-0.92266846
1970-11-01,1.7139893,-3.5322266,-7.669861,-0.6622009,0.14260864
1970-12-01,1.2061768,-4.7167053,-9.393127,-1.9246826,-0.48916626
1971-01-01,1.045166,-5.6844482,-10.578857,-2.5857239,-0.0038757324
1971-02-01,0.32772827,-6.7719727,-11.3012085,-3.2922974,0.57281494
1971-03-01,-0.3699646,-7.089691,-11.404968,-3.4207458,0.9795227
1971-04-01,-0.61834717,-6.831085,-12.137604,-3.4689941,1.1531372
1971-05-01,0.0028686523,-5.6732483,-10.785553,-2.2113647,1.291565
