,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5
1965-01-01,-0.10405235,-0.4254814,0.07299852,0.20707448,0.5511684
1965-02-01,-0.014717435,-0.5620592,-0.10920346,0.19588922,0.89231884
1965-03-01,-0.063285016,-0.50731033,0.0025019646,0.16409953,0.8315357
1965-04-01,-0.094486,-0.52497137,0.15482755,0.103316486,0.26005727
1965-05-01,-0.27359733,0.040031433,0.07167399,0.24504551,0.70658463
1965-06-01,-0.2213504,-0.07123245,0.08801033,0.19441748,0.70349395
1965-07-01,-0.34556565,-0.16601281,0.013245702,0.23489046,0.6082721
1965-08-01,-0.40472984,-0.06814177,-0.052541293,0.12951353,0.47713962
1965-09-01,-0.08506687,0.05224695,-0.07550049,0.2197315,0.5003932
1965-10-01,0.0859499,-0.17366585,-0.078149654,0.20663297,0.45108977
1965-11-01,0.12230198,-0.28978658,0.054601718,0.21487474,0.58796203
1965-12-01,0.059016965,-0.3343803,-0.0069172024,0.20442533,0.63314456
1966-01-01,0.1514662,-0.43544728,0.1129848,0.1161675,0.8943306
1966-02-01,0.0135986805,-0.5743273,-0.00014467239,0.15059821,0.8196825
1966-03-01,-0.12991083,-0.254035,0.15783152,0.18300357,0.49128866
1966-04-01,-0.07334609,-0.3855372,0.028065348,0.11414216,0.5291914
1966-05-01,-0.26705503,-0.067559436,0.14611354,0.08897011,0.5540741
1966-06-01,-0.23493898,-0.026184702,0.18575227,0.115299486,0.5352674
1966-07-01,-0.33750778,0.0030379773,0.05352676,0.2347943,0.40231857
1966-08-01,-0.13367216,0.015334678,-0.08318343,0.19732563,0.3732405
1966-09-01,-0.23710899,0.00057868956,-0.11081481,0.13685486,0.48608065
1966-10-01,0.00274868,-0.038770724,0.011139345,-0.023580695,0.50676805
1966-11-01,0.056275416,-0.16737953,0.026908064,0.25475836,0.22828431
1966-12-01,-0.030235386,-0.61063874,-0.03978338,0.20426962,0.4687206
1967-01-01,0.11956718,-0.48143274,-0.0049958467,0.08376362,0.8691101
1967-02-01,0.04596175,-0.4721071,0.094754495,0.21332249,0.880101
1967-03-01,-0.044129945,-0.35870153,0.23880129,0.1545381,0.51007557
1967-04-01,-0.09758546,-0.14238152,0.020149898,0.18551232,0.23347239
1967-05-01,-0.2814325,-0.14188196,0.13288945,0.14737736,0.6547885
1967-06-01,-0.30191547,-0.11923413,0.15836826,0.15287283,0.69542134
1967-07-01,-0.37701958,-0.2561202,0.027643656,0.25911775,0.43830198
1967-08-01,-0.4041637,-0.09691936,-0.020149898,0.06877611,0.5199007
