,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5
1965-01-01,19.26531158421077,9.972347777118076,20.27596973812125,23.77261578781825,20.02394182918997
1965-02-01,20.291477165862997,11.331961798408408,25.247677653822237,15.217516086626773,20.851655909827773
1965-03-01,23.59923471922675,11.87172346699413,19.17510114849276,15.313591070982914,17.79185565687735
1965-04-01,15.753913622711691,7.0573557871555765,19.886787481791263,10.492343104017435,23.22526059361048
1965-05-01,12.126656844042888,7.217785419736629,18.286916107548805,8.987027113070281,15.747493422821934
1965-06-01,6.651204264671392,8.252116146318654,12.828056644855142,8.433687008538536,9.896250195344043
1965-07-01,5.210650226884972,8.643351531973261,11.848845353206823,10.13332818797507,7.238397191850692
1965-08-01,4.429352699799951,6.321828629971715,10.795923951977478,11.13509859351948,5.917957978399732
1965-09-01,5.569120453869404,6.356367237013845,7.839123599291041,9.20542423128859,9.182758736261249
1965-10-01,11.691780821840126,6.753192243402226,9.584466878710144,7.944994791530702,11.100488866803829
1965-11-01,15.030875446618081,8.788658720153922,18.145829243122403,12.253189025500495,15.005233300863262
1965-12-01,19.17593587545183,9.229993656990972,16.45377193133098,20.230310775457486,15.859855659522594
1966-01-01,24.58636166113199,13.359849395808485,18.82246867143425,23.952052111117563,15.154847489809498
1966-02-01,22.618977159172037,14.697488388162757,21.02906986331103,17.61651517265434,13.082423025421601
1966-03-01,17.566349496664326,9.607728737892398,28.37598783582091,13.860601423774305,20.592742205549072
1966-04-01,16.231604898647515,11.790533898409144,19.78639254309888,11.401977017624194,15.61454925933539
1966-05-01,11.7706706050329,6.7929987545929205,17.81646903583442,7.689831588561708,17.231159155709324
1966-06-01,7.636581333531925,5.904352457839266,10.924023415967962,8.028541932512432,11.31239682552584
1966-07-01,4.803172242864565,7.891561858032153,7.825675664027075,5.152521683522741,7.538113957738812
1966-08-01,4.160294364347047,4.159375206645073,7.574751664243946,11.664458921873843,5.613589311842641
1966-09-01,7.28439655599459,5.328216115259246,6.7799490116769485,10.249762023563612,8.516509521984112
1966-10-01,10.695100673601624,7.243481038779242,7.138941730927474,5.876415247372777,10.148890178390065
1966-11-01,12.75727617450562,10.413796635538505,17.018716501968818,18.61466640296603,11.870373869492603
1966-12-01,16.620352628163612,7.462794310305176,23.02731039820954,15.105767921913902,18.862847970483234
1967-01-01,20.062676846362688,11.49225714838201,19.867205778420395,20.151525596817123,23.71462524136001
1967-02-01,19.675667006303446,9.477030132685512,23.19149522204862,14.956023981359793,23.526941604954096
1967-03-01,14.256123085152955,8.428215301714166,24.297709564627137,12.416945130914701,24.357334974289664
1967-04-01,11.911544625171633,8.559627282354127,22.71204584404647,10.142481824472403,20.900971075552693
1967-05-01,12.231136468237597,8.254893898165303,16.5570610906585,5.354747967083667,15.809862042984872
1967-06-01,7.258091755290072,5.892535627414663,10.611688725009383,10.47314409496622,12.458187437910924
1967-07-01,5.312392407761028,6.882536498060934,11.183392257146524,10.148929866166561,6.959773316830182
1967-08-01,5.937631899450643,6.651221720308134,9.944138622300445,11.082324475284382,5.680475604818538
1967-09-01,6.830033918360279,5.722959267128065,7.86094224871196,11.146360204153183,7.377110794264708
1967-10-01,8.495369578265876,8.41565306393193,11.31536056663382,7.802536258525362,11.045840616440255
1967-11-01,14.528709477391466,8.500977691142525,15.10555263578692,12.913375227114193,15.090588192788433
1967-12-01,19.162159637440904,10.937420342887094,17.471733916763558,18.801100846623825,18.896669961805163
1968-01-01,19.812476710023105,12.207336473098593,23.265434339357387,27.87561743653362,21.17841417641175
1968-02-01,20.712893232913412,13.117428225838124,24.39461575439046,19.63307823850611,18.485287851554414
1968-03-01,16.558289192189328,10.181446353216037,22.39922979604116,11.132306448224309,16.356776213929358
1968-04-01,15.41803561777446,8.552628596978252,21.201044417750595,9.976064493318805,19.764617669272354
1968-05-01,13.031118354187246,8.20119788449827,13.158492329502073,6.260292461993491,16.27826682492393
1968-06-01,6.510357970429675,5.1092561284046845,9.557950499276513,9.033062512876445,10.538218331394656
