,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5
1965-01-01,1.1321182,0.28710288,0.9535343,0.3441326,-0.061265945
1965-02-01,1.4107482,-0.04334221,-0.118621446,-0.44906694,0.4764412
1965-03-01,1.6114925,0.10265312,0.8042797,0.07169457,0.98807794
1965-04-01,1.1246227,0.31936532,0.49403897,-0.08472939,-0.35325736
1965-05-01,0.56671107,1.3742497,1.0662897,-0.6612175,-0.24441223
1965-06-01,-0.009450531,0.41778222,1.7995272,-0.31089288,1.1060474
1965-07-01,0.31773606,0.4621025,1.5127499,-0.31643257,1.5036252
1965-08-01,0.34608763,0.5438992,1.1112617,-0.5976696,1.6378887
1965-09-01,0.042364884,0.3431549,0.17108878,-0.053770445,0.72020185
1965-10-01,1.0871464,-0.07560463,1.8174505,-0.17141457,0.060614012
1965-11-01,0.98351556,0.51489526,1.0666157,-0.12122879,0.08147087
1965-12-01,1.4964558,0.51131094,1.4319308,-0.1958557,-0.5135921
1966-01-01,1.8023106,0.53337365,0.22746316,0.11685028,1.6913688
1966-02-01,1.6418059,0.42144737,0.5103973,-0.03512039,2.0773673
1966-03-01,1.3516506,1.4159836,0.25076753,0.13621521,-0.02986889
1966-04-01,1.5518711,0.44409522,0.8481461,-0.05481415,1.6096398
1966-05-01,0.81827736,0.43753052,1.9995768,-0.47527695,0.039387703
1966-06-01,0.34858018,0.2195858,0.9078838,-0.5248394,1.4021984
1966-07-01,0.35284728,0.5458466,0.41061553,-0.5054741,1.9496857
1966-08-01,0.3351223,0.3863266,1.9076723,-0.12800941,1.658218
1966-09-01,0.0781189,0.088293836,1.5577791,-0.12374268,0.8428944
1966-10-01,0.7460667,0.19102974,1.3434451,-0.022647858,0.44081306
1966-11-01,0.5638992,0.8849079,-0.41553918,-0.08369827,0.6144463
1966-12-01,1.3276901,0.81466675,0.2717743,0.12604026,-0.24912682
1967-01-01,1.2457657,0.07183991,0.815707,-0.4561817,0.34678993
1967-02-01,1.1585785,0.06432915,1.9223652,0.23543815,0.2703789
1967-03-01,0.46859092,0.20343705,0.80297184,0.32425803,-0.8039516
1967-04-01,-0.16523132,0.7370102,-0.30205327,-0.19560012,-0.31870708
1967-05-01,0.9910614,0.640353,1.0155519,-0.3663826,0.08392181
1967-06-01,0.03428688,0.85228,0.8026455,-0.518552,0.93783456
1967-07-01,0.32131958,0.17012939,1.1399654,-0.47446862,1.4593254
1967-08-01,0.39544487,0.38760796,0.91856843,-0.026449967,1.5393292
1967-09-01,0.3118496,0.05714531,1.3277283,-0.17764015,0.91464996
1967-10-01,1.4145889,0.046369173,0.26221466,-0.11722908,-0.0068572997
1967-11-01,0.929018,0.19592628,1.1079642,-0.1616394,0.0666153
1967-12-01,0.7814201,0.4199356,-0.32523805,0.45128363,-0.054206084
1968-01-01,0.68449897,0.69689786,0.53498155,-0.21479492,-0.19145545
1968-02-01,1.1301346,1.1691548,-0.3409733,0.10903855,0.6090107
1968-03-01,1.5710293,0.7796799,0.34972534,-0.44308242,0.0926281
1968-04-01,0.62833863,0.8201588,0.8300049,-0.17468032,-0.16009331
1968-05-01,0.33914986,0.2432396,1.2745464,-0.31945723,0.82635844
1968-06-01,0.23667526,0.654596,1.5498779,0.07111206,1.0520935
1968-07-01,0.3329506,0.23521729,1.6414115,0.33294982,1.5141395
1968-08-01,0.26986083,0.2855423,1.2406318,0.093357086,1.3197666
1968-09-01,-0.046678923,0.103932954,-0.18270302,-0.05178375,0.74576455
1968-10-01,0.37014693,0.20166627,1.5455017,-0.026257325,1.0582931
1968-11-01,1.2151039,-0.37379456,2.2989242,0.059077453,0.33039743
1968-12-01,1.2099987,0.3748886,1.2526658,-0.1925499,0.14113006
1969-01-01,0.8452423,0.3028675,0.3576023,0.19538765,0.47437078
1969-02-01,1.9283335,1.0031445,-1.5876491,-0.24348831,1.0698217
1969-03-01,2.2245662,1.1537488,-1.0542305,-0.16520043,1.8828865
1969-04-01,1.0840862,0.81107444,1.1444607,-0.2179451,-0.9709671
1969-05-01,1.5222985,0.84291995,1.069822,-0.2255745,-0.1612194
1969-06-01,0.64720076,0.55365336,1.3109878,-0.33272323,1.301368
1969-07-01,0.2408348,0.3144783,1.977761,-0.3665592,1.3425019
1969-08-01,-0.06203308,0.14728698,1.5232937,-0.43821257,1.2675316
1969-09-01,0.05838432,0.57189864,0.735109,-0.521476,0.57886505
1969-10-01,0.25476685,-0.03848038,1.2094791,0.0076293945,0.06667747
1969-11-01,1.4045353,0.62663347,-0.9086021,-0.107479855,0.49825495
1969-12-01,1.0054668,0.57886505,0.025211334,0.13965683,-1.0180725
1970-01-01,1.5395048,0.3491005,0.44161683,0.33545646,1.7168839
1970-02-01,1.7834423,0.92317045,0.27588615,0.12246857,-0.81900597
1970-03-01,2.4729917,0.60668296,-0.08785782,-0.14043884,0.63397217
1970-04-01,1.3584648,0.08652611,0.24892998,-0.023628235,0.8306538
1970-05-01,1.2060452,1.6403415,0.6579334,-0.17871018,0.14576378
