,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5
1965-01-01,1.5764465,-4.2349854,-8.430237,-2.056488,0.7102356
1965-02-01,0.7447815,-5.920349,-9.393616,-2.5792847,1.8599854
1965-03-01,0.9219971,-6.2256165,-9.607574,-2.3162537,2.5401306
1965-04-01,0.8684082,-6.105072,-9.13327,-2.4212341,1.8743286
1965-05-01,1.2326355,-4.503418,-7.779602,-1.6169128,1.4322205
1965-06-01,1.9506226,-2.4058228,-5.939972,0.35891724,-0.25079346
1965-07-01,1.897644,-0.3621521,-3.9701233,1.5588684,-1.6080627
1965-08-01,2.1805725,0.92370605,-2.3195496,2.267395,-1.5247192
1965-09-01,2.4951477,0.39453125,-2.9440308,2.5480347,-0.7236328
1965-10-01,2.5618286,-0.75128174,-5.0912476,1.7270813,-0.31619263
1965-11-01,1.8887329,-2.6553345,-7.0676575,0.55947876,0.045074463
1965-12-01,1.5280151,-3.730072,-8.356934,-0.73080444,0.015136719
1966-01-01,1.199646,-5.128235,-9.413208,-1.7358398,1.3161316
1966-02-01,1.429718,-6.0539856,-10.4151,-2.4629211,1.6042175
1966-03-01,1.2822876,-6.270508,-10.407227,-3.0637207,1.8153381
1966-04-01,1.2279968,-5.655609,-10.376312,-2.6011047,2.1871643
1966-05-01,1.7165527,-4.7041016,-8.901337,-1.9415894,1.4179993
1966-06-01,2.3376465,-3.4455872,-7.0765076,-0.41531372,0.6532898
1966-07-01,2.4902039,-1.3046265,-4.7080994,1.0136108,-0.79174805
1966-08-01,2.3285522,-0.1359253,-2.7885132,2.1792908,-1.16922
1966-09-01,2.5099487,0.83218384,-2.9207764,2.8790894,-0.6312866
1966-10-01,2.4987488,-0.25924683,-4.5538025,2.448822,-0.060546875
1966-11-01,2.2580261,-2.3940735,-6.6629333,1.0023499,0.17480469
1966-12-01,1.6470642,-4.3479614,-7.9102783,-0.96920776,0.96377563
1967-01-01,1.5617981,-5.19281,-8.706604,-2.1833801,1.8312378
1967-02-01,0.88119507,-5.6851196,-9.417267,-2.5679932,2.4407654
1967-03-01,0.6079407,-5.5552063,-9.606903,-2.5067139,2.2075806
1967-04-01,1.0628052,-5.1609497,-9.461517,-2.5281067,2.032898
1967-05-01,1.5867615,-4.7091064,-8.776306,-1.3876343,0.6161499
1967-06-01,2.1466675,-2.5515747,-6.421936,-0.032928467,-0.7831726
1967-07-01,2.6867676,-0.7208252,-3.834961,1.0675964,-2.1747437
1967-08-01,2.0907288,0.57473755,-2.1757812,2.0827332,-1.824707
1967-09-01,2.3172607,0.64349365,-2.0088806,2.6758423,-0.9606323
1967-10-01,2.2763367,-0.09057617,-3.335907,2.1951904,-0.49124146
1967-11-01,1.8331299,-1.7607727,-5.7984314,1.030304,0.07925415
1967-12-01,1.559967,-3.5514526,-7.3266907,-0.5199585,0.03744507
1968-01-01,1.3300171,-4.535095,-8.57605,-1.4571228,1.0777588
1968-02-01,0.8826294,-5.0166016,-9.343964,-2.0593262,2.1671143
1968-03-01,1.0767517,-5.058899,-9.588043,-2.27771,2.3647156
1968-04-01,1.1250305,-4.8701477,-9.723755,-2.1883545,2.2334595
1968-05-01,1.0977478,-3.7563782,-8.656982,-0.66851807,1.6947327
1968-06-01,1.9097595,-2.2983704,-6.1791077,1.0718994,1.3612366
1968-07-01,2.1674194,-0.75772095,-4.2447205,2.1397095,0.2755432
1968-08-01,1.9470825,0.8965149,-2.4084778,3.3720398,-0.32418823
1968-09-01,2.3840942,1.2217407,-2.5095825,3.2541199,-0.07116699
1968-10-01,2.698578,-0.59207153,-4.9575195,2.0699158,0.33135986
1968-11-01,2.01297,-2.4246826,-7.2496033,1.2641296,0.9154053
1968-12-01,1.9542847,-3.7911072,-9.13736,-0.39562988,0.5644226
