,vws_v850-200_cluster1,vws_v850-200_cluster2,vws_v850-200_cluster3,vws_v850-200_cluster4,vws_v850-200_cluster5
1965-01-01,-3.980210245988836,3.130081100366272,17.390991614164776,-3.984666026331008,4.641296934111093
1965-02-01,-12.07958619451139,3.2053314951919503,13.287790403985495,7.480260578719119,6.276302620401439
1965-03-01,-6.3413928717246675,0.6024617778969036,10.252102477217404,-2.605733785703779,3.7229499777702086
1965-04-01,-3.1436897539136592,-1.7503590939074454,10.871403255999383,1.5828953925574947,5.545684335669264
1965-05-01,-1.2947145559080764,-6.909521378613859,0.6312400293709978,-0.643565166164256,3.642214134958356
1965-06-01,-4.273884236452349,-7.415922005219124,-4.990881494071414,4.611586183073163,5.469946920766241
1965-07-01,-5.664338957761143,-4.878539406724359,-3.7619690774774446,8.418159513271108,4.7466183378758835
1965-08-01,-4.686272698063024,-4.248165901052328,-4.3993570963869395,6.118455801334927,2.343812489181597
1965-09-01,-7.191587830149405,-3.0023110772867336,-3.070008454093597,5.573678569959182,0.7705071818885093
1965-10-01,-6.727132227145168,2.4501857914034524,2.4983186888777014,0.7465009303353415,1.4684139306809627
1965-11-01,-3.447374125479694,-0.5383753439814203,5.444658928048139,-6.551629391597433,0.006227535414373955
1965-12-01,-5.5041663100006195,2.424575287458224,9.294077431994936,-12.506872413572063,1.6129603175997689
1966-01-01,-5.436568429096956,5.884121696069265,8.447503914262237,-11.985354576459956,0.18337032560732927
1966-02-01,-3.8252590645464277,5.282835487973854,9.664221609888772,-4.227601797043475,-0.95391678837591
1966-03-01,-3.365164122593251,1.59723132861637,10.217111432981806,-2.35637842727986,5.6327143323670485
1966-04-01,0.45138844727524774,-1.4961873813318773,6.2915993458006465,-3.56501799968727,4.2192852932410565
1966-05-01,-7.808485573022983,-4.9801968254487425,-0.31926907080614986,7.062138029567151,6.878130305573388
1966-06-01,-11.542649209893508,-6.966096618552991,-4.410977755644447,7.357734615785025,4.200729383447017
1966-07-01,-8.059403164389584,-6.349788079452873,-3.6442635084730473,9.757604675731612,3.8456207988564475
1966-08-01,-6.335239542834048,-3.6742356388304014,-3.286928788005694,7.510760162958972,2.119633296647806
1966-09-01,-7.79553993867543,-1.292146530560251,-2.226510909844397,3.1048988917989107,1.5765917330303085
1966-10-01,-6.2099176837050205,0.17907314217264395,-0.31674403021930064,0.33396551376657335,0.9010475883934573
1966-11-01,-1.7416450258632385,3.6107049995026914,8.01187782978098,-11.585057145206862,0.5699224504654096
1966-12-01,-4.977498990221582,5.84546447709996,11.685683943883927,-8.865220366291314,3.3527040131414863
1967-01-01,-5.158420620833283,4.347819187701883,12.276798726466344,2.272356651359473,7.563148505833205
1967-02-01,-5.319749783728822,3.475846661248242,13.837591141650874,-3.9683169592374306,9.402562248512478
1967-03-01,2.6595255090644203,-0.7365287628494027,11.915150604907195,3.7531372705070436,3.9048725369229524
1967-04-01,-0.0048641895858815894,-4.787818604885905,7.932880062063458,5.283300299696984,8.535517911827217
1967-05-01,-6.064203936625856,-6.384633723614616,1.990505389296238,3.0032154122873114,9.108941681487138
1967-06-01,-9.33868640380179,-9.70203558484978,-5.1096766222286485,6.2367168247379565,7.317544948286569
1967-07-01,-4.260404898933849,-4.526595796462721,-2.8796051950745336,10.661748498847542,4.270439780358413
1967-08-01,-5.136695344376033,-4.281183041367036,-1.9287963311508092,12.726236238315677,5.4307294237623855
1967-09-01,-4.622226525910249,-2.9093069215504492,-3.5019021496847422,4.936499832266064,0.8707913584882822
1967-10-01,-4.516747203913933,1.750558525667654,0.9342107558439785,0.010960962399605088,3.3077339673292085
1967-11-01,-6.411896947760764,2.746379030673443,7.814856742984627,-1.9075663569817898,3.53167073131357
1967-12-01,-9.287143192592813,1.9868421256585806,11.87242373564688,-0.713283811892826,2.905007663338167
1968-01-01,-5.453186377179526,4.777436351684446,12.362940635112475,-3.842748500326398,4.157623739690274
1968-02-01,-0.8746085213655274,6.785374438356566,14.075430987124596,-16.10168013737428,0.7370488787109687
1968-03-01,-3.150428147460101,1.6978858854993415,10.962125113206378,3.2915654300363615,7.640817545694102
1968-04-01,-2.4214701012624764,-1.5716958201480862,8.287187468849769,6.3236021730368766,2.9644340422437288
1968-05-01,-6.34897136920464,-5.322587967792261,-0.8887504021714948,3.114414815124677,9.664770477956404
1968-06-01,-7.830353437891596,-7.371266145931876,-4.591670341091641,3.713970216669781,7.91954047393467
1968-07-01,-5.015447466522053,-6.37917935826118,-3.818786472236288,9.483598379008729,6.401952053288356
1968-08-01,-5.249068011434153,-3.9121961829470164,-2.7810487377202326,7.246954021053801,6.062772491344849
1968-09-01,-3.503993677289174,-1.9400857939314953,-3.3167832863983437,3.0577520400278253,2.122390365251919
1968-10-01,-5.4494732673285435,-0.740739832583991,0.9532805029377998,1.3937222281538495,2.70662363052173
1968-11-01,-9.768280099469107,1.6046892915680544,7.922699877117105,2.569615122881595,3.14426605439419
1968-12-01,-5.832803813762357,2.8612897266471964,11.333644566694868,-7.522952702443543,7.1146926556066274
1969-01-01,2.0735350429795814,2.8311765500009742,13.398759058897248,-0.3065829093081079,2.960895496965381
1969-02-01,-1.4126522903150414,1.747193858639158,10.589260258399094,-2.618212939033648,-0.19369444831460167
1969-03-01,-4.563283943103658,3.8812938303217144,6.7774148837728765,-12.837237544029696,4.243059330917266
1969-04-01,-6.170151683962051,-0.8087830769916784,5.466785621260151,-3.1494886255211694,10.173019560160586
1969-05-01,-8.046445220274615,-5.128507416534137,-2.0755919295735956,1.0965517040904527,8.577935292062774
1969-06-01,-12.704321753343535,-3.86827032982316,-4.507987754728061,9.561648670703876,4.0757913522796345
1969-07-01,-6.604767484463246,-4.814611011045338,-4.653837459776255,7.381688950444125,3.468774876281116
1969-08-01,-7.435439837541448,-7.662430403588566,-6.786766263154672,5.654898144338007,1.7625654489774851
1969-09-01,-5.626804881993567,-1.4281933496136505,-4.238771579668967,-0.6749307903843126,2.97387992338611
1969-10-01,-8.450740942607224,0.22585833634792907,-1.1279488527423307,0.09262357222755087,4.961510316391436
1969-11-01,-6.16323384649453,4.633196851099907,3.1255006687323204,-5.203584540928069,-0.3001773155474712
1969-12-01,-6.377844002857458,5.518119603573596,11.125684832224156,-9.967143493798412,5.174796004124461
1970-01-01,-2.732313303733768,8.029302161530664,12.870468854435725,-10.668403279240998,-0.4460635203041219
1970-02-01,-5.0251237788545895,2.569483723319378,11.09763279957655,-3.195979324802733,8.098921205076016
1970-03-01,-5.656486118469107,1.122548845240202,8.682869868397098,-0.3382166604956845,10.129939571602826
1970-04-01,-6.515886144677143,-1.6665552489553555,5.962265669614253,1.5418349267629567,5.74879537087152
1970-05-01,-5.287745343977322,-2.3689042003622522,1.0311446430525684,0.22339716938867255,5.902679248031689
1970-06-01,-7.192392822498197,-3.8509107462559244,-4.322198782244492,6.367323899880375,5.40697941107205
1970-07-01,-5.682289543285501,-5.748785383590321,-6.02120701994326,7.984894627717719,3.9321032181503663
1970-08-01,-5.814727453034838,-5.817563322145173,-5.598236351394846,8.297761114831648,3.753505689686135
1970-09-01,-4.719701912469459,-3.221618925336722,-3.1450783175761825,6.164581266889001,3.6529479445846524
1970-10-01,-2.057003685211453,1.6858307930262013,0.7430308565567,-3.2594337219986036,2.9892041182091176
1970-11-01,-6.367246302996431,2.788501415630685,7.250414234678577,-2.108426555362677,2.352529842027026
1970-12-01,-6.886108221645958,0.645465386856512,9.46161258029423,-3.3145600765940584,6.3145840806289595
1971-01-01,-5.014271841470256,5.498443080386528,14.108295972512913,-4.781332881540967,2.3608843169643774
1971-02-01,-7.793113701653792,1.2977578067758195,10.312574184129877,3.828128051013321,8.402385503127089
1971-03-01,-6.371725612652883,1.6241259609912535,12.476857634396596,-5.316128858718532,12.739991950150117
1971-04-01,-0.937214742774963,-2.3564227732509413,8.980480487492418,3.382159984708114,8.924913638687325
1971-05-01,-5.697766692969798,-5.564568953519874,2.3411705585795812,-1.056875801197479,11.750836150093168
1971-06-01,-7.6031746817073165,-6.519904086538116,-1.1112790043967677,12.716608204439455,6.697364212583704
1971-07-01,-5.373853712279704,-5.147323708778035,-3.637744695336954,10.282979426379898,5.528864689364006
1971-08-01,-5.5310299073474,-3.9118899958087376,-4.129733998155205,9.046937085611148,2.437138660012516
1971-09-01,-6.101372652749649,-3.8568563857915867,-5.1130848619647935,3.8360445923684265,2.7575472422950877
1971-10-01,-4.967565543225894,0.759003804638001,-0.5923434219241839,2.4945288478197836,3.0449549323022924
1971-11-01,-10.05815687426521,1.3311073710393342,8.182619370101888,2.5467766668752834,3.7247981127778647
1971-12-01,-11.560875461692149,2.970888724201633,11.09911693723344,8.17288941145643,2.18279414723947
1972-01-01,-6.308012036828922,3.157726128718662,12.199829321721056,1.2831739849052326,8.894968956593749
1972-02-01,-6.600631887274064,3.0959225530415138,13.594866583732424,-7.365792258390108,7.391838433800894
1972-03-01,-3.353541801845827,0.4305613496018828,11.79771480941655,-3.1921254558319148,6.422310813098304
1972-04-01,-4.8189900198175515,-3.264774558680219,7.425805966053936,-0.4677933620653155,11.298471934345452
1972-05-01,-7.54689268509597,-5.045298867539469,-0.11325947628916659,8.157953762993126,7.120876697429241
1972-06-01,-8.306740877231842,-6.299500772340641,-4.711505905437109,6.960416414248324,6.8985506147234075
1972-07-01,-4.2976043626913505,-4.204405587484022,-2.8903038996675035,7.667833798250397,5.017980250877503
1972-08-01,-4.42248674069391,-4.401985323053458,-3.236288662144509,8.733492951993972,4.924024302499058
1972-09-01,-6.415726065985963,-1.7496023724542404,-1.9763225170905194,4.2391162686203865,1.3507578579565431
1972-10-01,-3.878535536480601,-3.1699175534185304,-0.669004903121926,3.265031470442011,3.0510298743254194
1972-11-01,-11.466611790490793,1.202399357771874,5.269718240672342,1.586826914765423,4.667099268364533
1972-12-01,-9.368727211879753,1.284677388583712,11.009630527017919,3.493371590714558,4.834524868966036
1973-01-01,-10.307150183208082,3.1605757116293707,9.752296263849912,-2.026557078009611,4.529558820293925
1973-02-01,-4.019731509764193,-0.9773079227334712,11.106624228396933,-5.281221777557351,10.46045516760424
1973-03-01,-2.37891577877256,-0.7217557091392265,9.955171713938249,5.169633110775883,4.26337705551752
1973-04-01,-4.337131178674785,-2.4376593467628545,4.962490692029155,3.165752320056318,8.164426734035064
1973-05-01,-5.575195275015712,-4.6031328389112085,1.6557956860999936,6.074694807017029,5.694814485128346
1973-06-01,-7.272623302339136,-5.221665455563583,-2.22910634729379,6.642097081334039,5.927660791193944
1973-07-01,-6.2452723213547605,-6.561005402174312,-2.6816989308361574,8.829740387865458,4.82145622456866
1973-08-01,-6.498567351229999,-4.805113404264147,-3.8254690911489297,4.181350295695147,3.34135068343028
1973-09-01,-6.192138865264726,-3.246341351260742,-2.9119379005685424,3.1067733217259934,2.1755767740680385
1973-10-01,-7.993373993838604,-0.27644723112757663,1.485524748009465,0.94787606444454,5.055266247783263
1973-11-01,-7.489927796388318,0.5907863758523743,7.562116611262565,1.0521829586828553,1.3320356157216942
1973-12-01,-4.509113462073586,1.284232122161897,10.305498334338198,5.582676898977331,5.754851564727253
1974-01-01,-6.665315256031066,3.9419547946423212,13.43118153208509,5.987569486104856,7.214328095641541
1974-02-01,-2.7616961631181844,3.608174498298793,11.293147310513378,1.2023285069986511,8.785784291147628
1974-03-01,-3.06194276594786,0.6836725405105841,13.265503829787558,3.4989375527254567,15.387670291853402
1974-04-01,-1.8088454085336385,-1.8752504344815033,10.29391416390945,2.9349986787009037,10.893695774578386
1974-05-01,-5.738675199200459,-6.276045170852142,1.441909833788282,3.6519508453553566,7.310494074545413
1974-06-01,-8.279976335400931,-6.535181505307513,-2.7312489026368554,7.137264396490424,6.3821259153128365
1974-07-01,-4.0860453164815675,-5.4811553951765255,-3.483212283455506,9.909181035982025,5.919128646501128
1974-08-01,-4.802835558209129,-3.472693073102348,-3.3106616488145253,9.360803334612555,4.969648664113026
1974-09-01,-8.036839509488045,-1.6212228113330454,-3.8579996126855547,4.058521453995624,2.7361809431330895
1974-10-01,-4.26117484623255,0.6848090624426408,2.0216945835090847,-1.474067486322482,5.110436049096996
1974-11-01,-4.851631554839748,2.6980440836219146,5.355121616572629,-10.543858465614864,2.5767614677511483
1974-12-01,-10.156034816053031,1.0627004079721158,13.271054074091316,-5.104968661378495,7.245435476183736
1975-01-01,-7.56610310058075,3.39249165984474,13.069577344200026,-0.5759385915029295,7.346208881212083
1975-02-01,-7.672811802144573,3.9474526825543466,13.53479150955626,-2.0921073156655616,8.265506633425446
1975-03-01,-5.849914835825674,-1.2470432917261633,9.6226865720422,6.219293448161732,7.226115329764249
1975-04-01,-3.639103110312329,-4.2008540548268565,8.892977321308543,0.09410776095734096,7.661841902334248
1975-05-01,-5.558986895880904,-5.73505299039775,1.5446356128271321,4.2406064687331115,10.209386683814078
1975-06-01,-5.930519744389683,-5.768600472070538,-2.066878771698945,2.1639264749850873,6.495123951578995
1975-07-01,-7.31263189659269,-8.585351573804628,-2.9780068290669153,11.396929297912695,3.72364348505309
1975-08-01,-5.696141121520457,-4.016662675965773,-3.5105374277953074,5.803529471794448,3.067664135773566
1975-09-01,-7.269841717538181,-0.7722020385410213,-3.414271281612312,3.4050689586484513,3.386511823662347
1975-10-01,-6.805092114878817,0.7211861520683857,0.698597062316641,1.6468513696244085,1.6091645090383593
1975-11-01,-10.226893205555779,1.1641786531015992,6.85332648089584,0.13622311003680776,2.7401899300778716
1975-12-01,-4.366098789363528,3.679530278121577,10.792374435857429,-1.628635998688686,1.328994535299829
1976-01-01,-5.474929664409443,4.761410377698774,13.367352905587678,-3.5137588580143984,8.296478624423509
1976-02-01,-2.497230838709528,0.7073426563951538,14.849798549308343,2.0061133792414916,9.460489182087798
1976-03-01,-3.4350287829908672,0.4943080437819858,12.669896867689488,7.641107134960899,9.101175797047432
1976-04-01,-2.6918058974872467,-1.1246749908394391,7.8384481741962775,-3.1481288119343565,7.571793103008753
1976-05-01,-9.034236544866985,-4.269916694334753,0.7161351063171542,11.564878580478245,8.156970193402698
1976-06-01,-6.201061960178276,-6.187356126380235,-4.291840580283344,4.1050014371988786,6.021364484042653
1976-07-01,-3.553569428478835,-3.7126237890301588,-3.0714143157088145,6.111279749135118,4.0971851588000305
1976-08-01,-4.729809487102148,-1.6034964557072375,-2.8095514245873647,6.293242410834603,3.670124645098755
1976-09-01,-5.344500048213703,-2.0120171413754924,-0.8661438741262857,2.5752222248063794,4.357371804019248
1976-10-01,-4.4682625420017414,0.7738772900193708,0.3952089051189232,-5.302173122362938,1.911462328593635
1976-11-01,-7.903786996026636,4.870434236321856,5.946845585437452,-7.9617734498539265,3.0177516493674568
1976-12-01,-9.198227662047765,0.5328515245266953,9.394848070987948,-2.845778678357131,6.0606539004506885
1977-01-01,-5.07510311149908,4.073350610042554,11.9347855821673,-15.668004618099687,2.6583193287600406
1977-02-01,-3.2828447852940013,4.637099167597654,8.28651485621813,-13.326268406327367,3.0808211513815738
1977-03-01,-6.459008643084074,-1.0800425838672878,9.058537853046444,0.2952011492293642,1.5469837080028834
1977-04-01,-1.4690860849609346,-0.4540824461756976,8.773818628507811,9.181567953983668,5.1025253390776735
1977-05-01,-2.6531411272153433,-5.513989647526931,-0.6590779413322776,-6.015231340348274,8.47853735628436
1977-06-01,-6.653046235547174,-4.2865817440167895,-2.372203492546836,8.09712916039191,7.66323016913129
1977-07-01,-4.612303033573595,-2.2233347479433787,-0.8182283561843297,10.651222063277606,5.649462677327323
1977-08-01,-4.046471783457521,-6.813010579907987,-2.592353756665917,6.269400095348537,4.788356850590242
1977-09-01,-5.933536907099425,-2.2275462349651836,-2.045323833699486,2.0211514455049464,4.371414170974092
