,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,3178.3613204956055,1758.5945392477101,1208.7462163066484,1625.189501953125,1177.4063727759212
1965-02-01,3171.3281631469727,1751.0009765625002,1208.0856505618153,1624.148193359375,1176.8143670407335
1965-03-01,3172.9265213012695,1758.5859627559269,1209.0104669213772,1625.616259765625,1176.9160452605672
1965-04-01,3163.1271362304688,1761.083616059402,1208.7179845072835,1623.65849609375,1175.7068788385116
1965-05-01,3157.1252822875977,1759.4117789432921,1208.7586421890564,1623.425390625,1176.5891367300399
1965-06-01,3160.773468017578,1763.4860860890358,1211.1961091182147,1625.591455078125,1177.764363371568
1965-07-01,3154.6804428100586,1765.123669854526,1210.977695662662,1624.955078125,1177.57617751987
1965-08-01,3156.0625076293945,1759.3603199925917,1210.4521367654384,1622.893212890625,1176.0319175058708
1965-09-01,3163.612174987793,1757.5808294888202,1210.0341796875,1621.636181640625,1175.9957550578035
1965-10-01,3166.6826248168945,1756.047899969693,1209.3747811488422,1622.681494140625,1175.2222314735368
1965-11-01,3177.712059020996,1756.3552330280174,1208.8576844963895,1622.9740234375,1176.6226178648844
1965-12-01,3185.7118606567383,1760.1700881431843,1208.8688945390315,1624.422265625,1178.2306649092304
1966-01-01,3181.993865966797,1750.6189806707976,1208.585433656001,1625.260205078125,1176.86792274431
1966-02-01,3178.3193588256836,1755.0432402512124,1208.8949135100224,1625.771142578125,1178.7461120958274
1966-03-01,3169.428253173828,1757.3149056270206,1207.988650865289,1624.10458984375,1177.5312302429552
1966-04-01,3158.013916015625,1755.8615322770745,1208.443520838521,1623.348779296875,1176.3647178694002
1966-05-01,3157.1495056152344,1763.464776400862,1209.3683128812875,1623.6955078125,1177.0294013050939
1966-06-01,3155.7287216186523,1763.1839094490842,1210.0885520418328,1623.848095703125,1177.6508309248554
1966-07-01,3152.1589279174805,1763.7881574959592,1210.4924053784862,1623.79462890625,1176.0768647827854
1966-08-01,3153.4101486206055,1759.84949572333,1210.7877571744275,1622.962841796875,1176.0745009934972
1966-09-01,3160.9573364257812,1757.3706265153558,1210.5475801870643,1622.400146484375,1174.5232907333816
1966-10-01,3164.687156677246,1752.8624435950971,1209.1817544276023,1621.483154296875,1174.6470192264271
1966-11-01,3173.045539855957,1754.0773589035562,1208.0755834085535,1621.955126953125,1176.3810879922328
1966-12-01,3180.0357818603516,1756.2754137762663,1207.6505258263821,1622.527294921875,1177.4086660043354
1967-01-01,3187.1761322021484,1757.531264732624,1208.620522791646,1625.211328125,1179.2205634144689
1967-02-01,3172.4044799804688,1761.7074900660023,1208.578941071651,1625.74345703125,1178.138477126987
1967-03-01,3169.33650970459,1760.2971570245152,1208.374704307769,1624.252587890625,1178.423825302565
1967-04-01,3158.2868576049805,1755.1281633048222,1208.7546785514194,1623.7328125,1175.472722577222
1967-05-01,3156.998634338379,1762.7046256229796,1209.4496525616287,1624.697314453125,1176.449814283779
1967-06-01,3155.8637619018555,1763.6317812163256,1210.1804452113422,1623.71376953125,1176.88062370168
1967-07-01,3154.7605514526367,1764.2118256667566,1211.1659562920195,1624.777685546875,1178.1060544052566
1967-08-01,3154.043769836426,1761.4125218884699,1211.1879386749877,1623.801123046875,1177.3121740087608
1967-09-01,3161.8921279907227,1756.8461451037178,1210.6620879762202,1621.936572265625,1175.35350998013
1967-10-01,3168.0227279663086,1758.416011415679,1209.829018885396,1622.712841796875,1176.3815819183526
1967-11-01,3169.7078704833984,1756.6540422110722,1208.201131022784,1622.175244140625,1175.4369482139632
1967-12-01,3180.919075012207,1754.3724849306304,1209.5788720119524,1624.7021484375,1177.6556643447434
1968-01-01,3186.3088607788086,1759.1096549198546,1209.233695102403,1626.04970703125,1180.4627523256863
1968-02-01,3170.798873901367,1751.317885826374,1208.7815486102465,1624.853271484375,1174.14526084944
1968-03-01,3165.1491165161133,1759.2357240874194,1209.3885444549926,1625.6435546875,1177.1172495935693
1968-04-01,3157.4459075927734,1755.4340231007545,1208.8960320826072,1623.336474609375,1175.4926913046424
1968-05-01,3154.3651580810547,1760.679521231816,1209.6293050454433,1623.704736328125,1175.3981044526734
1968-06-01,3156.095314025879,1761.5272258890088,1210.973415906686,1624.392724609375,1176.0045751670882
1968-07-01,3154.6751022338867,1762.7481394800648,1211.513443297124,1625.767822265625,1178.318054552023
