experiment,model,n_clusters,n_features,MSE_mlp,MSE_mlp_noFS,MSE_lgbm,MSE_lgbm_noFS,MSE_pi-lgbm,MSE_pi-lgbm_noFS,MSE_Y_mlp,MSE_Y_mlp_noFS,MSE_Y_lgbm,MSE_Y_lgbm_noFS,MSE_Y_pi-lgbm,MSE_Y_pi-lgbm_noFS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS
test1_linreg_nc5_nv8_nd9,linreg,5,18,0.9352313984773478,0.99967725920814,1.279419729042627,1.336015747651404,0.9500445349110102,0.9356308986696537,13.71445434584168,16.25124665513524,18.78103039319913,19.366554767152103,17.004053058377256,15.596456373234023,0.7370147963760709,0.7188927488971257,0.6402297244184141,0.6243150368850768,0.732849371960618,0.7369024577189296,0.324709072824432,0.1997990481602635,0.0752341210438727,0.0464032767827966,0.1627313441736922,0.2320405012593213,0.8589125148112021,0.8484238698329933,0.8530795030036894,0.8458002899303462,0.8586332931871489,0.8602766464360385,0.5844074580918691,0.4848149055686131,0.3127532546337093,0.2890338941076315,0.4428058241582484,0.5015424031829809
test1_linreg_DSnc5_nv8_nd9,linreg,5,13,2.117959951513867,2.660800399231226,1.398269454640748,1.4625363206501856,1.0086391868307332,1.0379817102455482,27.880660451063168,46.119462479202944,20.681940432176184,21.626247184651973,18.814251038613072,19.46025339494016,0.4044338866049177,0.2517882355813522,0.6068094186652523,0.588737704144888,0.7163726727271771,0.7081216136762849,-0.3728258209539545,-1.2708927233304674,-0.0183654688725409,-0.0648625271102882,0.0735983577916691,0.0417896165059475,0.6431255277859422,0.5229660226674198,0.8381554581647886,0.8315347195786971,0.8493868558838521,0.8455067319103953,0.2399215323680289,0.2783019992499381,0.094556883090942,0.0378034998253828,0.3043703784005617,0.2551131093365843
test2_linreg_nc5_nv8_nd9,linreg,5,18,0.951603701753814,0.9953539526245858,1.30598327020695,1.336015747651404,0.9278081309520636,0.9356308986696537,14.092367074157773,18.34978675855122,19.751967461281613,19.366554767152103,16.323877250531332,15.596456373234023,0.7324109373546946,0.7201084540841582,0.6327601096327623,0.6243150368850768,0.739102204396022,0.7369024577189296,0.3061008927058114,0.0964682807513092,0.0274258031625747,0.0464032767827966,0.1962227642725117,0.2320405012593213,0.8560639877427633,0.8495629870572451,0.845160699622099,0.8458002899303462,0.8611913213165964,0.8602766464360385,0.5629498560528494,0.4423904654560643,0.2628447430633345,0.2890338941076315,0.4573808597435538,0.5015424031829809
test2_linreg_DSnc5_nv8_nd9,linreg,5,14,2.0689886048531485,2.5009538589163016,1.3984495867496798,1.4625363206501856,1.0102543610259442,1.0379817102455482,21.718610801386586,37.32829730283803,20.79343109560453,21.626247184651973,19.06024674640836,19.46025339494016,0.4182045315963874,0.2967367638511921,0.6067587658755537,0.588737704144888,0.715918488965482,0.7081216136762849,-0.0694104522999561,-0.838021394060189,-0.0238551975616578,-0.0648625271102882,0.0614856870714772,0.0417896165059475,0.6522517627173655,0.5555248381922551,0.838198992214031,0.8315347195786971,0.8493123141655352,0.8455067319103953,0.4009907189495907,0.2961979631719768,0.0846932252655816,0.0378034998253828,0.2848428271238267,0.2551131093365843
test3_linreg_nc5_nv8_nd9,linreg,5,16,0.9523312178352912,1.044772422463617,1.2880666694557676,1.336015747651404,0.922628270322099,0.9356308986696537,13.878075862719903,20.912534168878167,19.4096885093683,19.366554767152103,16.006356011330737,15.596456373234023,0.7322063612838544,0.7062120789468822,0.6377982220234173,0.6243150368850768,0.7405587708722253,0.7369024577189296,0.3166524543799608,-0.0297197564243147,0.044279399008355,0.0464032767827966,0.2118573062390113,0.2320405012593213,0.8560173848620702,0.8412753874516091,0.8517853830522109,0.8458002899303462,0.8617781945873628,0.8602766464360385,0.5761959576124189,0.3695731045764309,0.2745459166366574,0.2890338941076315,0.468587603688075,0.5015424031829809
test3_linreg_DSnc5_nv8_nd9,linreg,5,6,1.8993591051321528,2.638581720406923,1.3897309765635957,1.4625363206501856,0.987890869068958,1.0379817102455482,13.57149978428775,35.01698776149514,20.39296655479267,21.626247184651973,18.08057516438887,19.46025339494016,0.465904008535871,0.2580360837442532,0.609210421667733,0.588737704144888,0.7222070582924159,0.7081216136762849,0.3317480636571225,-0.7242139961277716,-0.0041365806742295,-0.0648625271102882,0.1097240868113897,0.0417896165059475,0.6947540505946445,0.5174022401903242,0.8396245492562677,0.8315347195786971,0.8525267686877701,0.8455067319103953,0.5887697884444615,0.3053413893553416,0.1158584388336134,0.0378034998253828,0.3753887780377566,0.2551131093365843
test4_linreg_nc5_nv8_nd9,linreg,5,19,0.9421949973548308,1.0223559427260696,1.3357650306620044,1.336015747651404,0.938753594316599,0.9356308986696537,14.672336068970816,18.864300295555235,19.20496531015453,19.366554767152103,15.914212089461143,15.596456373234023,0.7350566462629204,0.7125155483320083,0.6243855380023582,0.6243150368850768,0.7360243619322564,0.7369024577189296,0.2775435917469779,0.0711339645119489,0.054359837903347,0.0464032767827966,0.216394413794572,0.2320405012593213,0.8575436513016649,0.8450061494958718,0.840720480711536,0.8458002899303462,0.8595590792608538,0.8602766464360385,0.5410770460328236,0.4008032131572489,0.2937080594948361,0.2890338941076315,0.4790853901179208,0.5015424031829809
test4_linreg_DSnc5_nv8_nd9,linreg,5,9,1.9969106994668104,2.5631226802643967,1.3843450028051585,1.4625363206501856,0.9896391606977512,1.0379817102455482,14.508633932046688,41.19700407401326,20.56056697559352,21.626247184651973,17.910145851750286,19.46025339494016,0.4384726948078383,0.2792550153043543,0.6107249467445022,0.588737704144888,0.7217154421739442,0.7081216136762849,0.2856041798707507,-1.0285140317253143,-0.0123891177933552,-0.0648625271102882,0.1181159167484299,0.0417896165059475,0.6801618800038869,0.5435402026886154,0.8394623187432357,0.8315347195786971,0.8524331598390593,0.8455067319103953,0.5483252839684591,0.2923372016323992,0.0851522096993712,0.0378034998253828,0.3876158486211451,0.2551131093365843
test5_linreg_nc5_nv8_nd9,linreg,5,19,0.9876414674622372,1.0314857518329317,1.3814985487646625,1.336015747651404,0.9685650687939515,0.9356308986696537,14.91176729771548,19.45575860759877,21.54166888218047,19.366554767152103,18.47562829439483,15.596456373234023,0.7222771895267119,0.7099482642235782,0.6115253639424969,0.6243150368850768,0.7276414347780564,0.7369024577189296,0.2657541517607787,0.0420109369489395,-0.0606979457966878,0.0464032767827966,0.0902719243178653,0.2320405012593213,0.8504235048569604,0.84416023118982,0.8377661595339839,0.8458002899303462,0.8556632556991616,0.8602766464360385,0.5634580389860037,0.4139406361232804,0.190731789215448,0.2890338941076315,0.3712263206620168,0.5015424031829809
test5_linreg_DSnc5_nv8_nd9,linreg,5,9,1.8776914822552684,2.6866847791426687,1.3931673711306691,1.4625363206501856,0.9843175688049436,1.0379817102455482,12.197570415937031,45.5031265188068,20.18990541127265,21.626247184651973,17.497202733664164,19.46025339494016,0.4719969008656209,0.244509599585199,0.608244114370496,0.588737704144888,0.7232118631985293,0.7081216136762849,0.3993994636786343,-1.240544736334269,0.005862019665458,-0.0648625271102882,0.1384489707694743,0.0417896165059475,0.702382489496578,0.5092585779220111,0.8381668050621214,0.8315347195786971,0.8531276171507871,0.8455067319103953,0.6384542671764302,0.274344751425442,0.1364480887337198,0.0378034998253828,0.42622912246495,0.2551131093365843
