experiment,model,n_clusters,n_features,MSE_mlp,MSE_mlp_noFS,MSE_lgbm,MSE_lgbm_noFS,MSE_pi-lgbm,MSE_pi-lgbm_noFS,MSE_Y_mlp,MSE_Y_mlp_noFS,MSE_Y_lgbm,MSE_Y_lgbm_noFS,MSE_Y_pi-lgbm,MSE_Y_pi-lgbm_noFS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS
test1_lgbm_nc5_nv8_nd9,lgbm,5,11,0.2234789688130731,0.2285519271927437,0.2264122500033606,0.2383541640033062,0.2240127299244912,0.2363369536359914,2.8621179810582262,2.765506871879847,2.8233998608216275,3.0155671027032707,3.018341554456165,3.043638981309882,0.2896192796733667,0.2734936824993806,0.2802951521460916,0.2423349560953579,0.2879225938293904,0.2487471360038042,-0.1598382996983027,-0.1206878295419369,-0.1441482551089712,-0.2220216791106295,-0.2231459917437803,-0.2333974645142735,0.5393166290991203,0.5293115539556454,0.5619787281341152,0.5181225999319639,0.5554997435709081,0.5209981911301489,-0.1411667735306156,0.0365720282739055,-0.1591793333643867,-0.2546671343369189,-0.132681039194109,-0.0880846169772814
test1_lgbm_DSnc5_nv8_nd9,lgbm,5,12,0.1752624556733616,0.1740431252881058,0.1672113069228878,0.1651084291196302,0.162908130835321,0.1665106259681402,3.0647201492071607,3.138969112049068,2.90143147208671,2.8515815887452245,2.7427117196290416,3.0247893944645865,-0.079768839515939,-0.0722567060700407,-0.0301667755161556,-0.0172112231330536,-0.0036554760341702,-0.0258499727047838,-0.1764667607165544,-0.2049690162402047,-0.113784462927216,-0.0946483826583448,-0.0528560570876446,-0.1611383772433956,-0.0398950629627103,0.1336695124421429,-0.0107193366289451,-0.0014268017994735,0.0993116834995803,0.0607362074964846,-0.0177985835234808,0.1013820976199668,-0.0864372243223474,-0.2071348040239062,0.2411588630834575,0.0235235022776029
test2_lgbm_nc5_nv8_nd9,lgbm,5,7,0.218327278651945,0.2285519271927437,0.2254960852285121,0.2383541640033062,0.2268267991225936,0.2363369536359914,2.714084447219778,2.765506871879847,2.820539568350934,3.0155671027032707,3.005560388399964,3.043638981309882,0.3059951444225139,0.2734936824993806,0.2832073984131628,0.2423349560953579,0.2789774097943367,0.2487471360038042,-0.099849520996023,-0.1206878295419369,-0.1429891565750167,-0.2220216791106295,-0.217966580550778,-0.2333974645142735,0.5550802051678,0.5293115539556454,0.5581045089049594,0.5181225999319639,0.5482218431938981,0.5209981911301489,-0.1396092556806551,0.0365720282739055,-0.1303981215644931,-0.2546671343369189,-0.1608513503263884,-0.0880846169772814
test2_lgbm_DSnc5_nv8_nd9,lgbm,5,8,0.1628864169947218,0.1740431252881058,0.1646607937730195,0.1651084291196302,0.1623738377873802,0.1665106259681402,2.882640886034624,3.138969112049068,2.872212002983128,2.8515815887452245,2.862729523284638,3.0247893944645865,-0.0035216999303537,-0.0722567060700407,-0.0144534008893846,-0.0172112231330536,-0.0003637671389595,-0.0258499727047838,-0.1065712431784626,-0.2049690162402047,-0.1025678648391192,-0.0946483826583448,-0.0989277862572857,-0.1611383772433956,0.0969724164478632,0.1336695124421429,0.043439716089209,-0.0014268017994735,0.111365481370688,0.0607362074964846,0.0252796715264692,0.1013820976199668,-0.0445664512482436,-0.2071348040239062,0.1320953435062039,0.0235235022776029
test3_lgbm_nc5_nv8_nd9,lgbm,5,13,0.2285903269758623,0.2285519271927437,0.2220814602514417,0.2383541640033062,0.2241128495725645,0.2363369536359914,2.938201834859219,2.765506871879847,2.838834915850699,3.0155671027032707,2.9850765729237594,3.043638981309882,0.2733716197131727,0.2734936824993806,0.2940615909295311,0.2423349560953579,0.2876043398652933,0.2487471360038042,-0.1906703507217235,-0.1206878295419369,-0.1504031223433573,-0.2220216791106295,-0.2096657649063893,-0.2333974645142735,0.5231259154542989,0.5293115539556454,0.5723496880849099,0.5181225999319639,0.5555473323069339,0.5209981911301489,-0.1026480414143849,0.0365720282739055,-0.1529118967517589,-0.2546671343369189,-0.1457493749221362,-0.0880846169772814
test3_lgbm_DSnc5_nv8_nd9,lgbm,5,10,0.1573089366544732,0.1740431252881058,0.1612424574441029,0.1651084291196302,0.1615653341466896,0.1665106259681402,2.841057932483797,3.138969112049068,2.724366118399526,2.8515815887452245,2.819586790114388,3.0247893944645865,0.0308404197334104,-0.0722567060700407,0.006606517715365,-0.0172112231330536,0.0046173169985349,-0.0258499727047838,-0.0906086233361178,-0.2049690162402047,-0.0458136554975778,-0.0946483826583448,-0.0823664073808512,-0.1611383772433956,0.1820024528323074,0.1336695124421429,0.0897373168244551,-0.0014268017994735,0.1368010740205577,0.0607362074964846,-0.0217423017609037,0.1013820976199668,-0.0371881692199097,-0.2071348040239062,0.1803494583659578,0.0235235022776029
test4_lgbm_nc5_nv8_nd9,lgbm,5,8,0.2217736791574874,0.2285519271927437,0.2268878580350459,0.2383541640033062,0.2319605855639781,0.2363369536359914,3.025629618797352,2.765506871879847,2.847885313004696,3.0155671027032707,3.156931135377595,3.043638981309882,0.2950399458789362,0.2734936824993806,0.2787833196101884,0.2423349560953579,0.2626584562498345,0.2487471360038042,-0.2260993906635722,-0.1206878295419369,-0.1540706850770239,-0.2220216791106295,-0.279307724053774,-0.2333974645142735,0.5434889581812536,0.5293115539556454,0.5532412086429528,0.5181225999319639,0.5283650682304996,0.5209981911301489,-0.3403230009923357,0.0365720282739055,-0.1578825612705125,-0.2546671343369189,-0.2207145097351007,-0.0880846169772814
test4_lgbm_DSnc5_nv8_nd9,lgbm,5,6,0.161926703088095,0.1740431252881058,0.1668801697293902,0.1651084291196302,0.1622184918533549,0.1665106259681402,2.6582182439415525,3.138969112049068,2.945315938201809,2.8515815887452245,2.7444539261425844,3.0247893944645865,0.002390970682667,-0.0722567060700407,-0.028126683005927,-0.0172112231330536,0.0005932986413962,-0.0258499727047838,-0.0204211981758253,-0.2049690162402047,-0.1306305738876449,-0.0946483826583448,-0.0535248450857974,-0.1611383772433956,0.0983152741293568,0.1336695124421429,-0.0383501723131426,-0.0014268017994735,0.1202656729868133,0.0607362074964846,0.0726672578880331,0.1013820976199668,-0.162280858172217,-0.2071348040239062,0.2946930912782555,0.0235235022776029
test5_lgbm_nc5_nv8_nd9,lgbm,5,7,0.2159119044208617,0.2285519271927437,0.2261585035778813,0.2383541640033062,0.2250075028932839,0.2363369536359914,2.6382704293858303,2.765506871879847,2.981864872175821,3.0155671027032707,3.091147912817589,3.043638981309882,0.3136729822756615,0.2734936824993806,0.2811017451309693,0.2423349560953579,0.2847604728392785,0.2487471360038042,-0.0691268176973594,-0.1206878295419369,-0.2083642624668389,-0.2220216791106295,-0.2526498778337303,-0.2333974645142735,0.5606446240310793,0.5293115539556454,0.559780608162383,0.5181225999319639,0.5536316696951025,0.5209981911301489,0.0049848742423499,0.0365720282739055,-0.2294635522965036,-0.2546671343369189,-0.1893179316389444,-0.0880846169772814
test5_lgbm_DSnc5_nv8_nd9,lgbm,5,10,0.1639278520318203,0.1740431252881058,0.1659443232671322,0.1651084291196302,0.162233614031259,0.1665106259681402,2.7065623423608707,3.138969112049068,2.7208296765414737,2.8515815887452245,2.713389521094628,3.0247893944645865,-0.0099378436339139,-0.0722567060700407,-0.0223610565650842,-0.0172112231330536,0.0005001329007716,-0.0258499727047838,-0.0389792465776839,-0.2049690162402047,-0.0444561069793936,-0.0946483826583448,-0.0416000238293405,-0.1611383772433956,0.1117019870903037,0.1336695124421429,0.0290049103105438,-0.0014268017994735,0.1193937675257968,0.0607362074964846,0.2125817859000343,0.1013820976199668,0.0144109213714017,-0.2071348040239062,0.3061216116737969,0.0235235022776029
test1_linreg_nc6_nv8_nd9,linreg,6,13,0.2060326383516006,0.2221837743922207,0.2498083585808936,0.2498565155880374,0.2395116078633985,0.2340796341466322,2.171005137873692,2.599091636496196,2.864151547711723,2.863050783619834,2.910580321732706,2.898916348147476,0.3450765643838746,0.2937363612517133,0.2059250914982382,0.2057720130694031,0.2386557472309313,0.2559225595050628,0.120226725658352,-0.0532500911507671,-0.1606623777081279,-0.1602163065254738,-0.1794770704195945,-0.1747503878089016,0.5893608958194099,0.5481159281873627,0.4677660080025854,0.4683015171149028,0.5082373785627348,0.53120919400546,0.4039341320918765,0.2937814037692599,-0.1610505393986714,-0.176481809688913,0.0060787560565135,-0.0203343202704414
test1_linreg_DSnc6_nv8_nd9,linreg,6,13,0.16393517010707,0.1733445235958612,0.1628101188069269,0.1644664561428411,0.1617795251381677,0.164288175086863,2.790165006631296,3.5890011808159232,2.8728152856640947,2.8645696640753164,2.900587556721593,2.9916236040969,-0.0099829293289046,-0.0679527133203061,-0.0030516368733461,-0.0132561124193248,0.0032977145918787,-0.0121577463820494,-0.0710721460376706,-0.3777246821360547,-0.1027994494494326,-0.099634168690224,-0.1134605056562156,-0.1484068885394205,0.1107553239675234,0.1165173037082333,0.0538785151327104,0.0093834504529397,0.1329447856251001,0.1016602221909553,0.0698576724336385,-0.1079813271504647,-0.218604987965037,-0.2831968707016318,0.064587674760458,0.0795359502973261
test2_linreg_nc6_nv8_nd9,linreg,6,18,0.2121210418927226,0.2221837743922207,0.2576225510463985,0.2498565155880374,0.2426101430425658,0.2340796341466322,2.447582291412464,2.599091636496196,2.5621625399655663,2.863050783619834,2.944414945620873,2.898916348147476,0.3257231347696583,0.2937363612517133,0.1810858339076978,0.2057720130694031,0.2288063208431829,0.2559225595050628,0.0081472175392632,-0.0532500911507671,-0.038285026533255,-0.1602163065254738,-0.1931881378532554,-0.1747503878089016,0.5732839741490893,0.5481159281873627,0.4426835621773076,0.4683015171149028,0.5171985515460256,0.53120919400546,0.3248093975771557,0.2937814037692599,0.0826436216103287,-0.176481809688913,0.1243357893497036,-0.0203343202704414
test2_linreg_DSnc6_nv8_nd9,linreg,6,16,0.1631971537784401,0.1733445235958612,0.163930297928683,0.1644664561428411,0.1614061224949202,0.164288175086863,2.971623453456072,3.5890011808159232,3.0281205375417963,2.8645696640753164,2.9118513523302494,2.9916236040969,-0.0054361082105607,-0.0679527133203061,-0.0099529124814139,-0.0132561124193248,0.0055981989553011,-0.0121577463820494,-0.1407293482444784,-0.3777246821360547,-0.1624171168720505,-0.099634168690224,-0.1177843853215472,-0.1484068885394205,0.1387447631309392,0.1165173037082333,-0.0163847615026647,0.0093834504529397,0.1370118734523891,0.1016602221909553,-0.0416565372563506,-0.1079813271504647,-0.355769546328158,-0.2831968707016318,0.0347547570709629,0.0795359502973261
test3_linreg_nc6_nv8_nd9,linreg,6,15,0.2113016165129953,0.2221837743922207,0.2547168964791402,0.2498565155880374,0.2415614864766748,0.2340796341466322,2.4060349431282555,2.599091636496196,2.859303342718578,2.863050783619834,2.9132469957655225,2.898916348147476,0.3283278720055433,0.2937363612517133,0.1903221436842826,0.2057720130694031,0.2321397235817467,0.2559225595050628,0.0249837721851037,-0.0532500911507671,-0.1586977019424702,-0.1602163065254738,-0.1805577074501223,-0.1747503878089016,0.57463990439263,0.5481159281873627,0.4505968427680373,0.4683015171149028,0.5011660652832197,0.53120919400546,0.256508874348633,0.2937814037692599,-0.186686483613691,-0.176481809688913,-0.0300584171781182,-0.0203343202704414
test3_linreg_DSnc6_nv8_nd9,linreg,6,13,0.1557026997206598,0.1733445235958612,0.1631098854695581,0.1644664561428411,0.1611660052596041,0.164288175086863,2.8160846218181472,3.5890011808159232,3.028915028905093,2.8645696640753164,2.966637912627271,2.9916236040969,0.0407362333196565,-0.0679527133203061,-0.0048984596865457,-0.0132561124193248,0.0070775295257239,-0.0121577463820494,-0.0810220155961629,-0.3777246821360547,-0.162722101547678,-0.099634168690224,-0.1388155281291909,-0.1484068885394205,0.2505522254169954,0.1165173037082333,0.0221107474004221,0.0093834504529397,0.1375266170321726,0.1016602221909553,0.0990397808650951,-0.1079813271504647,-0.3613535083037341,-0.2831968707016318,-0.0470492701838614,0.0795359502973261
test4_linreg_nc6_nv8_nd9,linreg,6,14,0.2064337204154086,0.2221837743922207,0.2508399922980309,0.2498565155880374,0.2399654355082764,0.2340796341466322,2.2936451466664507,2.599091636496196,2.475248754066763,2.863050783619834,2.9565312187092907,2.898916348147476,0.3438016302506482,0.2937363612517133,0.2026457999076892,0.2057720130694031,0.2372131488021631,0.2559225595050628,0.0705283623432989,-0.0532500911507671,-0.0030642780091363,-0.1602163065254738,-0.1980981093046609,-0.1747503878089016,0.586528257114243,0.5481159281873627,0.4741127195240365,0.4683015171149028,0.5267832017208736,0.53120919400546,0.2904479121739525,0.2937814037692599,0.1484581939224735,-0.176481809688913,0.1489734917104591,-0.0203343202704414
test4_linreg_DSnc6_nv8_nd9,linreg,6,12,0.1585190401307282,0.1733445235958612,0.1625009448848293,0.1644664561428411,0.1610458701664914,0.164288175086863,2.4712583452474712,3.5890011808159232,2.9553147240171214,2.8645696640753164,2.997915079500741,2.9916236040969,0.0233851320551112,-0.0679527133203061,-0.0011468571771515,-0.0132561124193248,0.0078176659661104,-0.0121577463820494,0.0513478690446912,-0.3777246821360547,-0.1344688490274754,-0.099634168690224,-0.1508220231449077,-0.1484068885394205,0.1888047254796764,0.1165173037082333,0.0564145061904361,0.0093834504529397,0.1535468511542122,0.1016602221909553,0.2689733466185603,-0.1079813271504647,-0.2815608498929055,-0.2831968707016318,0.0661827909406512,0.0795359502973261
test5_linreg_nc6_nv8_nd9,linreg,6,15,0.2111402907054254,0.2221837743922207,0.2515164338100185,0.2498565155880374,0.2367026255088833,0.2340796341466322,2.4174222270870183,2.599091636496196,2.8322639048306364,2.863050783619834,2.887469711740918,2.898916348147476,0.3288406842133204,0.2937363612517133,0.2004955706888206,0.2057720130694031,0.2475847615313972,0.2559225595050628,0.0203692146608085,-0.0532500911507671,-0.1477403005102786,-0.1602163065254738,-0.1701117784311923,-0.1747503878089016,0.5744724688261851,0.5481159281873627,0.4620983733825782,0.4683015171149028,0.5210335135721509,0.53120919400546,0.2331976392925159,0.2937814037692599,-0.1365142092772348,-0.176481809688913,0.0209578641639201,-0.0203343202704414
test5_linreg_DSnc6_nv8_nd9,linreg,6,13,0.1575042849456101,0.1733445235958612,0.1625482740767579,0.1644664561428411,0.1606238071447305,0.164288175086863,2.7250670019941574,3.5890011808159232,2.981688879406668,2.8645696640753164,2.919792201996376,2.9916236040969,0.0296369047146803,-0.0679527133203061,-0.0014384460770533,-0.0132561124193248,0.0104179404941511,-0.0121577463820494,-0.0460827065730664,-0.3777246821360547,-0.1445932048078235,-0.099634168690224,-0.1208326720261137,-0.1484068885394205,0.2221851402977342,0.1165173037082333,0.0518869494455482,0.0093834504529397,0.1528162487182393,0.1016602221909553,0.2353142154488978,-0.1079813271504647,-0.3351782168422724,-0.2831968707016318,0.0521352002858972,0.0795359502973261
test1_lgbm_nc6_nv8_nd9,lgbm,6,13,0.2280670302396462,0.2221837743922207,0.241232241062574,0.2498565155880374,0.232263853988828,0.2340796341466322,2.7304331028361704,2.599091636496196,2.9457317551070763,2.863050783619834,2.983533468406751,2.898916348147476,0.275035042067375,0.2937363612517133,0.2331863079457046,0.2057720130694031,0.261694445885721,0.2559225595050628,-0.1064746136923973,-0.0532500911507671,-0.1937217587890842,-0.1602163065254738,-0.2090404406775809,-0.1747503878089016,0.5248535025763728,0.5481159281873627,0.5041161487188506,0.4683015171149028,0.5318670479419503,0.53120919400546,-0.0728422548340577,0.2937814037692599,-0.2451626233713077,-0.176481809688913,-0.0784120762693354,-0.0203343202704414
test1_lgbm_DSnc6_nv8_nd9,lgbm,6,13,0.1572830605537162,0.1733445235958612,0.1623809756360368,0.1644664561428411,0.1601088371467491,0.164288175086863,2.4676033313949506,3.5890011808159232,2.847665535051734,2.8645696640753164,2.808548897654378,2.9916236040969,0.0309998389722779,-0.0679527133203061,-0.0004077424817157,-0.0132561124193248,0.0135906026308857,-0.0121577463820494,0.0527509342833107,-0.3777246821360547,-0.0931451109796028,-0.099634168690224,-0.0781292460886773,-0.1484068885394205,0.2107586213873398,0.1165173037082333,0.0541755100471221,0.0093834504529397,0.1560335029199152,0.1016602221909553,0.2516314241917153,-0.1079813271504647,-0.2328496040713138,-0.2831968707016318,0.1269263373914365,0.0795359502973261
test2_lgbm_nc6_nv8_nd9,lgbm,6,14,0.2154108908237843,0.2221837743922207,0.2459606458483479,0.2498565155880374,0.2334005929338309,0.2340796341466322,2.6938226682920408,2.599091636496196,2.75253752348216,2.863050783619834,2.953468270883665,2.898916348147476,0.3152655724056212,0.2937363612517133,0.2181559558031566,0.2057720130694031,0.2580810524873921,0.2559225595050628,-0.0916386829467403,-0.0532500911507671,-0.1154321597570711,-0.1602163065254738,-0.1968568871671918,-0.1747503878089016,0.5618324464467828,0.5481159281873627,0.4832771996142023,0.4683015171149028,0.5300319384768681,0.53120919400546,-0.0961873621800639,0.2937814037692599,-0.0627513119884277,-0.176481809688913,-0.0674334820757606,-0.0203343202704414
test2_lgbm_DSnc6_nv8_nd9,lgbm,6,18,0.1633297444118829,0.1733445235958612,0.1630315104711773,0.1644664561428411,0.1615628621462991,0.164288175086863,2.8210061794404897,3.5890011808159232,2.8742657844211537,2.8645696640753164,2.87520223975882,2.9916236040969,-0.0062529815897058,-0.0679527133203061,-0.0044156016738379,-0.0132561124193248,0.0046325466664218,-0.0121577463820494,-0.0829112742141595,-0.3777246821360547,-0.1033562583882787,-0.099634168690224,-0.1037157393601204,-0.1484068885394205,0.1126261282182782,0.1165173037082333,0.0404471939448869,0.0093834504529397,0.1351683446178148,0.1016602221909553,-0.0278362917605207,-0.1079813271504647,-0.2412278462111312,-0.2831968707016318,0.096446398865742,0.0795359502973261
test3_lgbm_nc6_nv8_nd9,lgbm,6,8,0.2296535886060457,0.2221837743922207,0.2458008677847158,0.2498565155880374,0.2384980040130544,0.2340796341466322,2.6525944781879773,2.599091636496196,2.958210977174089,2.863050783619834,2.8676883068516723,2.898916348147476,0.2699917913259335,0.2937363612517133,0.2186638481410271,0.2057720130694031,0.2418777266286239,0.2559225595050628,-0.0749314632491597,-0.0532500911507671,-0.1987788108741317,-0.1602163065254738,-0.1620956060846201,-0.1747503878089016,0.5200233800766383,0.5481159281873627,0.4891500200052548,0.4683015171149028,0.5158293239466929,0.53120919400546,0.0691744084996336,0.2937814037692599,-0.2567743583896436,-0.176481809688913,0.0727170775451044,-0.0203343202704414
test3_lgbm_DSnc6_nv8_nd9,lgbm,6,17,0.1653639034791095,0.1733445235958612,0.1632883620680525,0.1644664561428411,0.1589254192122415,0.164288175086863,2.946087306300246,3.5890011808159232,2.9115411292602613,2.8645696640753164,2.7567028121267576,2.9916236040969,-0.0187851669169705,-0.0679527133203061,-0.0059980304354352,-0.0132561124193248,0.0208814842112911,-0.0121577463820494,-0.1309266821402444,-0.3777246821360547,-0.1176652987124997,-0.099634168690224,-0.0582268754554919,-0.1484068885394205,0.1003938078046201,0.1165173037082333,-0.0040321758710319,0.0093834504529397,0.1812343070086891,0.1016602221909553,0.0018539102414277,-0.1079813271504647,-0.3283734091791391,-0.2831968707016318,0.2272307624885954,0.0795359502973261
