experiment,model,n_clusters,n_features,MSE_mlp,MSE_mlp_noFS,MSE_lgbm,MSE_lgbm_noFS,MSE_pi-lgbm,MSE_pi-lgbm_noFS,MSE_Y_mlp,MSE_Y_mlp_noFS,MSE_Y_lgbm,MSE_Y_lgbm_noFS,MSE_Y_pi-lgbm,MSE_Y_pi-lgbm_noFS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS
test1_linreg_nc5_nv8_nd9,linreg,5,18,1.3657927831168553,1.0909773081579617,1.525156011585649,1.533906420027498,1.463624611075891,1.4173236660626911,23.969937961610672,16.327565924040258,29.16009767899037,25.115622706210345,29.84619343030573,25.937728448575577,0.5812331983089054,0.6654945876838911,0.5323707132247869,0.5296877435957327,0.55123690443151,0.5654332736744379,0.1850479807979103,0.4448803814276654,0.0085881523063177,0.1460959360543704,-0.0147383627141179,0.1181452281380134,0.765724908664049,0.8164307862925893,0.7802911256350269,0.7849769635158905,0.7572761301866222,0.7782783004110199,0.4312630865935333,0.6944334455885812,0.1735803911507341,0.4442904386142595,0.2393002728544577,0.5519653792709849
test1_linreg_DSnc5_nv8_nd9,linreg,5,16,0.7692894586034236,0.7705067801139044,0.8387262751874953,0.8678048087682735,0.7770029337394806,0.8231851573982732,20.32066493214501,19.54379181033257,29.70523639638506,32.00908329821783,21.793530363998705,26.54519348108063,0.1031363020954483,0.1017171074617266,0.0221845102882838,-0.0117162287186478,0.0941436716143576,0.040302871607462,0.2979873653435321,0.3248257955257365,-0.0262189419171838,-0.1058093312475219,0.247104672982692,0.0829502245450377,0.3234838443147596,0.3223433589878149,0.1731927276326051,0.0852416852642618,0.3380841008378981,0.232125154144393,0.5569106801428154,0.5965802598768065,0.1673278993691069,-0.0427714117413697,0.6116215987109638,0.4045653198671813
test2_linreg_nc5_nv8_nd9,linreg,5,24,1.3797085406931768,1.0909773081579617,1.505178883422731,1.533906420027498,1.4517946643931663,1.4173236660626911,23.015353779456444,16.327565924040258,27.830414638193115,25.115622706210345,28.36177887938306,25.937728448575577,0.5769664769106226,0.6654945876838911,0.5384959162359397,0.5296877435957327,0.5548640937077598,0.5654332736744379,0.2175028126790309,0.4448803814276654,0.0537959405255444,0.1460959360543704,0.0357301298428858,0.1181452281380134,0.761698314887949,0.8164307862925893,0.7852424995032111,0.7849769635158905,0.7784905542720721,0.7782783004110199,0.4746165440841857,0.6944334455885812,0.2466232790402849,0.4442904386142595,0.5402312467963297,0.5519653792709849
test2_linreg_DSnc5_nv8_nd9,linreg,5,17,0.7337410337395252,0.7705067801139044,0.8312516646417698,0.8678048087682735,0.7703001973481898,0.8231851573982732,17.830475194912566,19.54379181033257,28.6226855332953,32.00908329821783,20.82021266183241,26.54519348108063,0.1445798594217077,0.1017171074617266,0.0308986643423451,-0.0117162287186478,0.1019579486446002,0.040302871607462,0.3840152913029666,0.3248257955257365,0.0111796563120057,-0.1058093312475219,0.2807296221040498,0.0829502245450377,0.3809262427074771,0.3223433589878149,0.1897325598032864,0.0852416852642618,0.3529126064847564,0.232125154144393,0.6209539138372645,0.5965802598768065,0.2078220306617281,-0.0427714117413697,0.671566430677947,0.4045653198671813
test3_linreg_nc5_nv8_nd9,linreg,5,23,1.4495914937556609,1.0909773081579617,1.5199568230916078,1.533906420027498,1.4501054063548005,1.4173236660626911,26.20582472725257,16.327565924040258,27.015418357217165,25.115622706210345,27.801780991147893,25.937728448575577,0.5555396095933706,0.6654945876838911,0.5339648405067234,0.5296877435957327,0.5553820384463043,0.5654332736744379,0.1090302440275705,0.4448803814276654,0.0815049344281267,0.1460959360543704,0.0547694536199044,0.1181452281380134,0.7464110390366328,0.8164307862925893,0.7834599072714683,0.7849769635158905,0.7757009363445054,0.7782783004110199,0.3427417959716367,0.6944334455885812,0.3006072523296901,0.4442904386142595,0.5348664754586112,0.5519653792709849
test3_linreg_DSnc5_nv8_nd9,linreg,5,17,0.7486868817548336,0.7705067801139044,0.8740784081281157,0.8678048087682735,0.7837020881982,0.8231851573982732,20.94925024550585,19.54379181033257,33.22868563326132,32.00908329821783,22.54136171798328,26.54519348108063,0.1271554837599596,0.1017171074617266,-0.0190302032676481,-0.0117162287186478,0.086333570522386,0.040302871607462,0.2762717948436338,0.3248257955257365,-0.1479426104151087,-0.1058093312475219,0.2212695410693187,0.0829502245450377,0.3592318334663581,0.3223433589878149,0.1040177968919738,0.0852416852642618,0.3251504828371472,0.232125154144393,0.5332307803588754,0.5965802598768065,0.0193522058315446,-0.0427714117413697,0.5957290861834832,0.4045653198671813
test4_linreg_nc5_nv8_nd9,linreg,5,28,1.3361179835675772,1.0909773081579617,1.5624966973922203,1.533906420027498,1.4716909933760287,1.4173236660626911,21.60884417784692,16.327565924040258,23.842389863952413,25.115622706210345,28.794078903562102,25.937728448575577,0.5903318119871213,0.6654945876838911,0.5209216561192976,0.5296877435957327,0.5487636645968863,0.5654332736744379,0.2653226210446002,0.4448803814276654,0.189384478451699,0.1460959360543704,0.0210323956155357,0.1181452281380134,0.7722809663413481,0.8164307862925893,0.7821964464156529,0.7849769635158905,0.7622728553359506,0.7782783004110199,0.5284611396162231,0.6944334455885812,0.500727432790453,0.4442904386142595,0.3715150398790686,0.5519653792709849
test4_linreg_DSnc5_nv8_nd9,linreg,5,16,0.7692894586034236,0.7705067801139044,0.8387262751874953,0.8678048087682735,0.7770029337394806,0.8231851573982732,20.32066493214501,19.54379181033257,29.70523639638506,32.00908329821783,21.793530363998705,26.54519348108063,0.1031363020954483,0.1017171074617266,0.0221845102882838,-0.0117162287186478,0.0941436716143576,0.040302871607462,0.2979873653435321,0.3248257955257365,-0.0262189419171838,-0.1058093312475219,0.247104672982692,0.0829502245450377,0.3234838443147596,0.3223433589878149,0.1731927276326051,0.0852416852642618,0.3380841008378981,0.232125154144393,0.5569106801428154,0.5965802598768065,0.1673278993691069,-0.0427714117413697,0.6116215987109638,0.4045653198671813
test5_linreg_nc5_nv8_nd9,linreg,5,24,1.4364722038783195,1.0909773081579617,1.503888215046709,1.533906420027498,1.4615747275760074,1.4173236660626911,22.835281867284827,16.327565924040258,25.561004554205688,25.115622706210345,29.712384415838294,25.937728448575577,0.559562125402727,0.6654945876838911,0.5388916490839617,0.5296877435957327,0.5518654208270402,0.5654332736744379,0.2236250633357021,0.4448803814276654,0.1309534339368817,0.1460959360543704,-0.0101890006464178,0.1181452281380134,0.7511327448366716,0.8164307862925893,0.7890081629362854,0.7849769635158905,0.76523173924469,0.7782783004110199,0.4897821689146896,0.6944334455885812,0.3963389258790352,0.4442904386142595,0.3556969537681805,0.5519653792709849
test5_linreg_DSnc5_nv8_nd9,linreg,5,18,0.7370759670138054,0.7705067801139044,0.8855238981805619,0.8678048087682735,0.8048655232324059,0.8231851573982732,17.66923556018549,19.54379181033257,34.3590053514496,32.00908329821783,24.60116326272417,26.54519348108063,0.1406918812943773,0.1017171074617266,-0.0323737430990687,-0.0117162287186478,0.0616605213952103,0.040302871607462,0.3895855943006181,0.3248257955257365,-0.1869914666419676,-0.1058093312475219,0.1501101221171564,0.0829502245450377,0.3775057554167864,0.3223433589878149,0.0553879993156655,0.0852416852642618,0.2778704997169093,0.232125154144393,0.6246524097226156,0.5965802598768065,-0.0530726210176742,-0.0427714117413697,0.514448617439273,0.4045653198671813
