,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11,abs_vo600_cluster12
1965-01-01,5.542001e-05,1.2515933e-05,8.036033e-05,3.7146816e-05,6.6212284e-05,7.695039e-05,6.8671034e-05,7.7766985e-05,5.2782827e-05,7.1733302e-06,7.744904e-05,9.512178e-05
1965-02-01,5.1193478e-05,2.0708763e-05,8.405742e-05,2.8110477e-05,7.2224546e-05,0.00010034437,8.7856424e-05,0.00010584514,3.7725255e-05,-2.4777546e-07,7.432625e-05,8.560984e-05
1965-03-01,4.991924e-05,2.3149556e-05,9.900732e-05,3.3835586e-05,5.419674e-05,7.958861e-05,5.6520883e-05,9.5857606e-05,5.258541e-05,3.3550168e-07,6.953439e-05,9.6072974e-05
1965-04-01,5.301511e-05,9.438014e-06,0.00010089175,3.6922484e-05,7.829962e-05,7.395323e-05,7.096826e-05,8.430868e-05,4.9740807e-05,4.364614e-06,9.60332e-05,8.244219e-05
1965-05-01,5.8901736e-05,1.4445241e-05,8.985432e-05,3.834927e-05,6.321513e-05,7.6438904e-05,7.717793e-05,8.3492094e-05,3.7088135e-05,-7.5029675e-07,7.658758e-05,7.56941e-05
1965-06-01,5.963757e-05,1.5907926e-05,7.572102e-05,3.591745e-05,6.5413646e-05,8.2567814e-05,7.4656375e-05,6.7582034e-05,3.4135843e-05,-9.656578e-07,8.277034e-05,7.762341e-05
1965-07-01,7.009172e-05,1.6778356e-05,7.5299264e-05,3.770318e-05,6.8931266e-05,8.122179e-05,8.006741e-05,7.540695e-05,2.414831e-05,-6.9645466e-07,6.443743e-05,9.0536305e-05
1965-08-01,5.9135047e-05,1.5154152e-05,8.211017e-05,4.6694648e-05,6.299079e-05,8.560087e-05,8.077631e-05,7.842205e-05,3.6190784e-05,2.3007015e-06,6.8699854e-05,7.4455755e-05
1965-09-01,5.9099155e-05,1.487597e-05,9.1927206e-05,4.1265663e-05,6.704682e-05,7.389939e-05,7.121054e-05,7.12881e-05,3.5158828e-05,1.026463e-06,7.5097974e-05,7.232903e-05
1965-10-01,7.11147e-05,1.5907926e-05,7.947195e-05,4.5788325e-05,7.015166e-05,8.121281e-05,8.120704e-05,6.209921e-05,3.7725255e-05,-7.143972e-07,8.2205006e-05,8.473044e-05
1965-11-01,6.115409e-05,1.7173194e-05,8.038725e-05,3.9174836e-05,6.902997e-05,7.9346326e-05,7.584985e-05,7.040869e-05,4.339652e-05,2.2019958e-06,7.3796815e-05,8.685716e-05
