,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8,zgu850_cluster9,zgu850_cluster10,zgu850_cluster11,zgu850_cluster12
1965-01-01,-0.07560482,0.0052139284,-0.06387329,0.28873253,-0.33207473,-0.07202034,0.33403015,-0.24864884,0.054096602,0.071042635,0.095158,-0.2307251
1965-02-01,0.04334259,0.1277462,0.13361207,-0.085381314,0.2779785,-0.34869498,0.26363945,-0.393993,0.12742043,-0.06810989,-0.25288543,-0.32327613
1965-03-01,-0.07267189,0.12416153,-0.2013958,0.43244705,-0.05865898,-0.09450646,0.078863524,-0.55791205,0.09548378,-0.10982247,-0.23202857,-0.27308998
1965-04-01,-0.13035317,-0.0016292572,0.14534378,0.29362068,-0.21182403,0.16261558,0.09320259,-0.5295601,0.0084728245,0.11796951,0.43700904,-0.42918816
1965-05-01,-0.1072155,0.0941803,-0.1492546,0.040083695,-0.03975754,-0.06419907,-0.14664726,-0.4621025,0.19259682,0.22485963,0.06810951,-0.30241966
1965-06-01,-0.22160073,0.013361359,0.08831406,-0.07723427,-0.0009777069,0.17011109,-0.013035583,-0.3887787,0.11536255,0.28221473,-0.16000862,-0.07136841
1965-07-01,-0.20009232,0.1287239,0.1459957,-0.14143333,-0.12937546,-0.21475716,-0.0032588958,-0.55172,0.08342628,0.62960625,-0.0573555,-0.18086548
1965-08-01,-0.1472992,0.1319828,0.09320259,0.06550255,0.05507431,0.1935749,-0.090595625,-0.5865898,-0.004888153,0.25093,0.085055545,-0.15446854
1965-09-01,0.0573555,-0.16489677,-0.01108017,0.10656395,-0.036172867,0.15805359,-0.13002738,-0.23887214,-0.02281189,0.17239228,0.021508407,-0.1244873
1965-10-01,-0.09972,0.07918968,0.07039108,-0.1407814,-0.15740128,0.1688076,-0.28612518,0.1114521,0.0032585145,0.44450456,-0.53021204,0.037150573
1965-11-01,-0.31708413,-0.019879151,0.18151703,0.24538994,-0.084077835,-0.099394225,-0.13621941,-0.06973915,0.012057495,0.0205307,-0.11080017,0.051163483
1965-12-01,-0.10493469,0.11536255,-0.10917091,0.42495155,-0.25484046,0.13296013,0.24604149,-0.21084633,0.04627533,-0.14534378,0.3832386,-0.21280174
1966-01-01,0.12604046,0.011488343,-0.40240994,0.25995827,-0.0006565094,-0.35974008,0.14803162,-0.0311821,0.11225472,-0.2688202,-0.39486083,-0.012800979
1966-02-01,0.16116086,0.10634651,-0.4861086,0.08205757,0.18873215,-0.15197067,0.382716,-0.41718024,0.045295715,-0.07746239,-0.734907,-0.10404892
1966-03-01,-0.0341362,-0.035777282,-0.019037247,0.26520997,-0.04628067,-0.1526268,0.15065765,-0.1779007,0.12308617,0.18873253,0.116521835,-0.3623661
1966-04-01,0.032494735,-0.00919075,-0.39453238,0.10569,0.0022975921,0.010503387,0.068928145,-0.35612947,0.2747284,-0.18183938,-0.119147494,-0.3328251
1966-05-01,-0.32593232,-0.06334839,-0.060394287,0.05153198,0.004923248,-0.120788954,-0.2425621,-0.28523177,0.124399185,0.49168855,0.2737438,-0.09846916
1966-06-01,-0.1168499,0.331184,0.08074455,0.18577805,-0.022319794,-0.20350227,-0.35711402,0.015755082,-0.05415802,0.25240898,0.04496765,0.16247368
1966-07-01,-0.30262795,0.07647781,0.38895264,0.3603962,-0.050875854,-0.012800979,-0.016411591,-0.48085707,0.1079876,0.26389694,-0.047264863,-0.3692585
1966-08-01,-0.11520882,-0.2812931,-0.0009845734,0.2737438,0.027899932,0.30787963,-0.035448838,-0.52385485,-0.020350266,0.13326149,-0.09157638,0.12636872
1966-09-01,-0.13588715,-0.0062362673,-0.11159821,0.063676834,0.044639587,0.05350151,-0.14573403,-0.26291198,-0.07024117,0.292453,-0.056455612,-0.08632469
1966-10-01,0.015755082,0.28096467,0.01936531,-0.0088623045,-0.13818474,-0.056455612,-0.34267235,0.15919152,-0.08008804,0.016411591,-0.03413582,0.122429654
1966-11-01,-0.14179535,-0.25208053,0.2917965,0.18906021,-0.10372086,0.07713394,-0.031510163,0.18315239,0.06269226,0.057440184,0.34037438,-0.31575698
1966-12-01,-0.1943119,-0.076805875,0.014442062,0.113895796,0.15722199,0.08172913,0.17888527,-0.12144508,0.116521835,-0.17461815,0.47921562,-0.3088646
1967-01-01,-0.07575836,0.029389191,-0.031021882,0.10743294,0.18874283,-0.14629173,0.29291,-0.2791954,0.025470352,-0.30564538,-0.047675323,-0.0241642
1967-02-01,-0.18547687,0.19102821,-0.12147446,0.056818772,-0.026123429,0.2142128,0.1521698,-0.3196865,0.092738345,0.0933918,-0.10841294,-0.013714599
1967-03-01,-0.17241554,0.13388291,-0.0091434475,0.18123206,-0.114616774,-0.28997117,0.239357,-0.48850974,0.06661491,0.09502449,-0.018286515,-0.24392815
1967-04-01,-0.2168251,0.22368279,0.056818772,-0.022858048,-0.06269646,0.26319465,0.0897995,-0.3663826,0.12408676,0.005551529,0.10416756,-0.25927582
1967-05-01,-0.4398548,0.12963791,0.08130951,0.1244133,0.08326874,0.044410326,0.042450715,-0.57928884,0.09763642,0.34189147,-0.021878432,0.057798386
1967-06-01,-0.030041885,0.19560012,0.07510491,0.15641442,-0.16065979,-0.06890068,-0.13225022,-0.14465904,0.03951187,0.25764313,-0.005551529,-0.077064134
1967-07-01,-0.1858036,-0.31642112,0.090452574,0.15576172,-0.07183991,0.4388752,0.20898819,-0.65014917,0.0084903715,0.0767376,-0.24294853,-0.032654572
1967-08-01,-0.06759453,-0.27429694,0.07804413,0.03820572,-0.09502411,0.18221168,0.119515225,-0.5499004,0.094371416,0.26123506,-0.057798386,0.024817277
1967-09-01,-0.32589072,0.2151924,0.09469795,0.38401604,0.07445183,0.14139366,-0.14106674,-0.25796968,-0.040164948,0.40099603,0.028735733,0.043756865
1967-10-01,0.080329515,0.12310715,0.09731026,0.041797638,-0.16947632,0.10482063,-0.12408676,0.0029388429,-0.0035919189,0.28213423,-0.06073723,-0.24915314
1967-11-01,-0.37846488,-0.13061753,0.34711608,0.009469604,0.023184586,0.27168465,-0.020245742,0.06498222,-0.14792442,0.34483033,0.02122574,0.014041138
