,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11,abs_vo500_cluster12
1965-01-01,7.856175e-05,2.5546178e-05,2.8994018e-05,4.494481e-05,6.90343e-06,7.8404104e-05,8.634567e-05,5.4890887e-05,5.367915e-05,9.6279364e-05,9.578195e-05,8.386e-05
1965-02-01,6.703078e-05,1.9767227e-05,4.272351e-05,3.4472705e-05,9.155783e-06,8.394974e-05,0.00010702964,6.1701794e-05,5.231517e-05,8.716226e-05,7.8669436e-05,8.868776e-05
1965-03-01,6.241839e-05,3.48248e-05,2.4112418e-05,3.900434e-05,2.2014845e-05,8.3716426e-05,8.985432e-05,4.632117e-05,5.1570365e-05,9.6099895e-05,7.2935356e-05,0.00010337742
1965-04-01,8.5875174e-05,4.1528023e-05,3.4952438e-05,4.428077e-05,-2.5636386e-06,7.878099e-05,7.393529e-05,5.767268e-05,5.7080113e-05,7.9507845e-05,8.710455e-05,0.00010145709
1965-05-01,7.0458664e-05,2.6524292e-05,5.063816e-05,3.878e-05,8.4289295e-06,8.245116e-05,7.788364e-05,6.07506e-05,5.6604513e-05,7.385453e-05,6.691412e-05,8.5735475e-05
1965-06-01,6.32619e-05,3.3783872e-05,4.557709e-05,3.3548433e-05,5.0459143e-06,9.113753e-05,6.879346e-05,6.852167e-05,6.515628e-05,7.562231e-05,6.223891e-05,6.964595e-05
1965-07-01,7.1831615e-05,3.988587e-05,4.7730737e-05,3.6016154e-05,4.283161e-06,9.237588e-05,7.7928504e-05,5.8587982e-05,6.67446e-05,8.7933986e-05,5.0178496e-05,7.1970084e-05
1965-08-01,6.486816e-05,4.4498258e-05,5.0288192e-05,3.7362184e-05,5.512536e-06,8.776349e-05,7.87451e-05,6.7902496e-05,5.9736274e-05,7.693245e-05,5.4064032e-05,7.524542e-05
1965-09-01,8.845058e-05,3.4465855e-05,4.7470505e-05,3.7550624e-05,6.0240286e-06,9.1451606e-05,7.091121e-05,5.5079334e-05,6.1791216e-05,6.9986934e-05,7.6426055e-05,9.422442e-05
1965-10-01,6.7587134e-05,2.7466507e-05,3.121945e-05,3.988374e-05,3.412731e-06,0.000113499555,6.391186e-05,5.4190954e-05,6.782142e-05,9.194515e-05,8.808266e-05,7.9516816e-05
1965-11-01,7.903735e-05,2.8247203e-05,3.1820677e-05,4.2665535e-05,1.3525891e-05,8.8983885e-05,6.954723e-05,5.3751246e-05,6.0732338e-05,9.591145e-05,7.449675e-05,8.2361425e-05
1965-12-01,7.4469826e-05,2.6892201e-05,3.6118992e-05,4.7592e-05,1.1955528e-05,7.083942e-05,7.195214e-05,5.7744466e-05,5.6442994e-05,9.129906e-05,7.394936e-05,8.7000735e-05
1966-01-01,7.098561e-05,2.4839766e-05,3.798418e-05,3.8174825e-05,8.444733e-06,8.509825e-05,9.949365e-05,4.7115507e-05,6.818722e-05,0.00010335523,6.151903e-05,9.8809316e-05
1966-02-01,6.890003e-05,2.8611736e-05,2.912046e-05,3.2292835e-05,1.0758426e-05,0.00010159552,0.00010250796,3.8968705e-05,5.945385e-05,9.079286e-05,6.371052e-05,9.43856e-05
1966-03-01,7.7983714e-05,2.0546398e-05,3.8823302e-05,4.114026e-05,8.159595e-06,9.348945e-05,8.7273445e-05,6.384904e-05,5.891616e-05,9.1623835e-05,7.931165e-05,9.0556605e-05
1966-04-01,7.7788194e-05,3.071361e-05,3.7951595e-05,3.5755224e-05,4.9008754e-06,7.827938e-05,9.065437e-05,5.381218e-05,6.665563e-05,9.013298e-05,7.0073176e-05,9.7571e-05
1966-05-01,6.0565857e-05,2.095374e-05,5.0351027e-05,3.778378e-05,4.4935346e-06,7.945251e-05,7.5656106e-05,8.451748e-05,7.262723e-05,7.5656106e-05,7.436654e-05,6.816919e-05
