,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,2.2485352,1.022583,-0.8180847,-2.10141,-5.3671265,-5.612091,-6.6763916,-5.2713013,-1.7047424,-0.11804199,1.0011292,-18.68991
1965-02-01,2.5270996,1.1579285,-1.9067078,-2.5473633,-5.6349487,-5.9308167,-7.6183167,-6.7396545,0.05621338,-0.86535645,0.41497803,-20.38675
1965-03-01,3.288086,2.200348,-1.833252,-2.3312073,-6.44516,-6.2890015,-8.426056,-7.281433,1.3895264,-1.203064,0.35168457,-21.675995
1965-04-01,2.9760437,2.8981934,-1.7770691,-2.5045776,-6.7956543,-6.5022583,-8.391327,-7.152893,0.9048462,-0.268219,0.7337036,-21.697632
1965-05-01,2.7574768,2.6487122,-1.1733398,-1.6653137,-4.6625977,-5.6370544,-7.2232666,-5.270813,0.5949707,0.7132263,1.0295715,-17.114685
1965-06-01,1.68219,2.529419,-0.051208496,0.53656006,-1.1958313,-4.3348083,-4.4420776,-3.3678284,0.39285278,2.410675,1.4571533,-10.427643
1965-07-01,0.9426575,2.1676025,1.2884216,1.800354,1.503479,-2.9772034,-1.3695374,-1.3206482,-0.44995117,3.393036,1.9934692,-4.6986084
1965-08-01,0.49856567,1.9186096,1.8452759,2.5982056,2.3432312,-2.2911072,0.7505493,0.45266724,-2.3205566,3.91745,2.8377075,-2.9542542
1965-09-01,0.25582886,1.6464233,2.5305786,2.7207031,1.241272,-1.9930115,-0.2975464,-0.55648804,-2.5438538,3.2745361,3.1582947,-5.717743
1965-10-01,0.82543945,1.6751709,1.6497192,1.7095947,-0.9713135,-1.8874207,-1.7846375,-1.8450012,-1.4438477,2.537384,2.7180176,-10.451599
1965-11-01,1.2979431,1.3917542,1.0010681,0.70217896,-2.2746277,-3.2585754,-3.7166138,-3.9206848,-2.2531738,1.3747864,2.4794922,-13.995239
1965-12-01,1.7944641,1.6547546,0.0680542,-0.6799011,-3.9526062,-4.674103,-5.075775,-5.061798,-1.9807129,0.07650757,2.0933228,-17.235962
1966-01-01,2.4588623,1.8875122,-1.2668457,-1.6672668,-5.6400757,-5.3743286,-7.0919495,-6.2805176,-1.0237732,-0.5472107,1.2621765,-19.701294
1966-02-01,2.4655457,1.6853943,-1.5188904,-2.3928223,-6.852783,-5.525482,-8.448364,-7.4660034,-0.31866455,-1.5420837,0.7363281,-21.534271
1966-03-01,3.0886536,2.2843323,-1.367279,-2.942688,-6.9689636,-6.1222534,-9.104645,-7.6260376,-0.76464844,-1.2215271,0.8526306,-22.099762
1966-04-01,3.4241943,2.3843384,-0.9732361,-2.4830933,-6.586548,-5.845215,-9.191223,-7.0222473,-1.7816162,-0.993927,1.0978699,-21.242828
1966-05-01,3.2490845,1.9308777,-0.3142395,-1.8740234,-4.6340027,-5.0086975,-7.140869,-6.023346,-2.6350098,1.0397949,1.3388367,-18.61908
1966-06-01,2.1727295,1.6296082,0.3406372,-0.43093872,-1.562561,-3.9756165,-3.8772888,-4.4425964,-2.3684387,1.8726807,1.8858032,-11.276764
1966-07-01,1.3918457,1.5169067,1.2521362,1.0978394,0.26071167,-3.281952,-1.1452637,-2.3278198,-2.6036682,2.865387,2.47052,-4.2128906
1966-08-01,0.68707275,1.5121155,2.1939087,2.415802,2.6180115,-2.4486084,0.493927,-0.8136902,-3.6322021,4.3346252,3.1081848,-3.396698
1966-09-01,0.30215454,1.4786682,2.5316467,2.9840088,1.6955261,-1.5228882,-0.65701294,-0.17440796,-4.1805115,4.181183,3.3380127,-5.1860657
1966-10-01,0.8728943,1.2158203,2.0473938,2.4780579,0.34136963,-1.8487854,-1.7120972,-1.4962769,-3.7882996,3.304596,3.0534668,-9.623474
1966-11-01,2.1380005,0.9992981,1.5021057,1.0880737,-1.6482239,-2.9508057,-3.9745178,-3.8025818,-4.267517,1.3644104,2.9327698,-13.151154
1966-12-01,2.801422,0.7000122,0.4519043,-0.8930359,-4.0599976,-4.7241516,-5.3752136,-5.5522156,-3.6994324,-0.42504883,2.4353027,-15.387939
1967-01-01,2.9350586,0.76297,-0.720459,-1.9539795,-5.11969,-5.473297,-7.1655884,-6.3276978,-2.3200989,-0.8316345,1.6018677,-17.641327
1967-02-01,2.988678,1.1546326,-1.8032227,-2.3656616,-5.57193,-6.019165,-7.7730713,-6.5961304,-0.48205566,-1.4681702,0.77401733,-19.540436
1967-03-01,3.037445,1.7818604,-2.2923584,-2.4235535,-6.26239,-6.5473633,-7.914612,-6.7972717,0.21026611,-1.112915,0.8157654,-20.444733
1967-04-01,3.2083435,2.2232056,-1.565033,-2.5446472,-6.900818,-6.183136,-8.546509,-6.3774414,-0.77020264,-0.5338135,1.144928,-21.506378
1967-05-01,2.8648682,2.2548523,-1.6034851,-1.3360596,-5.3236084,-5.558502,-6.5566406,-6.015747,-1.8714294,0.50549316,1.469574,-19.325165
1967-06-01,1.7605286,1.6974182,-0.22174072,-0.021392822,-2.8250122,-4.6144714,-4.3204956,-3.8066406,-2.7528992,2.391571,1.9969177,-11.996124
1967-07-01,0.9123535,1.1006775,1.429718,1.1807861,0.8818054,-3.2860718,-0.7393799,-1.6308289,-4.113434,3.8001099,2.6096497,-4.730438
1967-08-01,0.16107178,0.74954224,1.6004333,2.3551636,2.6411438,-2.1026611,1.7401733,-0.22756958,-5.006958,4.315399,3.0317993,-3.5365295
1967-09-01,0.1116333,1.2579956,2.1679993,2.9192505,1.7988892,-1.4684753,0.6164551,0.20025635,-5.45105,4.0165405,3.4090576,-6.9950867
1967-10-01,0.497406,0.8674927,2.0068665,2.258789,0.28152466,-1.6551514,-1.5224304,-0.5984192,-4.327057,2.9424133,3.2304077,-9.556671
1967-11-01,1.388916,0.8595276,1.2561951,1.1319885,-1.5133667,-3.158081,-2.839569,-2.838562,-3.9629211,1.7414856,2.559845,-13.307312
1967-12-01,1.8374023,0.85580444,0.33444214,-0.61260986,-3.9506226,-4.345276,-4.8676453,-4.877655,-4.2155457,0.9819946,2.0863342,-15.802155
1968-01-01,2.484436,0.8057251,-1.0391846,-1.5159912,-5.189453,-5.3976746,-6.9319763,-5.814636,-3.2297974,-0.0009765625,1.3320007,-18.776398
1968-02-01,2.6924133,1.3084717,-1.4519348,-2.1503296,-6.456909,-6.2912292,-7.3215027,-6.4737244,-0.8865967,-1.2842712,0.90042114,-20.546906
1968-03-01,2.9048462,1.6326904,-1.5402222,-2.5190735,-6.754425,-6.4992065,-7.654602,-6.5541077,-0.86361694,-1.3433838,1.0594482,-21.644684
1968-04-01,3.179657,2.1315918,-1.4335938,-2.421814,-6.0665894,-6.592865,-7.9579773,-6.398468,-1.0126648,-0.6466675,1.3515625,-19.856354
1968-05-01,3.0717163,1.976654,-1.2778931,-0.76052856,-5.1679993,-5.914856,-7.5713196,-5.3544617,-2.7538147,0.79800415,1.6987,-15.995026
1968-06-01,2.4360352,1.4245605,-0.6671448,1.0575562,-1.5460815,-4.669037,-5.6459045,-3.6417542,-3.6358032,2.1842651,1.9389343,-9.851074
