,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,2265.9571668836807,5982.296573414522,3394.8077392578125,3756.649441189236,1181.8228280034048,1415.809546576606,1852.1772904829545,6798.88916015625,4085.633544921875,5367.181075246711,2993.8753015854777,2003.8620750502785
1965-02-01,2257.5626627604165,5941.23571059283,3391.50146484375,3759.5063386140046,1181.5186971820283,1413.169182671441,1852.5239701704545,6747.10693359375,4059.258544921875,5345.244397615132,2995.9589341107535,2000.9161920830754
1965-03-01,2266.1234537760415,5958.165426815257,3396.58935546875,3750.056966145833,1182.5106015928989,1412.518056233724,1853.8079279119318,6779.611002604167,4085.390625,5366.561729029605,2989.0440099379593,2002.993079459313
1965-04-01,2264.1984049479165,6006.466495289522,3384.443562825521,3756.9437662760415,1181.6294154304476,1409.8676045735679,1849.8565118963068,6850.72265625,4090.897705078125,5390.862715871711,2989.1226375804226,2003.7982600750308
1965-05-01,2261.0310872395835,5987.9480698529405,3381.6648356119795,3767.5340440538193,1181.9924439901508,1409.5247904459636,1852.4662642045453,6808.73291015625,4086.985595703125,5371.0706208881575,2995.8160400390625,2001.7624656752785
1965-06-01,2263.506401909722,6019.855813419117,3384.0655517578125,3782.0669668692126,1184.6631239360408,1409.6232096354167,1856.0606800426135,6823.838704427084,4098.32080078125,5374.981046977796,2997.288602941176,2003.341825881807
1965-07-01,2262.0482042100693,6035.008329503676,3378.9825439453125,3789.5062481915506,1184.157244611807,1410.9765794542102,1856.7925470525568,6840.052083333334,4102.46142578125,5381.0440866570725,2994.619391946231,2002.8276802289604
1965-08-01,2257.4165852864585,6009.02135512408,3379.647623697917,3777.048294632523,1183.0493734040613,1410.280015733507,1852.553488991477,6820.7373046875,4085.07373046875,5371.1072419819075,2993.115593405331,2003.4977978999073
1965-09-01,2260.610894097222,5999.755141314337,3382.7471923828125,3771.0272894965274,1182.6913321528455,1409.1870625813804,1848.5469193892045,6810.331217447917,4081.5595703125,5365.806178042763,2999.5397231158086,2002.8772335241335
1965-10-01,2258.2958984375,6003.933536305147,3382.4605305989585,3770.8667896412035,1181.947083232004,1412.6102871365017,1848.238303444602,6786.982828776042,4083.46142578125,5332.727372018914,2991.8453440946687,2003.5340564085705
1965-11-01,2262.8938802083335,6003.89440199908,3396.610514322917,3768.506763599537,1181.6221957076848,1413.979254828559,1847.1046031605113,6808.24462890625,4078.251220703125,5366.984156558388,2995.729693244485,2003.2916682781558
1965-12-01,2270.539008246528,5991.1829331341905,3406.5415445963545,3761.970576533565,1182.3320796981398,1415.262688530816,1849.5532226562498,6818.8427734375,4087.22314453125,5393.398565995066,2997.2018971162684,2001.7521320003093
1966-01-01,2263.7266710069443,5917.935001148897,3397.9477945963545,3742.623110170717,1182.3573012296329,1417.2145419650608,1849.7093616832385,6716.080322265625,4059.678955078125,5342.362253289473,2992.123233570772,2000.380774771813
