,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,27.673218,26.447266,24.606598,23.323273,20.057556,19.812592,18.748291,20.153381,23.71994,25.30664,26.425812,6.7347717
1965-02-01,28.209625,26.840454,23.775818,23.135162,20.047577,19.751709,18.064209,18.942871,25.738739,24.81717,26.097504,5.2957764
1965-03-01,29.067322,27.979584,23.945984,23.448029,19.334076,19.490234,17.35318,18.497803,27.168762,24.576172,26.13092,4.103241
1965-04-01,29.120728,29.042877,24.367615,23.640106,19.34903,19.642426,17.753357,18.99179,27.04953,25.876465,26.878387,4.447052
1965-05-01,28.800385,28.69162,24.869568,24.377594,21.38031,20.405853,18.819641,20.772095,26.637878,26.756134,27.07248,8.928223
1965-06-01,27.42276,28.269989,25.689362,26.27713,24.544739,21.405762,21.298492,22.372742,26.133423,28.151245,27.197723,15.312927
1965-07-01,26.41336,27.638306,26.759125,27.271057,26.974182,22.4935,24.101166,24.150055,25.020752,28.863739,27.464172,20.772095
1965-08-01,25.888428,27.308472,27.235138,27.988068,27.733093,23.098755,26.140411,25.84253,23.069305,29.307312,28.22757,22.435608
1965-09-01,25.726288,27.116882,28.001038,28.191162,26.711731,23.477448,25.172913,24.91397,22.926605,28.744995,28.628754,19.752716
1965-10-01,26.489685,27.339417,27.313965,27.37384,24.692932,23.776825,23.879608,23.819244,24.220398,28.20163,28.382263,15.2126465
1965-11-01,27.087433,27.181244,26.790558,26.491669,23.514862,22.530914,22.072876,21.868805,23.536316,27.164276,28.268982,11.7942505
1965-12-01,27.570953,27.431244,25.844543,25.096588,21.823883,21.102386,20.700714,20.714691,23.795776,25.852997,27.869812,8.540527
1966-01-01,28.302124,27.730774,24.576416,24.175995,20.203186,20.468933,18.751312,19.562744,24.819489,25.296051,27.105438,6.141968
1966-02-01,28.458466,27.678314,24.47403,23.600098,19.140137,20.467438,17.544556,18.526917,25.674255,24.450836,26.729248,4.4586487
1966-03-01,29.152863,28.348541,24.69693,23.121521,19.095245,19.941956,16.959564,18.438171,25.29956,24.842682,26.91684,3.964447
1966-04-01,29.70105,28.661194,25.30362,23.793762,19.690308,20.43164,17.085632,19.254608,24.49524,25.282928,27.374725,5.034027
1966-05-01,29.367188,28.04898,25.803864,24.24408,21.4841,21.109406,18.977234,20.094757,23.483093,27.157898,27.45694,7.4990234
1966-06-01,28.081757,27.538635,26.249664,25.478088,24.346466,21.93341,22.031738,21.46643,23.540588,27.781708,27.79483,14.632263
1966-07-01,27.055023,27.180084,26.915314,26.761017,25.92389,22.381226,24.517914,23.335358,23.05951,28.528564,28.133698,21.450287
1966-08-01,26.095337,26.92038,27.602173,27.824066,28.026276,22.959656,25.902191,24.594574,21.776062,29.74289,28.516449,22.011566
1966-09-01,25.675262,26.851776,27.904755,28.357117,27.068634,23.85022,24.716095,25.1987,21.192596,29.55429,28.71112,20.187042
1966-10-01,26.42868,26.771606,27.60318,28.033844,25.897156,23.707,23.843689,24.05951,21.767487,28.860382,28.609253,15.932312
1966-11-01,27.79834,26.659637,27.162445,26.748413,24.012115,22.709534,21.685822,21.857758,21.392822,27.02475,28.59311,12.509186
1966-12-01,28.479156,26.377747,26.129639,24.784698,21.617737,20.953583,20.30252,20.125519,21.978302,25.252686,28.113037,10.289795
1967-01-01,28.5755,26.403412,24.919983,23.686462,20.520752,20.167145,18.474854,19.312744,23.320343,24.808807,27.24231,7.999115
1967-02-01,28.761322,26.927277,23.969421,23.406982,20.200714,19.753479,17.999573,19.176514,25.290588,24.304474,26.546661,6.2322083
1967-03-01,28.967163,27.711578,23.63736,23.506165,19.667328,19.382355,18.015106,19.132446,26.139984,24.816803,26.745483,5.4849854
1967-04-01,29.325745,28.340607,24.552368,23.572754,19.216583,19.934265,17.570892,19.73996,25.347198,25.583588,27.26233,4.611023
1967-05-01,28.950623,28.340607,24.48227,24.749695,20.762146,20.527252,19.529114,20.070007,24.214325,26.591248,27.555328,6.7605896
1967-06-01,27.526276,27.463165,25.544006,25.744354,22.940735,21.151276,21.445251,21.959106,23.012848,28.157318,27.762665,13.769623
1967-07-01,26.324799,26.513123,26.842163,26.593231,26.29425,22.126373,24.673065,23.781616,21.299011,29.212555,28.022095,20.682007
1967-08-01,25.388763,25.977234,26.828125,27.582855,27.868835,23.12503,26.967865,25.000122,20.220734,29.54309,28.259491,21.691162
1967-09-01,25.400787,26.54715,27.457153,28.208405,27.088043,23.820679,25.90561,25.48941,19.838104,29.305695,28.698212,18.294067
1967-10-01,25.819977,26.190063,27.329437,27.58136,25.604095,23.66742,23.80014,24.724152,20.995514,28.264984,28.552979,15.7659
1967-11-01,26.81662,26.287231,26.683899,26.559692,23.914337,22.269623,22.588135,22.589142,21.464783,27.16919,27.987549,12.120392
1967-12-01,27.28537,26.303772,25.78241,24.835358,21.497345,21.102692,20.580322,20.570312,21.232422,26.429962,27.534302,9.645813
1968-01-01,27.954437,26.275726,24.430817,23.95401,20.280548,20.072327,18.538025,19.655365,22.240204,25.469025,26.802002,6.6936035
1968-02-01,28.28238,26.898438,24.138031,23.439636,19.133057,19.298737,18.268463,19.116241,24.70337,24.305695,26.490387,5.0430603
1968-03-01,28.525726,27.25357,24.080658,23.101807,18.866455,19.121674,17.966278,19.066772,24.757263,24.277496,26.680328,3.9761963
1968-04-01,29.168213,28.120148,24.554962,23.566742,19.921967,19.39569,18.030579,19.590088,24.975891,25.341888,27.340118,6.132202
1968-05-01,29.025757,27.930695,24.676147,25.193512,20.786041,20.039185,18.38272,20.599579,23.200226,26.752045,27.65274,9.959015
1968-06-01,28.269012,27.257538,25.165833,26.890533,24.286896,21.16394,20.187073,22.191223,22.197174,28.017242,27.771912,15.981903
1968-07-01,27.393066,27.26892,26.150604,28.066711,27.71405,22.283722,23.055328,23.734924,21.763885,28.933777,27.63147,20.715302
1968-08-01,26.455261,27.138336,27.261993,29.049988,28.76709,23.635986,24.289368,25.438843,21.828674,29.352203,28.006378,22.50531
1968-09-01,26.098175,26.969177,27.479126,28.887268,27.67398,24.0307,24.088074,25.859772,21.801971,28.934753,28.504456,20.068848
1968-10-01,26.84848,26.69812,27.791718,27.795654,25.575867,24.300262,22.300537,24.214691,22.462769,28.032104,28.517303,16.839539
1968-11-01,28.037048,26.775787,27.135864,26.961273,23.333282,23.212097,20.772675,22.261963,22.488495,26.384064,28.381775,12.785217
1968-12-01,28.133972,27.139801,26.070465,25.300842,21.011078,21.329132,19.719666,20.575348,22.80011,25.213806,27.712067,9.82843
1969-01-01,28.585663,27.217651,25.146637,24.331879,19.713531,20.792877,18.600372,19.589966,23.933472,24.48059,27.16687,7.240906
1969-02-01,29.218384,27.371979,24.911804,23.81195,18.693176,20.353973,18.052246,18.46756,24.667725,24.223175,27.01715,5.8533936
1969-03-01,29.53067,28.373383,25.29535,23.443787,18.1958,20.232971,16.903687,17.902008,26.7659,23.849884,27.510406,4.912506
1969-04-01,29.90445,29.228119,25.576324,23.980652,19.534607,20.030945,17.234924,18.456268,27.020752,25.237915,27.863708,6.6158447
1969-05-01,29.406067,29.125061,26.000885,24.806702,21.182587,20.587769,18.503967,19.353607,25.757843,27.040741,28.352356,10.191254
1969-06-01,27.876007,28.24057,26.293152,26.0419,24.147797,21.423065,20.687775,21.054901,25.195343,28.600006,28.330322,16.486298
1969-07-01,26.251099,27.35556,26.825897,27.653473,27.223785,22.371124,24.226257,23.15921,22.894653,30.078796,28.379028,21.136414
1969-08-01,25.31482,26.906403,27.627838,27.842163,27.439667,23.464813,25.924988,24.516998,22.095795,29.987518,28.94458,22.942322
1969-09-01,25.453278,27.124847,28.094452,28.235443,26.922821,23.837067,25.214844,24.461609,21.45279,29.277374,29.19992,21.209747
1969-10-01,26.243408,26.763855,27.611938,27.569916,25.61377,23.87555,23.490448,23.825806,21.848114,28.241608,28.903564,16.914429
1969-11-01,27.091003,26.757202,27.305847,26.51773,22.62033,22.961304,21.241547,22.100922,22.976685,26.697205,28.569244,13.557983
1969-12-01,27.8237,26.972046,26.563873,24.82669,20.528809,21.143097,20.294495,19.918121,23.360748,25.199463,27.919586,10.75119
1970-01-01,28.454376,26.98941,25.508942,24.243378,18.788483,20.503967,18.179962,18.62732,24.552795,24.526428,27.422272,7.0527344
1970-02-01,28.78186,27.495636,24.858063,23.611084,18.49765,19.619629,17.44696,18.194946,25.730011,23.848206,27.086517,4.829956
