,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11,vo500_cluster12
1965-01-01,2.0089647e-07,-1.2200508e-05,-2.088688e-05,1.0892763e-06,5.418915e-07,-1.0378884e-05,-2.4373148e-06,-6.744609e-06,-1.3663193e-05,7.4963755e-06,1.7421095e-05,-4.9229857e-06
1965-02-01,-1.13300775e-05,-1.7979459e-05,-7.1573886e-06,-9.382828e-06,2.7942442e-06,-4.8332513e-06,1.8246654e-05,6.6298526e-08,-1.50271735e-05,-1.6207268e-06,3.0858064e-07,-9.522773e-08
1965-03-01,-1.5942467e-05,-2.9218863e-06,-2.576848e-05,-4.851194e-06,1.5653306e-05,-5.066562e-06,1.0713338e-06,-1.5314326e-05,-1.5771977e-05,7.3169067e-06,-5.4254997e-06,1.4594429e-05
1965-04-01,7.514318e-06,3.781337e-06,-1.4928461e-05,4.2523607e-07,-8.925177e-06,-1.0001997e-05,-1.48476975e-05,-3.962814e-06,-1.0262229e-05,-9.275143e-06,8.743693e-06,1.26741e-05
1965-05-01,-7.902192e-06,-1.1222393e-05,7.5725984e-07,-5.0755334e-06,2.0673906e-06,-6.3318294e-06,-1.0899348e-05,-8.848947e-07,-1.0737829e-05,-1.4928461e-05,-1.1446733e-05,-3.047513e-06
1965-06-01,-1.5098958e-05,-3.962814e-06,-4.303809e-06,-1.03071e-05,-1.3156241e-06,2.3545435e-06,-1.998953e-05,6.8861773e-06,-2.1860615e-06,-1.3160679e-05,-1.6121943e-05,-1.9137042e-05
1965-07-01,-6.5292406e-06,2.1391825e-06,-2.150162e-06,-7.839379e-06,-2.0783773e-06,3.5928897e-06,-1.0854485e-05,-3.047513e-06,-5.9774175e-07,-8.490024e-07,-2.818236e-05,-1.6812905e-05
1965-08-01,-1.3492696e-05,6.751572e-06,4.0729356e-07,-6.4933483e-06,-8.490024e-07,-1.0194999e-06,-1.0037889e-05,6.2670006e-06,-7.606068e-06,-1.1850541e-05,-2.4296824e-05,-1.3537567e-05
1965-09-01,1.0089723e-05,-3.2808312e-06,-2.4103938e-06,-6.3049083e-06,-3.3750985e-07,2.6686175e-06,-1.7871782e-05,-6.5561617e-06,-5.5511264e-06,-1.8796054e-05,-1.9348008e-06,5.441434e-06
1965-10-01,-1.0773721e-05,-1.0280179e-05,-1.8661449e-05,-3.9717925e-06,-2.9488074e-06,2.4716566e-05,-2.487113e-05,-7.4445416e-06,4.7907815e-07,3.1621603e-06,9.721807e-06,-9.266172e-06
