,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11,mgu850_cluster12
1965-01-01,0.65013695,0.6025578,0.12904969,0.36303386,0.82676584,0.3030714,0.78863734,-0.2434349,1.2448738,0.9887295,-0.2649433,-0.69673806
1965-02-01,-0.9818859,0.51913184,0.21899338,0.5686661,0.92616004,-0.5002306,0.054748345,0.73258555,1.419873,0.18445015,1.0451076,-0.6944569
1965-03-01,0.6797922,0.4148491,0.07397537,0.105586246,0.85511744,0.013035392,0.5696436,0.2069355,1.5019954,1.5169865,0.63286513,-0.50837743
1965-04-01,0.92778933,0.43375054,-0.19455223,0.054096986,0.5869156,0.41810817,0.24930076,0.2479969,0.859354,0.6071205,1.0581429,-0.35260582
1965-05-01,0.87532234,0.22877006,-0.18966408,0.81405604,0.55302393,0.3855198,1.0842135,0.8046055,0.6533955,1.0007874,0.44417876,-0.16359329
1965-06-01,0.99198836,0.26005477,-0.09450607,0.33142358,0.24995232,0.87760353,1.3110282,0.4598213,1.0014389,0.59701806,-0.55465317,-0.33826676
1965-07-01,1.0030686,0.29720536,0.6928276,0.053118896,0.18803482,1.182304,1.3934768,-0.532819,1.274855,0.79906577,-0.861961,-0.3822609
1965-08-01,0.5950626,0.22355576,0.27015725,0.4112648,0.49827537,0.25158197,0.6351463,-0.9515789,1.3999943,0.47024956,-1.230209,-0.26363945
1965-09-01,0.5989731,0.17988738,-0.2532112,0.889661,0.55726016,-0.16359329,-0.17891006,-1.0780216,0.20172158,0.78765947,-1.0897534,-0.16163787
1965-10-01,0.004888153,0.19748536,0.05442238,0.9727615,0.309589,0.7576784,0.8955269,0.1310051,0.5595417,0.78081626,-0.040083695,0.12611656
1965-11-01,0.7997173,0.3747654,-0.05148964,0.9506014,0.5432476,0.4373352,0.7860302,0.3594494,0.84371185,0.38975638,0.5826794,-0.111125946
1965-12-01,1.4641931,0.47122726,0.2825405,0.79189605,0.7720173,0.14241104,0.6605654,0.060614396,0.87499654,0.82285535,-0.0026069642,-0.64883345
1966-01-01,0.4742922,0.36400717,0.18315239,0.25470656,1.5046059,-0.11488056,0.70306855,0.8254982,0.95219535,0.95383626,0.35908356,-0.58884466
1966-02-01,0.42341632,0.5635708,0.2737438,0.20875435,1.0588696,-0.40831795,0.2812931,-0.016411591,1.1012115,1.8525299,0.67057383,-0.80350685
1966-03-01,0.22352448,0.45394173,0.13884124,0.40437928,0.4309658,0.0072208405,0.06925659,0.4526291,0.6256062,0.28785783,1.0870975,-0.51269495
1966-04-01,1.1809711,0.31083375,0.052188493,-0.050219346,1.1783454,-0.23238678,0.3846857,0.26028594,0.8409252,1.5856788,0.71488494,-0.40240973
1966-05-01,1.2157638,0.27965203,0.22976112,0.7933319,0.24059257,1.7182834,1.7150013,0.35087737,0.8366581,0.15295525,0.36138114,-0.048906326
1966-06-01,0.8225441,0.26488152,-0.5616013,0.8826103,0.51926005,0.90755576,0.88031274,0.047264863,0.7989117,0.331184,-0.72374725,0.029540634
1966-07-01,0.44278222,0.3141159,0.33085594,0.6692608,1.2390678,0.65088004,0.9581032,-0.816964,1.0139023,0.2737438,-0.55175436,-0.32494736
1966-08-01,0.6856724,0.239608,0.2625839,0.33742028,0.70897675,0.846505,1.6007774,-1.41861,0.7657604,0.5796539,-1.4300979,-0.30919266
