,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10,mgv850_cluster11,mgv850_cluster12
1965-01-01,0.20707448,0.10140319,-0.010596561,0.2864015,0.13819686,0.2600573,-0.069024846,0.46727896,-0.5507269,0.05886974,-0.35101113,-0.16689582
1965-02-01,0.19588922,-0.10949781,-0.2242939,0.42018312,0.24519262,0.12289071,-0.12553987,0.2864015,-0.27845412,-0.24092463,0.105818436,-0.1337816
1965-03-01,0.16409953,-0.4157679,-0.17484327,0.38589144,-0.047831703,0.12583418,-0.011626815,0.48891363,-0.45315018,0.19633071,0.023106385,-0.29493767
1965-04-01,0.103316486,0.01015501,0.028993368,0.5598517,0.30376813,0.2949376,-0.05151105,0.47890577,-0.3660229,-0.16660157,-0.50377816,-0.047095824
1965-05-01,0.24504551,-0.14069876,0.29125828,0.5265902,-0.10890911,-0.13348725,-0.044741035,1.1466362,-0.1640996,0.13142677,-0.03620491,-0.035469055
1965-06-01,0.19441748,-0.24637005,0.50628024,0.09198403,0.08241773,0.13157398,-0.02928772,0.76383555,0.03105383,-0.11450176,0.35042244,-0.22282216
1965-07-01,0.23489046,-0.16616002,0.41944724,0.17866984,0.31245142,0.16042018,-0.20162901,0.84330976,0.055484794,-0.15526906,0.22576563,-0.42356816
1965-08-01,0.12951353,-0.254759,0.3948691,0.17248848,0.19471183,0.29714525,-0.114354566,0.75412196,-0.047978867,-0.17616788,0.0495978,-0.6777385
1965-09-01,0.2197315,-0.38059315,0.2681519,0.13069096,-0.4549163,0.1170037,-0.0057397843,0.4201831,0.37882715,0.006622696,0.118622616,-0.39943153
1965-10-01,0.20663297,-0.11361869,0.02914052,-0.0007358551,-0.12892485,0.17248845,-0.044005156,-0.32128185,-0.17675653,0.008830547,0.8533176,-0.22561848
1965-11-01,0.21487474,0.07137962,0.14261207,0.12333219,0.46610156,0.19736099,-0.16954498,0.3626379,-0.119652845,-0.25166836,0.16277497,-0.1320155
1965-12-01,0.20442533,-0.074028775,0.043416478,0.3552792,-0.23974721,0.2057499,-0.12392087,0.13407595,-0.2114897,0.2660914,-0.63152564,0.012804198
1966-01-01,0.1161675,-0.29020172,-0.1685369,0.034575414,-0.122532845,0.050778102,-0.037179373,0.19139428,-0.12860885,0.41027516,0.080145456,-0.11862679
1966-02-01,0.15059821,-0.20484826,-0.15435955,0.2138176,-0.22596964,0.0185174,-0.06307478,0.30394506,-0.26994836,0.59154284,0.5617415,0.013019991
1966-03-01,0.18300357,-0.042966057,0.044702053,0.45266262,0.29569906,0.25389037,0.0039059639,0.4331326,0.03443072,-0.15045354,-0.2621364,-0.13135752
1966-04-01,0.11414216,-0.030235386,-0.033128716,0.51241004,-0.09895215,0.052948046,-0.15595083,0.726951,-0.6692289,0.5536401,0.0011573315,-0.43747264
