,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1968-07-01,1017.1619,1023.2209,1016.16437,1022.40796,1014.9321,1018.6203,1021.293,1023.9071,1024.3093,1021.3059,1019.8318,1011.6669
1968-08-01,1016.9065,1019.9735,1014.6702,1018.8471,1014.08484,1018.0586,1019.2035,1022.9138,1022.1625,1020.1238,1018.0614,1011.53015
1968-09-01,1017.43384,1017.20844,1017.80524,1015.7565,1013.0566,1016.41486,1016.92865,1020.71344,1020.25116,1021.61646,1017.82025,1010.50116
1968-10-01,1016.82776,1016.1351,1019.6321,1018.3677,1012.49835,1017.59485,1016.56866,1014.24084,1017.96265,1017.909,1017.8374,1010.14484
1968-11-01,1015.1955,1016.6008,1013.9453,1016.1093,1012.0469,1018.3505,1017.16907,1014.7933,1019.37524,1013.5403,1015.418,1011.0658
1968-12-01,1018.17737,1016.0377,1016.4563,1014.8949,1012.5413,1020.52734,1017.1827,1018.93585,1019.7209,1019.53845,1018.01276,1011.25256
1969-01-01,1014.34314,1010.90826,1018.0408,1015.6909,1011.6283,1019.6281,1017.0069,1009.3371,1013.4266,1013.48334,1019.8833,1009.913
1969-02-01,1013.7042,1009.98914,1012.7021,1007.9844,1011.9447,1018.20294,1013.6319,1009.3933,1011.46423,1008.3831,1013.1308,1009.8182
1969-03-01,1015.865,1008.24146,1013.7011,1009.5836,1012.8974,1018.1637,1016.0753,1009.43884,1015.2011,1013.3635,1013.74725,1010.00726
1969-04-01,1019.55634,1023.94653,1016.265,1021.7527,1012.76514,1015.07135,1017.7712,1026.2015,1024.4263,1023.47736,1018.115,1009.78143
1969-05-01,1018.4944,1022.91077,1015.5243,1021.14185,1013.2731,1015.198,1017.69696,1021.42944,1024.6093,1019.56696,1018.3508,1009.1231
1969-06-01,1017.7656,1023.99963,1014.2209,1019.8234,1013.97186,1012.392,1018.4657,1022.8334,1023.88165,1019.0934,1014.64453,1009.3396
1969-07-01,1016.4734,1024.0458,1017.66205,1020.61584,1014.05804,1014.4168,1020.42303,1025.4584,1023.8654,1021.40454,1016.0921,1010.34174
1969-08-01,1015.29846,1020.95154,1013.93506,1019.8914,1012.9062,1013.78217,1017.8223,1022.2675,1021.04767,1019.42346,1016.9626,1010.00476
1969-09-01,1016.85834,1020.6907,1016.53955,1018.95544,1012.48315,1016.2095,1015.59296,1024.1519,1021.4208,1021.18805,1017.2608,1009.1917
1969-10-01,1015.6404,1017.7718,1016.6344,1015.5044,1011.76807,1017.08545,1013.40906,1018.3134,1018.1818,1017.1529,1018.1481,1009.39825
1969-11-01,1015.6379,1017.2022,1016.3979,1016.3804,1011.7082,1020.5478,1015.78076,1018.2903,1013.6069,1017.65204,1016.76666,1010.1433
1969-12-01,1018.97296,1021.8806,1017.6071,1012.92804,1011.9216,1017.49664,1015.533,1028.3068,1019.4291,1024.8856,1013.72174,1010.7329
1970-01-01,1018.50134,1004.889,1015.361,1011.5689,1013.6587,1022.51636,1018.76514,1005.65015,1016.23096,1011.9189,1017.6409,1011.844
1970-02-01,1016.9143,1026.7833,1021.2846,1020.2709,1012.81555,1022.3066,1019.00165,1028.5071,1022.9453,1024.9608,1018.7218,1011.5017
1970-03-01,1016.03186,1012.8856,1014.76685,1014.23083,1012.7157,1015.62964,1018.7742,1016.9143,1016.1609,1017.84296,1015.9107,1010.2991
1970-04-01,1018.6351,1016.0515,1019.0011,1014.07104,1013.2974,1013.954,1018.3962,1022.7047,1021.1912,1023.7035,1016.1602,1010.1672
1970-05-01,1016.65643,1024.0238,1015.54346,1022.1361,1013.2813,1018.1175,1017.00104,1023.5413,1023.03986,1019.91736,1020.0053,1010.87134
1970-06-01,1019.2798,1027.7125,1015.95764,1023.8325,1014.3622,1015.3052,1021.21857,1025.419,1026.5302,1020.9275,1017.0765,1010.8689
1970-07-01,1016.0051,1024.299,1015.13525,1022.5027,1013.93024,1016.59875,1021.1675,1024.069,1024.3477,1020.39984,1017.17865,1011.2724
1970-08-01,1015.13763,1024.18,1013.8488,1020.9352,1012.3223,1013.99384,1019.0634,1022.3512,1022.836,1019.31604,1014.8215,1010.475
1970-09-01,1015.6576,1021.079,1016.1626,1019.6588,1012.1922,1016.44727,1017.1526,1021.2311,1020.95776,1019.1687,1018.4913,1010.2748
1970-10-01,1015.96826,1013.39185,1018.1918,1017.3878,1011.45953,1016.64453,1013.6682,1018.092,1015.5571,1019.2132,1019.1342,1009.7596
1970-11-01,1016.56195,1021.2804,1019.6755,1014.6771,1010.68713,1019.48413,1014.34076,1019.80084,1019.7866,1018.8133,1016.2006,1011.4643
1970-12-01,1017.5144,1015.4091,1018.3207,1014.1655,1011.69305,1019.09076,1018.31537,1019.6969,1018.8371,1019.73553,1017.3308,1010.23553
1971-01-01,1019.2743,1012.78326,1018.2254,1014.2929,1012.2444,1019.5034,1019.0254,1014.7204,1020.4121,1018.94086,1016.14685,1011.1693
1971-02-01,1016.9384,1020.15234,1019.8413,1019.5162,1012.15094,1017.08374,1020.1024,1022.27374,1020.90234,1020.60034,1017.81006,1010.85376
1971-03-01,1016.83545,1021.1231,1012.63416,1015.8006,1012.5746,1017.5458,1018.2632,1022.9419,1022.8971,1018.4417,1013.6843,1010.59076
1971-04-01,1016.7074,1021.16284,1010.70593,1012.5023,1012.9548,1016.5987,1017.30005,1016.6287,1021.61017,1013.2299,1014.721,1010.5812
1971-05-01,1018.7796,1023.5767,1012.6757,1017.9554,1013.5455,1014.8932,1018.3643,1024.3959,1024.1405,1019.3818,1014.46313,1010.5018
1971-06-01,1018.73486,1023.0449,1016.11487,1019.38116,1014.0862,1015.80505,1020.59515,1024.584,1024.4675,1021.8975,1016.1014,1011.08734
1971-07-01,1016.50525,1024.8112,1014.96606,1023.5511,1013.42126,1015.7936,1020.8953,1023.79626,1023.2074,1019.93024,1017.1323,1010.38983
1971-08-01,1015.70844,1026.1986,1013.9339,1021.2703,1013.00854,1016.01373,1018.73865,1025.6924,1024.0464,1021.00476,1016.90906,1011.1347
1971-09-01,1016.7619,1018.39435,1016.9359,1017.1196,1012.8108,1015.02057,1015.8307,1017.29297,1018.43085,1019.6858,1016.47577,1010.14667
1971-10-01,1016.8937,1017.181,1021.80273,1019.8438,1012.6149,1016.43866,1016.82526,1017.28595,1017.99115,1019.8137,1016.2486,1010.4224
1971-11-01,1016.60693,1018.4231,1016.4483,1015.20807,1011.7843,1020.2605,1015.5446,1025.9695,1016.96924,1021.99414,1018.4219,1010.79297
1971-12-01,1019.4247,1016.06305,1022.3058,1019.27814,1011.8982,1019.2045,1018.9422,1021.13336,1017.7032,1023.7092,1022.133,1010.41675
1972-01-01,1019.2849,1021.2285,1016.4476,1021.8747,1012.3985,1019.8236,1021.30475,1020.1711,1023.86017,1019.78107,1019.8936,1010.37866
1972-02-01,1019.90857,1021.7372,1015.6314,1018.0825,1013.3247,1019.95483,1020.03735,1021.201,1023.84143,1018.7887,1016.9201,1011.15857
1972-03-01,1018.7905,1018.2381,1015.0121,1016.0533,1012.8554,1016.0133,1017.0432,1020.183,1020.5554,1018.09314,1015.6145,1010.48804
1972-04-01,1017.29065,1021.31415,1014.1872,1017.0807,1013.13165,1015.65204,1018.8618,1023.97205,1022.44086,1021.1604,1016.87195,1009.95685
1972-05-01,1018.235,1025.9087,1015.90894,1022.2978,1013.2572,1014.5515,1019.23615,1027.0511,1024.2301,1023.7939,1015.4302,1009.2488
1972-06-01,1019.29553,1028.473,1014.5946,1020.98663,1014.02094,1012.9816,1019.18805,1027.188,1024.9106,1022.60834,1013.59406,1009.14435
1972-07-01,1017.78564,1021.0429,1014.98334,1021.2766,1014.08844,1017.90063,1021.32666,1022.1872,1023.12585,1020.8804,1018.9043,1009.3681
1972-08-01,1016.43945,1023.25214,1014.7421,1020.28674,1012.7004,1016.5182,1019.39545,1022.93085,1022.7996,1019.9205,1017.1482,1009.85065
1972-09-01,1016.5476,1017.675,1013.97156,1018.27875,1013.041,1016.1464,1016.75385,1016.76385,1018.7712,1015.69763,1017.2101,1009.54626
1972-10-01,1015.4439,1020.641,1015.9439,1016.92633,1011.9761,1018.1763,1014.56396,1016.64136,1018.7749,1013.89154,1018.1763,1009.9988
1972-11-01,1018.2356,1015.9908,1019.00055,1014.3934,1012.09924,1018.38055,1016.9032,1022.4746,1019.3292,1021.59033,1016.68195,1009.8719
1972-12-01,1020.38477,1021.3373,1022.3903,1021.2885,1012.81226,1020.8035,1019.7011,1021.25104,1024.0814,1022.1903,1020.0461,1010.4224
1973-01-01,1022.0662,1017.40283,1023.2939,1016.46906,1014.6588,1020.69525,1020.4464,1020.55383,1022.2875,1023.69775,1019.2452,1010.6538
1973-02-01,1019.57117,1027.695,1019.7339,1018.5114,1014.1077,1022.19495,1018.62524,1031.1399,1026.0739,1025.0765,1018.7873,1011.20233
1973-03-01,1017.5828,1016.94946,1018.54297,1016.21436,1013.6506,1012.37335,1018.7243,1019.4046,1019.87665,1020.5808,1017.17065,1009.81335
1973-04-01,1015.74945,1011.21204,1015.10065,1016.0884,1013.2872,1014.54956,1017.6716,1014.5444,1015.9932,1016.26843,1015.8646,1009.6281
1973-05-01,1017.62915,1020.9879,1016.03436,1019.4021,1013.63446,1013.59204,1018.8342,1020.26953,1023.1222,1018.9641,1014.70703,1010.51685
1973-06-01,1018.01685,1024.1594,1015.18164,1021.47595,1013.3759,1015.16943,1019.0979,1025.2668,1024.0295,1021.3017,1017.377,1010.75806
1973-07-01,1016.3964,1027.5562,1013.42993,1022.31256,1013.64343,1014.99,1019.6799,1026.4635,1024.8849,1021.10876,1016.3688,1011.0737
1973-08-01,1015.9096,1021.95435,1016.0183,1020.7583,1012.6171,1016.2633,1019.66187,1023.0746,1022.93695,1021.29913,1016.8697,1010.897
1973-09-01,1016.84204,1020.3306,1016.2671,1017.6195,1012.8859,1014.0769,1018.0696,1021.0592,1021.5107,1020.1306,1017.05164,1011.2081
1973-10-01,1016.7951,1018.64905,1017.97,1016.61115,1011.176,1016.7314,1015.4736,1019.0053,1019.3602,1018.6336,1016.525,1009.8474
1973-11-01,1017.0349,1014.0389,1020.6502,1015.4749,1011.8499,1017.60986,1017.669,1018.1777,1015.3173,1018.63495,1018.9172,1010.76764
1973-12-01,1019.4239,1020.4599,1017.16486,1020.44763,1012.0737,1018.1211,1018.9378,1023.32477,1017.5822,1022.49524,1018.03876,1012.5162
1974-01-01,1022.44666,1019.6957,1024.9695,1022.17834,1012.7279,1019.532,1022.7428,1020.20447,1025.0143,1024.5245,1020.6256,1011.5079
1974-02-01,1019.3962,1019.6264,1016.781,1015.1936,1012.57916,1017.5288,1019.2297,1022.76117,1023.27264,1023.0186,1015.021,1011.18256
1974-03-01,1018.47034,1018.77124,1013.5687,1017.086,1013.1891,1015.6786,1019.6264,1019.58154,1023.9601,1018.0954,1015.31854,1011.4441
1974-04-01,1017.986,1021.4203,1012.1797,1019.6814,1014.08234,1016.8136,1020.3837,1021.41016,1023.20264,1018.9777,1018.0485,1010.48224
1974-05-01,1017.3896,1018.0444,1014.47217,1016.493,1014.5544,1012.34814,1018.35345,1019.7446,1021.11194,1018.168,1014.627,1010.37286
1974-06-01,1016.8041,1020.01013,1014.34656,1020.324,1013.4187,1013.456,1019.3248,1020.1916,1021.70764,1018.1925,1013.80383,1010.1738
1974-07-01,1015.83954,1024.8608,1015.66095,1020.63306,1014.1068,1015.96045,1020.3532,1026.0542,1023.95667,1021.5834,1016.7606,1011.3898
1974-08-01,1015.0245,1022.70544,1014.803,1022.11584,1013.2067,1015.68805,1019.9334,1023.07837,1022.59546,1020.95703,1018.3684,1010.29407
1974-09-01,1016.5446,1023.70197,1016.01416,1020.7567,1012.43713,1015.7254,1017.54443,1023.1144,1022.1641,1020.9822,1016.15466,1010.45844
1974-10-01,1017.8264,1021.9712,1017.0737,1017.8773,1012.31354,1021.8401,1016.47736,1021.9101,1020.35724,1022.4378,1021.294,1010.6738
1974-11-01,1018.19525,1016.34625,1020.2411,1015.4402,1011.60986,1019.63654,1015.9075,1019.8322,1017.6273,1021.37616,1017.6152,1010.3335
1974-12-01,1019.99927,1018.2516,1026.482,1015.8606,1012.25446,1018.50287,1017.4419,1023.72296,1020.8769,1025.682,1016.7647,1010.7859
1975-01-01,1020.5493,1019.4623,1024.5859,1020.1805,1012.7042,1019.3882,1021.26337,1022.3607,1021.9933,1023.7556,1019.43805,1010.84296
1975-02-01,1019.40485,1014.4409,1019.46985,1017.6688,1014.0148,1016.9478,1021.1616,1014.8575,1021.10626,1018.30884,1017.5539,1011.6726
1975-03-01,1018.63196,1014.90454,1013.8307,1015.7522,1013.77814,1015.0104,1019.0554,1018.53094,1020.11194,1019.6691,1014.7606,1010.36414
1975-04-01,1017.8487,1018.8485,1014.02374,1013.69995,1013.2675,1016.65515,1017.9864,1023.245,1020.9416,1020.2614,1015.76874,1010.0625
1975-05-01,1018.2825,1018.79865,1013.49506,1017.2198,1013.43005,1012.734,1018.48596,1022.2548,1021.675,1020.12024,1014.3275,1010.0812
1975-06-01,1019.1551,1021.39276,1016.05383,1018.351,1014.33026,1014.789,1019.8262,1022.7662,1022.7413,1021.0474,1016.18256,1010.56
1975-07-01,1014.4355,1023.94037,1014.9994,1024.0054,1012.71674,1014.7793,1020.341,1022.42163,1022.85547,1020.3832,1016.5804,1011.2796
1975-08-01,1015.3003,1020.2649,1014.86237,1017.4952,1012.9111,1016.2088,1018.66376,1021.9961,1021.50415,1019.9051,1017.4114,1011.0139
1975-09-01,1016.48694,1023.6394,1017.5055,1020.1742,1012.7804,1016.916,1016.9222,1024.2566,1022.3808,1021.628,1017.68536,1010.60706
1975-10-01,1017.3111,1017.83,1019.2775,1019.7127,1012.24,1018.18634,1017.8549,1017.64734,1020.0574,1020.28906,1018.1047,1010.2701
1975-11-01,1018.62854,1018.5268,1019.782,1019.62695,1011.8594,1019.207,1016.6434,1021.9345,1018.84296,1022.9682,1019.7868,1010.51917
1975-12-01,1015.44977,1013.2813,1019.06995,1017.81274,1011.15015,1021.199,1017.71716,1019.7072,1011.94525,1017.1464,1019.96735,1012.0012
1976-01-01,1019.2921,1022.6245,1022.1146,1020.7697,1012.3622,1022.59314,1020.77576,1023.36084,1020.47675,1023.9528,1019.53076,1011.5433
1976-02-01,1018.9444,1022.2632,1018.61194,1020.66296,1013.0954,1019.3594,1021.82166,1020.8005,1024.8994,1019.89825,1019.2428,1012.4257
1976-03-01,1017.9429,1023.15424,1017.8819,1019.23914,1012.91846,1016.50055,1021.0533,1022.3804,1024.247,1020.23193,1019.1842,1010.2495
1976-04-01,1017.9584,1021.9542,1012.90424,1016.20825,1013.6004,1016.8292,1016.923,1023.26587,1021.6428,1019.2379,1016.91315,1010.3932
1976-05-01,1018.6916,1022.78735,1014.2411,1021.2377,1014.5186,1013.94025,1020.806,1024.0101,1024.2635,1020.959,1015.87524,1010.2224
1976-06-01,1018.2019,1021.21796,1015.84814,1022.81445,1014.37555,1014.9219,1021.53796,1022.3896,1023.1247,1021.3246,1017.81714,1009.6668
1976-07-01,1018.5818,1022.06714,1014.5556,1019.4858,1015.24445,1017.14185,1021.1057,1020.8695,1022.16205,1019.99695,1015.23083,1010.5184
1976-08-01,1015.401,1021.3209,1015.8038,1020.20233,1014.1135,1016.6227,1018.4751,1017.4761,1020.6161,1017.67096,1017.5661,1010.69354
1976-09-01,1016.67633,1020.1012,1015.9598,1018.4461,1013.30255,1015.64526,1016.92236,1015.95233,1019.6911,1017.5162,1016.31494,1010.12744
1976-10-01,1016.6362,1020.7111,1013.71265,1016.7299,1011.49023,1018.036,1014.49023,1020.9398,1021.13354,1018.5053,1016.04486,1010.1502
1976-11-01,1018.5706,1018.9617,1020.6371,1015.2321,1011.95337,1021.9246,1016.8946,1022.1029,1020.22327,1022.6258,1016.4747,1010.08673
1976-12-01,1017.8553,1020.1518,1014.6531,1017.1178,1012.3141,1020.3281,1017.9805,1017.60315,1021.7871,1014.4446,1016.6091,1009.57794
1977-01-01,1019.23846,1014.21686,1016.6591,1009.63306,1013.40674,1021.4719,1016.9417,1017.8646,1019.8342,1018.46454,1014.18555,1010.7967
1977-02-01,1021.774,1014.2816,1020.8052,1016.3515,1014.50854,1019.7124,1019.87744,1016.4426,1022.22015,1021.2074,1017.0662,1010.8949
1977-03-01,1019.3338,1016.3,1021.22485,1015.8525,1013.6789,1015.2539,1018.9288,1018.79095,1021.9515,1021.925,1017.52985,1009.3936
1977-04-01,1015.21564,1019.8342,1016.87213,1020.6054,1013.2056,1018.1931,1020.28595,1023.0407,1019.73193,1021.09467,1019.5593,1010.7084
1977-05-01,1018.10126,1019.8335,1014.0513,1017.63904,1013.8299,1015.1488,1018.38245,1023.6177,1022.4797,1022.06354,1016.90485,1010.1822
1977-06-01,1018.65735,1022.6064,1015.3123,1017.7685,1014.2823,1015.185,1020.87756,1022.21735,1023.0852,1020.5226,1013.7325,1010.58514
1977-07-01,1017.51385,1025.689,1013.951,1021.29376,1013.82227,1016.6675,1020.5616,1027.051,1024.0986,1022.76227,1017.67737,1010.5086
1977-08-01,1016.12604,1024.235,1013.4589,1022.20416,1013.3524,1015.336,1019.9916,1024.48,1023.0491,1021.055,1018.98236,1010.64014
1977-09-01,1016.9772,1019.0199,1017.9377,1016.6863,1013.3253,1013.5174,1017.7101,1019.5489,1020.25885,1019.9665,1016.1914,1010.3674
1977-10-01,1017.2932,1021.5095,1016.61804,1018.98303,1012.891,1017.91187,1017.18805,1019.76953,1021.7156,1017.55835,1015.3555,1010.74805
1977-11-01,1017.67596,1016.8666,1018.8348,1022.3677,1012.39264,1016.2965,1016.2673,1015.906,1018.255,1020.31866,1018.2014,1010.2901
1977-12-01,1017.3488,1016.0787,1020.0486,1016.9973,1013.01764,1017.76154,1019.1027,1014.2879,1019.4152,1015.6172,1016.2798,1010.64154
1978-01-01,1021.02313,1026.693,1019.5095,1020.46796,1013.98694,1022.938,1020.192,1028.8992,1025.3547,1024.037,1017.2455,1012.30334
1978-02-01,1016.6602,1003.6502,1014.41016,1007.0014,1013.83765,1021.2311,1015.77783,1006.1936,1013.81366,1012.17474,1015.5139,1010.9997
1978-03-01,1020.70056,1021.4584,1020.95447,1016.71155,1013.96564,1017.8833,1019.0896,1025.8706,1024.5582,1026.4144,1016.34296,1011.17834
1978-04-01,1017.90326,1015.8258,1012.69666,1014.3328,1012.9132,1014.9507,1017.14417,1018.90704,1019.8181,1019.18964,1014.18555,1010.21594
1978-05-01,1018.51843,1022.10956,1014.79205,1020.76056,1013.3445,1012.60596,1019.3455,1023.04596,1023.6818,1021.4504,1014.3242,1009.6794
1978-06-01,1019.1796,1028.0547,1014.81335,1021.41705,1014.4222,1016.05304,1020.6379,1026.4485,1025.2307,1022.6167,1017.8306,1011.033
1978-07-01,1014.93134,1023.0059,1015.36127,1020.77716,1012.9772,1014.55743,1020.52124,1023.0873,1023.44385,1021.3451,1016.161,1010.52985
1978-08-01,1016.74493,1019.7115,1015.36993,1021.1464,1013.65967,1015.64984,1019.6588,1020.29865,1021.57104,1019.9888,1018.2725,1010.6911
1978-09-01,1015.9724,1018.6577,1018.63776,1016.65155,1012.8352,1015.40125,1016.231,1021.609,1020.5986,1019.82477,1016.54767,1010.4978
1978-10-01,1016.301,1015.31995,1018.1512,1016.8489,1012.16876,1018.5764,1015.79517,1017.2048,1016.1923,1018.66907,1017.51276,1010.38513
1978-11-01,1019.3842,1020.6033,1024.1757,1018.13586,1012.1367,1018.4571,1016.8195,1023.28925,1021.3217,1024.3269,1018.93164,1010.05664
1978-12-01,1019.5628,1011.9041,1016.9922,1016.09174,1013.10455,1018.7517,1019.133,1011.90344,1019.0743,1015.71045,1018.5031,1011.06036
1979-01-01,1013.9785,1014.8576,1014.9264,1015.13745,1012.4397,1021.4536,1016.7324,1014.5285,1016.4352,1012.55475,1016.80237,1011.2976
1979-02-01,1020.45544,1004.2707,1016.47565,1012.0494,1013.3528,1021.0441,1019.5019,1012.8544,1015.2358,1019.5256,1019.59204,1011.0807
1979-03-01,1018.5546,1021.81036,1017.7883,1016.63403,1012.9457,1017.69586,1017.623,1023.4366,1021.1066,1022.3031,1020.3057,1010.7418
1979-04-01,1017.6369,1013.58936,1016.88794,1016.29175,1012.9168,1014.67194,1019.2393,1020.2745,1018.0041,1021.1957,1017.27826,1009.5644
1979-05-01,1017.933,1021.4305,1017.343,1021.25696,1013.0706,1014.36194,1018.71185,1023.1821,1022.16956,1021.9671,1017.0019,1009.87555
1979-06-01,1018.84143,1022.1065,1015.68744,1021.6236,1013.81024,1016.8798,1019.8812,1023.159,1022.9011,1021.7087,1018.20874,1010.6412
1979-07-01,1018.0787,1026.205,1016.8486,1022.435,1014.8176,1014.94025,1021.6912,1026.2673,1025.596,1021.8248,1017.2286,1011.1449
1979-08-01,1015.5683,1022.5581,1014.09424,1020.39703,1012.3345,1015.7441,1018.89813,1023.4418,1022.00586,1020.8857,1017.19214,1010.13806
