,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9,mgu500_cluster10,mgu500_cluster11,mgu500_cluster12
1965-01-01,0.18640518,-0.23756905,1.3833745,0.83621633,1.950085,1.3380764,-0.30404893,0.8270916,-1.2077233,0.87076014,-0.15772744,0.6061428
1965-02-01,0.9600519,0.19748536,0.13915214,-1.2152183,1.8399369,1.829834,-0.3874752,-0.13556747,0.9574448,1.6492946,-0.8446892,-0.10917053
1965-03-01,1.3863071,-1.1552563,2.2498975,0.42560348,2.7726142,1.1751347,-1.0027424,-0.68142164,0.699345,0.42169303,0.39236337,0.4699234
1965-04-01,-0.23496208,0.62634736,0.6429676,1.1901252,1.1451534,0.97602004,-0.7114029,0.38389054,-0.27439365,0.7296524,-0.605817,0.2714607
1965-05-01,0.04399414,0.6677345,0.80036926,1.1656843,-0.21149826,0.5171768,0.003584671,0.71955013,0.5566084,1.1849114,0.24636765,0.93267745
1965-06-01,0.13654518,1.0715039,0.4989273,0.90888804,-0.064851,0.96265906,0.23170319,1.4615864,1.7894245,0.2815628,-0.13882637,0.5416176
1965-07-01,1.2774624,1.2670339,-0.240176,0.50968134,0.014339065,0.9708061,0.0912468,1.5916135,1.5619583,-0.9972023,1.1774162,0.36922568
1965-08-01,0.87792933,1.3162425,-0.12905006,0.41517487,0.019879151,1.3146126,0.26331407,1.253021,1.1373326,-1.4918938,0.489151,0.18770866
1965-09-01,0.040735245,1.6694998,0.723135,1.0561874,0.28612518,0.52076113,0.21703835,0.38063163,1.526437,-0.24636765,0.56573313,0.04986038
1965-10-01,-0.37215844,0.41941166,1.0923603,0.6432934,1.4140072,0.5663849,0.19618149,1.31722,1.3120058,1.0027424,-0.7547455,-0.3982292
1965-11-01,0.13719673,0.14371452,0.28742903,1.4863535,1.33384,0.923879,-0.4699238,1.0855169,0.9809086,1.0845394,0.6885912,0.26429138
1965-12-01,0.23463555,0.14338875,1.5147051,2.0680547,1.4775546,0.995899,-0.50446737,0.7276974,0.11829567,0.85381395,0.5012081,0.62634736
1966-01-01,2.0018744,-0.5120388,1.2600746,0.20022011,1.6267074,1.4586537,-0.05415802,-0.94595873,0.58162344,0.61444664,1.2325035,0.7933319
1966-02-01,2.2034075,-0.52287024,2.2408257,-0.46247596,1.9644563,1.5672977,0.05842514,-0.34989318,1.2938824,0.676482,0.9190437,0.34070244
1966-03-01,0.120788574,-0.32494774,-0.17987004,-0.011816407,1.1497895,0.48413926,-0.24682884,-0.10339241,0.28030854,1.670034,-1.2246262,1.1097454
1966-04-01,0.8849079,-0.34496957,1.9073441,0.92724955,1.0601828,1.2393963,-0.18971673,-0.5675095,0.07975998,0.5908138,1.5863354,0.7056942
1966-05-01,-1.1146691,1.8823986,0.06597443,1.564016,0.014442062,0.9269215,0.19234276,2.1065795,1.4274719,1.2974933,-0.6531776,0.306567
1966-06-01,0.6420177,1.0096352,-0.02986908,1.2111686,0.805476,0.38173142,0.3022999,1.477691,2.7269344,-0.23435593,-0.08960686,-0.08960686
