,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8,r100_cluster9,r100_cluster10,r100_cluster11,r100_cluster12
1965-01-01,13.26305,74.99868,35.510742,70.74472,9.095905,71.92082,62.377678,36.08078,39.44201,91.93097,30.87021,73.83896
1965-02-01,17.536663,61.69134,31.36162,76.374626,5.1679153,67.62428,75.39836,47.525677,50.030224,86.02425,34.187218,71.74556
1965-03-01,13.392452,66.877335,35.305992,82.23549,8.145851,65.95349,83.085625,45.212784,44.62637,91.15946,35.08977,68.690636
1965-04-01,13.516945,81.96849,35.630318,76.21246,6.6650734,80.70557,79.1216,39.853157,34.203598,89.02839,36.53779,78.79563
1965-05-01,13.281067,74.16984,31.079878,75.04619,6.481613,68.974014,81.79649,48.308655,29.577806,82.59094,42.218468,73.881546
1965-06-01,16.157444,58.68884,29.327188,73.607994,6.4308357,59.439056,86.90059,54.75102,24.54087,64.14511,50.711643,69.46214
1965-07-01,18.973213,71.33114,39.900658,71.37537,11.731495,58.19743,54.904995,25.318935,22.560495,64.61522,63.85845,72.006004
1965-08-01,18.049366,61.209763,36.822803,61.275284,10.923946,55.471752,60.303932,31.9595,30.658905,59.761745,58.518482,58.70358
1965-09-01,47.820522,69.77337,41.106247,75.43931,9.977165,62.726578,81.25431,75.50156,43.57967,78.52044,57.60774,71.50968
1965-10-01,25.127285,67.51945,43.17344,79.27721,9.564384,74.50236,87.701584,66.95924,57.00822,87.08569,38.216766,73.19685
1965-11-01,19.862663,73.72594,43.471558,79.686714,10.838768,84.33544,87.47226,61.465294,51.804207,87.072586,26.43607,60.551277
1965-12-01,16.504707,55.589687,28.39679,80.051994,13.518581,68.5039,73.09366,49.29311,45.951534,87.58037,24.652258,62.69709
1966-01-01,12.33334,75.34274,30.422092,82.39504,10.084351,69.78758,70.27842,34.787098,40.353752,95.73958,23.768702,54.721004
1966-02-01,10.850975,71.77884,35.809814,77.97258,7.653145,65.37169,63.20642,35.504475,39.35238,90.402756,34.278202,62.853477
1966-03-01,7.7598495,75.5266,24.865288,66.52573,5.07584,59.202564,50.310036,25.815771,28.729607,90.98552,31.577776,77.821556
1966-04-01,8.577366,79.538666,33.1849,68.283875,6.953827,67.59769,54.512524,24.213573,26.070219,84.32556,41.49138,76.610054
