,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,0.5001831,2.5444336,-9.171692,-5.6629944,-13.128479,0.48770142,-9.57486,2.4516296,2.7824402,-11.278809,-7.7865906
1965-02-01,0.7567749,1.8944092,-10.3645935,-7.4486694,-15.872131,0.025299072,-11.5112,1.8894043,2.5839539,-12.544067,-9.318787
1965-03-01,1.0926514,2.1045532,-10.528168,-8.120178,-17.042114,0.08276367,-12.549957,1.6455078,2.0456848,-12.796967,-9.284271
1965-04-01,2.105835,2.3208923,-11.340179,-7.5415955,-16.538391,0.3100891,-11.802216,2.4017334,2.5344543,-12.958313,-9.417694
1965-05-01,3.1461792,2.433136,-9.429169,-5.1061707,-13.737701,1.2241516,-9.128296,2.7065735,2.252533,-11.272858,-8.113922
1965-06-01,2.6576538,3.1027222,-6.795685,-2.4098206,-9.452667,2.170166,-5.7164307,3.1810608,2.4425964,-9.559448,-4.6696167
1965-07-01,2.5647583,3.4015198,-3.1733093,1.22406,-6.316742,3.1021423,-2.7087708,2.830719,3.096161,-6.1930237,-1.4284363
1965-08-01,3.3451538,3.9154663,-0.46340942,2.0777893,-0.8645935,4.047699,0.8134155,3.3171997,2.9624634,-3.2062073,0.01159668
1965-09-01,2.8409424,3.9112244,0.018798828,2.1448975,-5.128998,3.2989807,-1.4696045,3.0135803,3.5305176,-3.5283203,-0.16680908
1965-10-01,3.190033,3.5627441,-1.6858215,-1.0726013,-7.370514,2.8901367,-3.6108398,3.3167725,3.6116333,-4.3992004,-1.3295898
1965-11-01,3.2264404,3.268341,-5.2160034,-2.0056763,-8.688263,2.1032715,-5.220001,3.3312378,3.885559,-7.2168274,-3.8807678
1965-12-01,2.555359,2.5688477,-7.249237,-4.3382874,-10.805328,1.0075989,-8.149872,2.8512573,2.9495544,-9.820892,-6.3316345
1966-01-01,1.9147339,2.169403,-9.27301,-5.6693115,-13.081421,0.4265747,-10.449524,1.8572388,3.1608582,-11.767731,-8.090942
1966-02-01,1.703064,1.8946838,-10.704071,-6.6223145,-13.935577,0.032318115,-11.396454,1.3495483,2.7655945,-12.628967,-9.465027
1966-03-01,2.2364197,1.8955078,-10.899414,-6.4823,-13.418854,-0.00970459,-11.286224,1.2540588,2.6423645,-12.092072,-9.414276
1966-04-01,3.1967468,2.0308228,-10.692993,-5.938019,-13.521088,0.45944214,-10.975922,1.5325928,3.0081482,-12.954742,-9.901764
1966-05-01,3.423584,2.8038025,-8.395538,-4.6748657,-12.621002,1.2858887,-8.78537,2.5546875,3.5985718,-10.284119,-7.6834717
1966-06-01,3.2145996,3.1394653,-5.73761,-2.9882202,-10.036224,3.182312,-6.1203613,3.4188538,3.6558533,-8.913147,-4.3623962
1966-07-01,3.0595398,3.5159302,-2.492218,1.2783813,-6.4852295,3.5930786,-2.6621704,3.5537415,4.5048523,-5.8513184,-0.8936157
1966-08-01,3.1969604,3.813202,-0.34420776,2.457672,-1.4370117,4.1959534,2.159607,3.8520203,4.228241,-2.518219,0.36080933
1966-09-01,3.2437134,4.079315,-0.20162964,2.1534119,-1.9848022,4.047058,-0.2984619,3.825653,3.507965,-2.808319,1.0480042
1966-10-01,3.454895,4.286957,-2.054016,1.0065308,-3.9884949,3.6480103,-3.0157166,3.9228516,3.4538574,-4.705078,-0.87145996
1966-11-01,3.2383728,3.7481995,-4.446045,-1.4555969,-6.6513367,2.826355,-5.176758,3.3528442,3.8616943,-7.1268616,-4.2584534
1966-12-01,2.8558655,2.903778,-6.6888733,-3.7796326,-10.067657,1.6072388,-8.158386,2.8825989,3.4605103,-9.553284,-6.4261475
1967-01-01,2.0706482,2.5334167,-8.705597,-5.163788,-13.139404,1.1976929,-10.404907,2.2894897,2.5569458,-11.375519,-7.4830933
1967-02-01,1.1321106,2.3571167,-9.729767,-6.494446,-13.551086,0.80908203,-12.254425,1.7200623,1.9409485,-12.923553,-8.725128
1967-03-01,1.2875366,2.3693237,-10.828918,-7.008606,-14.060242,-0.13027954,-12.394989,1.1333008,2.4214172,-13.328522,-9.309418
1967-04-01,2.2758179,2.5973206,-10.853821,-6.343384,-13.232727,-0.026977539,-11.169342,1.809021,2.8432312,-12.913727,-8.706787
1967-05-01,3.2164612,3.1278076,-8.64859,-5.12027,-9.926697,0.7604065,-8.133759,2.8648682,3.8565063,-10.710999,-7.677002
1967-06-01,3.1082458,3.3301086,-6.0343018,-2.8585815,-5.889557,2.65802,-4.271393,3.12677,3.7362976,-9.263641,-4.9520264
1967-07-01,3.231659,4.048004,-1.7780762,0.9569397,-2.9520264,3.3749084,-1.0283508,3.0653992,4.4241333,-5.2382812,-1.3203125
1967-08-01,2.9646912,4.236267,0.8717346,3.088379,-0.083343506,3.6287842,2.7007446,3.2641602,4.3134155,-1.1320801,0.47357178
1967-09-01,2.8416138,4.2364197,0.92297363,1.8680115,-3.1602783,3.174652,0.77371216,3.5763245,4.0851746,-1.4910278,1.6446533
1967-10-01,2.6965027,4.0412292,-1.2880554,0.6105957,-5.3121643,2.9689636,-2.9978638,3.4822998,2.9364014,-4.561432,0.2109375
1967-11-01,2.3324585,3.6566467,-4.3395386,-1.2789917,-9.213562,2.3324585,-5.9501953,2.9599915,3.440796,-7.412079,-2.308197
1967-12-01,1.7056885,3.1861267,-7.0266724,-3.855957,-10.604065,1.2564697,-8.693939,2.5220337,3.4240112,-10.028137,-5.1811523
1968-01-01,1.1905212,2.643219,-8.519653,-5.726593,-12.574493,0.8972168,-10.907166,2.9285889,2.945404,-11.049103,-7.8222656
1968-02-01,0.68478394,2.1161804,-9.4953,-7.225525,-15.974701,-0.2802124,-13.213776,2.376831,3.0158691,-12.720673,-8.8923645
1968-03-01,0.8413086,2.26828,-10.2795105,-7.641754,-16.273712,0.02520752,-13.169525,1.7039185,2.4255676,-13.019653,-9.184937
1968-04-01,1.9629211,2.2789612,-10.283142,-6.3049927,-13.890839,-0.0041503906,-11.45636,2.579193,2.3580933,-13.133118,-8.864624
1968-05-01,3.7305603,2.5217285,-8.938416,-5.137329,-11.492096,0.82717896,-9.385559,3.4580078,2.9609375,-10.922791,-7.29187
1968-06-01,4.416443,2.9049377,-7.059021,-2.9962769,-7.6792603,2.9919739,-6.3116455,3.7739563,3.011261,-9.555817,-5.282379
1968-07-01,4.2942505,3.4222412,-3.1080933,-0.46340942,-4.005829,3.353485,-2.8667297,3.847107,3.4365845,-5.468384,-1.0653687
1968-08-01,3.2216797,4.172821,0.06311035,2.305664,-0.77474976,4.0739136,0.08981323,3.1445312,3.4571228,-3.162262,0.98605347
1968-09-01,2.9622803,4.072693,-0.71069336,1.7025146,-3.3825684,3.969818,-1.1034241,3.2679443,3.388153,-3.955841,-0.19036865
1968-10-01,3.0922852,3.7980957,-2.91922,-0.5940552,-4.415436,2.916687,-3.6334534,3.5542297,3.9583435,-4.541565,-2.2554626
1968-11-01,2.610443,3.3701782,-5.1737366,-2.478119,-6.912781,2.440796,-6.3306274,3.2776794,3.6115417,-7.7066345,-3.9762878
1968-12-01,2.1358032,2.7313232,-7.6109924,-4.388611,-8.252014,0.8077698,-8.582916,2.71698,3.9267883,-9.724457,-6.302765
1969-01-01,1.9346924,2.1505737,-9.230438,-6.2236633,-10.657928,0.13085938,-10.9635315,2.099823,4.1984863,-10.174408,-7.907013
1969-02-01,1.2792053,1.882721,-10.225891,-6.8201904,-12.549652,-0.5585022,-12.448151,1.328949,3.8731995,-11.617981,-8.770691
1969-03-01,1.5892639,1.3723755,-10.755707,-7.5135803,-14.459808,-0.47711182,-13.085632,1.4016113,2.3235168,-13.068207,-8.808289
1969-04-01,2.4647217,1.6648254,-10.210449,-7.3067627,-13.381287,-0.07852173,-12.448608,1.8453369,2.5288086,-11.908691,-7.6769714
1969-05-01,3.8701782,2.2914124,-7.9871826,-5.236267,-11.352356,0.75109863,-9.550568,2.443695,2.9472046,-10.406342,-6.0428467
1969-06-01,3.808014,2.691742,-6.572113,-2.2809143,-10.503876,2.2912903,-6.572113,3.2521667,3.7003174,-8.703613,-4.3852234
