,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.031623244,0.03246379,-0.02537334,0.054159284,-0.026476502,0.05878204,-0.021906257,0.06256431,0.040501118,0.32322538,0.031991005
1965-02-01,0.020801783,0.029994786,-0.036352456,0.029049218,-0.086099744,0.050114334,0.011713862,0.008509457,-0.053425133,0.5114456,0.02174735
1965-03-01,0.024373949,0.025844812,-0.026949286,0.020644188,-0.030468881,0.048906147,-0.010664523,0.004937291,-0.06272322,0.4097447,0.009087265
1965-04-01,-6.556511e-07,0.032306194,-0.02269423,0.033987164,-0.07722193,0.023901165,0.009717643,-0.071023166,-0.009876549,0.1615336,0.0087195635
1965-05-01,0.0086144805,0.036456168,-0.06408906,0.04391563,-0.04654354,0.049904227,-0.0014715195,-0.06949979,0.031728327,-0.048382163,-0.04932773
1965-06-01,-0.008983552,0.023323298,-0.07039279,0.023480892,-0.00021076202,-0.015865147,-0.060832083,-0.0667156,0.019593596,-0.16479182,-0.023324609
1965-07-01,-0.054738462,-0.017861366,-0.14761406,0.031570733,-0.034934103,0.02474165,-0.0206455,-0.045440376,-0.036667645,-0.09340161,-0.013343632
1965-08-01,-0.018229067,-0.0291031,-0.02705437,0.017649889,-0.018859446,-0.0012614131,-0.006409526,0.017649889,0.007879078,-0.13311535,-0.03924167
1965-09-01,-0.039609373,-0.030836642,-0.06839663,0.02573973,-0.013816416,0.034354925,-0.003782928,0.00010442734,0.028681517,-0.11646289,-0.057365
1965-10-01,0.015128374,-0.04759419,-0.011610091,0.00793159,-0.080058575,0.0044119954,0.01701951,-0.011715174,0.009244859,-0.014236689,-0.015865147
1965-11-01,-0.007722795,0.041131496,-0.024427772,0.081107914,-0.07512063,0.08967054,-0.006304443,-0.008615851,0.052425742,0.1557551,0.024268866
1965-12-01,0.025319517,0.033777058,-0.010979712,0.07968956,-0.026581585,0.10506225,0.016914487,0.037139058,-0.024270177,0.4428395,0.040133357
