,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,29.590874183468703,36.070717155159294,67.08487556094215,41.3681526184082,669.7837829589844,44.91346500538013,42.99729665120443,32.76540195240694,141.29989624023438,97.92748964749849,69.81884149404672
1965-02-01,30.0266312389839,35.84693561900745,58.72231892177037,39.26325225830078,583.4388732910156,44.164714106807,35.52753527959188,32.60241564582376,141.31715774536133,92.10417087261493,65.9618304325984
1965-03-01,30.369516698325555,35.783480359362315,55.730124882289346,38.30757522583008,483.9332580566406,44.36205757988824,32.57680932680766,32.547883426441864,140.02341270446777,88.79164915818434,65.43502074021559
1965-04-01,32.649807813690934,36.32352259251979,56.806836809430806,40.478302001953125,502.1568298339844,45.775756129512075,41.489362716674805,33.61640930175781,143.22369575500488,90.91873902540941,67.1356567969689
1965-05-01,34.21789727559904,36.53935023716518,67.80403682163784,45.23532485961914,652.1956920623779,47.60859807332356,57.09931453069051,33.9235575058881,141.85956001281738,102.88695555466872,74.49640860924353
1965-06-01,34.59569419302591,36.82813520555372,80.12786138625373,50.0646858215332,829.9880981445312,50.23402814511899,76.4328161875407,34.089622497558594,142.03306198120117,111.04077559251051,85.3480705848107
1965-07-01,34.94134763392007,36.96465678029246,92.44276682535808,54.91144943237305,978.4919738769531,52.22210707487883,91.23462041219076,33.71592353372013,143.4086799621582,137.02261998103214,96.704284961407
1965-08-01,35.17576310692764,37.58072543453861,105.84875742594402,56.327945709228516,1233.7103843688965,53.52643684104636,103.87078921000163,33.90567555147059,142.97024726867676,158.69907966026892,100.84841801570012
1965-09-01,34.665996272389485,37.67294202532087,108.66287776402065,55.20762634277344,1083.0734252929688,52.833136805781606,95.20164330800375,33.7173708747415,145.75026512145996,154.09309680645282,99.71020038311298
1965-10-01,34.23347938351515,37.63208265428419,100.30135200137184,50.706695556640625,974.3751525878906,51.37325569435402,82.5149933497111,33.90128640567555,146.8898105621338,148.17292140080377,94.82298630934496
1965-11-01,33.9061109031119,37.373114251471186,85.48667544410343,48.86833190917969,896.5126037597656,49.84055625067816,70.42859395345053,33.97203557631549,148.55594635009766,129.4913071852464,86.2902494577261
1965-12-01,32.34031956370284,36.303061943549615,76.26529875255767,45.44044494628906,790.4579639434814,47.59752132274486,54.911843935648605,33.403282165527344,144.9238109588623,111.91866948054387,78.65946843073918
1966-01-01,31.361614785543303,35.980425252542865,64.08934820265998,41.942604064941406,664.80712890625,46.12990132084599,41.14560683568319,32.7969539866728,146.05117797851562,100.33894318800706,71.81807297926683
1966-02-01,31.287767828964608,35.86789416028308,57.929111662365145,41.018760681152344,627.9930114746094,45.30525560732241,36.22639179229736,32.57733513327206,144.6835708618164,91.02320304283728,68.42540594247671
1966-03-01,32.27651177383051,35.95902579171317,60.50890513828823,41.59845733642578,634.4863414764404,45.289336310492615,37.21076250076294,32.65147040872013,144.4365406036377,96.7878194955679,68.49367435161884
1966-04-01,33.742462716451506,36.33963349577668,61.23745327904111,42.924400329589844,672.5723266601562,46.40716270164207,43.03696155548096,33.26739591710708,146.61962509155273,91.9565200805664,68.38674545288086
1966-05-01,34.508023610929165,36.98493412562779,71.64699009486607,45.717185974121094,753.045654296875,47.87640748200593,58.642097314198814,33.946189880371094,148.2959747314453,107.81340232262244,76.76997551551231
1966-06-01,35.16308389058928,37.47367611179104,81.93468366350447,49.41516876220703,846.4019775390625,51.82812655413592,75.24433930714926,34.427236669203815,147.78993606567383,119.7528545673077,85.98523506751427
1966-07-01,35.57401982749381,37.713724606997005,98.75262124197825,54.90638732910156,1033.89892578125,53.7764619897913,90.66667556762695,34.29615020751953,149.45622444152832,138.85370401235727,98.86463605440579
1966-08-01,35.66221841951696,37.84405349136947,115.4703594389416,56.6378288269043,1227.3201942443848,53.724497335928454,105.53584893544516,34.502298691693476,146.48880004882812,166.19855440579929,102.27198967566856
1966-09-01,34.8452800657691,37.88067953927176,114.27683149065291,55.48173141479492,1208.4219932556152,53.75304045500578,98.86051813761394,34.361949247472424,144.42181587219238,166.17101522592398,102.99215316772461
1966-10-01,34.53254234500048,38.22927103414164,105.68812234061106,53.3858757019043,1099.0158081054688,52.586972271954565,85.31528313954672,34.64447245878332,145.5735206604004,150.39376478928784,97.04587642963115
1966-11-01,33.63359730418136,37.827618091137374,92.04754602341426,49.585243225097656,960.1707458496094,49.90478798195168,69.87302303314209,34.202405144186585,146.97572708129883,134.45615034836987,85.63404816847581
1966-12-01,32.18953667617426,36.98647982114321,78.02291143508185,45.25165939331055,812.4382019042969,47.512082700376155,52.659221490224205,33.79543528837316,145.313720703125,115.35414915818434,77.5151252746582
1967-01-01,30.46824990249262,36.467438239555854,68.48001934233166,42.06110763549805,655.0636291503906,46.62303218135127,39.52565987904867,33.17650963278378,141.53944969177246,100.10733971228966,72.69677382249098
