,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10,r50_cluster11
1965-01-01,5.454571,5.975464,5.701912,4.2227745,1.5085602,3.2071953,6.340744,2.8468323,6.0458984,4.17527,1.4774399
1965-02-01,5.2973213,6.199875,5.557766,3.947586,1.4823532,3.2612534,6.0393486,3.1793518,5.7952805,4.7665977,1.1694908
1965-03-01,5.2629204,6.003311,5.793644,3.570839,1.3201904,2.8402786,5.8345947,3.3955688,5.741226,4.5290833,1.1105194
1965-04-01,3.8247337,5.8526115,4.8845367,2.6224213,1.9524689,2.9795113,5.3480988,3.8149033,5.033596,4.1932907,1.4495926
1965-05-01,3.3595314,5.131878,4.003277,2.5781937,1.5740814,2.8009644,4.8910904,3.035202,4.2784653,3.8493042,1.6707268
1965-06-01,2.845192,4.8681564,3.590496,2.1277351,1.6199493,2.370163,4.7895317,2.9057999,3.8705978,3.3595314,1.3267403
1965-07-01,2.6306114,4.4701157,3.4103127,1.8951378,1.6969337,2.2227402,4.6371956,2.6830292,3.6920547,3.0941734,1.2186317
1965-08-01,2.5880203,4.3587303,3.225216,1.9459152,1.6215858,2.1834297,4.494686,2.3079185,3.5921326,2.8697624,1.4807167
1965-09-01,2.8386421,4.802635,3.6298065,2.180153,1.2972565,2.3144722,5.189209,2.275158,3.924652,2.879593,2.036007
1965-10-01,3.3185844,6.055729,4.149063,3.1990051,1.4921799,2.5437965,6.568428,2.3079185,4.5831413,3.0401192,2.3357658
1965-11-01,4.3489037,7.5233994,5.166279,4.073715,1.6428795,3.746109,7.9263535,2.879593,5.741226,3.8509407,2.1080818
1965-12-01,6.4750633,10.240887,7.336666,5.733036,3.1711617,3.8755112,10.858425,4.3816643,8.24741,5.459484,1.9442787
1966-01-01,6.889805,10.153297,7.9141617,5.330288,1.8960686,3.1371155,10.443859,3.6772003,8.492001,5.1989594,1.2295799
1966-02-01,7.336319,10.373272,8.536324,5.0151024,2.145588,4.456959,12.180672,4.305931,8.986122,5.6536827,1.8123436
1966-03-01,5.1218033,8.316353,6.201977,4.3092155,2.1636467,3.5064735,9.514717,3.9185143,6.7798157,4.865715,1.6859436
1966-04-01,4.2189255,5.7538185,4.699913,3.463791,2.408245,3.4539413,6.3973236,3.5573616,5.080765,4.0974464,1.7696648
1966-05-01,3.2618752,4.2107162,3.8692665,2.7185059,2.0470924,3.0090675,3.9579124,3.7051048,4.1499786,3.808525,1.8074188
1966-06-01,2.8498344,3.0977173,3.2832146,2.1258888,1.3740387,2.2325935,3.1732292,2.465702,3.4211082,3.1289062,1.3215065
1966-07-01,2.4821167,2.541214,2.6643333,1.9091988,1.8304024,2.1291733,2.52808,2.6019516,2.6774673,2.9631042,1.2919579
1966-08-01,2.421379,2.178421,2.4591331,1.9354668,1.7302666,2.1357384,2.267067,2.31139,2.3852615,2.687317,1.4610443
1966-09-01,2.6347847,2.3195992,2.5773277,2.3064651,1.2706184,2.2260284,2.3064651,2.1767807,2.483757,2.642994,1.9535217
1966-10-01,3.363655,3.1633797,3.191288,3.1945686,1.3133011,2.6955261,2.9828033,2.503456,3.133831,3.1830788,1.9978447
1966-11-01,5.18911,4.215641,4.599777,4.9757004,1.9239731,4.0268593,4.1631126,3.8577766,4.5702286,4.6539497,2.0881348
1966-12-01,5.368042,4.898548,5.3220787,4.744236,1.7056427,4.13192,4.566944,4.5505295,5.2711906,5.8375397,1.6662445
1967-01-01,6.201023,5.4189796,5.4831657,4.72139,1.9935303,4.642006,5.2247353,5.199402,5.4527626,6.3885117,1.1641922
1967-02-01,5.538906,4.672409,4.672409,4.3768196,1.7148323,3.9224586,4.4883003,3.672474,4.508568,4.9274597,1.2993202
1967-03-01,4.22818,4.216358,4.123459,3.2299347,1.9394798,3.1944656,3.7856407,3.321144,4.219734,4.326149,1.3179016
1967-04-01,3.6370049,4.0271797,3.7856407,2.8059769,2.0121117,3.0492058,3.7130127,3.113388,3.8177338,3.8194237,1.6405144
1967-05-01,3.1437912,4.123459,3.596466,2.5036316,2.6421356,2.937725,3.981575,3.9900208,3.7451057,4.0305595,1.7519913
1967-06-01,2.7434807,3.6555824,3.142105,2.14048,1.7840843,2.5154572,3.496811,3.0863647,3.250206,3.1927757,1.5172119
1967-07-01,2.5678177,3.1505508,2.873539,1.9969101,2.2046661,2.4918098,3.1235237,3.0238686,2.8853645,3.072853,1.6422043
