,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11
1965-01-01,-0.1525135,0.02346344,-0.081796646,0.35260543,-0.20595817,0.09906845,-0.4852398,-0.1459957,0.121228024,-0.056703568,-0.08864021
1965-02-01,-0.027048493,0.087336734,-0.17662887,0.7570267,-0.50479317,-0.019879151,-0.16098633,-0.1267685,0.07169418,-0.024441529,-0.13230857
1965-03-01,-0.010754394,0.10297928,0.060940363,0.33500785,-0.22322997,-0.0909214,-0.11177788,0.051815413,-0.044320296,-0.080818936,-0.076582715
1965-04-01,0.076582335,-0.008473205,0.24180527,0.26983127,-0.40148813,0.19683342,-0.0485569,-0.30926323,0.07267227,-0.1365448,-0.12285805
1965-05-01,-0.08342628,0.12481308,0.28221473,0.24050179,-0.06745796,0.17825814,-0.21410522,-0.2727642,0.010428238,-0.17011109,0.003584671
1965-06-01,0.021834183,0.39920712,0.38845292,0.23202896,-0.24636784,-0.0065177917,-0.33207512,-0.14632149,0.013035202,-0.2466938,-0.20204774
1965-07-01,0.33403015,-0.03454361,-0.04986,-0.034217834,-0.38714904,0.11764412,-0.19194527,-0.4676424,-0.0876625,-0.04627533,-0.021834183
1965-08-01,-0.019227218,0.29916078,-0.022486115,0.123183824,0.0658287,-0.09026947,-0.08929177,0.08603287,0.033891678,-0.091573335,0.0019554137
1965-09-01,-0.14404067,-0.15968266,0.30176774,0.20856552,0.28221473,0.15707588,-0.21377945,-0.040735245,-0.10982285,-0.03454361,-0.08701096
1965-10-01,-0.21899338,0.43440247,-0.17369556,0.01173172,-0.06843567,-0.18673095,0.12481346,-0.5259754,-0.37052917,-0.046927262,0.0984169
1965-11-01,0.26559487,-0.16098595,-0.06615448,0.37900218,-0.32523155,0.44971886,-0.095158,-0.58235323,-0.038454056,0.100371934,0.11894722
1965-12-01,-0.112103656,-0.0074954988,-0.13817482,0.28188896,-0.6195038,0.3395706,-0.047253035,-0.3646633,0.2848217,-0.10884476,-0.10134964
1966-01-01,-0.10175133,0.29212457,-0.091576,0.5415794,-0.28621674,-0.13719979,-0.08960724,0.061707307,-0.047921754,-0.0006565094,-0.18446502
1966-02-01,-0.078775026,0.06203537,-0.064333156,0.364007,-0.536656,0.10306434,-0.028227996,-0.32068062,0.0009849549,-0.0032821656,-0.20120469
1966-03-01,0.14277992,0.034792326,-0.06137886,0.5235268,-0.2425621,0.022976303,-0.02002182,-0.15656547,0.034464262,-0.13162002,-0.041685104
1966-04-01,0.11225472,0.3282299,-0.007221031,0.22122689,0.013785744,0.18807563,-0.0019691468,0.12899438,0.089278415,0.03774643,0.04201355
1966-05-01,0.033151247,0.24617234,0.28523177,0.18118286,-0.41061592,0.43818703,-0.21006699,-0.25864506,-0.0022975921,-0.25470656,-0.14507751
1966-06-01,0.070897676,0.26028633,0.15229893,0.31838304,-0.05776844,-0.08074455,-0.15820655,-0.02986889,0.045951843,-0.27735442,-0.12669678
1966-07-01,0.03774643,-0.13293305,-0.09617157,0.52221376,0.105033875,0.100766756,0.0049240114,-0.3006584,-0.044638824,-0.27111778,-0.10175095
1966-08-01,-0.0886219,0.3997837,0.20711288,0.5245117,-0.26094285,-0.047593307,-0.10995712,-0.16575623,0.10437775,-0.30164337,-0.032494735
1966-09-01,-0.4063484,-0.27571297,0.086652756,0.32724532,-0.014442062,0.04398308,-0.021663284,0.0009845734,-0.059737395,-0.030197144,-0.12341461
1966-10-01,-0.0968277,-0.06794357,-0.05842476,0.08435516,-0.1526268,0.20941047,0.02855606,0.032494735,-0.05547104,-0.34267196,0.12538414
1966-11-01,0.26455346,-0.40733337,-0.19365577,0.12472725,-0.19595337,0.16181755,0.018380737,-0.40240955,0.16280213,-0.025930023,-0.20612831
1966-12-01,-0.079431534,0.08533974,-0.27899513,0.45558318,-0.35251886,0.026914978,-0.18479308,0.031181717,-0.042341612,-0.22188339,-0.09814034
1967-01-01,-0.046369553,0.21911125,-0.068574145,0.52508277,-0.43593636,-0.05747185,-0.19298783,0.0029388429,0.1596798,-0.06661491,-0.23543815
