,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,-1.4148393782173716,3.051647272976962,-53.985041663760235,-9.481218338012695,-601.4503479003906,-2.1692849971629955,-62.938876946767174,2.854017369887408,14.17649507522583,-97.64699935913086,-27.9683938393226
1965-02-01,-1.2935177582066235,2.4930152026089756,-63.57542673746745,-12.101799011230469,-700.6873607635498,-3.39552362759908,-71.48298422495525,2.387673153596766,12.904515266418457,-105.45372596153845,-32.81711431650015
1965-03-01,-1.0685800052270658,2.303952984995656,-67.02815918695359,-13.250896453857422,-805.0285339355469,-3.3772740099165173,-74.8366673787435,2.219361838172464,11.12725019454956,-109.51020167424129,-33.71587166419396
1965-04-01,0.7660463815782129,2.3693993494108123,-67.6916621980213,-11.811076164245605,-805.0773620605469,-2.6403358689060914,-67.44682788848877,2.857951276442584,12.500275373458862,-110.19423558161809,-33.420815834632286
1965-05-01,2.4582476150698778,2.717389379228864,-56.20980943952288,-6.850492477416992,-649.9496936798096,-0.6190146561022157,-51.4128049214681,3.2848445106955135,11.645040512084961,-97.44312579815204,-25.66861189328707
1965-06-01,3.204755666779309,3.398823428463626,-42.4462772551037,-1.4164648056030273,-457.0404052734375,2.5663057963053384,-30.819563070933025,3.806599448708927,13.33023190498352,-86.96363889254056,-13.654128404764029
1965-07-01,3.8795096118275714,3.8858227915578074,-28.846300215948197,3.970043182373047,-295.0431823730469,5.0541365588152845,-14.893309275309246,3.7503999822279988,16.05516791343689,-58.9058912717379,-1.259957024684319
1965-08-01,4.212516982380937,4.606878293025029,-15.05534989493234,5.548213958740234,-35.782623291015625,6.508170233832465,-1.9203161199887595,4.035253524780273,16.020923852920532,-36.60757358257587,3.1951072124334483
1965-09-01,3.60445656427523,4.594429746850745,-12.62501875559489,4.266697406768799,-190.4495358467102,5.665619726534243,-10.9252800544103,3.752113230088178,18.39796781539917,-41.83354744544396,1.7469124152110174
1965-10-01,2.9356142369712273,4.301903774211933,-21.909327734084357,-0.6218073964118958,-308.8371276855469,3.846868762263545,-24.41935936609904,3.7080562815946694,18.568583726882935,-49.24438916719877,-3.8856469667874847
1965-11-01,2.455511616497505,3.8802787855074,-37.32040496099563,-2.710660219192505,-392.9618835449219,2.0822335172582553,-37.02760537465414,3.631454916561351,19.60849404335022,-68.88939050527719,-12.900088383601261
1965-12-01,0.9055780928309372,2.8271086804278482,-46.47988818940662,-6.112541675567627,-498.3665466308594,-0.1367178366140083,-52.49019066492717,3.077991429497214,16.04137420654297,-86.36203912588266,-20.48086753258338
1966-01-01,-0.15455718810965377,2.417746147552094,-58.9738028390067,-9.743924140930176,-627.35595703125,-1.7279913028081257,-66.53465032577515,2.393123682807474,16.834861040115356,-98.45539973332332,-27.579078307518593
1966-02-01,-0.41091205870232933,2.1108631963853712,-65.84669294811431,-10.967085838317871,-671.6529846191406,-2.829783492618137,-72.07743326822917,1.9974299038157743,14.718990325927734,-108.92236416156474,-31.547359319833607
1966-03-01,0.49089258763848287,2.109411320128998,-63.60638028099424,-10.529970169067383,-668.7240600585938,-2.977715598212348,-71.39011224110922,1.9876959744621727,14.115492105484009,-103.70611044076773,-31.753272276658276
1966-04-01,1.6975117892753788,2.213850888338956,-63.890429905482705,-9.629316329956055,-641.2704944610596,-2.2536736947518805,-66.44994020462036,2.3534485873054054,15.235366821289062,-110.1731667151818,-32.67806860116812
1966-05-01,2.6566781648775426,3.065318256229549,-52.72493362426758,-6.519023418426514,-552.8594493865967,-0.49045301145977444,-50.1833438873291,3.2190073237699623,17.70545721054077,-93.09508983905498,-23.684263229370117
1966-06-01,3.5667021100114034,3.825581538212764,-41.44163131713867,-2.4029016494750977,-449.04937744140625,3.8484440909491644,-32.70994027455648,3.946027194752413,18.244812488555908,-79.54736122718224,-13.664865493774414
1966-07-01,4.277463366345661,4.384919575282505,-23.452979042416526,3.580031394958496,-249.25994873046875,6.252058347066243,-16.263238588968914,4.1041808969834275,21.140341758728027,-58.555386616633484,0.16010539749493966
1966-08-01,4.676529256308951,4.846314640788289,-5.521362736111596,5.821298122406006,-43.093109130859375,6.6721505588955345,-0.3319175603489081,4.610229099498076,19.447492361068726,-29.24966445335975,4.547890791526207
1966-09-01,3.90246554118831,4.92860001403016,-6.547494729359945,4.735506057739258,-60.233306884765625,6.765797844639531,-6.8607563773791,4.5112239613252525,17.556265592575073,-29.006756269014797,5.403276131703303
1966-10-01,3.3669477555809952,5.0399383941254055,-16.006103016081312,2.2742977142333984,-178.77349853515625,5.261428709383364,-21.16715510686239,4.578839750850902,17.794597148895264,-46.18922013502854,-1.24560514321694
1966-11-01,2.340501401482559,4.50250328361214,-30.144532521565758,-1.7354497909545898,-322.8462219238281,2.385624912050035,-37.045069535573326,4.013769766863655,18.6740505695343,-62.931090134840744,-13.059552816244272
1966-12-01,0.8752301698777735,3.6387743887963233,-44.25200961884998,-6.103821277618408,-471.4485168457031,-0.039286294055205805,-54.33133840560913,3.5863379871144017,16.925023794174194,-82.16690650353064,-21.245380548330452
1967-01-01,-0.8005838568617658,3.1681732697920366,-53.61731847127279,-9.219775199890137,-626.9584655761719,-0.859280040970555,-67.30952262878418,3.011280789094813,13.33723783493042,-97.12685071505032,-25.92029938331017
1967-02-01,-1.4812629397322492,2.6964435329684964,-59.35861042567662,-10.990533828735352,-657.3958873748779,-2.0550571106098316,-72.68256346384685,2.2714734077453613,10.65656065940857,-106.51878210214468,-30.371902539179874
1967-03-01,-1.0649439765185846,2.5768125212037716,-62.62177512759254,-11.890591621398926,-669.4686889648438,-3.2057230119351985,-71.83658281962077,2.0344010521383846,13.292254209518433,-105.56391936082106,-32.970630205594574
1967-04-01,0.8950242182103599,2.6692238720980557,-60.4254268464588,-10.016138076782227,-631.9755554199219,-2.8002089924282494,-63.72776826222738,2.5496328578275795,14.675267934799194,-103.34163078894981,-30.358186134925255
1967-05-01,3.0344599630774525,3.3214974713015866,-46.73975535801479,-6.623384952545166,-452.4879455566406,-0.9727156824535793,-44.703968365987144,3.4289200165692497,18.601536750793457,-86.39602661132812,-25.41339580829327
1967-06-01,3.6700135324059464,3.9696238257668233,-34.89177113487607,-1.9453387260437012,-276.123046875,3.3733213389361345,-25.49040913581848,3.958075467277976,18.81286859512329,-74.56380403958833,-14.407170735872707
1967-07-01,4.49821396571834,4.873755999973842,-16.7540675117856,4.124619007110596,-122.30911254882812,5.3969378824587215,-8.55660637219747,4.041396309347713,21.95059061050415,-44.492468467125526,-1.913638412952423
1967-08-01,4.530561261060761,5.321338579252169,-3.9853587037041076,6.111385822296143,14.513397216796875,5.861970671900996,6.067117055257162,4.270020092234892,21.43192768096924,-13.997062352987436,3.786367865709158
1967-09-01,3.990432983491479,5.122647966657366,-5.798787162417457,4.374159336090088,-94.79675889015198,5.682042792991355,-5.521567662556967,4.135325656217687,20.713019371032715,-19.41520434159499,7.101419338813194
1967-10-01,2.7983406694923962,4.770382658227698,-19.220252264113654,1.858574628829956,-202.57949829101562,5.164214858302364,-21.758677562077843,4.016347492442412,15.46412467956543,-44.45714216965895,1.0945843962522652
1967-11-01,1.4681535523112228,4.195985546359768,-34.345270338512606,-1.5425169467926025,-373.0339050292969,2.8927474110214795,-37.16335693995158,3.456393129685346,17.801841497421265,-70.15357384314903,-8.442305601560152
1967-12-01,-0.31792488766879573,3.62338586287065,-41.36263529459636,-6.039566993713379,-432.3051452636719,0.2833463527538158,-52.57995923360189,3.0715072856229897,17.892913818359375,-85.25502865131084,-18.956567690922665
1968-01-01,-1.2202444599895943,3.130240254587941,-52.55442573910668,-9.735224723815918,-552.30712890625,-1.4422606538843226,-65.26554028193156,2.9935985452988567,15.480365753173828,-94.31197093083308,-27.56497676555927
1968-02-01,-1.8420805291431708,2.624368667602539,-59.83277275448754,-12.520661354064941,-695.5841064453125,-3.8926914886192034,-74.64415232340495,2.3826071795295265,15.368561744689941,-102.58585122915414,-33.7410046504094
