,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,-2.4846643255597617e-05,-4.1708655988992145e-05,-1.2081155491769952e-05,6.646826233446956e-06,0.00010505369313510267,2.8061949706170708e-05,0.00012617946434629094,4.1810138403282814e-05,-4.363747593299372e-05,8.465342724430857e-05,1.1401986869584238e-05
1965-02-01,-4.629036106407734e-05,-3.257262967474786e-05,-1.1189440148229598e-05,5.392460895373118e-06,8.682060459770062e-05,2.348370799154509e-05,0.00017696018082514293,-1.2388373862551009e-05,-3.498210766914914e-05,6.754564373264219e-05,1.2720339067787532e-07
1965-03-01,-3.072933706301605e-05,-3.6849760634602225e-05,-1.3551640760743196e-05,4.408195904326009e-06,0.00014995668087587025,5.069684448244516e-05,0.00017733953641522126,4.772322325960785e-05,-3.577609210723739e-05,7.150133099238357e-05,1.100661133282951e-05
1965-04-01,-2.6190390621550475e-05,-1.9446909377688484e-05,-7.936499275437643e-06,2.1276192023552864e-06,7.717619285228595e-05,3.892171662300825e-05,0.00010941809758900062,1.8287863036271625e-05,-2.3442059567215195e-05,3.246583093704399e-05,-1.3651388144353406e-05
1965-05-01,-2.628476733395762e-05,-5.061852151363803e-06,-1.5782774441589953e-07,-1.2074664911279447e-06,-8.688070270831563e-05,-3.226291937608039e-05,-7.038148155783453e-06,-0.00012260150267846056,-4.524991243492767e-05,3.166810999793033e-05,-1.0598337861925497e-05
1965-06-01,-1.8220759180045074e-05,-7.973666972465076e-06,1.4068218058679884e-06,-8.64461768560572e-07,2.9262491807457988e-05,2.2529277998728503e-06,5.582640583537902e-05,-5.295398497966946e-05,-4.853616523976643e-05,3.5924237855742206e-05,-3.7146382965147495e-05
1965-07-01,-1.127920502146547e-05,-3.606005232391745e-07,5.647078838732202e-06,-5.115034414134074e-06,-1.906032269159498e-05,-6.203052180353552e-05,9.912603084504714e-05,-7.161113697091221e-05,-2.6157628847768804e-05,9.529515346943738e-06,-5.471390717762656e-05
1965-08-01,-1.3184862615251007e-05,-1.2286520033550045e-06,-2.7887254974403836e-06,-1.8239271667757016e-06,-1.1991832999618574e-05,-4.0787376747175585e-05,-4.3467231508282775e-05,-5.5149207077597064e-05,-1.5255894074315865e-05,-1.9332994019476184e-05,-1.7627792528531116e-05
1965-09-01,-2.565833843929307e-05,3.4812950134573156e-07,2.0181898773257555e-07,-3.7734463586713426e-06,-2.316542772210336e-05,-7.184905825852184e-05,-8.381444144213352e-05,-0.00012148045950905523,-3.319212005519104e-05,3.2971544489304636e-05,-3.093731980438211e-05
1965-10-01,-3.632860792028468e-05,-4.154333903748758e-06,-2.0757700743464134e-06,1.0263092608960348e-06,-0.00020031375242979263,1.780207639967557e-05,-6.30138482152046e-05,-0.00012348509699222632,-2.1869254851480946e-05,1.2349859985235903e-05,-1.009719068991087e-05
