,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11
1965-01-01,3.235011e-05,1.693844e-05,2.3157087e-05,1.6532025e-05,9.733824e-05,7.869636e-05,0.00010680531,8.34613e-05,4.3054497e-05,0.0001299929,7.266712e-05
1965-02-01,3.2260377e-05,2.1479045e-05,2.013301e-05,1.2045262e-05,9.510383e-05,7.396731e-05,0.000117044096,7.3823736e-05,5.633531e-05,0.000119682314,6.39987e-05
1965-03-01,2.4022684e-05,1.7647351e-05,2.0931655e-05,1.5903877e-05,0.0001132483,7.883096e-05,0.00011997844,8.028467e-05,5.3140735e-05,0.000119682314,7.554762e-05
1965-04-01,3.7931644e-05,3.2301115e-05,1.9630495e-05,8.446879e-06,9.854069e-05,7.846305e-05,0.00011218942,7.213671e-05,5.3176627e-05,0.00011036779,5.5769975e-05
1965-05-01,3.9789167e-05,4.6586963e-05,2.6001695e-05,6.0240286e-06,6.355292e-05,5.8828977e-05,8.058467e-05,4.8823495e-05,4.6284964e-05,0.00010271338,5.7519814e-05
1965-06-01,4.488613e-05,4.2055337e-05,3.1870382e-05,7.325188e-06,8.773657e-05,6.351316e-05,0.00010059563,6.554117e-05,4.7630994e-05,0.0001021301,4.396979e-05
1965-07-01,5.1804713e-05,4.78971e-05,2.5544045e-05,5.880452e-06,9.079654e-05,5.759063e-05,0.000107128355,6.547836e-05,5.695448e-05,8.9432564e-05,4.6823377e-05
1965-08-01,4.889729e-05,4.9889222e-05,2.4171093e-05,3.7178338e-06,8.627388e-05,7.0009984e-05,7.623251e-05,6.6285975e-05,5.9754224e-05,8.1957616e-05,5.9709353e-05
1965-09-01,3.9286646e-05,4.7771468e-05,2.3390397e-05,1.8962032e-06,7.384555e-05,5.7859834e-05,6.400159e-05,5.1757837e-05,5.0080766e-05,0.000102022415,6.1288694e-05
1965-10-01,3.1327134e-05,4.21361e-05,2.6952888e-05,7.0828987e-06,6.0098115e-05,9.31886e-05,7.407887e-05,5.487165e-05,5.3383017e-05,9.749976e-05,6.2428335e-05
1965-11-01,3.480886e-05,3.6482776e-05,3.439194e-05,9.5865125e-06,7.324433e-05,6.218507e-05,8.2164006e-05,6.223891e-05,5.0529437e-05,0.000100254634,4.333267e-05
1965-12-01,2.0846059e-05,2.8011771e-05,2.8020737e-05,1.0959464e-05,8.994406e-05,8.987737e-05,9.706006e-05,6.922032e-05,4.398774e-05,0.00011211763,5.416372e-05
1966-01-01,1.8268922e-05,1.5567446e-05,2.0418438e-05,1.5255462e-05,0.000107314576,8.662748e-05,0.00010621476,7.746232e-05,5.3229694e-05,0.00011627606,5.905466e-05
1966-02-01,3.233845e-05,2.8895618e-05,1.7004926e-05,1.2021179e-05,8.079674e-05,7.5792224e-05,9.0507725e-05,7.281864e-05,5.6089222e-05,0.00010052015,5.5804085e-05
1966-03-01,3.3006483e-05,4.2647418e-05,1.8210654e-05,1.1182061e-05,9.977879e-05,7.111597e-05,9.3636096e-05,7.053754e-05,5.145369e-05,0.00010193769,5.9901926e-05
1966-04-01,3.67866e-05,4.3429514e-05,2.3514223e-05,1.0953949e-05,0.00010231244,7.8904304e-05,0.00010009651,6.644784e-05,4.6109388e-05,0.00010507421,5.833774e-05
1966-05-01,4.1055526e-05,3.959237e-05,2.3538663e-05,7.1738336e-06,8.3208186e-05,7.722607e-05,0.00010286643,5.7804085e-05,5.6227716e-05,9.472777e-05,6.702223e-05
