,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9,mgv200_cluster10,mgv200_cluster11
1965-01-01,0.71188295,-0.69275016,0.2239995,-0.48111326,-1.4633558,1.1272093,-0.7292495,0.3748533,0.31583637,-1.3363442,-0.46830902
1965-02-01,-0.040620185,-0.1655714,0.6574284,0.012215423,-0.5969396,1.6424671,-0.56485564,0.7249814,0.48111337,-1.8938411,-0.13481183
1965-03-01,-0.026197052,-0.29832268,0.19073811,-0.5808977,-0.69584095,1.2885126,-0.2999416,0.32025164,0.121713355,-1.687797,-0.70643747
1965-04-01,-0.6262274,-0.6789158,0.3385013,0.7463218,-0.5998831,1.7151712,-0.91351205,0.14393663,0.5582328,-1.6557128,0.41591507
1965-05-01,0.93264467,-0.77428496,0.8163768,-0.35822278,-0.9921032,0.037382316,-0.4861172,-0.10449386,0.68642175,-0.3087721,0.90365124
1965-06-01,0.7267477,-0.49818558,0.40222782,-0.42268506,-1.355477,0.37603086,-0.21561062,0.28463548,0.054160167,0.059899904,0.3261386
1965-07-01,-0.31068534,-0.40664306,0.032084085,-0.060194395,0.49362317,1.4380419,0.07888551,0.8786318,0.084183834,0.04665432,0.09375
1965-08-01,-0.33143693,-0.7642771,0.31156832,-0.024283791,1.439072,0.32466698,-0.3355578,0.27462754,-0.16439389,0.15144253,-1.0286024
1965-09-01,0.26020446,-0.6627267,0.26447254,-0.8796619,0.22915077,-1.5856578,0.12274351,0.44049326,0.06681719,-0.3206932,1.6053791
1965-10-01,0.4297495,-0.8009235,1.5755028,0.12141895,-0.33585215,0.16189194,0.41429615,-0.13407594,0.25726098,-0.103463694,1.2331749
1965-11-01,0.35483766,-1.3997765,0.99740124,0.81196153,-0.9495697,1.0032885,-0.60709465,0.2518155,0.22797327,-1.7089901,1.1244129
1965-12-01,0.07079091,-1.1316246,1.7519649,-0.16939783,-0.12200763,1.8935468,-0.5156994,0.06622849,-0.00088305474,-1.0040243,0.6789158
1966-01-01,0.12614946,-0.28166637,0.12267742,-0.41938916,-0.4895526,0.9465553,-0.42257196,0.18025494,0.43877465,-1.3640639,-0.6832615
1966-02-01,0.11848221,-1.1610963,0.9847473,-0.05743275,-0.83328116,1.9804894,-0.84962845,0.2715397,0.4940374,-1.3074992,0.28933373
1966-03-01,0.11341882,-0.5381607,0.979684,-0.21352825,-0.3221731,0.772955,-0.96854466,0.13526353,0.7506763,-1.2399396,0.3849585
1966-04-01,0.12166486,-0.25446907,0.49910063,0.7337504,-0.56420076,0.5106741,-0.51906466,0.30553642,0.5605841,-0.8324131,0.32868308
1966-05-01,0.7214536,-0.7864092,1.0171527,-0.62770957,-0.3746872,0.71899426,-0.761237,0.103870966,-0.10806613,0.20137635,0.032405376
1966-06-01,0.018806744,-0.5789568,0.031971406,0.19949551,-0.57157886,-0.13801222,-0.23508365,0.28687438,0.18633091,0.6203314,-0.029078055
1966-07-01,-0.3467664,-0.4701673,-0.027631378,-0.24607834,0.29830298,0.10444965,-0.42025724,0.6855763,0.07421408,0.3881411,0.7364991
1966-08-01,0.24868235,-0.045280743,0.21106896,0.3191351,0.6727009,0.094901465,-0.011284018,0.07233343,-0.09186347,0.7809116,-0.09938612
1966-09-01,-0.37743586,0.12817487,0.21772361,-0.21931496,0.49042073,-0.5516146,-0.08159218,0.068572044,-0.17070699,-0.016781235,0.92254055
1966-10-01,-0.11544414,-0.28600636,0.3213051,-0.35038313,-0.052803375,0.63566625,-0.3309978,0.4465866,-0.007088661,-0.5488661,0.39407253
1966-11-01,0.22148494,-0.8248905,1.1438808,-0.43139657,-0.28918904,1.2775532,-0.31783304,0.11443152,-0.120796844,-0.47320533,1.149523
1966-12-01,-0.17012823,-0.49186745,0.8614912,0.18618622,-0.43645993,1.1914762,-0.6090475,0.10560682,0.56521344,-1.3701398,0.06582346
1967-01-01,-0.21532087,-0.084096625,1.2248142,-0.031806756,-0.3134059,1.4171541,-0.5588683,0.10990858,-0.26777714,-1.6884285,-0.0046627996
1967-02-01,0.42581224,-0.2391344,0.8644474,-0.22781047,-1.1302263,1.4441316,-0.53821886,0.21915102,-0.4990847,-1.563699,-0.37502128
1967-03-01,-0.2188179,-0.18967552,0.4041637,0.08442974,-0.74221575,1.3645313,-0.6189849,0.4098257,-0.7412166,-1.5723584,0.42764416
1967-04-01,0.105578825,-0.43014207,0.4904253,0.29325598,0.038468026,0.7653631,-0.7320576,-0.0989177,0.24196538,-1.2066624,0.59500486
1967-05-01,-0.63214064,-0.71590436,0.78301513,0.7365538,0.10907583,0.30308104,-0.10291438,0.42514628,0.009991681,-0.4935893,-0.041298963
1967-06-01,0.044629525,-0.09225657,1.1500431,-0.42148262,-0.38767743,-0.2534558,-0.45045853,0.020482969,0.3543718,-0.42531276,0.5077442
1967-07-01,-0.24313101,0.13788529,0.6238142,-0.7613665,0.86827755,-0.3880104,0.15237322,0.34654492,0.08759377,0.01598673,0.86811095
1967-08-01,0.06561207,-0.4544552,0.44995895,0.31340587,-0.236137,0.28476304,-0.1736888,0.034138203,-0.04562869,0.7342224,0.034970902
1967-09-01,0.19700274,0.637303,0.39550424,-0.9460462,-0.15004177,-0.32306457,0.30641165,0.57485497,-0.5383853,0.6336395,0.6929234
1967-10-01,0.58934295,0.17901774,0.9836815,-0.09458797,-0.2684432,-0.3603669,0.25861812,0.44396392,-0.37185726,-0.088093355,1.1442144
1967-11-01,-0.06827651,-0.03430481,0.069442175,1.310576,-0.48759422,1.1338899,-0.49608722,0.19450481,0.4081604,-1.4587862,0.47077495
1967-12-01,1.0414667,-0.8429654,1.2779366,-0.8689436,-1.3838484,0.9715246,-0.57868516,0.26727757,0.19100776,-0.755538,-0.43696976
1968-01-01,0.106598094,-0.72735864,0.80564374,0.11834793,-0.95046425,1.8948414,-0.5913151,0.07262258,0.080125526,-2.0516949,-0.04629154
1968-02-01,0.3369236,-0.31214973,-0.33182725,-0.41903096,-1.4029046,0.66096485,-0.6006583,0.69904566,0.1429801,-1.3852088,-1.2256658
1968-03-01,0.5499782,-0.79545116,1.3392005,-0.017129326,-0.6223177,0.6485071,-0.7865326,0.075737,0.18077792,-0.79049635,0.23174115
