,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6,vws850-250_cluster7,vws850-250_cluster8,vws850-250_cluster9,vws850-250_cluster10,vws850-250_cluster11
1965-01-01,11.611780166625977,45.73966598510742,11.730836868286133,53.14421844482422,32.57318115234375,3.03796648979187,19.85771942138672,57.90001678466797,5.570714950561523,53.629390716552734,50.15770721435547
1965-02-01,15.812601089477539,49.85353469848633,9.288626670837402,42.990089416503906,37.962989807128906,6.691010475158691,15.593194007873535,50.28324890136719,5.129701137542725,60.28316116333008,43.39787292480469
1965-03-01,15.513204574584961,52.5624885559082,7.9842729568481445,39.07475280761719,29.54450225830078,7.3453850746154785,17.219518661499023,57.97645950317383,3.801792621612549,55.75226593017578,42.726802825927734
1965-04-01,18.244842529296875,29.079666137695312,3.4828457832336426,37.30104446411133,32.262855529785156,8.675065040588379,10.802096366882324,33.53167724609375,4.948922157287598,35.220237731933594,28.160734176635742
1965-05-01,11.054121971130371,7.6729960441589355,3.2075679302215576,41.3716926574707,24.095611572265625,11.099454879760742,5.627077579498291,13.701273918151855,6.963563442230225,30.961238861083984,25.97553062438965
1965-06-01,8.360366821289062,3.5124154090881348,11.345925331115723,35.41791915893555,22.499744415283203,0.05870012566447258,7.812448501586914,10.673637390136719,1.6526777744293213,23.689729690551758,26.658905029296875
1965-07-01,8.673576354980469,6.087902069091797,18.040769577026367,22.349658966064453,24.948017120361328,3.3393518924713135,6.413374423980713,6.631296634674072,13.012649536132812,3.8515617847442627,11.94728946685791
1965-08-01,3.146031379699707,1.4810692071914673,8.586360931396484,6.644847393035889,18.35452651977539,4.052635192871094,3.7597451210021973,6.7591233253479,8.085593223571777,6.502002716064453,15.212234497070312
1965-09-01,6.937127113342285,3.7327733039855957,15.055096626281738,29.74563980102539,30.866849899291992,4.749642372131348,5.467912673950195,5.500864028930664,13.897710800170898,26.04955291748047,21.513835906982422
1965-10-01,4.032783031463623,15.986053466796875,2.7879624366760254,36.52908706665039,24.67620086669922,4.582778453826904,4.724483489990234,9.725302696228027,4.6362481117248535,36.18739318847656,15.724661827087402
1965-11-01,11.144017219543457,26.851884841918945,2.4456913471221924,49.853294372558594,30.456787109375,3.3410332202911377,8.676238059997559,31.686677932739258,3.0780670642852783,44.73460006713867,28.110294342041016
1965-12-01,11.323212623596191,37.98537826538086,5.600399971008301,50.200931549072266,40.32018280029297,9.726602554321289,11.014596939086914,42.4184684753418,6.70810604095459,62.20587921142578,33.51211929321289
1966-01-01,13.41474437713623,49.001556396484375,6.746362209320068,44.60252380371094,39.640167236328125,6.91835355758667,16.49599838256836,59.64906692504883,6.769541263580322,62.904884338378906,51.82185745239258
1966-02-01,17.782461166381836,50.69321823120117,7.667471408843994,41.91304016113281,33.84063720703125,7.834649085998535,15.839765548706055,47.73006820678711,5.969516277313232,52.525569915771484,33.8908576965332
1966-03-01,18.135414123535156,34.44133377075195,7.422879219055176,44.56898498535156,36.32610321044922,10.68126392364502,15.191760063171387,32.770774841308594,4.764509201049805,45.28727722167969,36.818851470947266
1966-04-01,20.66266441345215,24.59071922302246,2.639155149459839,43.73540115356445,34.4261360168457,5.508543968200684,10.510811805725098,32.929264068603516,4.447511196136475,32.392669677734375,35.80044174194336
1966-05-01,7.400222301483154,16.449420928955078,5.129936695098877,27.515405654907227,29.330326080322266,11.816238403320312,7.510005474090576,15.974979400634766,3.4602906703948975,27.280149459838867,16.448951721191406
1966-06-01,10.958233833312988,2.833960771560669,7.5279541015625,29.78166961669922,19.296138763427734,3.520907402038574,7.656672477722168,11.848939895629883,2.6970267295837402,23.752622604370117,31.906208038330078
1966-07-01,9.529757499694824,5.618069171905518,10.810689926147461,15.685541152954102,20.909191131591797,1.0577679872512817,7.300326347351074,1.8049074411392212,3.890791654586792,8.045061111450195,8.608773231506348
1966-08-01,4.598169803619385,5.60081148147583,10.788004875183105,6.164505481719971,12.000432014465332,2.0334060192108154,6.6375861167907715,3.009739875793457,9.060995101928711,0.7505695819854736,7.865940093994141
1966-09-01,6.211703300476074,1.360933542251587,13.750959396362305,23.149261474609375,26.457366943359375,4.291966438293457,5.160357475280762,3.2907254695892334,15.296774864196777,16.23552894592285,10.073508262634277
1966-10-01,2.5654795169830322,16.134225845336914,5.683840274810791,35.51817321777344,27.21649742126465,4.117578983306885,2.1779568195343018,22.95270538330078,3.2196176052093506,42.206886291503906,32.821258544921875
1966-11-01,3.3501622676849365,27.10434913635254,4.680238723754883,48.978843688964844,41.17841720581055,4.0512309074401855,1.2957719564437866,36.14976119995117,0.303318053483963,52.292842864990234,30.641040802001953
1966-12-01,11.399042129516602,39.61813735961914,7.333224773406982,53.51118469238281,46.88460922241211,4.8665313720703125,8.5872802734375,51.088722229003906,1.3785138130187988,61.30881881713867,50.28371047973633
1967-01-01,10.408763885498047,41.58311462402344,9.94218921661377,52.543033599853516,47.310951232910156,11.49662971496582,11.498819351196289,51.64504623413086,5.118853569030762,65.0433120727539,51.31439208984375
1967-02-01,14.709856986999512,47.46277618408203,10.790481567382812,49.22340393066406,34.7381477355957,6.3992133140563965,18.163639068603516,51.637821197509766,5.146009922027588,59.929298400878906,48.36473083496094
1967-03-01,15.55294132232666,45.808433532714844,7.248200416564941,42.21512985229492,33.77622985839844,11.307283401489258,15.598077774047852,44.5162353515625,8.311966896057129,44.48732376098633,32.2579231262207
1967-04-01,17.119436264038086,26.26178741455078,1.5035372972488403,40.840118408203125,33.064579010009766,9.638869285583496,9.66152286529541,30.989023208618164,4.501678943634033,33.548099517822266,26.763072967529297
1967-05-01,15.858407020568848,16.111801147460938,2.2719151973724365,24.136432647705078,25.34297752380371,9.035492897033691,6.962976932525635,19.254196166992188,4.446063041687012,23.564729690551758,24.334043502807617
1967-06-01,4.707849979400635,5.909238815307617,11.842133522033691,29.480749130249023,25.434925079345703,5.761342525482178,7.73231840133667,14.146708488464355,6.372838497161865,19.87207794189453,22.167387008666992
1967-07-01,4.379089832305908,6.138101100921631,16.339262008666992,14.346953392028809,22.850727081298828,1.8788933753967285,8.99165153503418,7.403555870056152,11.14079475402832,7.56718635559082,7.838866710662842
1967-08-01,4.697746753692627,6.201169013977051,21.955583572387695,11.183992385864258,14.537302017211914,2.3051321506500244,8.387063980102539,10.052155494689941,15.276165008544922,8.63834285736084,7.206855773925781
1967-09-01,5.202422618865967,6.149975299835205,12.750715255737305,24.868864059448242,25.353822708129883,8.435675621032715,4.493534564971924,5.409872531890869,19.82771873474121,21.431285858154297,13.97834300994873
1967-10-01,6.567814826965332,8.332371711730957,7.151473522186279,44.93126678466797,36.183658599853516,1.4466454982757568,4.367509841918945,13.679768562316895,9.23369026184082,34.961669921875,27.57377815246582
1967-11-01,9.344217300415039,25.69622230529785,1.5679446458816528,53.886512756347656,43.2148323059082,6.156826019287109,5.699106693267822,35.98533248901367,2.2780494689941406,49.149436950683594,40.20143508911133
1967-12-01,10.012584686279297,41.104774475097656,6.343465805053711,56.21097183227539,28.126205444335938,5.1338982582092285,21.20123863220215,47.81847381591797,3.4415388107299805,55.47153854370117,50.60894775390625
1968-01-01,14.357462882995605,47.56489944458008,11.611452102661133,48.442848205566406,41.486019134521484,7.335718631744385,16.808612823486328,61.97657012939453,5.355082035064697,65.79393005371094,40.26418685913086
1968-02-01,15.437183380126953,53.85993576049805,13.15109634399414,48.69116973876953,35.91322708129883,5.188320636749268,22.996623992919922,71.4382095336914,6.787161827087402,62.074134826660156,45.5020751953125
1968-03-01,25.268056869506836,35.6131477355957,6.238011837005615,36.5627326965332,27.948179244995117,10.507081031799316,19.464447021484375,29.629558563232422,6.605724334716797,40.449703216552734,29.161470413208008
1968-04-01,19.129240036010742,32.20439529418945,3.950232982635498,31.043970108032227,23.238176345825195,8.296191215515137,19.36043930053711,22.854816436767578,5.978244304656982,26.850954055786133,25.804019927978516
1968-05-01,11.045016288757324,19.67128562927246,3.314382314682007,27.947553634643555,30.479867935180664,10.485501289367676,3.643667221069336,24.92390251159668,8.230992317199707,27.483257293701172,30.180368423461914
1968-06-01,2.490713596343994,8.665870666503906,7.95756721496582,33.36970138549805,14.405587196350098,2.2324585914611816,5.572245121002197,21.11077880859375,2.1165413856506348,25.637218475341797,31.9429988861084
1968-07-01,8.75046157836914,8.790011405944824,11.488070487976074,18.912933349609375,16.70231819152832,2.8462326526641846,10.163362503051758,6.729547500610352,7.355489730834961,8.22427749633789,8.647320747375488
1968-08-01,3.6549437046051025,1.4814587831497192,18.011934280395508,13.107975006103516,28.696136474609375,3.902195453643799,8.223180770874023,5.437007904052734,11.485458374023438,9.776637077331543,12.375495910644531
1968-09-01,4.344221115112305,5.085773944854736,12.785648345947266,29.54079246520996,37.16569900512695,1.19429612159729,4.53401517868042,9.610763549804688,10.33298110961914,16.173608779907227,17.50091552734375
1968-10-01,5.850893497467041,10.9479341506958,5.671020984649658,44.51460266113281,31.43182945251465,4.514172554016113,2.4887278079986572,15.169973373413086,7.374818325042725,34.519447326660156,24.916027069091797
1968-11-01,6.606175899505615,34.50253677368164,4.104313850402832,38.498878479003906,27.56818389892578,1.249580979347229,9.729284286499023,45.106876373291016,9.178924560546875,46.91827392578125,46.08073806762695
1968-12-01,17.915193557739258,46.820709228515625,6.521640300750732,37.59562301635742,36.840763092041016,3.3583338260650635,14.68804931640625,39.894813537597656,3.9873290061950684,56.551082611083984,24.472740173339844
1969-01-01,17.32151222229004,44.245304107666016,5.234663009643555,53.24958801269531,39.72652816772461,8.50798225402832,17.3178653717041,47.96917724609375,6.104020118713379,58.79690933227539,37.30501937866211
1969-02-01,13.646775245666504,46.90334701538086,9.67817211151123,51.55868148803711,40.77330780029297,8.362844467163086,14.322358131408691,43.565250396728516,5.500317096710205,60.50798034667969,33.559539794921875
1969-03-01,21.51645851135254,44.69703674316406,5.166996002197266,44.742069244384766,32.475303649902344,11.290011405944824,20.760154724121094,42.075462341308594,4.719921588897705,40.838619232177734,36.701725006103516
1969-04-01,23.81458282470703,23.170928955078125,2.023897171020508,32.354854583740234,28.41643524169922,10.2637357711792,14.954939842224121,21.36540412902832,4.892173767089844,24.651994705200195,23.551990509033203
1969-05-01,13.5130615234375,9.38578987121582,1.109267234802246,33.69562530517578,25.272422790527344,7.106882572174072,7.560204029083252,12.834258079528809,6.03782320022583,26.799345016479492,24.24188995361328
1969-06-01,16.255189895629883,5.412603855133057,11.809980392456055,27.164525985717773,24.64354705810547,1.4617345333099365,8.68685245513916,4.473648548126221,3.656454563140869,26.00857925415039,20.00267219543457
1969-07-01,11.844084739685059,5.196174621582031,16.35732650756836,16.05667495727539,19.61859703063965,2.4948348999023438,7.709060192108154,7.128545761108398,6.625813961029053,6.629207611083984,8.032194137573242
