,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10,vo1000_cluster11
1965-01-01,1.3104829e-05,5.518168e-05,-7.004841e-06,5.1273673e-06,-1.4731042e-05,-2.9308576e-06,5.094618e-05,6.931041e-06,-3.771224e-05,7.598231e-05,-1.648986e-05
1965-02-01,1.9000436e-05,4.9609123e-05,-6.852293e-06,4.1582243e-06,-6.696593e-05,-1.755332e-06,8.132156e-05,7.482813e-07,-8.539311e-06,7.464526e-05,-1.6386766e-06
1965-03-01,1.0987074e-05,1.441496e-05,-1.1940276e-05,3.7723585e-06,-1.5520716e-05,-4.5416527e-07,7.162118e-05,2.9063813e-07,-1.9675455e-05,5.6231584e-05,1.6828839e-05
1965-04-01,6.329814e-06,-3.434717e-05,-8.611103e-06,6.406044e-07,-3.831347e-05,2.816596e-07,7.961659e-05,-7.772178e-07,1.927861e-05,3.7566653e-05,2.1575834e-05
1965-05-01,6.195216e-06,-2.791315e-05,-4.303809e-06,-4.9006485e-07,7.5725984e-07,1.9058716e-06,4.3453285e-05,-1.0890377e-05,-9.391799e-06,-8.3867635e-06,8.550322e-05
1965-06-01,-1.25863735e-05,-1.0208387e-05,-5.3626864e-06,-1.0374497e-06,3.5018173e-05,3.3954711e-06,4.992762e-06,-3.2359603e-06,-3.6038764e-06,9.228264e-06,4.236749e-05
1965-07-01,-4.9952134e-05,-8.898256e-06,1.053384e-06,-3.1641757e-06,8.6050604e-05,-1.0181466e-05,-5.9248698e-05,7.918134e-06,-5.3721007e-05,4.2744377e-05,6.0000464e-05
1965-08-01,-2.133556e-05,-1.4883597e-05,-1.100263e-06,5.059992e-07,5.2947275e-05,-1.3963872e-06,7.482813e-07,-1.22453785e-05,-2.9860406e-05,-8.297029e-06,1.2028002e-05
1965-09-01,-2.3058477e-05,6.226546e-07,2.1884625e-07,-4.3622276e-07,7.583873e-05,9.4569987e-07,-5.31108e-05,-9.275143e-06,1.975421e-05,-3.2808312e-06,1.5814832e-05
1965-10-01,-3.2090393e-06,1.3329169e-05,-3.7340942e-07,2.157125e-06,1.0071773e-05,-1.863009e-06,3.4793833e-05,-6.1254323e-06,2.0857951e-05,1.6712183e-05,1.1265256e-05
1965-11-01,5.486305e-06,2.8611077e-05,7.482813e-07,1.2687451e-06,-1.5538659e-05,-5.0575836e-06,5.2516545e-05,-1.2559452e-05,-1.781794e-05,4.488905e-05,2.5039615e-05
1965-12-01,1.8076156e-05,5.7478905e-05,-9.266172e-06,7.5725984e-07,-5.681687e-05,-4.860165e-06,9.663936e-05,-5.2101386e-06,-5.424147e-05,6.0467086e-05,1.9817024e-05
1966-01-01,1.2380755e-05,1.2274846e-05,-1.2752131e-05,2.083194e-06,-8.5283114e-05,-5.9006707e-06,0.00010071653,3.337802e-06,-6.0842707e-05,7.894827e-05,2.5244555e-05
1966-02-01,9.9367135e-06,1.0189262e-05,-1.0283649e-05,3.1422787e-06,-8.884327e-05,-3.4892182e-06,8.841486e-05,-7.660379e-06,-2.1387743e-05,5.019821e-05,4.1595187e-05
1966-03-01,1.1142438e-05,-3.746953e-05,-8.695024e-06,1.2277815e-06,-4.8703972e-05,-3.1389063e-06,8.208479e-05,3.7207028e-06,-9.346768e-06,3.7619546e-05,-1.7843886e-05
1966-04-01,1.3806444e-05,-3.942476e-05,-9.363062e-06,1.0974327e-06,-3.4903285e-05,-4.4231274e-07,6.6060034e-05,-5.49333e-06,1.5655769e-05,-1.2328499e-05,3.8450522e-05
1966-05-01,-9.229734e-07,-8.564675e-06,-1.2450699e-05,-1.5910118e-06,1.3008059e-05,1.7491766e-06,6.8895126e-05,-2.364959e-06,6.213624e-06,-1.3933419e-05,4.7354977e-05
1966-06-01,-3.2122261e-06,-2.0230895e-05,-8.784638e-06,-8.333591e-07,1.134611e-05,-2.3864413e-07,3.5916866e-05,-2.3864413e-07,1.1655688e-05,-1.7762417e-05,4.3664473e-05
1966-07-01,-2.4605732e-05,-6.9353155e-06,-5.859936e-06,-3.595127e-06,5.4239026e-05,-6.7072033e-06,3.1232456e-05,-7.912931e-06,-6.0215403e-05,2.5847417e-05,2.3794424e-05
1966-08-01,-1.3412024e-05,-1.3591252e-05,2.2379863e-06,-4.178728e-07,3.810021e-05,-2.1857304e-06,-3.5880905e-05,-1.7458005e-06,6.12401e-06,-3.1840093e-05,-2.2577173e-05
1966-09-01,-2.48094e-05,-1.0568787e-05,1.6910375e-05,-4.178728e-07,6.5115004e-05,7.3134433e-06,-6.8411086e-05,-3.7743557e-06,6.4015185e-05,-1.3680867e-05,-4.146961e-05
1966-10-01,-7.521885e-06,2.4095856e-05,-9.962969e-07,8.9376044e-07,2.0071335e-05,3.0282245e-06,3.234042e-05,-2.2753447e-06,-8.923136e-06,9.589385e-07,9.86339e-06
1966-11-01,4.787933e-06,1.8010194e-05,1.8795254e-06,1.3744248e-06,1.4564097e-05,-4.6134774e-06,5.4662658e-05,-5.9821396e-06,-3.0479576e-05,4.4756147e-05,2.4446168e-05
1966-12-01,1.575353e-05,3.753808e-05,-7.0656642e-06,2.1320775e-06,-5.257072e-06,-2.6500966e-06,8.444737e-05,-3.4729237e-06,-2.9558985e-05,7.6504235e-05,-2.5363384e-05
1967-01-01,1.5538637e-05,7.8418976e-05,-1.0110769e-05,3.283385e-06,-4.884153e-05,-9.469131e-06,8.725752e-05,-3.1971394e-06,-3.9032515e-05,8.899796e-05,7.678595e-06
1967-02-01,1.0164935e-05,6.3404696e-05,-6.6459324e-06,6.1867904e-06,-0.000106989806,-7.8249395e-06,7.5788266e-05,1.2811681e-05,-8.466577e-06,5.5119566e-05,1.4423793e-05
1967-03-01,1.2266293e-05,1.6958256e-05,-8.594903e-06,1.9519903e-06,-5.4014723e-05,-1.1599441e-06,7.3791176e-05,-1.2051718e-05,-1.8091116e-05,4.3433767e-05,2.7938255e-05
1967-04-01,1.0501793e-05,-1.544437e-05,-7.5121425e-06,3.2383832e-07,-1.4858877e-05,-5.6642966e-07,5.548851e-05,-6.0123166e-06,1.8217466e-05,-4.1222098e-05,1.5522595e-05
1967-05-01,-1.0476579e-06,-2.4828296e-05,-7.961287e-06,-7.0277747e-07,1.2466804e-05,1.9038671e-06,4.219862e-05,-4.1275125e-06,8.673131e-06,-3.1589538e-05,8.943106e-05
