,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10,vo600_cluster11
1965-01-01,-0.005456087092170492,-3.415784054336005e-05,-5.63023616917702e-06,-3.766864985529402e-05,-7.297547253712302e-06,2.3497788485353038e-05,8.976056423390135e-06,4.1783206079555896e-05,-2.017915297377234e-05,3.330206055487794e-06,-1.7806789603330093e-05
1965-02-01,-0.002223836963821668,-2.6520115634597533e-05,-1.982198596493077e-05,-3.117567622986691e-05,-9.78950300855986e-06,3.1855473834083467e-05,8.4921835381961e-06,3.885044100380308e-05,-3.213366350488893e-05,2.707459193669401e-06,-2.547753107743726e-05
1965-03-01,-0.0033880878618219867,-2.9506977904131825e-05,-5.960638387674604e-06,-3.606936405520644e-05,-9.961287553357863e-06,4.7315451310067954e-05,8.714941528027834e-06,3.783441697610109e-05,-2.4579345942280877e-05,-6.451232656693238e-08,4.669045791969337e-06
1965-04-01,-0.0030319828510982916,-1.669094282468515e-05,-1.560241233508694e-05,-2.0730495062134987e-05,-6.836012628932011e-06,2.6780071493703872e-05,5.683750197766296e-06,1.9004797058039192e-05,-2.1221341436709434e-05,8.970411389976547e-07,-9.587098601413245e-06
1965-05-01,-0.0012866928955190815,6.36900068104519e-06,-5.6397466569497076e-05,-1.830716158750605e-05,-1.1314446666476023e-06,-2.9470240608336302e-05,-2.095128515122724e-08,1.1381513992768474e-05,-1.4234119589673355e-05,-6.119066941036171e-07,-3.3701259067381926e-07
1965-06-01,-0.0008260298272944055,-2.9055174810328396e-06,-5.0254537790032054e-05,-2.1043895146619804e-05,1.2543231700399348e-06,1.5945515012087224e-05,-3.394681481371332e-06,1.9276740204077214e-05,-5.913447012062534e-06,2.2354799838968177e-06,-1.2349471489869757e-05
1965-07-01,-0.0012095690181013197,-1.565042473847992e-06,-3.8684917141123346e-05,-8.455000439695409e-06,1.2037303553261696e-05,6.770036028077206e-06,-4.287654126694013e-06,1.204465090352663e-05,5.7697757682717565e-09,1.340264859893804e-06,-5.7685418950212705e-05
1965-08-01,-0.001368969606119208,-4.208987422539302e-06,-2.2481285791523202e-05,-4.34124558523763e-06,-5.851996459555334e-07,-1.3130219637484213e-05,-2.9366341116408212e-06,-9.702294888949498e-06,-4.831709172018843e-06,2.750296010908846e-07,-1.8764023934636498e-05
1965-09-01,-0.001023074219119735,-4.5729065885432055e-07,-4.974263975856121e-05,-8.242035518277487e-06,4.587352475991521e-06,-3.0147351834683733e-05,-5.855948033554754e-06,1.1336582839396933e-05,-4.4935351676637465e-06,3.371241383432421e-07,-1.9616192680081844e-05
1965-10-01,-0.0025404398911632597,-1.5951456754121363e-07,-3.195933410048334e-05,-5.356943162311196e-06,-5.767996309436084e-07,-5.114859757466346e-05,8.987005241000258e-07,2.4801264835120892e-06,-1.8562401843761716e-05,1.7693668872126497e-06,-1.3265943405511077e-06
