,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10,r50_cluster11,r50_cluster12
1965-01-01,4.682503277954817,6.829221006752788,5.8255322690374935,6.301851463317871,2.7081102808416637,5.366924194374469,7.466052918207078,4.802869047437396,1.7901111418201077,4.828438088913595,6.252299432342631,3.35354537674875
1965-02-01,4.61329581800444,6.886536770344409,5.774238430415735,6.2604217529296875,2.688877288280266,5.374920609021427,7.512887318929036,4.360746636110194,1.8226271034568868,4.861535316656444,6.290214164708541,3.074487772854892
1965-03-01,4.4981128659066565,6.714922574511944,5.4488544413785505,6.024814510345459,2.7846911692198937,5.335519289729572,7.24158577691941,3.968417343973112,2.085305824074694,5.7805431775810305,5.93334860183868,2.7610895850441675
1965-04-01,4.183500183642435,6.363819019282445,4.936095592528975,5.271921825408936,2.671084596167884,4.340389461228342,6.511743818010602,3.390037312227137,2.168416130927301,5.958865102657602,4.757254543494545,2.355306365273216
1965-05-01,3.6789529134800705,5.8181650867889365,3.985671254764446,4.306415557861328,2.5031357027721644,3.717734416325887,5.522873288109189,2.7682114048164435,2.0761346304288475,6.041233401653195,4.207779878001673,2.040624726902355
1965-06-01,3.3702165150572476,5.341099310612333,3.493517432804158,3.784646987915039,2.448779749930355,3.357198623695759,4.94309679667155,2.6566576556999144,2.011866646428262,5.234569754482301,3.9442087724755375,1.826712651686235
1965-07-01,3.10110549423352,5.092365342794828,3.025775282867351,3.4360447406768797,2.2236231892775526,3.154839469928934,4.620225951785133,2.4785142485834974,1.871514679283224,4.780235566383551,3.5733450290768647,1.823408061807806
1965-08-01,2.8070452625800435,4.900770413545752,2.8138601056504062,3.2249730110168455,2.0034657017109674,2.939072401836665,4.40526803334554,2.4083519182285342,1.7578410589566793,4.003373059359464,3.3080565176928958,1.8412216865655149
1965-09-01,2.8069814978456917,5.545067504460633,2.982433112755929,3.5400177478790282,1.895461424772325,3.0801087918907704,4.947022029331753,2.514430955678475,1.575837391679005,3.791423671501727,3.4451841912000285,1.9902169343196985
1965-10-01,3.024401902453291,6.7120018055630615,3.4670857452151016,4.153970193862915,1.952652216558192,3.352387384934859,5.892678033737909,2.962060635831176,1.5620596178116335,3.9562580014063307,3.7935584090476815,2.668538201938976
