,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5,vws_u500-250_cluster6,vws_u500-250_cluster7,vws_u500-250_cluster8,vws_u500-250_cluster9,vws_u500-250_cluster10,vws_u500-250_cluster11,vws_u500-250_cluster12
1965-01-01,1.8343680417100099,4.535046227730802,16.411785804563767,9.422160650008957,34.0483681850664,10.17057688958428,17.487227311592015,-0.2368963053460059,16.846472808289437,14.648471983024912,-1.9940083046561343,10.679223936452598
1965-02-01,-3.2275880264861696,4.06487563831129,7.126510028561576,12.878206423441252,35.24279565441304,10.040962330343486,16.866494777236987,-0.23842835952958705,18.96159422653961,14.22481065601589,-3.6186160189665455,11.334994973247571
1965-03-01,-0.5355275785553238,6.209004517069707,9.110769610370022,10.846708917183529,34.059374484530565,10.554455100888234,18.438646413645483,0.8100298148957765,17.397565358716896,15.86484777519008,-3.06228468819232,11.489190585746893
1965-04-01,1.5445052984906649,10.52054726223452,6.909413830502801,10.35704067839754,28.973464516182386,8.688162328006374,12.49563937955158,3.0491495424744017,17.5516066396372,23.155504479840133,3.4324529507853097,14.10610280982763
1965-05-01,-8.687979567767998,14.12590291008726,2.842871735633755,12.386614201458318,20.9304543987231,7.820571449501477,8.678102098166189,7.732628470180378,14.181368239229638,26.885721232925114,1.8274798773515342,17.333490218936543
1965-06-01,-19.72888808451148,14.530243237180589,-5.597526406453602,11.387324526560528,13.794120020168334,5.651269516279462,1.9966094204185874,6.93385610492226,10.62528165822997,30.550636765860478,-3.1516791362327012,18.949056961687337
1965-07-01,-20.387694497657844,14.301398958663746,-6.8001699519786385,12.521522626224945,2.4365291797107185,5.399937812915159,-1.4946115140398224,5.714826451660691,8.573593197651771,36.29222198767886,-5.937111153476393,18.394122144359176
1965-08-01,-12.046410929021116,13.930610331185505,-8.704687201092003,11.860456246320963,3.2578282122946147,4.00753917261926,-2.88079283544291,6.726923674179563,5.561631913032838,33.20933393465144,-0.6733761622026659,16.989803054966742
1965-09-01,-11.322143200514638,12.957940433004008,-6.068593641793159,11.230847676364357,13.80936228115691,4.184899884506913,1.5971972924124114,6.262666871359686,9.132326856347852,29.499313357725498,-1.371435700892914,17.46923438272892
1965-10-01,-4.422052400080651,11.805699516152076,1.3357484171761225,10.871571427913777,21.432016448652895,6.716382535142418,7.613126967265801,5.450701169072111,11.351294565443895,23.939828191398128,1.7611094842633803,16.800258248381592
1965-11-01,-0.4031061039427729,11.229880334698086,7.826249995823537,10.650286584114848,27.182555703671383,10.259941367673148,11.98303448476553,5.8106872127599765,13.954459114384951,20.88846196717749,2.5059270452261213,13.233400409732827
1965-12-01,-3.990966668856789,7.700217236669068,9.373051061839833,11.56611124149274,34.73535833545875,11.034562120568642,13.011502057962304,4.979125745373231,17.040514330009636,16.20268398051146,0.9644379805027931,11.42906503603686
1966-01-01,0.960931627417179,5.453599172503277,15.340713861982008,11.519649901285621,33.872932853380746,12.97176918682334,19.21614361621494,2.6205522159244556,17.155068242293588,15.184937690550665,-0.016138365306393246,10.053241459115352
1966-02-01,-1.188934180333209,5.284880405063252,9.559901302448079,10.932542393241567,35.13604866859128,13.305474818761912,17.92863134093215,1.6389762582360083,16.126876209372423,14.321666373858063,-2.9306073810701685,11.094777122957217
1966-03-01,-1.320871008871941,7.790304435068078,9.402175324066198,10.960036838593185,32.051789775412786,11.381851549395597,15.470339691648725,3.606935704682782,18.48565199863474,15.192723792211897,-0.9994553525598909,12.240104283502
1966-04-01,1.265458967210409,11.559163203337986,9.117076137180462,11.122081280557468,24.292324293690932,11.137533988082314,14.32264128820227,5.738976813800067,15.946606387785915,20.683169080200333,2.6316083412078144,14.701955655817775
1966-05-01,-5.919903692214104,15.658008816509245,1.7724016548550385,10.303031190978585,21.175014958925033,7.670204622176352,8.124127721877807,9.230155825220027,14.367975664378347,26.203006647181756,3.264522315870829,16.586222573168392
1966-06-01,-13.400349125562121,14.095299713456114,-5.813550668813537,12.121306158087561,13.247749991808474,5.191351112467388,2.2424208459322474,5.938855395369972,10.496820453766535,33.544759707205046,-1.4902405879110203,19.003720078578166
1966-07-01,-15.193979512918286,14.620022781472631,-6.152345293155893,13.777961876601257,0.08350516707287257,5.6821831085012695,-1.315363512444396,6.0237009583548655,7.22626645137914,34.0651238739788,-1.375668853129779,19.456203776560297
1966-08-01,-14.557559008119934,14.364991561884173,-9.21702836771011,12.921813906468463,-0.09901601238399618,3.292747614123631,-1.8438847116400388,6.716564540313694,5.778051018232801,32.376139907823635,-2.59401124445049,19.204573824125877
1966-09-01,-11.217629677084629,13.126160424502332,-7.473409895499092,11.384765955938875,10.591002327102437,2.890048834780033,0.5337657370485405,4.984687527695723,8.413756969894827,32.553725501182576,-3.1351769607107935,17.956283814744744
1966-10-01,-5.1804278712271525,11.27013111143203,-0.8021869311384677,11.731667628893181,24.696673877562333,7.350023835364091,7.3737033371373295,6.632113418713446,10.270074967273036,24.83487947554367,1.7602368981324437,15.580702391204538
1966-11-01,-3.3488096579383817,10.318112378119446,10.317946608984476,11.844924385317963,29.452830070386728,10.951702923285703,11.244038723519513,8.118026316967546,12.61265394730688,19.292366478975417,3.759352434282464,13.285984697286985
1966-12-01,-3.2439875297223333,5.952701595539213,9.932649550122765,11.012561244954814,37.8640098078299,10.233695889762544,15.098705411749789,3.6051271651522825,16.590250912359373,17.626931986742413,1.0112696696587522,12.931467802077822
1967-01-01,-2.712956295342999,2.592019360680488,9.87025370021105,12.567133228852523,42.711735152011244,10.211375615327217,16.033101530373674,1.6501068922442672,18.337568662515128,13.043711147906846,-3.678513183690279,10.247775499262751
1967-02-01,-1.9294140845711953,2.788820879792326,10.600845530857898,10.390291843412424,39.55867866956885,8.356343699071518,18.43086326040378,-0.7167316577927415,18.793404727336323,12.639655656395725,-3.386408664666182,9.514529789529734
1967-03-01,0.9840893984570848,4.131386941900814,9.298437129316763,11.592163480328155,34.57149940080468,9.012717949789797,14.724152740352691,-0.9516839838200679,17.435888452450264,17.549904950961114,-2.462451787148418,11.268180207995893
1967-04-01,1.9194681148346362,8.233240659019913,8.533512893405216,12.239568813949006,25.98988146027696,9.753975028641989,10.815066608813012,3.340852998787349,17.786466313582757,20.153240146209285,2.0499157911196395,12.809966644876356
1967-05-01,-6.345070335415902,12.795581422553807,2.0214768837103843,10.94366419542232,19.814151219499987,8.943692012245117,9.152215181381047,8.528276093696201,14.24513588892161,25.722739611251733,3.230654557487459,16.897083833166995
1967-06-01,-11.525341693800666,12.71238652072867,-6.963275305128238,14.207787291148405,13.537963215484146,4.5886328111856445,2.7087779851915617,6.89516507290534,10.818260050089398,29.043733371757217,-0.768252339591138,19.015227016928236
1967-07-01,-17.72366198542763,13.678520904526744,-8.799923758331285,13.795134938670353,-0.9937810364997156,4.6893780291531035,-0.7779774583826476,8.119647243415894,6.5636800503278305,33.79738238191359,-4.527703451238667,19.80271032992287
1967-08-01,-16.338137620943336,12.936407368235388,-8.549799979751652,13.270194745311416,-1.514281503357711,4.082988197806914,-1.7414211435210252,5.739503820667326,6.920649604155975,33.76664902153877,-7.214423178757724,17.83863996782162
1967-09-01,-12.403358857690783,11.378190480443736,-7.925709710929084,12.855638697599812,10.538958764808427,2.441495384150358,-0.02596094240180053,4.443064944520091,7.8666765597938575,27.580789996404683,-3.5408675801028915,17.179937921796775
1967-10-01,-3.3481219446958335,11.169379824091644,1.4062855099916738,11.231970914514172,24.217552239772527,7.2510113046806195,6.55136480133384,9.617258057629975,11.144805165589696,21.99960894630085,1.6229406924486776,14.601387604845334
1967-11-01,0.6079319428991966,10.690973004272056,9.914842671657759,11.00992327791041,30.146107845717317,9.527905053568547,13.46148993380353,6.451402541999282,14.539813919869522,16.294232957214295,3.120558282173208,13.409156399661608
1967-12-01,1.2920594551316449,7.469701863241105,14.02619506050171,11.18322004772467,34.26847986481523,9.765303574224285,16.16804517952347,5.466578465047984,17.37135187314348,17.128766201931334,0.929043372108139,12.006010382138177
1968-01-01,-1.235286387188467,3.5697507189830255,15.556472575288318,11.433421386842541,41.3929193874916,11.399744523177636,17.79762055522858,2.53944535857575,18.34846689221019,12.899486836706462,-3.9979049323732716,10.438442751225343
1968-02-01,-4.712966146128071,3.35012909800987,12.119514431658411,9.877694064609333,40.36477178417977,10.881785548162895,20.622124365536617,-2.1095660931661624,15.986216360068797,14.194172788878046,-8.443115892915854,9.649735057228174
1968-03-01,-2.4943357111709,4.849317556674687,7.952685301351007,11.490484686940153,28.422081195287674,11.61537324680547,14.07538669931814,1.2783628128321713,16.806065876831443,15.470063315589575,-1.878748693651698,11.651443058461792
1968-04-01,5.002147804717481,11.166605456861241,10.201353816337926,11.432455474120657,23.873350424992033,10.042034341590744,13.431528509200604,6.29831296813506,16.339100275220822,17.46959916853826,3.768661111365324,13.428820858963446
1968-05-01,-2.207256895202693,13.286507167687747,1.9472761505164187,10.372095222502153,21.6342256427614,7.923439217791339,9.39845959012695,9.245130832816876,12.775624365912241,25.909921054771154,4.121104268459953,15.249829889901847
1968-06-01,-13.24050429564846,13.529375599979828,-5.625739367547218,11.64623590305153,14.889493935033805,3.8524926950755023,3.187199968981474,5.636795277958097,10.019583293698709,30.86390991615566,-0.33358321337554586,19.681152680150436
1968-07-01,-15.647378395926825,14.163384075799499,-7.388066939068255,14.39618753102863,2.767771042526209,5.3290407707296925,-1.9533837985906564,8.399126800800948,7.3934927146184295,34.15384356250178,-3.5590840308754066,18.79340447537573
1968-08-01,-15.259737013705879,14.42727804893817,-7.177816303915373,13.699585911064837,5.0823356497455165,3.9542520805228905,-1.6503634064731694,7.543328083261693,6.957586769646696,38.34872977083819,-5.075926042464242,18.97803378791294
1968-09-01,-10.929497917744875,13.705798645280195,-5.554739578632567,11.967731151909225,12.246303219434251,3.9415847142177154,2.074241864286212,6.495768283484403,9.005923687739273,32.593575236281254,-1.6893934672921067,16.94188287563995
1968-10-01,-3.8861278735588294,12.128136204594554,0.09901657253304792,12.32395514554662,23.501628795673522,6.557421324208974,6.989300755443635,6.937921571939158,10.318381740576536,23.755132618910338,2.8505123125314795,15.849786298711088
1968-11-01,0.859719124999713,9.705102556468717,9.185596404347308,12.152236356576298,30.024659834364808,9.18802100318926,14.96909810940185,7.544670598722079,12.372318101502714,20.093478637116252,2.807188058615281,13.54398567227911
1968-12-01,-0.9168302548805046,7.165404940539828,11.588483090924065,12.43027457847829,34.86839807088225,11.812428320409234,16.934021675133316,4.291557468562647,15.946986265177035,18.359369205448232,0.3165059789149798,12.630828121937522
1969-01-01,1.066348331701911,4.406679528641912,16.122339533671738,12.092493297295858,36.616963362528864,13.153612183483933,17.09710991744628,2.182835148606997,17.202741922558,15.402546164890447,-1.5263332853748302,10.621147607653224
1969-02-01,0.5517813638636875,3.506318579840795,13.286949052907179,13.119459876940843,33.95835381516919,12.482104542742732,17.950699644785104,0.7078300557109305,19.355333639470356,14.763190576524993,-2.3665536005504237,10.432935063285417
1969-03-01,5.167579386236103,6.325197278577442,13.049085758937107,11.860728296013765,25.361684806581422,13.938417121792654,17.97259728095809,3.5971701311365436,17.92192022270475,18.436689246245855,0.9677579302730989,12.404351443652315
1969-04-01,3.711169332121585,11.386990952555948,7.4214099797026645,13.813879449242929,22.388591237346706,10.3760385773751,11.986649947615536,4.563168099596451,17.97918573549493,20.427362110969746,2.169006111178595,14.466272713464582
1969-05-01,-3.390332293199807,14.68683905535077,2.9087958141601917,11.143166644227707,18.79914897797314,9.01818041272602,10.090263563994089,7.352667930439904,14.01122265665962,27.698829111046038,3.4746726790290663,17.4350401869399
1969-06-01,-16.62231522983146,14.581818592297504,-5.560792638883747,12.848424738313124,15.839904028143366,6.059166817850822,4.551560439862002,7.212860875201352,9.690553024785965,32.61408003835471,-1.7304806275066387,18.72527705483388
1969-07-01,-18.89321478741015,14.351388786731526,-8.259494525477415,13.28612812024916,1.8441314475508666,4.8960920158076275,-1.6961125355582047,7.465539407562133,7.366490298176439,34.67783018620651,-3.6026321378291417,18.718315383769955
1969-08-01,-11.448002463134177,14.09384931783268,-9.03458340136048,13.151163760663051,2.2320869727017616,2.8528676178604826,-1.8896723019573611,6.068322050312182,5.070874849418801,30.862187476368547,-0.3570696289760074,17.947375964109668
1969-09-01,-10.668603054337376,14.994486222437805,-5.202125347958242,11.43267021754183,12.215540898759716,5.1915555749506535,2.2131346723991663,7.4476015016048445,9.950439777287121,32.536660514577896,0.07667627384808322,16.486240663883507
1969-10-01,-3.6697500932803315,13.6362628205666,-1.158670420563263,10.630688156038987,22.22533238123881,5.641276017424802,7.183830043541837,6.705506448269009,10.520218407029928,21.634453791095506,2.8963709780214875,15.593935252698671
1969-11-01,-4.978661174357177,9.002903662515797,5.438656646112425,9.338224121932766,29.245082567919678,9.856571267171633,12.763878595657578,5.200907867918429,13.615353006849814,18.340421953851425,1.5609274185944986,13.879132650599741
1969-12-01,-0.7739388940246996,6.9387380218180255,13.057334046111906,11.015258605430796,34.04120019464813,11.258531779525281,16.326400492566172,3.356365992956909,16.14592166732114,17.67441075682874,0.41640252083258844,12.67033194938505
