,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8,zgu850_cluster9,zgu850_cluster10,zgu850_cluster11,zgu850_cluster12
1965-01-01,0.032588195,0.43896484,0.091573335,0.13817444,-0.184124,-0.11405907,-0.5986477,-0.025419235,-0.24408646,0.24180527,-0.03519516,0.26917952
1965-02-01,0.040409468,0.3711811,0.07495308,0.1925972,-0.24767151,-0.058333207,-0.6155933,-0.023789978,-0.42723274,0.18575363,-0.28058547,0.22942162
1965-03-01,0.03747635,0.34934694,-0.045297623,0.1697853,-0.2457161,-0.085055545,-0.54683226,-0.05572586,-0.29101372,0.49012834,0.075278856,0.24473839
1965-04-01,0.04171295,0.36661872,-0.105912015,0.16554871,-0.18575363,-0.24115372,-0.5468319,-0.1547943,-0.17793198,0.58528596,-0.07593079,0.052467346
1965-05-01,0.014012909,0.16000862,-0.12122841,0.09320259,-0.17076302,0.9949215,-0.24799728,-0.009451294,-0.6566547,0.54715806,-0.19781113,-0.35325736
1965-06-01,-0.014012909,0.18151665,0.015968323,0.057029724,-0.13752289,1.487331,-0.099394605,0.12513924,-0.89161646,0.78831136,-0.41387177,-0.543573
1965-07-01,-0.052466966,0.09613533,-0.13133088,0.107867435,-0.05442238,1.5815113,-0.10851936,0.24995232,-0.84273416,0.8215515,-0.44124565,-0.5435734
1965-08-01,0.01401329,0.10851936,-0.106889345,0.12513885,-0.09841652,1.3996683,0.02281189,0.25158197,-0.7270454,0.6648018,-0.40148813,-0.4891506
1965-09-01,0.03910599,0.09515762,-0.17011109,0.08049317,-0.14012985,1.0138226,-0.23333244,0.30665588,-0.83947486,0.4093094,-0.26396522,-0.502512
1965-10-01,-0.019552995,0.1072155,-0.08472977,0.061591722,-0.106889725,0.0941803,-0.4581917,0.07593079,-0.4298401,0.007169342,-0.17891006,-0.08896637
1965-11-01,0.027374268,0.25614396,0.11047478,0.12839814,-0.20498046,-0.33728904,-0.48067743,0.0293293,-0.47481194,-0.11927299,-0.23756866,-0.010102081
1965-12-01,0.009124374,0.40213966,0.119924925,0.18379822,-0.285474,0.012383652,-0.6977161,-0.010754394,-0.3627079,-0.20107003,-0.20302543,0.02118225
1966-01-01,0.028884124,0.46510163,0.069913104,0.1920147,-0.2747284,-0.0049236296,-0.6187134,-0.078775026,-0.43753013,0.1631302,-0.23862305,-0.07811852
1966-02-01,0.023960877,0.35645753,0.08238564,0.19037361,-0.22418137,-0.19168624,-0.8149948,-0.1762596,-0.32954255,0.15886346,-0.2471569,0.16805343
1966-03-01,0.061707307,0.3052536,-0.0088623045,0.19299927,-0.18446541,-0.18052635,-1.0716709,-0.036761474,-0.29442254,0.5858902,-0.19135818,-0.003610611
1966-04-01,0.057440184,0.26192743,-0.036105346,0.1956253,-0.21925774,-0.1168499,-0.76871455,-0.052516937,-0.31116182,0.51171076,-0.027571488,-0.19168624
1966-05-01,0.055142593,0.10601845,0.034792326,0.031510163,-0.08895035,0.82123107,-0.3951889,0.015098572,-0.6669632,0.5277935,-0.10011025,-0.3505497
1966-06-01,-0.077790454,0.21761627,-0.015427018,0.078775026,-0.08172913,1.5124836,-0.03905945,0.06597404,-0.55930364,0.74179953,-0.41061553,-0.41258508
1966-07-01,-0.0498909,0.104048535,-0.044311143,0.18840408,-0.16214561,1.8065774,-0.08862229,0.07647743,-0.7664169,0.9436611,-0.35383186,-0.67976457
1966-08-01,0.014770126,0.07647781,-0.049562454,0.18052635,-0.15820694,1.549902,0.100766756,0.3902653,-0.6718868,0.51006925,-0.19464035,-0.46477357
1966-09-01,-0.015755082,0.06498947,-0.105033495,0.09814072,-0.13752861,1.0224361,-0.33971825,0.31247482,-0.6856724,0.42243195,-0.16345863,-0.35744247
1966-10-01,0.013457489,0.092889026,0.015098572,0.10437737,-0.124399185,0.39256325,-0.527137,-0.010503387,-0.4861084,0.42637062,-0.22286797,-0.21597557
1966-11-01,-0.013785553,0.21170846,0.11356773,0.15426826,-0.21597557,-0.15886346,-0.73654824,-0.010503387,-0.28687325,0.21400604,-0.12308617,-0.07122574
1966-12-01,0.010503387,0.29442215,0.08369865,0.23829499,-0.251424,0.06137886,-0.8097431,-0.089278415,-0.20448723,0.27669793,-0.2734154,0.18282394
1967-01-01,0.02579689,0.46434554,0.11592331,0.13878135,-0.2530716,-0.0933918,-0.68900794,-0.18123169,-0.34711647,0.44997787,-0.2850731,0.22988701
1967-02-01,0.05583916,0.39381218,0.046042632,0.11037178,-0.20343705,-0.14792442,-0.762154,-0.0022857666,-0.19200782,0.30564538,-0.34580994,0.23968315
1967-03-01,0.03820572,0.3836891,-0.021878432,0.23184624,-0.21747819,-0.21486588,-0.62761766,-0.03657303,-0.03494034,0.3680149,-0.10253487,0.3507084
1967-04-01,0.03951187,0.4009964,-0.1002491,0.15968017,-0.13714866,-0.53096044,-0.60606575,-0.15445518,-0.30629843,0.42091522,-0.019266129,-0.2194378
1967-05-01,0.044083405,0.08653412,-0.02938881,0.116249464,-0.14106712,0.4137314,-0.3585453,0.037878416,-0.648843,0.59855497,-0.3343811,-0.30858383
1967-06-01,-0.046042632,0.17208862,-0.106126785,0.095351025,-0.13649559,1.4537742,-0.15608826,0.11429024,-0.8153809,0.7745625,-0.514307,-0.6765995
1967-07-01,-0.09143219,0.12571946,-0.09796333,0.11004563,-0.083595276,1.5602276,-0.15641479,0.18808937,-0.59529,0.97506064,-0.46793786,-0.56655425
1967-08-01,0.036899567,0.096004106,-0.13225059,0.08392181,-0.05159416,1.5723097,-0.20637588,0.3507084,-0.65178186,0.56034964,-0.41862983,-0.5267159
1967-09-01,0.015347672,0.10318794,-0.1606594,0.08653412,-0.11722908,1.1553129,-0.4235279,0.2635208,-0.68410987,0.2867058,-0.4561821,-0.52834815
1967-10-01,0.0055511473,0.10416756,-0.025470734,0.033960722,-0.1632721,0.109392166,-0.46010056,0.121801,-0.5290016,0.49928588,-0.39936334,-0.3800972
1967-11-01,-0.003918457,0.26548004,-0.033634186,0.16882324,-0.2246624,-0.55741084,-0.7402752,-0.12376022,-0.078043744,0.41438445,-0.17600708,0.068574525
1967-12-01,0.04277725,0.42124176,0.08522797,0.15151635,-0.28801194,-0.08751412,-0.7438675,0.14923057,-0.2236824,-0.070206836,-0.17861938,0.03298111
1968-01-01,0.0098461155,0.4514702,0.069288634,0.19765511,-0.27861327,-0.114873506,-0.65058404,0.05141983,-0.3982277,0.1630104,-0.33477324,0.17650375
1968-02-01,0.01604576,0.41463774,-0.030632783,0.056889344,-0.24980354,-0.41974336,-0.7231544,-0.025162507,-0.16519928,0.19400863,-0.24141617,0.1775978
1968-03-01,0.026621629,0.3329502,-0.01604576,0.13857727,-0.21370086,-0.55212176,-0.5564972,-0.24652176,-0.06235962,0.48283234,-0.024069214,0.06782989
1968-04-01,0.035009004,0.2811657,-0.033914946,0.088616565,-0.16629295,-0.38108748,-0.48502046,-0.17176285,-0.23631057,0.50434875,-0.05470123,-0.17030449
