,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,abs_vo850_cluster12
1965-01-01,-5.3725096222478896e-05,5.494638470635336e-05,-1.2480987337328395e-05,2.3307365149242656e-05,0.00011127748797689355,-8.726571626865711e-05,7.336144914523947e-06,8.20526395140689e-05,-7.85794802616258e-05,-3.8050347939133644e-05,3.8850914023043216e-05,0.00027712782012355143
1965-02-01,-5.361364674172364e-05,5.5119278871814494e-05,-1.2486775311336903e-05,2.373587484822697e-05,0.00011197639040218027,-8.643480750600784e-05,7.39380846971882e-06,8.425486157648265e-05,-7.78827712680255e-05,-3.746764632523991e-05,3.6672540793030234e-05,0.00032658519392663783
1965-03-01,-5.368885031202808e-05,5.46068159199686e-05,-1.3437506799959348e-05,2.284186188028813e-05,0.00011346615249735872,-8.631352288946987e-05,6.45425004076723e-06,8.417550784574782e-05,-7.771707608192521e-05,-3.7238060394884086e-05,3.714426484413851e-05,0.000357845970993918
1965-04-01,-5.205546331126243e-05,5.7340495027930075e-05,-1.5858804956461705e-05,2.3020121317542827e-05,0.00010937055722296015,-8.833899837321578e-05,5.639577231794941e-06,8.464431526391205e-05,-7.933954252580364e-05,-3.458713181316853e-05,3.729712165543904e-05,0.00035981594754213637
1965-05-01,-5.0863948854384947e-05,5.775476364582045e-05,-1.694713922294416e-05,2.5516843308457927e-05,0.00010783722408727478,-9.026567568071187e-05,2.5399451607417946e-06,8.295717163962292e-05,-7.809201076622581e-05,-3.3105405236710794e-05,4.031914537608426e-05,0.0004162570500435928
1965-06-01,-5.083077412564308e-05,5.917945289292819e-05,-1.6822781818614682e-05,2.5147119485454468e-05,0.00010848440422759905,-8.986135071609169e-05,-1.979788458179192e-06,8.517257353108558e-05,-7.94686498052256e-05,-3.192568874510471e-05,4.403177406592705e-05,0.0004447861680422317
1965-07-01,-4.996027346351184e-05,6.11295168072634e-05,-1.6724407855256334e-05,2.370945732977486e-05,0.00010717168247063101,-9.128284522702392e-05,-2.720606172049424e-06,8.385507399400822e-05,-7.835985777526254e-05,-3.112283084192313e-05,4.623662000229697e-05,0.000452630444091152
1965-08-01,-5.0326299242442476e-05,6.052173570128811e-05,-1.6750375757122006e-05,2.404042905701881e-05,0.00010749901803001873,-9.166673781015935e-05,-2.0112469101750568e-06,8.427368748079907e-05,-7.973512519792829e-05,-3.186403810104821e-05,4.6377602098191705e-05,0.00044154916064475066
1965-09-01,-5.1710736443055794e-05,5.939140791246572e-05,-1.6774006394713873e-05,2.387659476464159e-05,0.00010669270726685314,-8.893036022364425e-05,-1.4661154036483932e-06,8.326049766281841e-05,-7.879094187661099e-05,-3.2287675639963706e-05,4.58371563068907e-05,0.00039857193107970733
1965-10-01,-5.170229487703182e-05,5.8206588953472754e-05,-1.698672280893439e-05,2.572960917793693e-05,0.0001054651728560175,-8.84287351837907e-05,1.603410660527413e-06,8.17642300519962e-05,-7.920091914596153e-05,-3.3461303610238245e-05,4.281810747530303e-05,0.00031286564824933356
1965-11-01,-5.290589760988951e-05,5.6806334797352654e-05,-1.5999376731787236e-05,2.602444805254296e-05,0.00010513285489460981,-8.852199616973313e-05,4.9271055024259005e-06,8.210431746943118e-05,-7.93167887709674e-05,-3.430159958952572e-05,4.068648187230271e-05,0.00031036845140272016
1965-12-01,-5.2839575073448944e-05,5.576135103743022e-05,-1.447255438885882e-05,2.5704365364937943e-05,0.00010660610382389556,-8.785064356067243e-05,5.9051556000210095e-06,8.159841284359911e-05,-7.743725487867974e-05,-3.589211410144344e-05,3.933995293011265e-05,0.00031842780916838706
1966-01-01,-5.375666951294989e-05,5.4331422478963555e-05,-1.3163820420314053e-05,2.3562572919243333e-05,0.00010942778317257762,-8.504642793037093e-05,8.841235669135037e-06,8.270969749526024e-05,-7.722962133508796e-05,-3.8381904596462844e-05,3.738844093337392e-05,0.0003284862032160163
