,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,2.0190125,-3.5898132,-6.315155,2.1193237,-9.333862,-1.3270264,-14.7291565,-9.327881,-5.7782593,-0.9413147,0.27963257,-3.527954
1965-02-01,2.0405884,-2.6137085,-7.877289,1.6249695,-9.221985,-0.75909424,-16.92694,-10.189453,-5.7881165,-1.1652222,1.1978455,-4.645996
1965-03-01,2.547638,-2.9753723,-8.406097,1.9882812,-9.858551,-0.8797302,-18.231659,-10.675873,-6.1896973,-0.97354126,1.6075745,-4.7062683
1965-04-01,2.158722,-4.3187866,-7.769104,2.6462097,-11.266357,-1.5680237,-17.954437,-10.117737,-7.356964,-1.4342957,0.99664307,-4.3821716
1965-05-01,1.9830933,-5.4030457,-6.119568,3.2165222,-12.612061,-2.8363953,-15.808899,-8.797485,-9.08139,-0.9378357,0.39987183,-3.088379
1965-06-01,1.2620544,-7.0661316,-4.4595337,3.4953918,-13.49176,-3.5180054,-12.960876,-7.094574,-9.673706,1.1712341,-0.68240356,-1.2701721
1965-07-01,0.84783936,-7.5018005,-1.9927368,2.7933044,-13.635529,-4.3363647,-9.363922,-4.7210693,-10.656738,1.9300842,-2.0610962,0.1408081
1965-08-01,0.36984253,-7.79718,-0.096191406,3.1216125,-13.540222,-4.7529907,-5.9555054,-3.1059265,-11.13623,2.609192,-2.6573486,1.010498
1965-09-01,0.3770752,-8.359253,-0.7555847,3.22464,-13.501556,-5.3554993,-5.2821655,-3.7149353,-10.716858,2.8673706,-2.0888062,1.0536499
1965-10-01,0.6333313,-8.258148,-2.1977844,3.0707703,-13.569611,-4.5688477,-8.254181,-6.281769,-10.366791,2.4465637,-1.6149902,0.2171936
1965-11-01,1.0918884,-7.2781982,-4.7509766,3.0887146,-12.899506,-4.3058777,-11.150665,-8.335999,-9.788971,1.3144226,-1.3659973,-1.3156128
1965-12-01,1.3967896,-5.357666,-6.1285706,2.6461792,-12.111633,-3.314911,-12.6979065,-9.430206,-8.3559265,0.21524048,-0.28372192,-2.255127
1966-01-01,1.9762573,-3.9562378,-7.601776,2.387268,-10.34613,-2.3228455,-15.5686035,-10.23468,-6.598236,-0.63397217,0.17645264,-3.4993591
1966-02-01,2.055542,-2.849701,-8.713135,2.0585938,-9.277435,-1.8723755,-17.835297,-11.154419,-5.2990723,-1.2843933,0.5789795,-4.465973
1966-03-01,2.0730286,-3.5871582,-9.037079,2.419983,-9.892853,-1.7928772,-16.903534,-11.490448,-5.845886,-1.4494629,0.4557495,-4.619446
1966-04-01,1.9728394,-4.6097107,-8.906799,2.8361816,-11.0914,-2.1149597,-16.602295,-11.577515,-7.1518555,-1.1411743,0.7564697,-3.8149414
