,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10,vws_u250-50_cluster11,vws_u250-50_cluster12
1965-01-01,-21.89609146118164,-4.24462890625,-11.484125137329102,-53.96137237548828,13.067916870117188,-29.906301498413086,-33.044559478759766,5.437360763549805,-21.56694984436035,-3.806316375732422,-32.20051956176758,-18.21849822998047
1965-02-01,-21.65167999267578,2.8074846267700195,-24.49989891052246,-48.58918762207031,16.183361053466797,-31.89744758605957,-28.733121871948242,6.102163314819336,-19.606761932373047,-2.341472625732422,-30.1898193359375,-20.089069366455078
1965-03-01,-21.133525848388672,0.4888267517089844,-16.636337280273438,-54.8526611328125,13.837000846862793,-25.461252212524414,-34.85972595214844,1.0183849334716797,-17.52273941040039,-5.733914375305176,-39.19886016845703,-13.336771011352539
1965-04-01,-29.94540786743164,8.208998680114746,-13.185235023498535,-30.215890884399414,13.388912200927734,-15.64891242980957,-20.628406524658203,3.6466331481933594,-25.330902099609375,-2.680389404296875,-40.38996505737305,-20.273193359375
1965-05-01,-32.72356414794922,-0.9369144439697266,-18.824642181396484,-32.19563293457031,1.929229736328125,-14.728290557861328,-22.79715919494629,-1.5283927917480469,-27.053194046020508,-7.042335510253906,-35.092735290527344,-16.5711612701416
1965-06-01,-37.17023849487305,1.8884944915771484,-22.16494369506836,-23.61023712158203,0.5100078582763672,-2.2437057495117188,-14.651710510253906,-3.8014297485351562,-29.507097244262695,-7.705507278442383,-25.190773010253906,-15.810224533081055
1965-07-01,-34.94282531738281,-4.808408737182617,-27.524093627929688,-12.823503494262695,-6.600763320922852,3.631967544555664,-8.940605163574219,-5.170135498046875,-24.698688507080078,-7.171058654785156,-17.80951690673828,-10.516251564025879
1965-08-01,-36.011722564697266,-2.9133949279785156,-26.23196792602539,-15.353984832763672,-4.990901947021484,-9.924774169921875,-15.114461898803711,-6.343318939208984,-26.746864318847656,-9.075843811035156,-18.44824981689453,-12.869126319885254
1965-09-01,-37.92140197753906,-8.116121292114258,-18.884929656982422,-22.464759826660156,-5.800722122192383,-13.274850845336914,-15.10142707824707,-9.082366943359375,-23.44240951538086,-11.759496688842773,-23.639568328857422,-17.0159912109375
1965-10-01,-35.86181640625,-17.811145782470703,-2.3202896118164062,-32.607872009277344,-8.79395866394043,-9.73087215423584,-23.318572998046875,-10.789993286132812,-26.269447326660156,-13.346546173095703,-26.9000301361084,-22.652141571044922
1965-11-01,-35.61088562011719,-19.79740333557129,-8.09982681274414,-31.464021682739258,-17.167526245117188,-12.209213256835938,-19.0657958984375,-16.90682029724121,-20.548566818237305,-19.880504608154297,-26.84625816345215,-25.27224349975586
1965-12-01,-30.751968383789062,-21.78203582763672,-0.10428237915039062,-34.973785400390625,-10.708518981933594,-31.227758407592773,-24.015962600708008,-14.767396926879883,-15.953611373901367,-19.619796752929688,-32.143489837646484,-26.227079391479492
1966-01-01,-24.09535789489746,-35.65397644042969,-12.95195198059082,-45.013450622558594,-20.104084014892578,-27.7994327545166,-31.24749183654785,-25.808719635009766,-16.22112464904785,-30.5221004486084,-27.072402954101562,-21.264375686645508
1966-02-01,-31.620031356811523,-21.46295738220215,-24.36614990234375,-44.53095245361328,-16.480422973632812,-21.449825286865234,-30.648468017578125,-22.219526290893555,-20.159881591796875,-27.29560089111328,-31.05875587463379,-23.82949447631836
1966-03-01,-26.115615844726562,-27.615625381469727,-22.912090301513672,-36.34490203857422,-15.018157958984375,-27.714092254638672,-28.341012954711914,-17.798269271850586,-20.36830711364746,-20.42902946472168,-41.14690399169922,-26.233776092529297
