,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,w_cluster12
1965-01-01,0.03755933,0.025161922,0.3778056,0.013552427,0.33315384,-0.03078407,0.015233457,-0.04192078,-0.16405642,-0.20587146,-0.12087554,0.004937291
1965-02-01,0.024216354,0.026737869,0.77342,0.036666274,0.39067578,-0.07154852,-0.029365718,-0.057365,-0.14393687,-0.15276212,-0.22163087,0.004517019
1965-03-01,0.02206254,0.03115052,0.29580396,0.024899244,0.088147104,-0.09261364,0.024216354,-0.062880814,-0.10779524,-0.057942867,-0.10075599,0.06534845
1965-04-01,0.031360626,0.026265085,1.5855038,0.020434082,0.014497995,-0.039346695,0.038347304,-0.012030363,-0.24726623,-0.04659605,-0.07049787,0.24033076
1965-05-01,0.03414476,0.023796082,2.3857155,0.023533404,-0.08757061,-0.08058393,0.047435224,-0.020908177,-0.32264888,0.020486593,-0.09303385,0.5599321
1965-06-01,0.027315676,0.013079643,1.7150464,0.023008108,-0.114729345,-0.050378323,0.030309975,0.01901573,-0.3347836,0.019646108,-0.056524515,0.37712267
1965-07-01,0.02342838,0.0004721284,1.8532567,0.020223975,-0.06739855,-0.033358157,0.034407437,0.052478254,-0.3817467,0.0061980486,-0.0476467,0.7395897
1965-08-01,0.0257923,0.00456959,1.6763306,0.024846733,-0.08231747,-0.046806216,-0.019489825,0.0028885603,-0.27899522,0.060620666,-0.06808144,0.95318264
1965-09-01,0.0291543,0.005410075,1.0820423,0.0257923,-0.047121406,-0.06650549,-0.07338709,-0.0077753067,-0.18165445,0.025214434,-0.04990554,0.76554024
1965-10-01,0.03346187,0.018070161,1.5583451,0.034092247,0.08016235,-0.04864478,-0.11630529,-0.039399266,-0.1710431,-0.019174635,-0.024270177,0.5441727
1965-11-01,0.031991005,0.031675816,1.4667827,0.020801783,0.23297635,-0.057154894,-0.06450927,-0.07527822,-0.15827793,-0.014761984,-0.035669506,0.36677396
1965-12-01,0.027683437,0.026160002,1.8349757,0.021852434,0.34029812,-0.06204033,-0.0016816854,-0.015497446,-0.17529815,-0.020172715,-0.18675,0.10784644
1966-01-01,0.027797282,0.030168056,0.38418758,0.0006246567,0.3314836,-0.060513794,0.018086255,-0.013235211,-0.20011556,-0.02782458,-0.21019137,0.15226263
1966-02-01,0.029393017,0.030897558,0.6614763,0.025791287,0.2567132,-0.057641506,-0.030332088,0.0001231432,-0.21456814,-0.053310335,-0.29471833,0.13416272
1966-03-01,0.023602843,0.033268332,0.80545485,0.018086255,0.2628225,-0.08878064,0.036459744,-0.020347536,-0.21575356,-0.045696497,-0.26266736,0.159147
1966-04-01,0.036277354,0.03614056,1.5265787,0.017630339,0.13698941,-0.07391775,0.03655094,-0.023812473,-0.2312091,-0.010362923,-0.18835294,0.38300222
1966-05-01,0.026064813,0.023694038,1.7239908,0.02916509,0.019180477,-0.057869494,0.025882483,-0.015423596,-0.15224427,0.01097399,-0.10683495,0.46196705
1966-06-01,0.028891504,0.0016732812,2.124833,0.014849246,-0.100999236,-0.025453806,0.053647816,0.0107916,-0.34992987,0.036687672,-0.055225194,0.72772104
1966-07-01,0.025289774,-0.009359896,2.127842,0.024332345,-0.10970724,-0.08955574,0.039240837,0.033222735,-0.35799962,0.023967624,-0.0933398,0.6213556
1966-08-01,0.036596477,0.0021291971,1.7625613,0.018314242,-0.12160671,-0.07824898,-0.050438046,0.011977017,-0.258245,0.028982699,-0.036258996,0.82410187
1966-09-01,0.03180939,0.012979984,1.0809199,0.026338398,-0.03124392,-0.023083031,-0.114631176,-0.00890398,-0.37144923,0.012387335,-0.032474935,0.7123566
1966-10-01,0.039104044,0.021232128,1.2143668,0.01931727,0.111047745,-0.08280814,-0.07606059,-0.04542297,-0.22459835,-0.027505398,-0.0758782,0.5827394
1966-11-01,0.030760765,0.024514735,1.0930017,0.02214396,0.23847654,-0.07674444,-0.038356245,-0.05285442,-0.2708283,-0.028873146,-0.15210754,0.3414682
1966-12-01,0.028663576,0.036596477,1.7653425,0.028344393,0.48161703,-0.10432744,-0.027733386,-0.09242797,-0.19924933,-0.018113554,-0.20567775,0.20232233
1967-01-01,0.018116415,0.028003812,0.7301105,0.02816075,0.34126025,-0.083268166,-0.0038554668,-0.15064871,-0.19276142,-0.03890586,-0.18836713,0.29130036
1967-02-01,0.022249222,0.034856915,0.1345675,0.028526962,0.3462301,-0.07777524,0.0013759136,-0.08504689,-0.1853329,-0.09608507,-0.22645175,-0.0123826265
1967-03-01,0.020261288,0.024603367,0.5000334,0.021464527,0.20184332,-0.088395,-0.008877635,-0.0537107,-0.22399294,-0.016672373,-0.15138102,0.101923525
1967-04-01,0.03177041,0.00932765,0.7309998,-0.0026522875,0.13461983,-0.09802067,-0.039167404,-0.07029426,-0.17403305,-0.0028614998,-0.1266365,0.09873235
