,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,abs_vo850_cluster12,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11,mpi_cluster12,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,r700_cluster11,r700_cluster12,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vo850_cluster12,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10,vws850-200_cluster11,vws850-200_cluster12,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,w_cluster12,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,-5.258871436023609e-05,8.276047213749434e-05,6.846413659253952e-06,-8.275842701550573e-05,3.88509132217263e-05,-4.207539562217592e-05,0.0002201787174271,2.3359023222891503e-05,-6.922385311782391e-05,5.52442104200399e-05,0.0001089399796401,-1.1666879727077772e-05,,,,,,,,,,,,,1268.8718115599672,1033.3379433371804,1034.457243331755,1048.8700610414649,1147.1864512268926,1443.2784383330866,1068.6426360494013,1469.9273916391226,1029.1581036027071,1215.9156155873495,1079.299796340812,1329.1897044462316,34.74684025285431,46.74672053410457,47.17358880913349,28.273645839335757,40.82218511780696,78.271403951183,74.49706490747936,41.21901956194745,65.66270405035975,66.68418274766486,30.92853780893179,51.66280639447002,26.08707071208268,29.926766824284822,25.09452937978559,17.49652326107025,27.96789282533132,31.281175264498085,23.06508649859512,31.145543921483707,12.402789125737456,27.643776687921264,30.69098321466498,24.322434402093656,-3.880515027448944e-06,9.411698107311015e-06,0.0002002050785128,0.0003602248719235,-8.343210172117526e-06,3.3593738111229747e-06,2.0623791849510254e-05,-1.3585310625785496e-05,-8.954045128752002e-05,6.87038214602415e-06,-0.000305612484226,0.0008348419820928,27.64456702257198,15.271942689516544,21.778158773583197,10.977991886780307,67.57265046835748,27.476693601322967,30.89600431002588,53.36041716033328,36.03253457022815,27.230249307063755,16.709475089232253,16.129642162410175,0.0291568259828542,0.0296062873146398,37.78055906295776,0.0107102020716068,2.2462659022387337,-0.0460164864886213,0.0252298685873663,-0.0086468626585063,-0.6626406541237464,-0.0679741930330358,-1.1698927534253971,3.6870960146188736,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,-5.256853651627508e-05,8.537250088581272e-05,6.998537357372833e-06,-8.158657583408057e-05,3.6672541594347146e-05,-4.15802904137386e-05,0.000257932133536,2.3805677344734293e-05,-6.904799353124697e-05,5.539083978309746e-05,0.0001096593788125,-1.1501576997997128e-05,,,,,,,,,,,,,1267.0742577150872,1032.7057300914416,1031.286374487058,1048.4245517149143,1144.4383905974912,1440.309439564203,1067.7756364819036,1466.73950782189,1028.110071656051,1226.7061164580196,1078.3968672793137,1327.1823259740097,30.10594899753272,47.4070045275566,47.15169793842384,30.579831141122376,40.923784170577775,80.11236598349025,73.28094253747925,43.264539677408216,69.38928644707862,64.76941489647899,29.217083270733173,46.66593696417982,26.995528516151925,29.91732588601768,26.00430682697128,16.620173056920372,27.34915328352419,32.20116452472966,23.875389099121094,31.581648299683174,11.262788477632188,27.184867110906865,30.822857785528907,25.070872888332463,-4.273090992736079e-06,8.99469460144066e-06,0.0001994962718419,0.0004173765773884,-8.155919528218402e-06,4.3027334656957e-06,2.4119738219796044e-05,-1.1464017916296145e-05,-8.665316569504842e-05,6.6991912655628925e-06,-0.000348897447111,0.0022763316034494,33.345024852473806,16.09376811717202,25.265874230174777,10.473498998173204,67.80062436931944,26.201621928718392,27.322841548765087,61.43378507578004,37.5206297424505,21.62328084608941,19.372502954603977,14.455812802850986,0.0284924383430067,0.0285299460789779,77.3419976234436,0.0131561777682446,2.4870996966081504,-0.0630342824892564,0.0224566761675686,-0.0117558214250677,-0.7290021731303288,-0.0576628110316523,-1.6770066399323311,6.089940667152405,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,-5.235313544430766e-05,8.53801928610991e-05,6.398220314995955e-06,-8.176534902304411e-05,3.714426484413851e-05,-4.103624102810147e-05,0.0002810965088428,2.2907201031155114e-05,-6.881800375512016e-05,5.495917321240996e-05,0.0001109515464594,-1.3165614403073643e-05,,,,,,,,,,,,,1268.78322686935,1034.0426982532847,1029.5417554450758,1049.3341490279795,1147.4901484099912,1439.8630151251482,1069.976452658172,1470.7364595853364,1029.6510266346538,1221.6687305864082,1081.3470693734976,1327.5539223664723,30.162311149632327,51.05738908816607,52.300034942234696,29.64831287076014,39.83970129667823,81.91934569269165,73.09073050600307,41.3943940857773,65.90588578337231,66.88905721196787,25.305639413686897,47.0430065696389,27.081517692950133,30.06564149069129,25.566905367690907,16.466663281122845,26.883570353190105,32.54012654467327,23.67586437024568,31.797721287975573,10.978299563693016,27.05709120806526,30.87077149493664,24.25216674804688,-3.894265875191967e-06,9.36883067263744e-06,0.0001198412492693,0.0003811492420294,-7.899859610915883e-06,3.360006020004141e-06,2.5522489235491343e-05,-7.881884812377393e-06,-7.260899351700684e-05,5.518390211860109e-06,-1.3162476761863218e-05,0.0031328716431744,30.665846770432218,15.451655855182814,23.21745452387642,8.958537227424948,65.57596950757299,26.437176809589317,22.69350590542715,49.10037076184933,39.55630729367916,22.34773132557133,15.575541735575335,19.01908805602114,0.031760428537041,0.0267297760167015,29.5803964138031,0.0061185603580735,1.734977084047654,-0.0601188777099278,0.0215241130506403,-0.0058009228354857,-0.8935990241857675,-0.0573450399756188,-1.0874322370478982,4.355843365192413,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,-4.995482835906974e-05,8.601056233340313e-05,6.157357814955608e-06,-8.37839048472233e-05,3.729712085412212e-05,-3.858326269579628e-05,0.0002834935730788,2.3103500049527348e-05,-6.975497176224116e-05,5.7665164572897306e-05,0.000107326428915,-1.580394387335758e-05,,,,,,,,,,,,,1267.5794948663497,1034.287802956321,1023.401248816288,1050.0274106205588,1147.5020803532132,1435.864344592343,1071.8102748448484,1471.823736337515,1029.415283203125,1228.7189529602788,1082.859893537994,1324.3069318384903,37.46735445365378,49.15414956899789,49.03923368086239,32.58979868444597,40.56330154191202,79.92328524249912,71.01894347479298,42.2415412947799,71.00601660082043,57.31892651434444,34.42809471717248,59.73342794789733,26.56052609999403,30.94808858468992,24.360715815451297,17.049198349316917,27.602062486622437,32.48140230411437,22.90528347617701,32.18904782647956,11.799187021157175,27.84725787592869,31.62606383499117,22.907826493426068,-2.6880658491456078e-06,7.768675875248991e-06,-1.3091791034265255e-05,0.0004058210727046,-7.659789431542137e-06,3.0579658604279617e-06,2.849760149777132e-05,6.622523187616025e-07,-6.825657506777468e-05,1.3348457579680102e-06,0.0001368703487969,0.0013874950430666,32.15070689270219,17.428513636327274,23.79942819847476,7.642573216640072,55.271179736224994,39.512380985516224,19.52748350206597,47.90933492432993,30.52725434365328,17.551886699371916,8.821359489324948,29.117446473503826,0.0313914077797036,0.020691522505629,158.55038166046145,0.0045518158003687,1.028561416794272,-0.0657719358886507,0.0103288687505694,-0.0140059500521311,-1.199087959069472,-0.0238339864324527,-0.8624123115288583,9.768938273191452,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,-4.8614920426995945e-05,8.411480287372906e-05,3.1738749569227547e-06,-8.538090332876891e-05,4.031914457476735e-05,-3.655541882551192e-05,0.0003308838859084,2.5596027091309868e-05,-6.801111241402164e-05,5.805013407897887e-05,0.0001042345796681,-1.70852903475584e-05,,,,,,,,,,,,,1266.3555953865337,1034.582984230735,1019.7617656052714,1049.3241184441615,1147.2933745048415,1431.4190471341826,1072.2484407609293,1472.2920344426082,1028.7185416251991,1231.104839278991,1084.4689524071848,1322.4995930989585,43.430125768283546,50.02586071307843,40.76628501127189,28.520960837417505,41.660900400645694,81.15478037429332,66.2870381118816,35.507715146527545,75.72858398808535,48.95269956142121,33.2604258610652,71.62434795115254,25.391735790444795,31.691459778252,22.66937441530481,18.564598759015404,29.202537014059825,31.486193145193702,21.524094029476768,31.56257524882277,13.773387240380355,28.89625474518421,31.58132730285978,21.044980491079937,-6.375493459933705e-07,7.581607438584415e-06,-0.0002332838288138,0.0004335823177825,-8.311688233149011e-06,2.665818876669499e-06,2.9378771662442504e-05,1.0865849617403e-05,-5.2066359191429705e-05,-4.346218428384996e-06,0.0004182073826086,0.0056453107390552,26.943373047296067,21.88766878647309,28.68479944365769,8.933130958938445,39.44389416715571,45.20830700060058,15.673433971997584,41.81850175627344,21.345204409759745,12.793752579726506,21.02729771340578,34.01932942921821,0.0351798991112156,0.0112873690106923,238.5715484619141,0.0138070692424451,0.1322812126839862,-0.0614719687622379,-0.0261728354014976,-0.018114425031971,-2.19707924586076,-0.0047210607271785,-0.5004942417144775,17.436614632606506,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,-4.862040479421016e-05,8.714971619682681e-05,-1.2125304099779757e-06,-8.527385944034904e-05,4.403177326461013e-05,-3.5837515001709385e-05,0.0003547055894159,2.521324701165697e-05,-6.88296066675703e-05,5.96404929794893e-05,0.0001038649949617,-1.717999355041392e-05,,,,,,,,,,,,,1265.87565510053,1036.7210457541726,1016.3675944010416,1049.780383837007,1148.5188400913294,1427.65546319609,1075.3221347587598,1474.5912405160757,1030.2310783240446,1229.8573689288403,1086.7941440680088,1321.22330011106,48.70401197864163,52.78568463447767,37.563815276236646,27.618057535301823,39.58482656905901,79.0896576014679,58.87230501512741,36.908033179862095,80.14982739480433,41.25749151897168,33.99994248610277,77.64228090594705,24.073835414090603,32.0332107193973,21.18503984096831,20.738813281059265,31.488736470540367,30.15480797465255,20.157842134174548,30.420701797694377,16.365782747563628,30.284274980133656,31.224074650331925,19.6131450373952,1.4138322000354666e-06,7.376704267416499e-06,-0.0003941783849286,0.00039934684002,-8.161517210207117e-06,2.5278199272859487e-06,2.9709125029560377e-05,2.2397263819584623e-05,-4.518421649533724e-05,-9.399019828296414e-06,0.0008712021372048,0.0081582188916703,21.341635990082946,22.716628952015707,28.24881686605945,11.163787786848925,21.516187103251895,46.28584896476866,7.947796307639888,39.15751530812147,11.260787722557868,11.407470790883297,44.581084292913424,36.60128255087036,0.0355064012851801,0.001895499864005,171.50462865829468,0.0240111078100302,-0.3169836147743112,-0.056819190186533,-0.0775792397731958,-0.0133547020013347,-1.9157911722476664,0.0188926591437363,-0.2727353259136802,16.36022925376892,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,-4.754507077359068e-05,8.571175720518162e-05,-2.3536541435604603e-06,-8.650125091662631e-05,4.623662080361389e-05,-3.445004850614406e-05,0.0003638838097685,2.3782623564747503e-05,-6.77218035010783e-05,6.177865857196217e-05,0.0001020457085803,-1.6989447114980446e-05,,,,,,,,,,,,,1266.083433384313,1036.4844512939453,1013.314788510101,1048.3320526990472,1151.1414433868838,1426.0711525288805,1074.671901173248,1474.833767230694,1029.5970357907047,1231.997643895896,1086.8990123781384,1320.2597225413604,58.2865235992291,54.98250032082582,33.53835206411798,22.947122147364645,42.60024056505801,75.52016929343895,54.412996671505134,32.747748324351136,83.7910753615359,34.60735499694656,43.36378420316256,84.97035212249253,23.047985104348164,32.19148172151058,20.144332615675125,23.143960038820904,33.852603337536124,28.978971737187084,19.24515172054893,29.49285420108604,19.77717606062742,31.521707422593064,30.79744731576499,18.423836870891293,2.0222284992214445e-06,9.619239676948934e-06,-0.0004595954070442,0.0004068886268856,-8.294714577745993e-06,2.054971685540626e-06,3.077810106333345e-05,2.503265750419814e-05,-5.229431197370345e-05,-1.324645195795297e-05,0.0011450109741417,0.0082319466552386,20.470446152487646,21.93967660140012,28.71822031064956,12.776841824346349,14.012919110391566,51.37532657493573,8.142689443968367,24.984572411816732,10.86114424973923,11.230974890455665,45.80638067139134,36.54819728951635,0.0385004736971659,-0.0055759788054195,185.3256702423096,0.0239547084600986,-0.3868628074141109,-0.0529707144861194,-0.0779424837335597,-0.021560361574581,-2.571806311607361,0.0228814735189232,-0.2436778263041847,15.720555186271667,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,-4.764978291547689e-05,8.590255265734627e-05,-1.381652053504349e-06,-8.68354894919321e-05,4.637760129687479e-05,-3.4863265570290654e-05,0.0003547390952007,2.4123313656260703e-05,-6.914535773900236e-05,6.097896026591932e-05,0.0001024571841354,-1.7297080050149114e-05,,,,,,,,,,,,,1266.8928417481686,1035.9814245050602,1016.4162992226956,1048.2554354408917,1151.495859925176,1428.683167950237,1074.2251538643727,1470.6925025353064,1029.6819018710191,1229.296066100339,1085.842725965712,1320.710126091452,61.09535902875909,52.10214957212791,33.88923458697557,23.50904512109223,42.532211417582495,76.60183920140281,59.58633007080744,32.33857632620161,82.20947636659385,39.65829581268563,48.58753380408654,82.27036101589896,22.267631146547608,32.40778818043,19.59548038718975,24.739637970924377,35.3492911003496,28.31231384742551,18.68225566127844,29.12814475629972,22.024677709205864,32.23244311762792,30.801067456521626,17.9791515629466,1.5674876176074386e-06,9.037567219123393e-06,-0.000430954284692,0.0004062546341789,-7.476002079127081e-06,1.2700125184410403e-06,3.138860943420839e-05,2.199350637965836e-05,-5.689976669786194e-05,-1.141233931114336e-05,0.0009923952165991,0.0076368756708689,14.69871287049188,20.91961523690398,27.80045483117712,10.459551120895496,11.48477071621356,49.12588480185865,8.056962937066913,21.588041447187205,8.68737615507906,11.521084525576326,36.33409069469351,33.8456692591006,0.0356936425982649,-0.0049834910699426,167.633056640625,0.0206910799195144,-0.308811993283384,-0.0510828707113184,-0.078943993376438,-0.0185520489888688,-2.844978066591116,0.0250055832132059,-0.1824332695258291,40.504634380340576,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,-4.973812126793224e-05,8.410118917408779e-05,-8.443172826524321e-07,-8.422865794273093e-05,4.58371563068907e-05,-3.4707246711163155e-05,0.000318365455314,2.3943532794043528e-05,-6.889661731032334e-05,5.9831936909929566e-05,0.0001021973327489,-1.7051643907200834e-05,,,,,,,,,,,,,1267.7652791848504,1035.7802165638316,1022.2662415167298,1048.401572846011,1152.0340696522887,1432.165700903436,1074.2584389416738,1469.26516019381,1029.869439191879,1225.0718449971762,1085.7955150115183,1322.4101945465686,59.22589807466428,48.05681668795072,31.506042676597144,20.957263508198423,39.76966914845936,77.53232754873075,60.98423367949857,31.23658073440282,83.07834845545807,45.2995972856674,44.64336923452524,80.09536667625504,22.185340030587835,32.60884022493975,19.49889005812924,24.150306979815166,35.330122682057564,28.32808901623982,18.47340500145628,29.340346871990047,21.2513048624255,32.48394610835057,30.99331152243692,18.07735908322218,1.221855182645945e-06,8.619009057316408e-06,-0.000351154277964,0.0003762349318575,-6.714169315997693e-06,2.0249611991935225e-06,2.775480855856777e-05,1.610185245226603e-05,-6.132013368187472e-05,-1.064331420572919e-05,0.0006019652573741,0.0061018489456425,18.33850981328384,20.05213526918169,27.76738333920361,10.533838549406024,20.6566924409332,45.732411175133855,6.75352454018239,38.27235426332766,9.143015357842174,9.08559132695853,31.06077448304117,33.17929764591787,0.0374481539990081,0.0013115185866293,108.20423364639282,0.0177932918748766,-0.0975273330422008,-0.0494428370571271,-0.073845379141181,-0.0193103411423465,-1.92541411289802,0.0144200276226837,-0.3512346822964518,28.118425607681274,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,-4.925203630671482e-05,8.234913335861326e-05,2.769321749489945e-06,-8.373994351131841e-05,4.2818106673986114e-05,-3.765049915398268e-05,0.000255590693996,2.5778298491399464e-05,-6.948972989423418e-05,5.849646546768531e-05,0.0001019174756608,-1.7501694228631485e-05,,,,,,,,,,,,,1269.6736704381624,1035.1719388094814,1027.9254335345645,1048.8185202428538,1151.6048463633365,1437.7389916876482,1073.4691867928932,1468.4622837946963,1029.8550240097532,1227.7642307511296,1084.4649094801684,1327.0106097452,53.73585345008956,46.63055517734625,36.411851230807656,21.42214478913301,40.24560899876836,76.96203356794483,65.1626358240112,33.35183561433743,81.4960050727821,49.58301470627798,38.95184913048377,80.40656791661833,22.72394372404908,32.67877167517985,19.935672473063512,22.69340455532074,34.125258389128945,28.838373393547247,18.868962338096217,30.008990579544136,18.990152889920264,31.90945120418773,31.29994543523736,18.298839941257384,-7.010037273122108e-08,8.061106434799421e-06,-0.0001207149954793,0.0002993280384758,-7.016927838776609e-06,2.6895498438826976e-06,2.2129365549373785e-05,3.5744471915677423e-06,-7.539429691173516e-05,-4.877075196222077e-06,8.904101377993356e-05,0.0033311671965445,18.486025417383512,20.17948971110728,27.576682364453102,7.954742352823279,41.09802532585832,41.51276153037893,14.388296930656375,43.522742202846345,19.055676361491013,10.97768857622863,13.65927880115744,29.63716207192338,0.0353907904559332,0.0079864077648617,155.8345079421997,0.0154184198148454,0.6395330762161927,-0.0499535605988719,-0.0432799526945103,-0.0195125321874772,-1.9300387455866883,-0.0068154485465659,-0.2294137289649561,28.399980068206787,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
