,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10,zgu200_cluster11,zgu200_cluster12
1965-01-01,0.19215653836727142,0.24347729004990942,0.0055503415686836656,0.15941556137387117,-0.058496945674322925,-0.14954999257340007,0.4162520345519571,0.6250445710288154,-0.42927793149652527,-1.0060911973317463,-0.7090773487436599,1.1448745186447253
1965-02-01,0.02414187788963318,-0.1822718487570461,0.18548044106347963,0.17242255814299726,-0.01739538325806786,-0.06847319693414405,0.3920222292928135,0.44960900405306875,-0.332533445385502,-0.9317643245061239,-0.1950830059207004,0.7473522466970675
1965-03-01,0.13981843292713164,0.07806591832409271,0.13782253763714775,0.16395504777734676,-0.1242285471700837,-0.06952757609593295,0.5263637210808548,0.2474245870554889,-0.3570170012617189,-0.6803157329559326,-0.5515726364177207,0.7684225308979657
1965-04-01,-0.012151048084100087,-0.08019938553198458,0.21494946193173933,0.11362165028210915,-0.06290606794104654,0.02771772368332531,0.019837650744354025,0.290928136235402,-0.2941818710349707,-0.6954333649741279,-0.2986157609932665,1.0514633452638666
1965-05-01,-0.036881597340106965,-0.3003151533893122,0.3466718020986338,0.10046473381542924,-0.07621272363596493,0.1295031524186051,0.19395989603271674,0.17300390994843143,-0.34708738764580854,-0.323766205045912,-0.004940933507421742,0.41500425085108333
1965-06-01,-0.16428285737832388,-0.585321763072151,0.24523751942512115,0.12621485176357894,-0.07746277162383614,0.28156355739160394,-0.03254354584450816,0.01992801411284341,-0.17649890565530657,-0.02471967538197835,0.14612039389169734,-0.05555919219627448
1965-07-01,-0.036792404328783355,-0.5319574770455162,0.36525950242912836,0.13898565553792633,-0.0770354212934997,0.23510774605659418,-0.3176392118136088,-0.04456645786118361,-0.14952348201834942,-0.053679135938485466,0.7164683462916941,-0.23281654567583235
1965-08-01,-0.0968075861533483,-0.6191975249649999,0.3217877463890555,0.11173857763262078,-0.060054246944328066,0.1651997433967205,-0.4102550184025484,0.04624027252933126,-0.12613643878839376,0.008867482344309488,0.9254124717435975,-0.20712607718528586
1965-09-01,-0.04152541309595108,-0.4856141325764763,0.5162226942067589,0.04969334985950206,-0.11972029795946837,0.20041320109645006,-0.1044617651724348,0.15068851319360144,-0.29518958211528534,-0.13264510366651747,0.3154931954391625,0.032276644351634576
1965-10-01,0.19435303608576457,-0.3584362304629609,0.2552319928759434,0.020943443742719028,-0.08729963208228063,0.015503293773623012,0.29569096425000363,0.42928625772028794,-0.3798869929198923,-0.5948629909091525,-0.046556019156739334,0.6082958363472147
1965-11-01,0.3184550126393636,-0.23133202958792545,0.30591642188895596,0.05362746591615205,-0.10684316809224004,-0.031743442376714955,0.2556122518053242,0.09594780243473289,-0.30841565346056643,-0.5867038170496622,-0.07152067686336629,0.6006227740159272
1965-12-01,0.137507060666879,-0.17805086157192437,0.29079942592506197,0.19694317980568007,-0.12865217788392788,-0.031145893340981855,0.3205344957463882,0.4142843793939661,-0.31316937912152215,-0.9637856218549941,-0.3070701831492825,1.0634313661155972
1966-01-01,0.3525748570760091,0.08214275343730428,0.0840089095583379,0.1557280587972981,-0.09678267709021705,-0.15758020583719146,0.38490221196529917,0.4948522500049921,-0.387188028939202,-1.0494277477264404,-0.6785446103068367,0.9186588703317846
1966-02-01,0.22085128625233968,0.15894220874141962,0.101903178652779,0.07485198945102126,-0.04972350356949618,-0.1321052077729282,0.1929011203202547,0.4312539689334822,-0.3909164428905406,-0.9057833618587918,-0.08303128938744034,0.8594922562862964
1966-03-01,0.07834368447462718,-0.09207955417267907,0.1999710304815261,0.22304449931229697,-0.042824134338725055,-0.07400727536654021,0.19721655138567384,0.379668065795192,-0.3593493101063988,-0.6792115105523003,-0.2583700083736061,0.7619934513213787
1966-04-01,0.004781984786192576,-0.11675008379232389,0.0218276448466413,0.10979751584876218,-0.05085313685023735,-0.013074882903300345,0.15761838531961628,0.2875464749924931,-0.19114383756142067,-0.38413777616288924,-0.2797018250693446,0.7414988803525343
1966-05-01,-0.13454470733801524,-0.1847738322739403,0.4078757811765202,0.09743759606845014,-0.1223845632452344,0.15737925001367212,0.18487975074380053,-0.06512345631181458,-0.18814536429513215,-0.223259170850118,0.18969827696033148,-0.00984740694522435
1966-06-01,-0.09670589740077655,-0.5529807017634091,0.36128449961135944,0.11184119259809504,-0.10757277552319489,0.17792372876206167,0.05572972782686645,0.24180909549748458,-0.22790161178707105,-0.08849631663825777,0.17769043401315593,-0.12583172391333902
1966-07-01,-0.006003214915593465,-0.38546618466940935,0.14771481898302832,0.12131014599068331,-0.04084647539875308,0.18635447173659977,-0.33460231680496066,0.0014726813008755814,-0.13580165141023587,-0.2072099902563625,0.768982521865679,-0.2144046074955176
1966-08-01,-0.025716888656218847,-0.4403620387037722,0.265003134155534,0.07058998643614278,-0.07570699133254863,0.20924864290756603,-0.31153010387046665,0.06966932412282921,-0.14182978672800406,-0.2588696281115214,0.6579885880152385,-0.33979718144058335
1966-09-01,0.03780610561370849,-0.4737909704732438,0.38379800449955004,0.07606896470383842,-0.05978452586613606,0.08439093101579896,-0.16687282105433007,0.2598208556940526,-0.2254274429154824,-0.37960394885804916,0.40591452540694806,0.05790701083152007
1966-10-01,0.12480321501692136,-0.3810978687990207,0.38094963939463505,0.0026220934336433316,-0.09396462957965611,0.08091209280091775,0.174308016019709,0.29493087787687045,-0.26695044926970857,-0.6998750898573134,0.22025926551525146,0.3668155124846925
1966-11-01,0.15455656846364338,-0.2748193272862572,0.34231868027989326,0.020938566931993655,-0.07752769451654824,0.08460073264144914,0.10743453276946265,0.4755046117452928,-0.2922836441978156,-0.9496091074413724,-0.06533166582601659,0.6164471731118277
1966-12-01,0.2869037588437398,-0.11515549053780187,0.17511219681937837,0.12026471961842905,-0.13851939620059214,-0.05816575607455714,0.4254738372914932,0.5919165670135875,-0.37020184768160247,-1.1103134685092502,-0.5481708740842516,1.0805592046561816
