,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11,mgu850_cluster12
1965-01-01,0.23952408,-0.4871952,-0.48882484,0.57029533,-0.6602394,0.74431723,0.31154442,-0.32066917,-1.1849114,0.6025578,-0.123183824,-0.063547134
1965-02-01,0.30241966,-0.4731823,-0.81470793,0.6061428,-0.82122576,0.74757576,0.32783812,-0.34022218,-1.1246227,0.51913184,-0.1394783,-0.13882637
1965-03-01,0.4317955,-0.5334705,-0.83556443,0.21215019,-0.43016586,0.84143066,0.31773606,-0.5468319,-1.4889603,0.4148491,-0.12937546,0.042038728
1965-04-01,0.3007904,-0.45884362,-0.2013958,0.053444672,-0.5507431,0.92485654,0.1472992,1.0724815,-1.1585147,0.43375054,-0.06028824,-0.19781113
1965-05-01,0.20074387,-0.649485,-0.28384417,-0.41061288,-0.35651627,0.70130044,-0.09320259,1.1027889,-1.0904052,0.22877006,0.056051634,-0.38584557
1965-06-01,0.52010953,-0.4428753,0.928767,-0.5562824,-0.053444672,0.89096487,-0.89129066,0.887706,-0.45721397,0.26005477,0.054096602,-0.44841537
1965-07-01,0.54943883,-0.62928045,0.8909645,-0.2737419,-0.016945649,1.0366344,-1.0203403,0.9802567,-0.5715992,0.29720536,0.14078179,-0.48686942
1965-08-01,0.42495155,-0.5807236,0.51587313,-0.39594802,-0.17467347,0.8368679,-1.0350052,0.98579675,-1.1027886,0.22355576,0.11177788,-0.46829414
1965-09-01,0.63905716,-0.5575863,0.67718524,-0.19292298,-0.033239745,0.9320259,-0.63807946,0.9294189,-1.2624714,0.17988738,0.0065177917,-0.5181545
1965-10-01,0.4252777,-0.46796837,-0.2229042,0.00586586,-0.25940245,0.7166172,-0.020204544,1.2735516,-1.0102379,0.19748536,0.04920845,-0.38845253
1965-11-01,0.5021862,-0.23561363,-0.77234346,0.1029789,-0.55986786,0.7247642,0.40018463,0.77234304,-1.2438961,0.3747654,0.0032588958,-0.30372316
1965-12-01,0.29622802,-0.41061288,-0.9440834,0.112429425,-0.7573525,0.9506016,0.46373177,0.25940323,-0.9743908,0.47122726,-0.103630826,-0.21149826
1966-01-01,0.3252758,-0.76510394,-0.871122,0.49464265,-0.81400985,1.0500076,0.27965164,-0.55044174,-0.65383416,0.36400717,-0.11159821,-0.0498909
1966-02-01,0.2077694,-0.26061478,-0.8120411,0.54814374,-0.59344023,1.0191536,0.34628257,-0.8990219,-0.40602073,0.5635708,-0.065317914,-0.11717796
1966-03-01,0.34070283,-0.42538604,-1.0349087,0.78807986,-0.5087563,0.9623699,0.002625656,0.25273705,-0.74114305,0.45394173,-0.083042145,-0.06203537
