experiment,model,n_clusters,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_xgb,R_xgb_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_xgb,R_S_xgb_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_xgb,R_Y_xgb_noFS
test1_lgbm_Anc5_nv8_nd10,lgbm,5,0.787259801076446,0.8012127573257826,0.7912475986813825,0.7901922165018206,0.797408888361028,0.7915122653458119,0.992550066751596,0.9971993446375312,0.9938996017030354,0.9930939137059004,0.9937288888706872,0.9947569790659432,0.053406000038392,0.259459482368681,-0.1771468400561904,-0.0396742285456482,-0.0448493564332581,0.026441913694086
test2_lgbm_nc5_nv8_nd10,lgbm,5,0.795177003757578,0.8094969464812662,0.8068807457053043,0.7971527310829541,0.798442264933687,0.796774280071381,0.9951614105997376,0.9964804099062686,0.992320234653309,0.9971513709208004,0.9943974360528204,0.9980931166065846,-0.0067719300110822,0.367783541865532,-0.0202049306949716,0.0651986339530502,0.0103208572845344,0.1651690829227998
test2_lgbm_Anc5_nv8_nd10,lgbm,5,0.7841163691840483,0.7885164060028003,0.7913760862602142,0.7901922165018206,0.7918335863258834,0.7915122653458119,0.9916294963246812,0.9982217728105324,0.9937950007776076,0.9930939137059004,0.9939417210507814,0.9947569790659432,-0.0854845078845284,0.1651394469077592,-0.0622534865040213,-0.0396742285456482,0.0226198595475101,0.026441913694086
test3_lgbm_nc5_nv8_nd10,lgbm,5,0.5702117467235555,0.812560550466163,0.7624823144727619,0.7971527310829541,0.7615742878883618,0.796774280071381,0.7423495264044679,0.996954528772658,0.997604438003266,0.9971513709208004,0.9973435535001064,0.9980931166065846,-0.2078216568816392,0.3033955711662704,-0.2169961482300047,0.0651986339530502,-0.2200194771265937,0.1651690829227998
test3_lgbm_Anc5_nv8_nd10,lgbm,5,0.789376506669046,0.8080348803741864,0.7926132880364893,0.7901922165018206,0.7940819928802167,0.7915122653458119,0.9912190782886418,0.9967655545138056,0.9933451273301956,0.9930939137059004,0.9939114191593472,0.9947569790659432,-0.1916429090112432,0.4378453813957301,-0.3497636189944309,-0.0396742285456482,-0.2641981603523008,0.026441913694086
test4_lgbm_nc5_nv8_nd10,lgbm,5,0.8031770160211296,0.8190179845681356,0.8092661633652732,0.7971527310829541,0.8075220455605718,0.796774280071381,0.9919917765810262,0.9960895373602496,0.9965610102565898,0.9971513709208004,0.9969438491481436,0.9980931166065846,0.0377952878544202,0.5314598168876583,0.0111776089061436,0.0651986339530502,0.0680575557801097,0.1651690829227998
test4_lgbm_Anc5_nv8_nd10,lgbm,5,0.7831692016538607,0.803474774836457,0.7969430515433694,0.7901922165018206,0.7965833718828701,0.7915122653458119,0.9932250718555742,0.9981991313898878,0.9940320024225664,0.9930939137059004,0.9944528921248212,0.9947569790659432,-0.0891860774568974,0.2332372132518188,-0.1473967563940306,-0.0396742285456482,-0.1506344961221793,0.026441913694086
test5_lgbm_nc5_nv8_nd10,lgbm,5,0.7942844483634544,0.8167539882581606,0.8081456067583653,0.7971527310829541,0.795346196492098,0.796774280071381,0.9928583358273886,0.997023185884538,0.9935053854345338,0.9971513709208004,0.9941068158051009,0.9980931166065846,0.0039538351936603,0.3189852840698781,-0.0320059340872175,0.0651986339530502,-0.066862754011978,0.1651690829227998
test5_lgbm_Anc5_nv8_nd10,lgbm,5,0.7833872284914124,0.8062089265658194,0.7969143939414065,0.7901922165018206,0.798999328774666,0.7915122653458119,0.9912735218946372,0.996312110251653,0.994188336917836,0.9930939137059004,0.9946165078275988,0.9947569790659432,0.0463136968973356,0.2801903110700385,-0.2449749583040858,-0.0396742285456482,-0.1199003593047088,0.026441913694086
test1_linreg_nc6_nv8_nd10,linreg,6,0.8006134251049722,0.8083761006809199,0.796892620452154,0.7904433282527554,0.7926979243075443,0.7817404334641036,0.993095796591285,0.9980293325448636,0.9973910971290582,0.9982498673792102,0.9978974467621626,0.9981332297841258,-0.0002956879716386,0.3496120289738622,0.1036118350603558,0.0943579036397674,0.1225439971147879,0.1950481155769575
test1_linreg_Anc6_nv8_nd10,linreg,6,0.7942537612295301,0.8150405464599083,0.7811924767721272,0.7945444302992677,0.7716327328667603,0.7916980923346306,0.9929822455341304,0.9978202743946972,0.99771911711261,0.9963538507284974,0.9973227519382792,0.9971789832560808,-0.4195010830342729,0.4038167337972608,-0.1886802927639468,0.0336176077793698,-0.2166873431629231,-0.0879466783895729
test2_linreg_nc6_nv8_nd10,linreg,6,0.8075739435601006,0.8129961698824226,0.8000208940684267,0.7904433282527554,0.7985912016789971,0.7817404334641036,0.9934522266296496,0.9974547359300592,0.997128107270194,0.9982498673792102,0.9975046466100506,0.9981332297841258,-0.2041924367508197,0.4234912622008991,0.0285021559068889,0.0943579036397674,0.1299293376994616,0.1950481155769575
test2_linreg_Anc6_nv8_nd10,linreg,6,0.7975302900753213,0.8116845201197513,0.7849350913194434,0.7945444302992677,0.7857556845375315,0.7916980923346306,0.9932110016848024,0.9980938797154764,0.9945205178698782,0.9963538507284974,0.9953332109671692,0.9971789832560808,-0.2025269721409202,0.3338467699396673,-0.3089513973053664,0.0336176077793698,-0.2241295615826028,-0.0879466783895729
test3_linreg_nc6_nv8_nd10,linreg,6,0.8007509807671161,0.8144256207964033,0.7876111141735664,0.7904433282527554,0.7932700082939135,0.7817404334641036,0.9949599957600868,0.9987889433350454,0.9959503963844905,0.9982498673792102,0.9956941107625098,0.9981332297841258,-0.0970095342316697,0.4625833803413383,0.0262732522411553,0.0943579036397674,0.1226909365393025,0.1950481155769575
test3_linreg_Anc6_nv8_nd10,linreg,6,0.8077189341788025,0.808653466341693,0.7933306538238281,0.7945444302992677,0.7889881874975662,0.7916980923346306,0.9934337132542286,0.998028352030035,0.993488525391503,0.9963538507284974,0.9948256142637012,0.9971789832560808,-0.0969043058324069,0.3117769017950501,-0.1192215194246431,0.0336176077793698,-0.0750264999883283,-0.0879466783895729
test4_linreg_nc6_nv8_nd10,linreg,6,0.7954133632636504,0.7907286295325642,0.7867253735398022,0.7904433282527554,0.7748100174120554,0.7817404334641036,0.996722964147584,0.9983335071673376,0.9953553182763152,0.9982498673792102,0.9955793502028252,0.9981332297841258,-0.2468219641845427,0.110899019628876,-0.1348197282149441,0.0943579036397674,-0.1284613717407875,0.1950481155769575
test4_linreg_Anc6_nv8_nd10,linreg,6,0.7855096722728552,0.8093111576312724,0.7894117160985298,0.7945444302992677,0.7828856669804757,0.7916980923346306,0.9907816236385546,0.9968231570320624,0.9937448261182964,0.9963538507284974,0.9965483247828942,0.9971789832560808,-0.3046698581220232,0.3708553011683431,-0.3123408710140096,0.0336176077793698,-0.336298596268908,-0.0879466783895729
test5_linreg_nc6_nv8_nd10,linreg,6,0.80220359210928,0.8193982026058954,0.7940573680642691,0.7904433282527554,0.7902810548017322,0.7817404334641036,0.995177925522111,0.9983840230757148,0.9970184012673734,0.9982498673792102,0.9961091399925848,0.9981332297841258,-0.2062383258991948,0.4589421984522747,0.154666211114218,0.0943579036397674,0.1371403395395605,0.1950481155769575
test5_linreg_Anc6_nv8_nd10,linreg,6,0.7848543139679011,0.8107347573473427,0.7895036462365326,0.7945444302992677,0.7791091520632751,0.7916980923346306,0.9949848008245132,0.9971016086373083,0.9952813379475344,0.9963538507284974,0.996548775439812,0.9971789832560808,-0.2297479555224386,0.2957462707601342,-0.3211487910216353,0.0336176077793698,-0.3168908415529636,-0.0879466783895729
test1_lgbm_nc6_nv8_nd10,lgbm,6,0.7935624914585947,0.8057235209815183,0.8010700943525878,0.7904433282527554,0.8059857645121604,0.7817404334641036,0.9923283723127748,0.998692930301722,0.9984423366993244,0.9982498673792102,0.998716646225713,0.9981332297841258,0.2239176625814375,0.2801389853292336,0.1354951452886884,0.0943579036397674,0.2254931529850129,0.1950481155769575
test1_lgbm_Anc6_nv8_nd10,lgbm,6,0.806475895933379,0.8082820300503037,0.8046294698416003,0.7945444302992677,0.8031675017467366,0.7916980923346306,0.9917689678361324,0.9983013981110636,0.9911214644864126,0.9963538507284974,0.9925914296472372,0.9971789832560808,0.1187621476587188,0.395521760946642,-0.0727853247960271,0.0336176077793698,-0.0056261563827762,-0.0879466783895729
test2_lgbm_nc6_nv8_nd10,lgbm,6,0.7971476804366389,0.8027119829372491,0.8077429674389345,0.7904433282527554,0.8013293086905977,0.7817404334641036,0.984602314768826,0.9978135189860836,0.995352589780411,0.9982498673792102,0.99568266526315,0.9981332297841258,0.2481052809073195,0.197033159845706,0.0326576702374669,0.0943579036397674,-0.0394031838657395,0.1950481155769575
test2_lgbm_Anc6_nv8_nd10,lgbm,6,0.8033823283411681,0.7923214546304458,0.8128214266128608,0.7945444302992677,0.8079715180479903,0.7916980923346306,0.9893928596368652,0.9973506155373084,0.9967043273493924,0.9963538507284974,0.9977256824647964,0.9971789832560808,0.0204614839611652,0.1052345407867822,-0.1969984331248129,0.0336176077793698,-0.1526309045943961,-0.0879466783895729
test3_lgbm_nc6_nv8_nd10,lgbm,6,0.796193047384431,0.8149956416211913,0.801727418292193,0.7904433282527554,0.7950508133342558,0.7817404334641036,0.9909038494483702,0.9978570387337576,0.9958175289757952,0.9982498673792102,0.9956691650119064,0.9981332297841258,0.0623782041040276,0.3870518865830666,0.0053844064119085,0.0943579036397674,0.0707414671931539,0.1950481155769575
test3_lgbm_Anc6_nv8_nd10,lgbm,6,0.7849195079480137,0.8051029747620939,0.7973788601255785,0.7945444302992677,0.8062805042039056,0.7916980923346306,0.9912230876167066,0.9969223329516932,0.9915821805319808,0.9963538507284974,0.9938595355911458,0.9971789832560808,0.0040986731776672,0.3781819864930273,-0.1504181180316815,0.0336176077793698,0.0088698884179593,-0.0879466783895729
test4_lgbm_nc6_nv8_nd10,lgbm,6,0.7968727763638339,0.810417973509972,0.7971821114779356,0.7904433282527554,0.7864710874184341,0.7817404334641036,0.9896254262525676,0.9979690289680236,0.9948849883878396,0.9982498673792102,0.9946978267552756,0.9981332297841258,0.2725225434776863,0.3323358756943754,0.1654236780197301,0.0943579036397674,0.1335980040908831,0.1950481155769575
test4_lgbm_Anc6_nv8_nd10,lgbm,6,0.7843101334144327,0.8079430577051427,0.7945604183435108,0.7945444302992677,0.8073269356565393,0.7916980923346306,0.98983496844331,0.9980238114507894,0.992363506198776,0.9963538507284974,0.9943101528709836,0.9971789832560808,-0.0660567957596237,0.3513920602174645,-0.1841475226286396,0.0336176077793698,-0.043945705199897,-0.0879466783895729
test5_lgbm_nc6_nv8_nd10,lgbm,6,0.7994392750186898,0.8105746639152194,0.8014516158387882,0.7904433282527554,0.8003415246559665,0.7817404334641036,0.9944351494598545,0.9974819803354278,0.9970313076645516,0.9982498673792102,0.9968648721019632,0.9981332297841258,0.0963070592315003,0.2595777928915018,0.1589705570466421,0.0943579036397674,0.0784710409135567,0.1950481155769575
test5_lgbm_Anc6_nv8_nd10,lgbm,6,0.7866184639344186,0.812204625553296,0.798087461603793,0.7945444302992677,0.8054429610426357,0.7916980923346306,0.9906441579314677,0.9976851470337444,0.9910289339012096,0.9963538507284974,0.992612458416096,0.9971789832560808,0.0609569323166988,0.3823698483990955,-0.1795536061484402,0.0336176077793698,0.0266671587741441,-0.0879466783895729
test1_linreg_Anc7_nv8_nd10,linreg,7,0.7734419139385624,0.8086030205383548,0.7546645907547807,0.7960523187620614,0.7508677494168763,0.7809030054917576,0.9916540643764832,0.996236160306896,0.9972236663314368,0.9955381088008424,0.9964127654035666,0.9956484267537994,-0.5167342932295113,0.3389538670092494,-0.3617810661673462,0.1524228558550985,-0.3679708830184501,-0.0483431594581116
test2_linreg_Anc7_nv8_nd10,linreg,7,0.7769615041419371,0.798088247601255,0.761799600242228,0.7960523187620614,0.7590972487719674,0.7809030054917576,0.9901196452667586,0.9960705889124318,0.997273379611064,0.9955381088008424,0.9969307859126896,0.9956484267537994,-0.5656433522979692,0.2575177485226118,-0.351754367823516,0.1524228558550985,-0.3312219340305793,-0.0483431594581116
test3_linreg_nc7_nv8_nd10,linreg,7,0.7908777916653866,0.8026767577727031,0.7803384048671703,0.8032852706220199,0.7782359372107326,0.7921278224198021,0.9915658819151464,0.9977441542570746,0.9955526904568338,0.9933500401765556,0.9950434424016128,0.995713494532262,-0.367803117790107,0.0560353293679659,-0.1168464271514093,0.1061659354669625,-0.163113649167832,0.079051568059089
test3_linreg_Anc7_nv8_nd10,linreg,7,0.7787801228410117,0.8079067116612454,0.7581986251495659,0.7960523187620614,0.7546966284884803,0.7809030054917576,0.99143826047928,0.9964590471031424,0.9958140827062728,0.9955381088008424,0.994735933522784,0.9956484267537994,-0.5096479534648392,0.4019386643105642,-0.3377239759719615,0.1524228558550985,-0.319634118507038,-0.0483431594581116
test4_linreg_nc7_nv8_nd10,linreg,7,0.7922430965363207,0.8122899617467928,0.7772257746595896,0.8032852706220199,0.7782100461903563,0.7921278224198021,0.994789661016164,0.9977801930753768,0.9971884623133864,0.9933500401765556,0.99705641968399,0.995713494532262,-0.2795474957984352,0.3467754813304008,-0.1938355018528005,0.1061659354669625,-0.0848554724569954,0.079051568059089
test4_linreg_Anc7_nv8_nd10,linreg,7,0.7782660428488795,0.8036953242160441,0.7544800785700554,0.7960523187620614,0.7466002788125723,0.7809030054917576,0.9903532653029108,0.9961168234910418,0.9979601760977864,0.9955381088008424,0.9982535745740596,0.9956484267537994,-0.4550548590693554,0.3455776730500876,-0.3985111112402576,0.1524228558550985,-0.4486571290087757,-0.0483431594581116
test5_linreg_nc7_nv8_nd10,linreg,7,0.7786972527385826,0.8079593308155586,0.7741993883721269,0.8032852706220199,0.7724425667878784,0.7921278224198021,0.9942624192789076,0.997168270136535,0.9983410818477436,0.9933500401765556,0.9972756442762052,0.995713494532262,-0.3016751526875535,0.1960390617756622,-0.2065312051822076,0.1061659354669625,-0.109460181722278,0.079051568059089
test5_linreg_Anc7_nv8_nd10,linreg,7,0.7941675634495055,0.8120506312058605,0.775942040513816,0.7960523187620614,0.7684113886004806,0.7809030054917576,0.9938179341379456,0.9969197298768064,0.99785918301364,0.9955381088008424,0.9983682214617032,0.9956484267537994,-0.2897989857821066,0.4502230479874109,-0.3144082422260731,0.1524228558550985,-0.2230872847165873,-0.0483431594581116
test1_lgbm_nc7_nv8_nd10,lgbm,7,0.8070945168588903,0.8067211571579056,0.8145479285433993,0.8032852706220199,0.8036239426201989,0.7921278224198021,0.9932485364425871,0.9979553076391172,0.9953918037103632,0.9933500401765556,0.9936112202808456,0.995713494532262,0.0616548058579922,0.2380755078605314,0.1538939198085313,0.1061659354669625,0.1149424070985409,0.079051568059089
test1_lgbm_Anc7_nv8_nd10,lgbm,7,0.5580813854025817,0.8029108601592841,0.7624823144727619,0.7960523187620614,0.7615742878883618,0.7809030054917576,0.7311755450645637,0.995881078515004,0.997604438003266,0.9955381088008424,0.9973435535001064,0.9956484267537994,-0.2045932940310324,0.2889651312888697,-0.2169961482300047,0.1524228558550985,-0.2200194771265937,-0.0483431594581116
test2_lgbm_nc7_nv8_nd10,lgbm,7,0.8027338168788976,0.8019137048738971,0.8137976866898867,0.8032852706220199,0.7979279444268796,0.7921278224198021,0.9931140856074756,0.9979315602278954,0.9947290653663948,0.9933500401765556,0.9958302982213274,0.995713494532262,0.030848796667113,0.1691073846391825,0.1465259595863959,0.1061659354669625,0.0659260123550562,0.079051568059089
test2_lgbm_Anc7_nv8_nd10,lgbm,7,0.7935269535464262,0.8009019848264227,0.7994435973223292,0.7960523187620614,0.8034970659669586,0.7809030054917576,0.9909391360680104,0.9957163815047352,0.9913345895362902,0.9955381088008424,0.9911889830033116,0.9956484267537994,0.0199073217467075,0.2399084169701402,0.1851206990683148,0.1524228558550985,0.2485976111566077,-0.0483431594581116
test3_lgbm_nc7_nv8_nd10,lgbm,7,0.804323061050007,0.8128131471449008,0.8140644742712132,0.8032852706220199,0.7994917718464669,0.7921278224198021,0.994257997040235,0.9982172909318884,0.9951613079569708,0.9933500401765556,0.9940482810697238,0.995713494532262,0.02163804248552,0.373044479317636,0.0795731152275843,0.1061659354669625,0.0385734513036974,0.079051568059089
test3_lgbm_Anc7_nv8_nd10,lgbm,7,0.7864694369357514,0.805725973334023,0.7954521408646398,0.7960523187620614,0.7954677067297298,0.7809030054917576,0.9904691786223612,0.995703750074637,0.9917803567371,0.9955381088008424,0.9896990382928494,0.9956484267537994,-0.2411062929866065,0.2588829867056667,0.0291461537376907,0.1524228558550985,-0.0024138023512952,-0.0483431594581116
test4_lgbm_nc7_nv8_nd10,lgbm,7,0.5607114623732978,0.810999383813833,0.7624823144727619,0.8032852706220199,0.7615742878883618,0.7921278224198021,0.7295963978406982,0.997729422146095,0.997604438003266,0.9933500401765556,0.9973435535001064,0.995713494532262,-0.194180904270556,0.3013176604354453,-0.2169961482300047,0.1061659354669625,-0.2200194771265937,0.079051568059089
test4_lgbm_Anc7_nv8_nd10,lgbm,7,0.8018360685310332,0.8116775065439162,0.812706718947171,0.7960523187620614,0.7994623483283416,0.7809030054917576,0.9906344621809462,0.9965404544862132,0.9960104446459038,0.9955381088008424,0.994955267802959,0.9956484267537994,0.2360444322252694,0.5198644745854867,0.1537093967409147,0.1524228558550985,-0.0167072755118669,-0.0483431594581116
test5_lgbm_nc7_nv8_nd10,lgbm,7,0.8109945587582911,0.8100197312568787,0.8141729968275462,0.8032852706220199,0.8019760801964582,0.7921278224198021,0.9952850197425108,0.9963235367798162,0.9943583382498858,0.9933500401765556,0.9951410255212744,0.995713494532262,0.1408072058075206,0.4329459014014263,0.139187208206463,0.1061659354669625,0.0227419176151681,0.079051568059089
test5_lgbm_Anc7_nv8_nd10,lgbm,7,0.8004549802976122,0.8149946651709544,0.7898166546253214,0.7960523187620614,0.782777528862681,0.7809030054917576,0.9927639669750088,0.9961160299033776,0.9949801767662798,0.9955381088008424,0.9939442258097884,0.9956484267537994,-0.0406330912341646,0.457865653484577,-0.1898849026693165,0.1524228558550985,-0.1894629677102003,-0.0483431594581116
test1_linreg_nc8_nv8_nd10,linreg,8,0.7810725965832753,0.811814853358962,0.7667956672261143,0.8150985464786494,0.7623300551202233,0.7940049370928386,0.9952715164739936,0.9975915264830622,0.99658779946458,0.9964735996308112,0.9963146554043352,0.9970608057411552,-0.4080933553891298,0.3451054879912913,-0.4217580593959059,0.2591952085879699,-0.3744839077646725,0.134568869484334
test1_linreg_Anc8_nv8_nd10,linreg,8,0.7996077277444639,0.7862666567135776,0.7952095103337269,0.7978895284480626,0.7948729282017042,0.7965253753640447,0.9920260359036492,0.996333506642896,0.988906313842994,0.99277650415696,0.9907839478029348,0.9943894316850136,-0.2003897633866318,0.2342702157490638,-0.0729207574889812,0.0538930107927434,-0.0872416418375427,0.0201371536574581
test2_linreg_nc8_nv8_nd10,linreg,8,0.7870724020045983,0.8066363285280148,0.7840963216318029,0.8150985464786494,0.7612324859656894,0.7940049370928386,0.9966521135934234,0.997922432640492,0.9949192569328592,0.9964735996308112,0.9934053348941192,0.9970608057411552,-0.3712137456679404,0.2662940417290451,-0.188609037683902,0.2591952085879699,-0.1639487741800057,0.134568869484334
test2_linreg_Anc8_nv8_nd10,linreg,8,0.8005225116024699,0.8091819753490712,0.792384673114856,0.7978895284480626,0.789899846995783,0.7965253753640447,0.9963545053127822,0.9961673818698236,0.9916533819871248,0.99277650415696,0.9934061484474492,0.9943894316850136,-0.3306393671164219,0.3885981784543655,-0.1106972671459947,0.0538930107927434,-0.2330037410305885,0.0201371536574581
test3_linreg_nc8_nv8_nd10,linreg,8,0.7788807947471714,0.8178521191168466,0.7829012961713113,0.8150985464786494,0.7729912984429839,0.7940049370928386,0.993661970417315,0.99760896057354,0.9927277944853964,0.9964735996308112,0.9935329252615396,0.9970608057411552,-0.4275671043019536,0.5046577596143658,-0.0919529827732787,0.2591952085879699,-0.0085849729024311,0.134568869484334
test3_linreg_Anc8_nv8_nd10,linreg,8,0.8158585180661935,0.8090207192194354,0.8055366569835578,0.7978895284480626,0.8031950309287683,0.7965253753640447,0.9957901991917136,0.99664210810606,0.9944678550388988,0.99277650415696,0.9939635215300192,0.9943894316850136,-0.090710147434678,0.4830154997482093,-0.1150952729214693,0.0538930107927434,-0.075756518228379,0.0201371536574581
test4_linreg_nc8_nv8_nd10,linreg,8,0.7866325714014137,0.8195300237176264,0.7917025190787982,0.8150985464786494,0.7748989658393375,0.7940049370928386,0.9948144919011398,0.998473237539319,0.99316537755227,0.9964735996308112,0.9919583029188682,0.9970608057411552,-0.4286675879149006,0.4792230140935593,-0.0788271565294252,0.2591952085879699,-0.1411615573546486,0.134568869484334
test4_linreg_Anc8_nv8_nd10,linreg,8,0.791921513881237,0.79749897573658,0.7844618654858455,0.7978895284480626,0.787418124687794,0.7965253753640447,0.9916966072890868,0.9969404750449904,0.9881717821419352,0.99277650415696,0.9888581787151396,0.9943894316850136,-0.2499807825043195,0.2747927267140919,-0.3004736795742534,0.0538930107927434,-0.2880935385906067,0.0201371536574581
test5_linreg_nc8_nv8_nd10,linreg,8,0.7898207018064562,0.8207552009010187,0.7871833229051519,0.8150985464786494,0.7699872496387559,0.7940049370928386,0.9954137433780568,0.9979995236909316,0.9962713926484562,0.9964735996308112,0.994599228954764,0.9970608057411552,-0.3073516890607012,0.5421545632375324,-0.0916827345632766,0.2591952085879699,-0.1535884694155242,0.134568869484334
test5_linreg_Anc8_nv8_nd10,linreg,8,0.7839159873662498,0.8036335190361696,0.7698367783600967,0.7978895284480626,0.759135736901118,0.7965253753640447,0.9953782272914652,0.9961033165516416,0.9931004515298903,0.99277650415696,0.9926461262934104,0.9943894316850136,-0.2855139994766193,0.4116027717319603,-0.2019916487165723,0.0538930107927434,-0.2275315183093275,0.0201371536574581
test1_lgbm_nc8_nv8_nd10,lgbm,8,0.801290211715779,0.8118361317046149,0.8058451417313026,0.8150985464786494,0.7969000975684981,0.7940049370928386,0.9933720009053398,0.998018092488154,0.9951404726076152,0.9964735996308112,0.9951751004987316,0.9970608057411552,0.1441357571112962,0.3717461880205839,0.1607005424345374,0.2591952085879699,0.2242172472294094,0.134568869484334
test1_lgbm_Anc8_nv8_nd10,lgbm,8,0.7951641862955063,0.799860867119015,0.8009392284296836,0.7978895284480626,0.7982559602942928,0.7965253753640447,0.9920761583276938,0.996894250833958,0.992926979171206,0.99277650415696,0.9945272370693448,0.9943894316850136,0.129519988947016,0.3046736596983565,-0.0730138241997065,0.0538930107927434,-0.0833729125903836,0.0201371536574581
test2_lgbm_nc8_nv8_nd10,lgbm,8,0.8031354897401597,0.8111540281989723,0.8085632550273131,0.8150985464786494,0.7998820974897184,0.7940049370928386,0.9956123138768682,0.9980562549446744,0.9945351513019016,0.9964735996308112,0.9952928264357528,0.9970608057411552,-0.0457652057917841,0.3485773964484652,0.0482098408670157,0.2591952085879699,-0.0530290358488741,0.134568869484334
test2_lgbm_Anc8_nv8_nd10,lgbm,8,0.7982872370154405,0.8101680503080426,0.800980939745213,0.7978895284480626,0.7970771846651699,0.7965253753640447,0.9935765414446788,0.99683533873165,0.9891708223545096,0.99277650415696,0.989586683207374,0.9943894316850136,0.0183733920798401,0.3998960052892099,-0.0937890877033796,0.0538930107927434,-0.0553864113579475,0.0201371536574581
