,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10,mgv850_cluster11,mgv850_cluster12
1965-01-01,-0.163658,-0.3407089,-0.14423099,0.05901699,0.019721378,0.027521634,-0.07520614,0.06667004,0.2317998,-0.018544007,0.10846758,0.34394675
1965-02-01,-0.037088014,-0.19897985,-0.49524212,0.002207613,0.06843613,0.18426245,-0.36455116,0.19397596,0.07137962,0.15070668,0.016777897,0.14673296
1965-03-01,-0.18058309,0.05533762,-0.24946073,-0.10464106,-0.07623639,-0.1292192,-0.26035166,0.037087966,0.15350299,-0.23474328,0.030317951,0.0014717579
1965-04-01,0.03635211,0.15070668,-0.101108864,-0.12524548,0.12156613,0.06873045,0.08050442,0.32319507,-0.267416,-0.009566307,-0.069319166,0.15320864
1965-05-01,-0.18705873,0.25726098,-0.33526343,-0.21458037,-0.053277157,0.045329712,0.023400735,0.015011787,-0.008536125,0.12215481,-0.11980002,0.15953712
1965-06-01,0.0047096014,0.16851476,-0.03767667,-0.349245,0.09860687,-0.14364228,-0.26800472,-0.09919548,-0.26962364,0.31407037,0.07800245,0.18426242
1965-07-01,-0.13613637,-0.031348158,0.27933723,-0.36087182,0.22532411,-0.17557915,-0.07491181,-0.18602848,0.16439387,0.02560835,0.08153467,0.19912705
1965-08-01,-0.30097178,-0.08433099,-0.012804126,-0.29802832,0.07226267,-0.28934503,-0.007358742,-0.034291647,0.17013368,0.09345579,0.33805975,0.22502975
1965-09-01,-0.29817548,-0.09978428,0.08933492,-0.19132683,0.20074597,0.10640713,0.016041994,0.13863833,0.019721389,-0.026932955,0.5391001,0.14629142
1965-10-01,-0.2675632,0.23076959,-0.3477733,-0.17145829,-0.019132685,-0.15732951,-0.03620491,0.36396247,0.34865627,-0.14894052,0.61607236,0.3321728
1965-11-01,-0.17057522,-0.14084597,-0.29832265,-0.100961685,-0.044741057,0.06725874,0.05386586,0.24578138,0.22856197,-0.23047522,0.6608134,0.29758677
1965-12-01,-0.3626379,0.18190765,-0.010890913,0.037823845,-0.1671902,-0.045329712,0.024872493,0.2612347,0.115531966,0.2649141,0.22517693,0.1239209
1966-01-01,-0.2946864,-0.14090553,-0.23725364,-0.061194085,-0.005642009,-0.13772288,0.011573315,0.2020996,0.25461367,-0.08144746,0.30973172,0.09041677
1966-02-01,-0.23710899,0.1471262,-0.21728964,-0.001736021,-0.21888097,-0.10951271,0.06582341,-0.107342765,0.029801369,-0.26662102,0.24246168,-0.00593133
1966-03-01,0.017504692,-0.005352688,-0.28875506,-0.05092273,0.18126759,-0.0014466762,0.0881021,0.3542891,0.028499389,-0.1614482,0.09461212,0.056709386
1966-04-01,-0.13265948,0.052514076,-0.03558805,-0.1532022,-0.1484282,-0.096926786,0.09822879,0.24492101,0.38973254,-0.2747224,0.06900611,0.21815765
1966-05-01,-0.10242417,-0.13077883,0.04397869,-0.14018218,0.045859408,-0.028065395,-0.13757816,0.019964028,0.05381608,-0.0030379773,0.29512042,0.019240666
1966-06-01,-0.06293011,-0.09678216,0.0402174,-0.31638643,0.031103421,0.061772775,0.11255081,0.18618627,0.20701829,-0.20774165,-0.0120073315,0.013020039
1966-07-01,0.0217,0.022423362,0.15551686,-0.40390986,0.06293011,0.016202688,-0.017794037,0.097071454,0.28918907,0.12846418,0.0034720183,-0.027197385
1966-08-01,-0.38828588,0.27255234,0.023580741,-0.30148575,0.15045352,0.07580547,0.013454008,0.15175557,-0.12470283,0.10907879,0.3816312,0.04947605
1966-09-01,-0.28079838,-0.0037613392,-0.21483031,-0.19891694,0.020253371,0.13569756,0.17403424,0.103726126,0.01200738,0.05381608,0.56391144,0.18705425
1966-10-01,-0.23479433,0.0091139795,-0.10705347,-0.17128555,-0.07971144,-0.014611339,0.002314663,-0.15016417,0.3341804,-0.26951438,0.5626095,0.10907881
1966-11-01,-0.38582653,0.025461365,-0.06958475,-0.041519403,-0.03341808,-0.048752736,0.002314663,-0.17099623,0.15334687,-0.117469504,0.5540741,-0.02227869
1966-12-01,-0.1519002,-0.07869878,-0.020253371,0.004340029,0.18358226,0.24709101,0.23291364,0.04238739,0.19501093,-0.21309431,0.33779708,-0.003616667
1967-01-01,-0.23380546,-0.2358038,0.05112412,0.02181518,-0.16386366,0.13005844,0.13438818,-0.3678606,0.4033311,-0.04079938,0.38717785,0.0782682
1967-02-01,-0.14571209,0.33039176,-0.17701937,-0.06378026,-0.21049151,0.042131614,0.3205666,0.42448014,0.23580384,-0.028809357,0.24546242,0.06261454
1967-03-01,-0.08193183,0.014987516,0.0965863,-0.028476309,-0.04962535,-0.03646965,0.08393016,0.064279854,-0.120566346,-0.122065105,0.065112494,0.13888445
1967-04-01,-0.15437156,0.022314763,0.12822664,-0.1280601,0.19050816,-0.035470486,-0.039134122,0.6083272,-0.022481298,-0.26028347,-0.032972574,-0.24446325
1967-05-01,-0.20732749,0.021815157,-0.32123274,-0.25162396,0.19517092,-0.10757718,-0.010824347,0.07343893,0.1280601,0.0023313998,-0.05045805,-0.16369715
1967-06-01,0.060616206,0.026144933,0.09625325,-0.29209033,0.17318921,-0.24562895,0.032139968,0.3805167,0.08393016,0.27360564,0.119234145,-0.092423104
1967-07-01,-0.053955078,0.062114976,0.08576193,-0.40832692,0.09575367,0.0011656999,0.013322258,-0.16336408,0.006494594,0.17935076,-0.04779353,0.046627857
1967-08-01,-0.02514577,-0.05678611,0.020649433,-0.30841008,0.15736905,0.09808506,-0.14171544,-0.23513766,0.13555388,0.3330562,0.025978375,0.16253142
1967-09-01,-0.36669487,0.07626988,-0.24146576,-0.25395533,0.1403832,-0.20383039,-0.046794392,0.072106674,0.14704433,0.03996675,0.25695285,0.1605331
1967-10-01,-0.20016675,-0.04562869,-0.017318916,-0.08393016,0.0597836,-0.37818533,-0.048959304,0.5507084,0.29242334,-0.030974198,0.6732731,-0.02930895
