,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,abs_vo850_cluster12
1965-01-01,-0.00010884206858463585,-6.684228338704887e-05,-3.686393246249254e-05,0.0019297625840408728,-0.0034702901757555082,-2.9902857932029295e-05,-9.05092448776296e-05,-0.0001896382205554151,0.0016119927749969065,-0.0009457547275815159,0.0019447752492851578,0.00013881569559868822
1965-02-01,-0.0001027214211017753,-6.833250099511281e-05,-4.038553124158156e-05,-0.0006548367309733294,-0.0018563207049737684,-2.609982142790354e-05,-9.184092249511627e-05,-0.00019840105475547415,0.002591004522400908,-0.0006501540337922052,0.001908464400912635,6.0426931928044975e-05
1965-03-01,-0.00010390056279272986,-6.817766049798865e-05,-3.518483148880803e-05,0.003072316394536756,-0.003394767554709688,-3.0621444498787506e-05,-9.049589566733523e-05,-0.00019301208210111196,0.0048568195779807866,-0.0006573094287887216,0.0028536729587358423,0.0001110883463947435
1965-04-01,-0.00010524879773863805,-6.31976328703251e-05,-4.520074098628125e-05,-0.004392982737044804,0.0010152261893381365,-3.493574955168047e-05,-9.111656109595079e-05,-0.00019608213776899945,0.0004992762114852667,-0.0005718881220673211,0.002488955396984238,-0.00010982828046378146
1965-05-01,-0.00010115851182490587,-6.275225292452583e-05,-4.5235915354508624e-05,-0.004864765651291236,0.0019919598344131373,-4.324124477404569e-05,-0.00010402199498896687,-0.00020097269000308145,0.004794004780706018,-0.0005472043631016277,0.0045677359594265,-0.00017658412616583516
1965-06-01,-0.00011336028155011052,-6.416993032813136e-05,-4.1219499874373536e-05,-0.00346512024407275,0.0011028109838662203,-3.33356911141891e-05,-9.935606092640863e-05,-0.00020747410460552644,0.001976318162633106,-0.0005751098433393054,0.005015042552258819,-0.00022520796067380743
1965-07-01,-0.00010344282670233112,-6.145432903960971e-05,-4.136647964799915e-05,-0.0039014579670038074,0.0009059888725460041,-3.6094508167090164e-05,-9.646236190493614e-05,-0.00019219298251084096,0.0021055369870737195,-0.0006102543557062745,0.005432631951407529,-0.0003757676105513902
1965-08-01,-9.39677836588369e-05,-6.256768014781624e-05,-4.075255443484508e-05,-0.004606777292792685,0.0017098380340030417,-3.823693727359309e-05,-9.764552672986702e-05,-0.0001984302105570567,-0.0009023882739711553,-0.0010162860417040065,0.00601392202952411,-0.00017744932847563175
1965-09-01,-0.00010291731226831101,-6.217757796283108e-05,-4.031994174158117e-05,-0.004568190706777386,0.0016321002476615831,-3.514513861903522e-05,-0.00010136435916346142,-0.0001996539400092193,0.0005638852599076927,-0.0013988625141792,0.0060731093981303275,-0.0002660049306411695
1965-10-01,-0.00010252425384421188,-6.457975254416097e-05,-4.173845212138605e-05,-0.004800604801857844,0.0017505248251836747,-3.842068638602671e-05,-9.95791975330024e-05,-0.00019258214230094816,-0.001195822551380843,-0.0014820722572039813,0.00522361951880157,-0.00011420432721414336
1965-11-01,-0.0001008433061472785,-6.421528561885145e-05,-3.8259390545244426e-05,-0.004196238296572119,0.0010243490578432102,-4.228378592025755e-05,-9.720318108583935e-05,-0.0001900729936702798,0.00020673905964940786,-0.0016141572268679738,0.003641520015662536,-0.0001900946179895462
1965-12-01,-9.766746258649688e-05,-6.685023073130987e-05,-3.5502587218331035e-05,-0.002160145595553331,-0.0007812895091774408,-4.041356597943897e-05,-8.968011421366916e-05,-0.0001980853128424358,0.004422500933287665,-0.001278068812098354,0.002034553290286567,0.0001388183851044492
1966-01-01,-0.00010035740650402238,-6.801463064513781e-05,-2.823009925856213e-05,-0.0003855230261251563,-0.001705116119410377,-3.7878905589293155e-05,-8.823157512421827e-05,-0.00019743589897795272,0.002070678601739928,-0.0013663432036992162,0.0028561524231918156,8.248749249365313e-05
1966-02-01,-9.955429749634977e-05,-6.975353142854162e-05,-3.0703390010201666e-05,0.0013750009202340152,-0.0018753624317469075,-3.0314414678806706e-05,-9.249816409026074e-05,-0.00019032188339181068,0.003907782593159936,-0.0010236828529741615,0.0025929823095793836,0.0001153096621107709
1966-03-01,-0.00010188422703112547,-6.468079467314044e-05,-4.2317697079852223e-05,-0.0017871803720481694,-0.0010559504517004825,-3.625109457061626e-05,-9.679801522323224e-05,-0.0001883218785570491,0.004611666372511536,-0.0007406470103887841,0.001990052442124579,5.9466414573502585e-05
1966-04-01,-0.00010398866904254716,-6.688598363161638e-05,-4.1655546928227723e-05,-0.0033342581446049735,0.0020962334019714035,-4.154562183040461e-05,-9.117724475438073e-05,-0.0001948523623425336,0.0018873755834647454,-0.0008200831507565454,0.0024821203624014743,-0.00016318252684348927
