,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vo850_cluster12
1965-01-01,-2.4821857e-06,-1.1989687e-06,1.4145757e-05,3.1401843e-05,-7.686373e-05,8.021234e-07,4.5261404e-06,1.3688106e-05,1.6119928e-05,-3.1897398e-05,3.9783114e-05,1.5240526e-05
1965-02-01,4.6068963e-06,5.23949e-07,4.6068963e-06,-1.1096767e-05,-2.8325936e-05,4.382564e-06,1.4751422e-06,3.0813972e-06,2.5910045e-05,-1.0118652e-05,3.0980085e-05,1.5976351e-05
1965-03-01,1.0673e-05,-4.6358327e-06,1.7376224e-05,6.2037456e-05,-7.8452045e-05,5.486305e-06,3.4852055e-06,1.4930847e-06,4.8568196e-05,-2.2098306e-05,5.2902407e-05,1.620967e-05
1965-04-01,8.555253e-06,-3.0026495e-06,-4.5819907e-06,-5.8306476e-05,3.6471884e-05,-4.3935433e-06,4.2659085e-06,1.4073965e-05,4.992762e-06,-3.346776e-05,3.8553742e-05,5.863192e-06
1965-05-01,1.265615e-05,-1.0374497e-06,-9.104646e-06,-7.2852556e-05,6.382319e-05,-2.5894107e-05,-1.4201607e-05,1.0296113e-05,4.7940048e-05,-4.5088476e-05,6.395779e-05,1.1790107e-06
1965-06-01,-3.7340942e-07,2.3545435e-06,-8.297029e-06,-4.404755e-05,2.6152331e-05,-8.7008375e-06,-1.802433e-05,6.9759117e-06,1.9763182e-05,-4.082606e-05,7.1935254e-05,-1.4363133e-05
1965-07-01,1.2010059e-05,-7.3234696e-07,-1.1294185e-05,-5.3065938e-05,2.0983578e-05,-8.557261e-06,-1.666035e-05,7.1553804e-06,2.105537e-05,-4.2575884e-05,7.492343e-05,-2.1829102e-05
1965-08-01,2.039133e-05,-4.465335e-06,-1.2218457e-05,-7.482674e-05,2.9149487e-05,-8.135503e-06,-1.2963261e-05,1.135499e-05,-9.023883e-06,-5.5246514e-05,8.777352e-05,-7.686831e-06
1965-09-01,2.9826915e-06,-6.0446764e-06,-1.732439e-05,-7.875714e-05,2.8575181e-05,-8.341893e-06,-1.2550481e-05,1.1148601e-05,5.6388526e-06,-6.947852e-05,9.681883e-05,-1.7934595e-05
1965-10-01,1.1687007e-05,-1.2362034e-05,-1.4928461e-05,-7.335508e-05,4.621713e-05,-1.935241e-05,-6.412585e-06,1.1713928e-05,-1.19582255e-05,-6.501868e-05,8.310729e-05,-1.6296981e-06
1965-11-01,9.380812e-06,-4.878115e-06,-3.8910293e-06,-6.601474e-05,3.3519595e-05,-1.7530787e-05,8.896241e-06,5.567068e-06,2.0673906e-06,-6.4731525e-05,5.8062185e-05,-2.5091067e-06
1965-12-01,1.14088325e-05,-1.5848345e-06,-6.7356377e-06,-3.528939e-05,-4.9678492e-06,-1.182362e-05,1.0825555e-05,1.3239427e-05,4.422501e-05,-4.0206876e-05,3.39593e-05,1.7358274e-05
1966-01-01,1.4058995e-05,-5.9710146e-07,-5.2378164e-07,1.6025333e-06,-2.9624156e-05,-1.0536201e-05,1.0678072e-05,1.17371565e-05,2.0706786e-05,-5.341282e-05,5.6072055e-05,1.7757644e-05
1966-02-01,1.292659e-05,-5.045258e-06,3.940666e-06,2.775377e-05,-4.8589915e-05,4.9345763e-06,4.9671617e-06,1.0824715e-05,3.9077826e-05,-1.4242996e-05,4.961164e-05,1.4010115e-05
1966-03-01,9.488638e-06,2.4579494e-06,1.5780934e-06,-2.6112888e-05,-1.380307e-05,-5.289661e-06,1.0946915e-05,1.6853348e-05,4.6116664e-05,-1.8984436e-05,3.476002e-05,1.735845e-05
1966-04-01,7.0364513e-06,-7.114544e-06,-5.5992386e-06,-4.916834e-05,6.4764696e-05,-1.3941564e-05,-2.2590502e-06,9.895979e-06,1.8873756e-05,-3.6231213e-05,3.6096095e-05,-1.7539496e-06
1966-05-01,5.618909e-06,-6.870141e-06,-1.4560723e-05,-8.066387e-05,5.7171874e-05,-8.988311e-06,-9.6400545e-06,5.496706e-06,1.9264802e-05,-6.465541e-05,7.999921e-05,-3.920999e-06
