,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,w_cluster12
1965-01-01,0.033251762,-0.03278029,-0.060569406,-0.05768019,0.022167623,-0.0030474663,0.022115052,-0.03278029,-0.12539327,-0.030468881,-0.052899837,0.031728327
1965-02-01,0.027263165,-0.08925164,-0.043811917,0.0087195635,0.0030986667,0.00892967,0.0023106933,-0.041447997,-0.105956614,-0.042813778,-0.03587967,0.051480174
1965-03-01,0.030257463,-0.09329653,-0.029313207,0.022850513,-0.005253792,0.015916348,0.037611842,-0.051061213,-0.07690674,0.011503696,-0.032885373,0.043390334
1965-04-01,0.002573371,-0.022904396,0.004832208,-0.006251931,-0.0038354397,-0.10206926,-0.01833415,0.026632786,0.028523922,0.050902307,-0.02537334,-0.047804296
1965-05-01,0.033304274,-0.060832083,-0.0012614131,-0.029680908,-0.0051487684,0.029049218,0.018542945,0.0065657496,0.025477111,0.034985304,-0.020277798,-0.025425911
1965-06-01,0.029994786,0.0057252645,0.010505617,0.011030972,-0.021223366,0.013815105,0.028313816,-0.005831659,0.016284108,0.036088467,-0.0036253333,-0.008143067
1965-07-01,0.040396035,0.012922049,0.033041596,-0.0016291142,0.0017853975,0.021694839,0.041709304,-0.05095619,0.03209603,0.03209603,0.022167623,0.028313816
1965-08-01,0.036088467,-0.06498206,0.015916348,0.0029936433,0.026685297,0.04191941,0.056470633,-0.048382163,0.040343523,0.07869148,0.02742076,0.011661291
1965-09-01,0.031360626,-0.022589207,0.024478972,-0.016495526,0.024899244,0.02006638,0.033304274,-6.556511e-07,0.028366327,0.053266227,0.029101789,0.031885922
1965-10-01,0.02847141,-0.07449025,0.019436002,-0.09765667,0.046174467,0.021484673,0.051427662,-0.0030474663,0.024373949,0.024373949,0.018542945,0.013447404
1965-11-01,0.007879078,-0.08300036,-0.00094622374,-0.06366879,0.0004721284,-0.032044828,0.03015238,-0.075383306,0.040133357,0.007458806,0.010663211,0.014603078
1965-12-01,0.023270786,-0.1004408,-0.028472722,-0.020225286,0.010978401,0.008089185,0.036351085,-0.033673346,-0.009876549,0.046752334,-0.021486044,-0.014499366
1966-01-01,0.029621005,-0.03904009,0.014074206,-0.031335115,0.041702747,-0.054678082,0.049134195,0.0060044527,-0.03543836,0.008056104,-0.03165424,0.03522873
1966-02-01,0.034499288,-0.05545312,0.008648813,-0.0010622144,0.044347107,-0.009314358,0.032493234,-0.059374034,-0.07218528,0.027341366,-0.054495692,-0.005894959
1966-03-01,0.021551251,-0.033067584,0.006961882,0.027478158,-0.04186678,-0.044419944,0.025973618,0.007508993,-0.048614383,0.046717882,-0.10925132,0.04165721
1966-04-01,0.0064148307,-0.058051884,-0.027140677,-0.06589365,0.052963912,0.013390362,0.019180477,-0.07724595,0.020867348,0.009606242,-0.021487296,0.015441954
1966-05-01,0.02784288,-0.021532893,0.018451035,-0.00024157763,-0.003660977,0.038009822,0.044073522,0.03486401,0.009742975,0.019545197,0.0017188787,-0.006578803
1966-06-01,0.03974235,0.0013996959,-0.005530238,-0.041912377,0.0376451,0.020685017,-0.010910034,-0.005666971,0.02743256,0.09053147,0.006278038,0.044392705
1966-07-01,0.03823781,-0.025499403,0.001490891,-0.011320353,0.039332032,0.03030485,0.031763792,0.0076001883,0.025791287,0.029575408,0.020183504,0.020320296
1966-08-01,0.037234783,-0.08276254,0.017858326,0.011110723,0.016536176,0.033268332,0.009332657,0.02100414,0.022599876,0.067097366,0.011293113,0.025061786
1966-09-01,0.031854987,-0.06078738,0.02100414,0.0026763082,0.038283408,0.021596849,0.013527095,-0.009177566,0.035456717,0.043799996,0.019590795,0.0057765245
1966-10-01,0.029438615,-0.029192328,0.015533149,-0.0543589,-0.001199007,0.03066957,-0.02235353,-0.046243608,0.031900585,0.02989453,0.0073722005,0.02670312
1966-11-01,0.029666543,-0.04090935,-0.009405494,-0.05376625,0.022235096,0.026976645,0.015396357,-0.024861097,0.012524068,0.04772091,-0.05376625,0.015122831
1966-12-01,0.031946182,-0.07984471,-0.03334117,-0.022900641,0.008831143,-0.01893419,0.02177918,-0.003888905,-0.00794661,-0.0107732415,-0.060650587,0.0008070469
1967-01-01,0.019162714,-0.09681749,-0.002756834,-0.022060752,0.04380262,-0.05512321,0.02135992,-0.06291807,-0.061296225,-0.008459091,-0.07479334,-0.0028614998
1967-02-01,0.022615433,-0.053867698,-0.08049548,0.024341822,0.008333683,-0.03942895,0.037472606,-0.033255935,-0.10544932,0.021307588,-0.055750966,-0.02462411
1967-03-01,0.030305624,0.016337752,-0.012173414,0.012205005,0.043698013,-0.006104946,0.045110464,0.024917245,-0.08175111,-0.013324261,-0.034616113,0.0011667013
1967-04-01,-0.0014489889,-0.017352462,-0.033465147,0.027062118,-0.0050063133,-0.030797243,0.049871087,0.027689934,0.028736174,0.035066187,-0.032575846,-0.001396656
1967-05-01,0.036426365,-0.028599977,-0.0049540997,-0.026298165,-0.003489256,0.0008004904,-0.0033323765,-0.0035939217,0.024969578,0.07001197,0.016547024,0.012885094
1967-06-01,0.033444464,-0.0063142776,0.016233146,-0.05794823,-0.026402831,-0.02342093,0.015971541,0.06954116,0.046052158,0.08591545,0.022510827,-0.0137428045
1967-07-01,0.043070257,-0.03911507,0.021778405,0.0074443817,0.010687828,0.021464527,0.065879166,0.047883153,0.028265357,0.053533018,0.012361884,0.007287383
1967-08-01,0.03564167,-0.03979516,0.025649667,0.0051425695,0.054213107,0.021621466,0.06179869,-0.004483223,0.03213662,0.059810758,0.013669729,0.045319736
1967-09-01,0.01994741,-0.05161822,0.024184883,0.0054564476,0.006031871,-0.003489256,0.039042056,-0.0045878887,0.0246557,0.047412276,0.014611423,0.019895136
1967-10-01,0.020627499,-0.074897885,0.025963545,-0.057268143,0.011054039,0.023504794,0.023243189,-0.04900253,0.026486695,0.029834807,0.013774395,0.0045148134
1967-11-01,-0.028181434,-0.06140089,0.01665163,-0.02985549,0.04123926,0.01298964,0.026905179,-0.042515516,0.025911212,0.0033115149,0.0082291365,-0.0017105341
1967-12-01,0.025231123,-0.07181144,0.0011143684,-0.012853503,0.049975693,-0.02655971,0.030776441,-0.04748535,-0.0019198656,0.0058226585,-0.11973107,0.01194334
1968-01-01,0.018330991,-0.07692689,-0.05111319,0.0011466444,0.05333203,-0.04624057,0.0671688,-0.026898831,-0.07465798,0.012119323,-0.06770241,-0.012913287
1968-02-01,0.0268116,0.0033039749,-0.06327611,0.031423837,0.007804632,-0.019831687,0.049203336,-0.003911972,-0.07726163,-0.055948615,-0.001271069,0.019037724
1968-03-01,-0.027531147,-0.076331794,-0.028833002,-0.015628576,0.066982806,-0.007594317,0.058576614,-0.01521942,-0.023625612,-0.017339557,-0.072761,-0.05148512
1968-04-01,-0.018678606,-0.055948615,-0.030804366,-0.008896172,0.046674013,0.027592689,0.04823625,0.018145025,0.0071723163,0.0040479004,-0.02291891,-0.011090726
1968-05-01,0.024951816,-0.07603419,-0.0053626,-0.016223699,0.044739872,0.022906065,0.029898822,-0.02280733,-0.024592698,0.029712856,-0.05803156,0.015504122
1968-06-01,0.030754328,-0.02020362,-0.043711245,0.013309598,0.008250982,0.053703994,0.0428057,-0.1570462,0.022906065,0.009850413,-0.020129234,-0.018232256
1968-07-01,0.031981766,-0.0024985373,-0.10649741,0.0040850937,0.014908999,0.035812914,0.029043317,0.008734524,0.008436978,0.064155966,-0.035751373,0.021195054
1968-08-01,0.035701334,-0.01068157,-0.016595662,0.028001845,0.041057497,0.03302324,0.06475109,-0.03935936,0.02227372,0.054633886,0.010371149,0.017438293
1968-09-01,0.028411001,-0.04173988,-0.02518785,0.02160421,0.05195579,0.023835927,0.04890576,-0.014252335,0.0351806,0.039681256,0.024505466,-0.020240813
1968-10-01,0.026997566,-0.040438026,-0.0021637678,-0.09645456,0.035850108,0.020971894,0.028373808,-0.006813228,0.023724347,0.03190738,0.023240805,0.0057588816
1968-11-01,-0.014475524,-0.05780834,0.007135123,-0.009900451,0.036928773,0.009999186,0.024282277,0.0058704615,0.03395313,0.034473866,0.0012954175,-0.0010479093
1968-12-01,-0.0049906373,-0.09154475,-0.10831994,-0.032254994,0.038305014,0.0060192645,0.036408037,-0.0050278306,-0.04025206,0.03168422,-0.027642757,-0.039545327
1969-01-01,0.033133626,-0.040608823,0.010623813,-0.019372225,0.04729134,-0.026502013,0.0325225,-0.000885725,-0.01626569,0.008179307,-0.017335176,0.0073645115
1969-02-01,0.030027032,-0.059400976,-0.0022097826,0.029466867,0.018924952,0.001711607,0.02676773,-0.02456683,-0.058280528,0.0084849,-0.04677105,-0.011987805
1969-03-01,0.01658231,-0.07722545,-0.0024644136,0.0118460655,-0.0062330365,-0.014941573,0.027989984,0.034559548,-0.002820909,-0.0069460273,-0.041627407,0.0041051507
1969-04-01,0.01495266,-0.039743066,-0.0484007,-0.0067422986,0.005276501,0.017448068,-0.004348755,0.038379073,0.028804779,0.024781585,0.0043088794,-0.04773861
1969-05-01,0.021267593,-0.07167441,-0.0035338998,0.013781309,-0.012038708,0.05146736,0.0062950253,-0.026552975,0.023151875,0.040212452,0.015207291,-0.0105109215
1969-06-01,0.03827727,-0.07646155,-0.009950697,0.004716277,-0.006895125,0.03206414,-0.0037376285,0.02350837,0.03206414,0.06913906,-0.025432587,0.015105426
1969-07-01,0.030077994,-0.03887731,-0.019117594,0.008230269,0.02396673,0.032013237,0.0033412576,0.025545478,0.028397381,0.048411727,0.02350837,0.018008232
1969-08-01,0.029619634,-0.06474829,0.021929622,-0.041576445,0.0115914345,0.006906152,0.03598553,0.027124226,0.028295517,0.08681077,0.024934351,0.061143517
1969-09-01,0.029874265,-0.050997972,-0.006029308,0.019994438,0.07906985,0.025290847,0.061092615,0.0044107437,0.022897243,-0.04356259,0.016531348,0.015003562
1969-10-01,0.02676773,-0.11745781,0.018823087,-0.0275715,0.008994162,0.031758606,0.014748931,0.007211685,0.019994438,0.010216415,0.009809017,0.00339216
1969-11-01,0.009758055,-0.059451878,-0.047178447,0.010878444,0.018568456,-0.014992535,8.189678e-05,-0.0027700067,0.02697146,0.028804779,0.01240629,-0.019779682
1969-12-01,0.019077718,-0.14322692,-0.03246051,0.01541096,0.017753601,0.011387706,0.03669852,-0.028590024,-0.014075816,0.0031884909,-0.06576681,-0.010612786
1970-01-01,0.022332013,-0.09141457,-0.06334841,0.010297239,0.024667084,-0.058767974,0.03234601,0.006884396,-0.012021005,0.006480217,-0.048035502,-0.091504335
1970-02-01,0.027990103,-0.0013334155,-0.02261877,0.024532378,0.005582094,-0.17907077,0.030909002,0.00046283007,-0.022259533,0.022556543,-0.020014226,-0.012021005
1970-03-01,0.025610149,-0.07255411,-0.050864577,0.026014268,0.015236855,-0.095051944,0.006480217,0.020760298,-0.0029500127,-0.010718703,-0.07695484,-0.0071262717
1970-04-01,0.008725524,-0.06429142,-0.033216536,0.0076477528,0.063914835,0.009219468,0.07204276,-0.032363355,-0.008159101,0.0029326677,-0.066536725,0.009084761
1970-05-01,0.035848677,0.017302513,-0.028591275,0.017706692,-0.0013334155,0.016314626,0.02394861,-0.04507172,0.0105217695,0.016359508,-0.030207872,0.031672418
1970-06-01,0.043347955,-0.028815806,-0.11512482,-0.010000229,0.042988718,0.04051888,0.014653087,0.020041764,0.021972716,0.09022963,-0.04062605,0.03881246
1970-07-01,0.032076538,-0.022753477,-0.015793085,-0.0054198503,0.029247522,0.008141756,0.03360337,0.038093925,0.035624146,0.06943822,-0.03330636,0.031223357
1970-08-01,0.034770906,-0.05993557,0.018425167,-0.007979453,-0.00708133,0.03944111,0.015506327,0.035175085,0.031447887,0.056505322,-0.014894962,0.055562317
1970-09-01,0.02605915,-0.04942757,-0.020283699,-0.061776698,0.049679637,0.031986773,0.04936534,-0.0932557,0.029247522,0.061624646,-0.010673821,0.007063985
1970-10-01,0.035758853,-0.12756377,-0.048035502,0.009848177,0.039800346,0.028394282,0.039306402,-0.016287029,0.030010879,0.02228707,-0.01799345,0.040878117
1970-11-01,0.024218023,-0.12132186,-0.036809027,-0.020059168,0.0485121,0.037285626,0.035758853,-0.055849135,0.02394861,0.027047098,-0.030028224,-0.032093883
1970-12-01,0.02480179,-0.045386016,-0.06797367,0.0011813045,0.04051888,0.027002215,0.042449832,-0.052076995,-0.041838467,0.024622202,-0.07479936,0.0066149235
1971-01-01,0.02036661,-0.07007146,-0.04901761,-0.02347225,0.027899206,0.00085663795,0.032390654,-0.022489727,-0.07039899,0.005722463,-0.039894283,-0.003821969
1971-02-01,-0.0048980713,-0.0042430162,-0.069135725,0.032297075,0.054754555,-0.026934445,0.048812687,0.0037106276,-0.14797074,0.013395429,-0.050514758,-0.05177802
1971-03-01,0.017091513,-0.084902704,-0.012898505,0.01175791,0.035197854,-0.0025587082,0.04591191,0.0093250275,-0.07039899,-0.017202854,-0.031238794,-0.02623266
1971-04-01,0.008155346,-0.05004692,0.024998426,-0.0020908713,0.04006362,0.023314118,0.040484726,0.038847208,0.008482873,0.008669972,-0.0060676932,-0.037040293
1971-05-01,0.028881669,-0.03624493,-0.007658422,0.026261687,0.044742286,0.0470348,0.0188694,-0.034045935,0.017091513,0.06495398,-0.02337867,-0.059591293
1971-06-01,0.03875363,-0.015752494,-0.0020440817,0.025419533,-0.021647573,0.020553708,0.010541439,0.024156272,0.020928025,0.042496502,-0.03044343,0.06392467
1971-07-01,0.041747928,-0.029554486,-0.03306347,0.012693644,0.017840087,0.03697574,0.04441476,0.0401572,0.025138795,0.07847524,-0.009904206,0.012178957
1971-08-01,0.04399371,-0.047754347,0.002213478,0.002821684,0.05143273,0.029770613,0.015734732,0.018027246,0.026589155,0.080159545,-0.02071184,0.030659556
1971-09-01,0.033466756,-0.05729878,-0.007190585,-0.053836584,0.08118886,0.034074962,0.046566963,0.035385013,0.027852416,0.02869457,-0.028010547,0.024764478
1971-10-01,0.03164208,-0.06136918,-0.049579024,0.016576886,0.055035293,0.028179884,0.040858984,-0.036478877,0.021161973,0.043900132,-0.023097932,-0.017436802
1971-11-01,-0.0030733943,-0.058983088,-0.009623468,0.022846282,0.09592652,0.015453994,0.041935086,-0.050982594,0.0009970069,-0.059310615,-0.04157859,-0.0023248196
1971-12-01,0.029536724,-0.15461439,-0.0077520013,-0.00227803,0.05386561,-0.01219672,0.02869457,-0.020805418,-0.06029308,-0.009296,-0.04878366,0.015266895
1972-01-01,0.021984398,0.023320138,0.029176831,-0.030623317,0.0043628216,-0.060883045,0.011606693,0.005595863,-0.01839614,0.023320138,-0.06858927,0.0090379715
1972-02-01,0.025066853,-0.018755794,0.0001501441,0.014329553,0.0026161075,-0.12916005,0.029485106,-0.004113972,-0.057029903,0.017566144,-0.038226783,0.02927959
1972-03-01,0.019980788,-0.023430884,-0.0031892061,0.008678317,0.028714478,0.00086939335,0.016127646,0.013713062,-0.03781581,0.05070287,-0.018653035,0.031540096
1972-04-01,0.026453972,-0.02969861,0.015716672,0.0052875876,0.046438754,0.010373712,0.025426507,0.034211576,0.022857726,0.025991619,-0.001853466,-0.0089432
1972-05-01,0.030820847,-0.016135633,0.010681927,0.009500325,-0.04387802,0.013404787,0.01314795,0.052346826,0.020956874,0.03462255,0.003386736,0.020854115
1972-06-01,0.03457117,0.010681927,0.02922821,-0.02034837,0.010168195,0.024347603,-0.014491677,0.03785914,0.016024888,0.030820847,0.030050218,-0.056824446
1972-07-01,0.02922821,0.0056986213,0.036266565,-0.0019562244,0.04541123,0.018336773,0.056610942,0.008113205,0.029536486,0.05681646,0.035547316,0.016127646
