,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5,vws_u600-250_cluster6,vws_u600-250_cluster7,vws_u600-250_cluster8,vws_u600-250_cluster9,vws_u600-250_cluster10,vws_u600-250_cluster11,vws_u600-250_cluster12
1965-01-01,-5.461779287610654,10.94696534058861,14.498008863781836,7.243678193299626,-7.563775403553633,21.731765519065455,28.231502935842013,20.78222133622161,22.303935261304158,2.07903127622476,-4.090507851689044,15.934841755539138
1965-02-01,-13.036056138123849,13.553277684528995,9.304421053187907,5.39520823229406,-6.495057457497426,30.627554620674854,24.321724996379473,21.52148030602624,23.402207070031704,-15.354692463528991,-3.030286420099879,19.281858776909036
1965-03-01,-1.9775616682827595,9.620638479095122,9.105794132709171,15.501251819099108,-14.314755867259343,35.70333294245999,38.1359308192518,28.685461319528553,6.457906811039535,-4.999166390563115,-9.916844099654453,26.519958036700864
1965-04-01,1.1579594758299987,9.67721060312605,27.90560592258612,29.731953660180146,5.641726221537153,35.48523849017383,42.08567512743606,35.30515026912073,34.94002214021019,0.4145382610950348,6.746146486694631,19.697419055944803
1965-05-01,-8.517535343374961,15.90277627754727,28.686226386035113,33.45131747522529,4.182694623667533,61.066848212234206,51.33074825439335,50.675589357033594,32.0206840988222,-13.558118875518863,0.6222437862033181,31.136885365439646
1965-06-01,-15.01087580736244,19.142525312979647,15.32956575916332,22.411731021500632,-3.3119111477927534,86.02485068221888,80.32823343954318,59.63018789020671,29.574022618900905,-29.63370951821383,-12.042830685319718,29.258024243783805
1965-07-01,-14.845988520638434,15.488537411948196,28.008005463280096,32.87780171624987,-13.536287864790532,76.54182320836937,64.31830223212863,69.03269153963768,25.172775831947067,-23.259393808932455,-14.126461666949817,34.78140808749778
1965-08-01,-3.1589878090564967,13.858864644147449,36.8762281721262,36.898727216561824,-0.492724327712314,56.81198879049684,48.28585082217831,70.2504532579276,23.631857007205447,-18.01411456766359,-0.46298265872281796,33.393588156171745
1965-09-01,-0.8249007031125215,12.201666207096862,26.911531181232913,39.30270259057486,-8.038044018398192,61.511472244516156,47.7382382054951,53.35173804480366,29.05068637532358,-13.382417004530712,-5.620406120072875,32.931191614983135
1965-10-01,0.911672374613309,14.673754714511578,38.36877815417606,33.57274660879531,2.5530515916880305,43.83672679313689,46.470378124908905,45.737932129706834,31.89842804858391,-6.984338019445795,3.4953187669850774,29.243843073506778
1965-11-01,6.045526529582974,8.751836107896452,37.188708701962895,32.063723890572504,4.642290615363388,35.54946745152115,39.61921149469803,41.68023120349001,28.065833126045057,-3.3078046766079527,2.577075550343458,26.154570105658454
1965-12-01,-2.358413917309845,10.438392061717497,26.097853203308258,19.02634783360376,-0.725068209241055,26.567604243010095,22.464484777744087,33.80428664355472,23.621372361090785,-9.074589727551805,-2.0275368137445526,20.289505081973427
1966-01-01,-2.25563844469593,13.732773490441247,17.037352578791516,8.547140682244644,-8.640145722779673,23.629704684711616,13.4111468443672,25.268042924731688,13.884995739009693,-1.5357980087972642,-5.491997665255754,25.446978008020892
1966-02-01,-10.381661069990583,11.795754288153827,21.446312032399923,4.4537096230247295,-6.847672841250166,19.67560606558179,20.26486530352475,26.973995388930092,13.266844814940297,-7.307060325166084,-6.43802625808689,21.8908468270629
1966-03-01,-2.7715021505038613,10.576949107448199,22.93793246434351,16.32484478703373,-2.3492062724606106,29.860536489046076,28.288166655588046,27.48679465515985,21.023811084678325,-7.482996886267578,-4.034529641191246,21.03093853235059
1966-04-01,-0.04450706966790367,13.489082219094742,32.53237470876194,28.10240844887967,2.054585987918976,38.28938053050863,46.03834610628917,41.153644509563854,36.36895611429091,-1.7421320404937508,4.211800612050134,20.009866421705294
1966-05-01,7.499053172479377,14.263366160132385,43.60877891724393,39.7031408998978,4.032838715752469,50.58899318799698,47.11647700968929,53.156023852207475,43.00782272915583,-3.133541074966191,1.1914914137166475,17.151562673658727
1966-06-01,-9.106792221062284,15.596458857562133,38.58683476229231,37.14002974948957,-0.16872144243885004,65.51950720165023,65.94953017473331,69.24135544413262,26.466392418057175,-18.215159703846098,-6.713993310435136,37.04149863204573
1966-07-01,-20.29344468309272,20.154788506817717,30.25817030913328,27.812083449227185,-1.1805096169176592,66.34647588703834,58.325600041964634,62.44935503798704,26.108142372869967,-18.768051102449117,-4.173483833612006,37.76761269153255
1966-08-01,-9.55187423079515,19.538668666631867,28.706312603889415,27.63511091977953,-2.613366390036342,69.94779653141683,52.816635951371474,68.80507772456329,32.43829012105349,-21.460601972241964,-7.046470687010368,30.61290738245258
1966-09-01,-5.525551012351656,15.424122747346866,30.407937549499902,33.7448485841009,-5.2626679790390405,59.14889005782361,52.70027815131175,65.61468857591557,25.36670580158265,-13.336008627021807,-4.2100327225943035,30.45778318633799
1966-10-01,5.573576761099704,14.97142003588749,41.61344519381391,36.11353239908432,1.4577730218057545,46.59359079965756,31.39248167019857,53.18953988570926,38.07768131323691,-7.634856913820913,-1.069659953148972,23.868018443796622
1966-11-01,12.630650393279211,15.259042117494573,32.400153783471346,24.221443614086926,4.296286379422968,42.51612244540306,25.78151631903807,36.30999322897366,32.77595769439555,-5.245746329082426,-3.2424386665003198,23.62422735285902
1966-12-01,3.8123428347539297,12.898480146234435,27.745586938073757,13.026732471717104,-0.051758204258099585,31.3051308496879,26.827159932460376,37.18726915725786,30.95581054312668,-4.415784711268109,-5.572568029676969,18.633148869330967
1967-01-01,-7.501453624275958,15.892978356806704,9.30769139781251,2.2061083856263544,-10.535522619300604,22.485458399616842,19.212179415799135,18.556678570627575,6.758352943511893,-9.05413429334121,-10.306972740437173,25.182007709829467
1967-02-01,-11.278978771614499,13.477802037908265,11.418575768357114,5.358075369332244,-14.402930205066852,23.049623208808068,17.84773183138515,24.771661325976105,1.390577871647702,-12.287744365154252,-8.614074536437732,23.878769022778826
1967-03-01,-5.485788335940628,12.331924940877482,13.605888046539688,4.8947271913835495,-13.487070005776703,29.39456004443601,33.107859694271774,33.396248614142095,8.344355040779165,1.5663033832999764,-3.960969635023609,25.006760687148475
1967-04-01,3.8098717286373316,13.123855860927133,25.428527826367382,21.246591517551852,3.370899874888144,41.995591683997475,37.39566525556606,39.03913430923114,22.574385750341634,0.6631289411822233,-1.1011218518576313,24.873411390089068
