,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11,mgu200_cluster12
1965-01-01,-2.661878207944474,-2.889321531568255,-0.601374255064641,-1.4982394481960095,-4.0876078108946485,-1.8822223851175017,-1.176396757364273,-5.26507061880988,2.0289735247691474,-4.677254131862096,-2.1781781140495746,-1.3976667866562351
1965-02-01,-3.0932482683433675,-2.850219424890012,-0.6703223394050758,-2.87963214673494,-2.682143201430639,-5.787411603060636,-2.425188198685646,-1.8799383898039121,-1.2531394759813945,-2.369034801210676,-5.674452641431023,-1.4706471953729185
1965-03-01,-2.3282098320295224,-3.593168696578668,-0.44254071106471776,-5.636195760024221,-4.694495101769766,-5.250653714844675,1.7231263220310211,-1.675635898435438,-7.561698059240977,-2.536343676703317,-0.9196331395822412,-1.2069142226016882
1965-04-01,0.3246288254575909,-3.17615878825285,-1.4182886256832457,-1.7292276809090061,3.1161745389302573,-0.9606485113953098,1.6027314588427544,1.1750144732965007,4.284558693567912,0.9329292603901455,2.2292121368296005,-1.75860229164663
1965-05-01,-0.3835492820109961,-4.390746719983159,-1.7155203485089863,-4.977867791527196,4.69831277926763,-6.318377003525242,-0.44693523086607456,3.322858423800082,1.1161096394062042,4.306784016745431,0.023127034963930353,-2.5842404124712703
1965-06-01,3.8950470258604803,-7.284450531005859,-2.066417468641592,-5.969474190159848,7.321341335773468,-10.812555659901012,-0.9971542283892632,8.03597102294097,1.702940712372462,3.8523980549403603,-0.8974401389851289,-3.1731904155076154
1965-07-01,1.0377691601807215,-5.507518807236029,-2.2745005505853118,-8.809067073621248,11.356434226036072,-7.669821652499112,-0.401924317702651,4.7445967390730575,3.078019618988037,3.714225973401751,1.6344515716328338,-3.602770362237487
1965-08-01,-2.488276643573113,-2.5248325600916024,-1.8829407053512508,-8.218426453439813,13.476232687632244,-1.874384916189945,-1.0019628331065178,0.6387829780578613,5.216520031293234,4.532911436898368,2.7558821089127483,-3.5603963967525596
1965-09-01,-1.184702144478852,-3.0688872142713897,-2.0667893866614815,-4.815558383339329,5.47946592171987,-5.652581922935717,1.8780693411827087,0.8263110309033781,-1.8348171065251033,3.348721436091832,4.509149579440846,-3.196676331337052
1965-10-01,-1.140435349266484,-3.944175097407127,-1.4867538874618178,-3.2982954853459407,4.002685348192851,-0.8364976355523773,1.1829504743218422,-0.39017627368102203,4.284633696079254,1.5111705235072546,1.4497778871480156,-2.760593578068897
1965-11-01,-1.5328367926039785,-2.817252947359669,-1.268199909182273,-3.507597195474725,6.430692474047343,1.4620835130864922,-0.655034463852644,-1.9456510608260695,4.297145704428355,3.263443197522845,6.5807861440321975,-2.6598790679315125
1965-12-01,-4.4024202058900075,-1.8745936909500434,-0.985097835253472,-2.128967329075462,-0.34719016402959824,1.3590681733507097,-1.943117007613182,-4.506524833473,3.5217734674612684,-0.1086537859269551,1.0478633291581096,-2.488691879041267
1966-01-01,-5.003718610079783,-1.0145285299846105,-0.30997046678634865,-4.652517720272667,-2.7170414725939436,-1.9193820881121086,-6.053805723786354,-6.734059952400826,-5.118210117022197,-3.9823937416076665,-3.3558207399704876,-1.4705417132136798
1966-02-01,-3.6985118434114272,-2.2435460771833147,-0.5488327232863613,-4.532912216688457,-1.136347899834315,1.6383718360554087,-6.490354239940643,-4.863503494778195,-4.4187406698862715,1.315639444759914,-0.17147125566706936,-1.695851364521065
1966-03-01,-2.9713893836399294,-2.116426643060178,-0.741700347996157,-4.145712915219758,-1.7457026988267899,-0.9254859252409501,-2.3485422134399414,-2.451691756377349,-3.339601308107376,-0.9575464044298445,-0.0036089194883756775,-1.6931763803116
1966-04-01,-0.1858574039531204,-3.995017859400535,-1.3748033774946524,-1.0711519341719777,3.1291586657365165,-1.9911359656940806,0.7007014937698841,-1.9518628313734725,6.765564779440562,-0.8946605239595686,-0.53726588101948,-2.2683935936051185
1966-05-01,-0.10249391198158264,-3.561072203577781,-2.0587376221453293,-1.2818447853389539,6.306130687395732,-2.355312397985747,3.281082585453987,1.1543488180315173,9.217497706413269,0.5283649052892413,4.322859469582053,-3.1067455657804857
1966-06-01,0.2697409042772257,-5.493122704175054,-2.021910106786624,-8.132440165469522,13.87133797009786,-3.5761616446755147,-1.372051052749157,4.967349606591302,3.5266694923241935,7.488953726632255,4.548980909235337,-3.8829911838878286
1966-07-01,0.42079813637823427,-5.947816615201989,-1.9331577183312452,-6.285446568539268,7.885946333408356,-5.273843895305286,-6.279551982879639,2.077572571264731,-0.7824589808781942,4.764723777770996,-0.40982054436908044,-3.317410054832998
1966-08-01,-1.190973790186756,-4.0642794297665965,-1.9910656508042721,-5.661624983737343,10.452347000439962,-5.822057435006806,-4.096097871661186,2.7124704541386784,4.940249025821686,3.9575488226754327,-1.3889545903486362,-3.316157755225596
1966-09-01,0.07178685715738332,-4.461700089123784,-2.052153902572568,-7.1598536089846965,15.39594829082489,-4.026641628958962,-1.6192318871617317,2.306330365103644,3.0947282910346985,6.5474251338413785,3.0737796250511615,-3.4441801032634696
1966-10-01,-1.4980965065506269,-1.2779539945174236,-1.8887000602658324,-2.085875994280765,10.349264740943909,-0.7942158164400043,-2.4090563878417015,1.9126334705868282,9.220406413078308,4.37150137765067,1.5181348604314466,-3.228049808078342
1966-11-01,-2.3938439927011164,-0.7429608276912144,-1.3029079494615976,-0.7962375095016078,1.0921794921159744,-2.991813240629254,-2.36405897885561,0.7961617933737265,1.5163350850343704,0.0027949266534830846,-0.4662304678383995,-2.600060087261778
1966-12-01,-3.0752535136240833,-2.3729105384982363,-0.8315527975309842,-2.143936565047816,3.002255161603292,0.29584708990472736,-3.554191440343857,-1.1466230895068195,6.926591694355011,0.25652853505952017,-0.5580050103804644,-2.6862484036069927
1967-01-01,-3.803650838024211,-2.705110092552341,-0.35721039765798895,-5.00987266239367,-6.044472257296245,-4.509425163269043,-8.513384312391281,-5.388303060789366,-6.706703702608745,-3.9729734829493935,-6.389141082763671,-1.143687782865582
1967-02-01,-4.071069213579285,-2.071276246284952,-0.6167161290116888,-4.5902343172776074,-3.4190766513347626,-2.120496468110518,-7.616819441318512,-5.273561542098586,-4.87812360127767,-3.030484403882708,-3.302901983261108,-1.1199662179657908
1967-03-01,-1.5637748646286298,-3.9149398706397234,-0.3211648519069081,-6.6590955382899235,3.476771215597789,-2.365008086869211,-4.336234927177429,-2.656496859885551,-4.841126004854838,0.2688400660242353,-1.529403995065128,-1.3098854007142964
1967-04-01,-1.3346063640882384,-2.0310420162823735,-0.8364052663724791,-5.041449320943732,2.4139046669006348,0.36506248694477655,-2.896447293460369,-1.6154596934447418,-2.1150968968868256,1.119705012866429,1.7005517202265121,-2.0085492519417194
1967-05-01,0.46535232719385394,-4.0488753999982565,-1.697698447494826,-3.7114312774256657,8.077048261960348,-1.890301162546331,0.7850662805140018,2.0764025481971533,4.844681918621063,3.8537440981183737,5.658049443188835,-3.0146362805607345
1967-06-01,0.12388912574300226,-4.127880018584582,-2.0124823478475276,-6.922867423609683,5.364504953225454,-3.186100540739117,-6.103610619902611,3.904798224165633,-2.305171638727188,3.8686626298086986,0.5777945413308985,-3.2018784320715703
1967-07-01,1.3298630714416504,-6.597861951711226,-2.081029609656234,-7.291499564522191,8.731375137964886,-6.594019947629986,-4.64424155652523,3.2430461935094885,-3.1933198372522993,6.688751493181502,-1.916344551479115,-3.3145629998409385
1967-08-01,-0.5617582573080963,-4.768980765829281,-1.8203954566971527,-10.722201748898154,8.617828289667766,-6.185635653409091,-3.6508340388536453,1.698183046804892,-7.776929438114166,8.739192826407297,2.082425881834591,-3.6130298267711294
1967-09-01,-2.301976365863152,-4.791786719341667,-1.926813290208952,-4.300605309636969,-0.8267991865674655,-4.56917177547108,-1.3397717848420143,-1.2633891524495307,-1.9305535902579627,0.9407574789864677,-1.493255005163305,-2.6174937835847487
1967-10-01,0.05203414146067961,-2.6298226142416197,-1.2285295889467374,-6.0373481951261825,5.033009747664134,-1.3645124254804668,-0.7691337261348963,0.2719471583495269,0.13753136930366358,1.6209295817783902,1.5678330379373886,-2.649903538251164
