,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11,ssta20_cluster12
1965-01-01,2.295166,-0.57736206,-0.8971863,1.0547485,-10.48822,1.5906372,-1.5528259,-0.97351074,-9.8116455,1.351654,-10.646393,-9.310669
1965-02-01,2.0604553,-0.47924805,-0.7232666,1.4661865,-10.305328,1.6847229,-1.2067566,-1.3280029,-9.001038,1.6887207,-10.523376,-8.152313
1965-03-01,1.5894165,-0.5286865,-0.89193726,0.87838745,-10.413116,1.689209,-1.6174011,-1.4916687,-9.482544,1.5604858,-11.115662,-8.665253
1965-04-01,1.5079956,-0.75579834,-1.7941284,0.70617676,-11.965973,1.7714539,-3.0185852,-2.999115,-10.735535,1.1367798,-12.863098,-9.722656
1965-05-01,1.0447998,-0.7529602,-2.8017273,-0.3418274,-13.26944,1.4050293,-3.8605042,-3.8789673,-11.349426,0.7244568,-13.959015,-10.347504
1965-06-01,0.8796692,-1.2114868,-3.6509094,-1.0098877,-13.867645,1.8990479,-4.4592285,-4.288574,-12.376251,0.080841064,-14.376099,-10.639862
1965-07-01,0.38806152,-1.9700317,-3.9264832,-1.1332703,-13.9496155,2.2945862,-4.2692566,-4.8191223,-13.116852,-1.1607361,-14.213562,-11.235779
1965-08-01,0.03439331,-2.2418823,-4.9721985,-1.7543945,-13.367737,1.7633057,-4.6304016,-5.685211,-13.48996,-1.4380493,-13.97995,-10.695801
1965-09-01,0.3774414,-2.199707,-5.50235,-1.8549194,-13.352997,1.8628235,-4.2644043,-5.339691,-13.600006,-1.2691345,-15.169739,-10.758423
1965-10-01,0.7723999,-2.485321,-4.866394,-1.5048828,-14.367126,1.5916748,-4.593445,-4.983124,-13.55481,-0.62420654,-15.051697,-11.264557
1965-11-01,1.8395996,-3.202423,-4.4198914,-0.6038208,-13.385742,1.5631714,-3.6290283,-4.030182,-12.871307,0.25689697,-14.458008,-10.581055
1965-12-01,2.4634094,-2.2253418,-3.158905,0.5229492,-11.467621,1.6281433,-2.5366821,-2.296692,-10.561005,0.9864807,-12.614716,-9.016205
1966-01-01,2.281128,-1.6417847,-2.2892761,0.758667,-10.023621,1.6043701,-0.914093,-1.1737976,-9.764923,1.4298706,-10.770477,-8.239441
1966-02-01,2.0958557,-1.1104431,-1.4034119,1.2617493,-8.50943,2.2451477,-0.6505127,-0.55773926,-9.141296,1.7423401,-10.547791,-7.70105
1966-03-01,2.0342407,-0.78930664,-1.4826965,0.9606018,-9.452057,2.0877075,-1.2940979,-1.5653992,-9.611389,2.0085144,-11.252869,-7.473694
1966-04-01,1.7504578,-1.255127,-2.5375366,0.48117065,-10.983948,1.7086182,-3.0524292,-2.4437256,-10.547211,1.8513184,-12.453461,-8.998535
1966-05-01,1.2178345,-1.427185,-3.5799866,-0.12408447,-12.491364,1.6853333,-3.6571655,-3.218933,-11.945709,0.940979,-13.193359,-10.071259
1966-06-01,1.0744934,-1.8993225,-3.7858887,-0.77023315,-13.50766,1.6836853,-4.5428467,-4.131836,-12.891418,-0.21398926,-13.984222,-10.492981
1966-07-01,0.3451538,-2.0396423,-4.45874,-1.408783,-13.842621,2.5625305,-3.933258,-5.508667,-13.272278,-0.9927368,-14.347412,-10.18045
1966-08-01,0.6994324,-1.8210144,-5.0348816,-1.7564697,-13.554413,2.3187256,-4.148346,-5.305176,-13.488861,-0.9369812,-14.674438,-10.778778
1966-09-01,1.197815,-2.4895935,-5.1567993,-1.5470581,-13.522003,2.1862183,-4.8577576,-5.279846,-13.604706,-0.61260986,-14.55127,-11.18866
1966-10-01,1.6177673,-2.246643,-4.631439,-1.1966858,-14.075836,1.7473755,-4.9193726,-5.374756,-14.251343,0.1800232,-14.372864,-11.289612
1966-11-01,2.1807861,-1.9549255,-3.617096,-0.3855896,-14.067047,1.2609558,-3.7330627,-4.46933,-12.516357,1.3920593,-13.756409,-10.496643
1966-12-01,2.5955505,-1.4614868,-2.4660645,0.93692017,-11.60788,1.3110962,-2.6576843,-2.1049805,-11.046082,1.7690125,-11.570557,-9.766205
1967-01-01,2.3753052,-0.62664795,-1.7504883,1.3140564,-9.768188,1.348114,-1.6843872,-0.60409546,-10.144318,2.2320557,-9.884399,-8.443024
1967-02-01,2.0238647,0.04559326,-1.2290039,1.6762695,-9.102966,1.6732788,-0.8919678,-0.0736084,-9.377441,1.6968079,-8.76593,-7.822876
1967-03-01,2.1513062,-0.09588623,-1.5813293,1.3494873,-9.268005,1.8493042,-1.3945312,-0.4630127,-10.188507,1.2252808,-10.650787,-7.8616943
1967-04-01,1.6429749,-0.597229,-2.7723083,0.6878967,-10.564148,2.1252441,-2.2514648,-1.3189087,-11.0008545,1.7065735,-12.094177,-9.278015
1967-05-01,0.6239929,-1.1073608,-3.86438,-0.5263977,-12.669891,1.8855896,-2.844696,-3.2899475,-11.24704,1.1759033,-14.247986,-9.640411
1967-06-01,0.67633057,-1.1772461,-4.412567,-1.2583618,-13.618744,2.2428894,-3.4905396,-3.8736877,-12.094208,0.49551392,-14.1831665,-10.309784
1967-07-01,0.32611084,-1.696228,-5.461914,-1.2559814,-13.5312195,2.7901611,-4.3916626,-4.1477356,-12.820526,-0.3059082,-13.8211975,-11.1633
1967-08-01,0.6699219,-1.7345276,-5.3875427,-1.609314,-13.50592,2.350708,-4.290741,-4.506592,-13.474365,-0.25860596,-13.879028,-11.210144
1967-09-01,0.7468262,-1.9701538,-5.656708,-2.11438,-14.270905,2.4050598,-4.620514,-5.1708984,-13.472076,-0.55081177,-14.814789,-10.885834
1967-10-01,1.6803894,-1.9580994,-4.9755554,-1.3435974,-13.795105,2.0675354,-3.849701,-4.273407,-12.974731,0.57006836,-14.201263,-10.285309
1967-11-01,2.0769653,-1.9762268,-3.9369507,-0.19778442,-13.382996,1.7253723,-3.316925,-3.6529846,-12.009247,1.314209,-13.120575,-10.148682
1967-12-01,2.3068237,-1.3787537,-2.9928894,1.2470703,-11.925598,1.8125305,-2.2101135,-1.9822388,-10.566376,1.5480652,-12.345795,-9.719482
1968-01-01,2.4727783,-0.9840698,-1.8699036,1.1338501,-10.420746,1.7872314,-0.9187622,-1.0641785,-9.085785,1.4711914,-11.615723,-7.7058105
1968-02-01,1.8887634,-0.54125977,-1.5616455,1.5390625,-9.301819,1.7215576,-0.95428467,-0.6555176,-8.719666,1.5751648,-11.159088,-6.704132
1968-03-01,2.1890564,-0.7133179,-1.7678528,1.4857178,-8.940674,1.9224548,-1.1743164,-1.0491638,-9.343292,1.7458801,-11.3420105,-7.4954224
1968-04-01,1.6777954,-1.3076782,-2.7321472,1.0906982,-10.695404,1.9335022,-2.5214539,-1.8210754,-11.1024475,1.0451965,-12.657013,-9.311462
1968-05-01,2.0477295,-2.3518372,-3.796112,0.0064697266,-11.738556,1.4764404,-4.021637,-2.8598022,-12.271759,0.07867432,-13.360382,-10.054901
