,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10,vo600_cluster11,vo600_cluster12
1965-01-01,-5.314769977202458e-06,1.9225706901333874e-07,-2.085725014921991e-06,2.9938696570752654e-05,3.641721254884819e-05,1.4503203011260842e-05,8.0044311101711e-06,1.551425507036933e-05,3.142657643083708e-05,1.9407506472141962e-05,-3.622981144720446e-06,5.6179639310964076e-06
1965-02-01,-1.9207845980417915e-05,1.1711034042899224e-06,-1.8568675841379445e-06,3.1913898510538274e-05,2.6666131472322034e-05,2.0778438818269295e-05,1.3663386544933365e-05,7.72950250813245e-06,4.095250789822754e-05,2.787756461804102e-05,-9.283197618022617e-07,-1.961656811258045e-06
1965-03-01,-1.0150077084997773e-05,-2.156362542932741e-06,2.1973504260586196e-06,3.341323690619902e-05,2.312804222251666e-05,2.214903456900318e-05,6.242570244856844e-06,2.2835526509040323e-05,-3.309749225646274e-06,1.640520725143893e-05,-1.4929928700742797e-05,4.2221735815186745e-06
1965-04-01,1.6289888864978115e-05,-1.3100310721272072e-06,-4.211042448076796e-07,2.67712630375172e-05,1.8443388644546093e-05,1.00400835403809e-05,3.747100486685263e-06,5.704662533809404e-06,3.590955108440289e-05,5.487876361228466e-06,5.932194350558954e-06,8.320927934204392e-06
1965-05-01,1.6386067929690602e-05,-5.329652542540076e-06,-1.5243509920992437e-06,1.643031509956927e-05,1.3010279921267332e-05,9.953462148060729e-06,1.1378976942357859e-05,-4.951631091479122e-06,2.0494483045507064e-05,1.6169115629201123e-05,1.7515325604714842e-05,7.450713829919615e-06
1965-06-01,2.4333055787590438e-05,-2.6044133470538233e-06,-2.2617583539386032e-06,1.3919565162723302e-05,7.448707529456934e-06,1.421077992122982e-07,-2.2892349772432464e-06,-3.6534555210192384e-06,1.8782136600027023e-05,1.6680825953493871e-06,1.390431615770164e-05,1.4457187366165352e-05
1965-07-01,1.9425179844903243e-05,-3.9179965448244635e-06,-1.7286097175883697e-06,1.0117287274624687e-05,2.5358248594047098e-05,1.4636517382888616e-05,3.34603569966035e-06,7.34110279574032e-06,2.527731182987015e-05,-7.654009440586613e-07,1.8305562813717795e-05,5.877271640903865e-06
1965-08-01,1.7704588925779615e-05,-2.4608969125574208e-06,1.208586510870191e-06,-1.2819009498343803e-05,2.4405434905438107e-05,2.8430533124615947e-05,9.858091751026684e-06,-8.43607330999965e-07,2.4814430773780074e-05,-2.2235443823099616e-05,3.02086675674218e-05,-2.1720201434698285e-06
1965-09-01,2.8077134730766476e-05,-2.424976510783067e-07,-1.595321421632434e-06,1.3918146350988536e-05,2.544391807876653e-05,1.1936364835332427e-05,6.066357811851915e-06,4.344230684584825e-07,1.982891639084395e-05,1.2181668617197448e-05,1.7668067660755092e-05,4.299875543342511e-06
1965-10-01,1.2501469528716472e-05,-1.0187774812780928e-06,1.2509644875535741e-07,1.1203162557649193e-05,1.726496742088096e-05,1.049331187555493e-05,1.37153807690271e-05,-6.899270488247566e-07,2.4898576282731517e-05,-1.8806834226148977e-08,1.4211859896325526e-05,7.38199033596749e-06
1965-11-01,1.3553533840927736e-05,3.146160399891174e-07,2.5785837465264194e-07,2.0738909825013252e-05,3.185771404516984e-05,1.3299013676658977e-05,6.2820336530594864e-06,-1.7658103082304967e-06,2.9448055384223e-05,-2.2143881177462098e-05,1.974951260308444e-05,3.98196047363423e-06
1965-12-01,1.8563179714369147e-05,-5.015294062041935e-06,5.590262475152485e-07,1.4804412558078184e-05,3.527743378858636e-05,2.1121383740632027e-05,1.0131864092684173e-05,2.1981487809450928e-06,2.5102845656561088e-05,-9.499916036621736e-07,9.712607607070822e-06,4.035979672105322e-06
1966-01-01,9.966964537650508e-07,-4.379492712286756e-06,3.504178778257483e-06,2.6629570584191242e-05,3.267992921079182e-05,2.142610754705394e-05,1.2411526277280664e-05,1.8765926002882992e-05,3.123020711615842e-05,2.5411874606018706e-05,-1.7424220762525998e-05,7.315685778801134e-06
1966-02-01,-6.491724491297646e-07,-2.8769996244863113e-06,2.3102372637140434e-06,2.7074909212387865e-05,3.233295206587787e-05,2.0372293587761785e-05,1.0164045046881906e-05,8.210087379176492e-06,2.440183222994353e-05,1.1354728896197142e-05,-1.1067904400382153e-05,2.9517225716278376e-06
1966-03-01,-1.2145826468036426e-06,-5.102867425162473e-06,8.273301688177526e-07,3.141784418403404e-05,3.2407454430515803e-05,2.448387500695198e-05,9.329487655786723e-06,4.823177645308673e-06,3.4768768743780475e-05,2.269926118324586e-05,-1.6777749560030014e-07,2.510724746236137e-06
1966-04-01,1.0522202526570052e-05,-4.36907246422515e-06,1.6468210795039795e-06,1.3999209613757557e-05,2.1028080408467685e-05,5.6487072454234425e-06,1.277036235911683e-05,1.671429310170844e-05,1.663725329151554e-05,-1.0912664778985462e-06,9.032363360953848e-06,1.4710795974742884e-05
