,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9,zgu500_cluster10,zgu500_cluster11,zgu500_cluster12
1965-01-01,-0.007821274,-0.16359349,0.13263436,-0.33077127,0.15935668,0.21019478,0.21540909,-0.019552995,-0.019227218,-0.16294174,-0.16554871,-0.13067932
1965-02-01,0.13524131,-0.44092005,0.22583695,-0.12970123,0.37183267,0.27895623,0.13458976,-0.5034897,-0.1818428,-0.42462578,-0.21834183,0.18999004
1965-03-01,-0.16945915,0.0029331208,0.51131076,-0.090595625,-0.10526047,0.18477592,-0.15837936,0.3011158,0.33500785,0.046927262,-0.39790344,-0.009776306
1965-04-01,0.004888153,-0.26363963,0.17402153,-0.15186158,0.15707569,0.122206494,0.3001381,0.12839814,0.056703568,-0.3939926,-0.3118702,0.25386295
1965-05-01,-0.050511934,-0.13882637,-0.076582715,-0.36303368,0.17108878,0.3330528,0.12188034,0.2251854,-0.10069809,-0.055400275,-0.14795113,0.11764412
1965-06-01,0.15414277,-0.35358316,0.22257824,0.027048493,0.18640518,0.14762536,0.048556518,-0.056703947,-0.09580956,0.15414277,0.1701109,0.30567855
1965-07-01,-0.042364884,0.13198261,-0.035521317,0.38486823,0.010428238,-0.35977516,0.1720665,0.05214119,0.0821228,-0.0140130995,-0.3239277,0.17662868
1965-08-01,-0.03454361,-0.007169342,0.2955761,0.29068756,0.23952408,-0.06419907,0.5129404,0.021508407,-0.054096796,-0.21997109,-0.12807217,0.29818305
1965-09-01,0.29362068,-0.017597962,-0.0205307,-0.22355613,0.320669,-0.02867775,0.18803445,0.06387329,-0.06582832,0.0293293,-0.23724289,0.08472977
1965-10-01,0.16359368,0.20074424,0.01173172,-0.1440403,-0.043668367,0.28058547,0.3108925,-0.12416153,-0.33403015,-0.26331368,0.17988777,-0.07853775
1965-11-01,0.107867435,0.3832386,0.010102463,0.10493431,0.2727642,0.03975754,0.12839814,0.1720665,0.21736412,-0.71987593,-0.053444672,-0.12416153
1965-12-01,0.39855537,-0.30046424,0.10917091,-0.044646073,0.24343471,0.17793235,0.05963669,0.019227218,-0.045297623,-0.026722718,-0.19422607,-0.21410522
1966-01-01,0.2031742,-0.05973778,-0.16706905,0.17560272,0.12965088,0.3758232,-0.124399185,0.094530106,-0.10569,-0.025273513,-0.12604026,-0.122429654
1966-02-01,0.18413696,-0.20744133,0.18971673,-0.10011025,0.29671973,0.21105155,0.086652756,-0.18118286,-0.05776844,-0.13096389,-0.24026413,-0.2136776
1966-03-01,-0.14245185,-0.36072463,0.1368721,0.11094169,0.16509971,0.20186158,-0.04496727,0.013457489,-0.059081458,0.19004516,-0.13129196,0.10700264
1966-04-01,0.18741913,0.19595337,0.06958465,-0.18479347,-0.13818474,0.20776978,0.1250557,0.14113884,-0.1920145,-0.06761551,0.39781457,0.17100754
1966-05-01,-0.061050795,-0.1762596,0.054486085,-0.19299927,-0.114224054,0.0006565094,0.0022975921,-0.043326188,-0.0009845734,-0.09288921,0.08008804,0.11783447
1966-06-01,0.110285185,0.3154289,0.13490257,-0.29836082,0.14540596,-0.3164135,0.13949776,-0.071554184,-0.11192627,0.05842495,0.18151131,0.10831604
1966-07-01,0.06794395,-0.21794453,0.034464262,0.17954215,0.12275791,-0.17330551,-0.022647858,-0.13063546,-0.30952072,0.13555889,-0.0469368,0.057440184
1966-08-01,0.09223251,-0.2835907,0.042998124,-0.06860008,0.0055799484,0.15098572,0.40831795,-0.20809746,-0.12669678,0.2389513,-0.081401065,-0.048249625
1966-09-01,0.032167055,-0.047593307,-0.031838417,0.1808548,0.24157715,-0.092560574,0.086652756,0.024288941,0.038402937,0.19267082,-0.09912529,-0.23927994
1966-10-01,0.03643341,0.11783447,-0.020350266,-0.0469368,-0.16214561,0.018709183,0.112911224,0.19168663,0.019037247,0.12965068,-0.07188225,-0.0055797575
1966-11-01,0.11717796,-0.19726619,0.16214561,-0.23205872,-0.065317534,0.084683225,0.06137886,-0.05350151,-0.3095211,0.052188493,-0.08369827,0.019365693
1966-12-01,0.24551582,0.047593307,-0.09551487,0.045295715,-0.15623741,0.22680664,-0.077790454,0.015755082,0.2701332,0.011487961,-0.15590897,-0.09485855
1967-01-01,0.21094742,0.1244133,-0.11037178,0.1106987,-0.20376357,0.2902977,0.018613052,0.14400597,-0.19331399,0.0829422,-0.15184326,0.048654936
1967-02-01,-0.08816719,-0.24490814,0.08000336,-0.0045715333,0.018613052,0.1978859,0.36670914,-0.006531143,-0.016653825,0.31478843,0.0907795,-0.27462348
1967-03-01,0.0117553715,0.2547043,0.18025246,-0.15608788,0.14988403,0.16425171,-0.05420647,0.09861641,0.16686401,0.12343369,-0.20180416,-0.13225022
1967-04-01,0.20506974,-0.2703785,-0.122780606,0.29682845,0.18678322,-0.15837403,0.08914642,0.092085265,0.09143238,-0.35266763,-0.26188833,0.14367943
1967-05-01,0.039185334,-0.155435,0.1831913,-0.03591957,0.15249614,0.021878432,0.14563866,-0.11265755,-0.61063766,-0.06269646,0.10253487,0.052247047
1967-06-01,0.23315239,-0.69782466,0.3334015,0.048981477,0.20604935,-0.15086365,-0.13257694,-0.15510865,-0.24458161,-0.17959937,0.058124922,0.21062088
1967-07-01,0.06302299,-0.102861404,-0.21617222,-0.36213762,0.21453953,-0.122780606,0.10743294,-0.025144195,-0.23576507,0.09861622,0.039185334,0.047675323
1967-08-01,-0.017633438,-0.20278397,0.0803297,-0.003918457,0.25045928,-0.33144227,0.19625302,-0.0924118,-0.3343811,-0.08784046,0.0225317,0.026776696
1967-09-01,0.24752045,0.08849335,0.18645687,-0.21813126,0.07183971,0.053879548,0.18482399,0.05551262,-0.15576172,-0.019919205,-0.14661828,-0.07967682
1967-10-01,0.15837403,0.077064514,0.1590271,-0.07151298,0.12637253,-0.054532625,-0.028409576,0.07771759,-0.351688,-0.32295188,0.08718739,0.27462348
1967-11-01,0.31380883,0.27854195,0.049308203,0.047022246,-0.11037197,0.048654936,0.060084153,0.0483284,-0.20213051,-0.24458161,-0.14302635,-0.029389191
1967-12-01,0.16653748,0.06955395,-0.11004524,-0.092085265,0.036899567,0.32001305,0.256337,-0.3353607,-0.07608471,-0.5005924,-0.12049484,0.3144621
1968-01-01,0.088616565,-0.30158788,0.2603794,-0.20604248,0.14951782,0.053243257,-0.04339676,-0.022245407,0.0032821656,-0.2651207,-0.34534913,-0.22391167
1968-02-01,0.06855927,-0.3059643,0.2705906,-0.033550262,0.30122337,-0.021516036,0.11779098,0.1553524,0.3679596,-0.26949614,-0.51018333,-0.39129868
1968-03-01,0.13019028,0.2330288,0.060901262,0.15243492,0.074394226,0.15134124,0.28627127,0.06017227,0.11013241,-0.22682914,-0.10721512,-0.28226012
1968-04-01,-0.022610093,-0.043032072,-0.117061235,-0.1779625,0.2479805,0.006199646,-0.24688645,0.01604576,0.14660034,-0.025162507,0.13748321,-0.031726837
1968-05-01,-0.15644607,0.3136223,-0.21224213,0.06308937,-0.22646447,0.16191673,0.011304855,0.039385222,0.20276031,0.058348466,-0.026621247,-0.5502979
1968-06-01,-0.13456574,0.025162887,-0.11159096,-0.18379745,-0.17577438,-0.1301899,0.50726587,0.040114593,0.11268501,-0.5309696,0.24360427,0.043032072
1968-07-01,-0.08168793,-0.14404774,0.17285728,0.13310699,0.28444824,-0.04339676,-0.018598557,-0.08095817,-0.27423707,0.07001801,-0.22245331,-0.05506592
1968-08-01,-0.0594429,-0.13784829,-0.095545575,0.32055092,0.35847777,-0.07986412,0.2782486,-0.18963203,0.1775978,0.13164826,-0.22099419,-0.27168426
1968-09-01,0.10210953,0.21917076,-0.18379745,-0.22245331,0.074394226,-0.16228104,0.4284958,0.17139816,-0.055431366,0.024797821,0.16702195,0.07840538
1968-10-01,0.21479492,0.15207061,-0.038291167,-0.10210953,-0.08424034,0.15425797,0.2027607,0.08424072,0.1294609,-0.022245407,-0.2636612,0.27168465
1968-11-01,0.17468032,0.25089797,0.18233871,-0.04412613,-0.088616565,0.027715301,-0.09663925,-0.04047928,0.20823058,-0.117061235,-0.13857727,0.041208267
1968-12-01,0.14477691,-0.19947854,-0.050325394,0.07585297,-0.11742592,0.28955308,-0.17942123,0.02188034,-0.124354936,0.238134,-0.3435257,-0.11706142
1969-01-01,0.23021889,-0.110133745,0.053739928,0.0013267517,0.18543549,0.15226288,0.14164773,-0.080941774,-0.03848038,-0.009288406,-0.18377724,-0.17614746
1969-02-01,-0.02255783,-0.36622733,0.089566424,-0.1588974,0.15922928,0.04876404,-0.029855346,-0.07298012,-0.08923473,0.15723915,-0.20567131,-0.22922382
1969-03-01,0.14994088,-0.15060444,0.047436904,0.049427412,-0.025543213,0.080941394,-0.06501885,0.07662926,0.016254615,0.14994125,-0.16320992,0.00033187866
1969-04-01,0.21296921,-0.042461395,-0.063028336,-0.075634,0.026206207,-0.16022453,0.13899422,0.13434944,0.09288387,-0.34002113,0.020235443,-0.20102711
1969-05-01,0.07231636,0.0782877,-0.19804135,-0.23287277,0.10515785,-0.024216462,0.10582123,-0.063028336,0.077292636,-0.13202782,0.09022999,-0.012273979
1969-06-01,-0.23884392,-0.3649004,0.41034698,0.07928314,-0.02919197,-0.23917541,0.22225761,-0.3005455,-0.29590148,0.037153244,0.070657924,0.03615875
1969-07-01,0.06734085,-0.13070107,-0.11875858,-0.15558052,0.08193664,0.12638855,0.25642547,-0.1870945,-0.07762413,-0.14330634,-0.09520607,0.016586304
1969-08-01,-0.06070633,-0.089566424,0.32973748,-0.3267517,0.1894165,-0.047768783,0.1370037,-0.14894561,-0.10648499,0.095537566,-0.15856552,0.013932419
1969-09-01,-0.061701965,0.40603465,-0.30452594,0.028528595,-0.29291573,-0.14297447,0.28528595,-0.15591201,-0.020235443,0.0009952545,-0.303199,-0.11212406
1969-10-01,0.1542534,-0.07231674,-0.16884919,-0.06800423,-0.44716913,0.12539291,0.05838394,0.00530777,-0.18808976,0.0063030245,-0.0013267517,0.15723877
1969-11-01,0.17117158,-0.10515785,-0.10217228,-0.0023223876,-0.07563381,0.21529159,0.23154601,-0.1824501,-0.031845856,-0.2391758,-0.09122505,-0.03284111
1969-12-01,0.19737816,0.3665592,-0.12572479,-0.054734804,-0.13070068,0.14430122,-0.036489867,-0.03980751,0.008293152,-0.19041176,-0.025211334,-0.1204174
1970-01-01,0.208329,-0.3404482,-0.18037453,-0.17837754,0.15974121,0.2599121,0.09651031,-0.07155075,-0.29618663,-0.2692299,0.028952789,0.14176998
1970-02-01,0.20167312,0.14942455,-0.024626922,0.11847458,0.26057777,0.029618835,-0.33645478,-0.16073951,0.23328857,0.08519516,-0.20134011,0.14809342
1970-03-01,0.2888649,-0.23395424,0.15275249,0.084862515,0.025625039,0.13677827,-0.046258163,0.04725685,-0.10948906,0.0009983063,0.070885085,0.16772804
1970-04-01,-0.019967651,-0.02129898,-0.15707855,0.08419685,0.058238603,-0.019302368,0.039935302,0.16539879,0.10083656,-0.024626922,0.06489487,0.02895317
1970-05-01,-0.0612339,0.22630005,0.06855564,-0.094845966,-0.044927217,-0.07654266,0.065560535,0.004326248,-0.12646179,-0.08120155,-0.37306175,-0.09384785
1970-06-01,0.06289749,-0.39735603,0.39369544,-0.042930223,0.40733987,0.15641327,0.29918176,-0.21631622,-0.18436775,-0.062897876,0.040267944,0.18935966
1970-07-01,-0.070552066,-0.120471574,-0.037605666,0.29518813,0.14909172,-0.096177675,0.13112068,-0.096177295,0.1447651,-0.19901085,0.009318161,-0.16273613
1970-08-01,0.05091705,-0.19967651,0.021298598,-0.2715599,0.2189785,-0.21032563,0.005324936,-0.26290703,0.32780153,-0.07288208,-0.26457137,-0.16007385
1970-09-01,0.014643097,0.14709492,-0.05357971,0.08219986,0.22064248,-0.038936995,0.18969269,-0.18436775,-0.12246819,0.22263908,0.069553755,-0.12479782
1970-10-01,0.10449715,0.16706276,-0.109156415,-0.15042266,-0.059902765,-0.025624847,0.044261552,0.08952141,0.073214725,0.1361126,0.134449,0.13378334
1970-11-01,0.14276886,-0.15241966,-0.0049919127,-0.05923729,0.13744393,-0.04692421,0.32081336,-0.09185104,-0.24360505,-0.088523105,-0.12978974,-0.3268036
1970-12-01,0.1557476,0.05357971,0.060901262,-0.05624237,0.110154726,0.31182784,-0.116810605,0.16173783,0.14343414,-0.22496872,-0.16506577,-0.15874271
1971-01-01,0.08394203,-0.33936006,0.17898865,-0.17049675,0.40109175,-0.03037567,0.031355668,-0.039847948,0.07446976,-0.07642937,-0.38443393,0.19172707
1971-02-01,-0.04540024,-0.31257707,0.15449181,-0.02449646,0.20511857,0.3746353,-0.39619255,-0.13718109,-0.070550345,-0.08753471,-0.08426857,-0.013391495
1971-03-01,0.06205826,-0.189114,0.15383872,-0.13522148,0.28154793,0.19238052,-0.0032665252,-0.11497078,-0.09080086,-0.021556854,-0.5457851,-0.05748558
1971-04-01,0.053892516,-0.20185223,-0.19172707,0.164291,-0.021883775,-0.06630401,0.26358375,0.10843849,0.1812748,0.036581803,-0.15449218,-0.34621906
1971-05-01,-0.13293496,0.07642937,-0.094067,0.04246063,-0.026456261,0.03854103,0.24529305,-0.20119897,-0.013064766,0.26521683,-0.17016983,0.009471893
1971-06-01,-0.0029396056,-0.24823245,0.20969124,-0.104192354,0.031355668,-0.23418769,-0.033968735,0.1469799,-0.018617248,-0.13718109,-0.13881436,0.20871143
