,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1973-12-01,29.504333,25.065063,23.025269,26.820862,16.269043,28.070831,25.294647,25.010193,15.641388,28.561127,15.145264,18.053467
1974-01-01,29.220184,25.886383,24.24762,27.673431,18.245697,28.061096,26.93335,26.135529,16.960815,28.24173,16.316193,19.857056
1974-02-01,29.23584,26.431152,24.32251,27.70819,19.230011,28.067963,27.264252,26.404724,17.569733,28.216278,16.266266,21.137024
1974-03-01,29.143341,26.572113,24.778198,27.86679,18.820831,28.958801,26.616669,26.38858,17.809082,28.765472,16.30835,20.791443
1974-04-01,29.079224,26.469818,24.801697,27.825165,17.457153,29.236328,25.17273,25.718475,16.85852,28.84085,15.426819,19.414062
1974-05-01,28.381226,26.003845,24.297058,26.820282,15.726868,28.906433,23.888824,24.472778,16.050903,27.961243,14.417999,18.015656
1974-06-01,27.91867,25.593658,23.220703,25.703796,14.702881,29.34256,23.27063,23.525146,14.898193,27.087067,13.576111,16.915802
1974-07-01,27.37387,25.59906,22.131622,24.5643,13.685272,29.156067,22.669556,22.388123,14.062164,27.033691,12.121887,16.56778
1974-08-01,27.003845,25.21872,21.260864,23.743958,13.599609,28.597565,22.326935,21.886383,12.878632,25.877075,11.282928,16.508545
1974-09-01,27.417938,25.105652,20.90158,24.089996,13.335297,28.158508,22.184479,21.300018,13.120422,26.235382,12.0,15.887909
1974-10-01,28.21872,24.790924,21.386658,24.462982,13.46991,27.83496,23.056732,21.997986,12.994141,26.897614,11.431732,15.736664
1974-11-01,28.9906,24.83548,22.361664,25.35675,14.647095,27.801208,23.588287,23.77771,14.205566,27.808044,12.627533,16.590302
1974-12-01,29.461487,24.97351,23.485992,26.770355,16.186005,28.072845,25.05133,25.681274,15.952026,28.299469,14.290741,17.353394
1975-01-01,29.151093,25.642426,24.54486,27.688599,18.019257,28.250122,25.545776,26.486359,16.832123,28.202026,16.516693,18.857544
1975-02-01,29.308105,26.651855,25.467041,28.157715,18.464325,28.755066,26.158691,26.711243,17.408722,29.260956,16.601105,19.690613
1975-03-01,29.084625,26.845612,25.625946,27.91681,18.568054,29.21286,25.861206,26.447235,17.140442,28.814484,16.374786,19.072998
1975-04-01,29.040771,26.259583,24.906952,28.39627,17.412018,29.376007,24.910248,26.064392,16.142365,28.833801,15.47757,18.083862
1975-05-01,28.843231,25.3638,24.260101,27.70935,15.375275,29.150635,23.9758,24.61087,15.713318,28.14215,14.334259,16.999481
1975-06-01,28.044556,25.305328,23.591553,26.512299,13.977356,28.607025,23.365723,23.056427,14.812347,27.130402,13.115997,16.03769
1975-07-01,27.605621,24.805115,22.440704,25.296387,13.111755,28.57074,22.1828,21.754242,13.888275,26.404816,12.685089,15.319641
1975-08-01,27.136047,24.731567,21.61847,24.480743,12.864227,28.439667,22.271454,21.523682,13.392761,26.194519,12.397491,15.794891
1975-09-01,27.77301,24.407654,21.094177,24.061127,12.945801,28.065308,21.894257,21.383667,13.008514,26.183197,11.756287,15.500671
1975-10-01,28.643799,24.838104,21.606659,24.147888,13.382385,27.788574,22.11679,21.983856,13.394165,27.265228,11.491791,15.734528
1975-11-01,29.326965,24.829163,22.805603,25.345398,14.439423,27.571228,23.254913,23.381744,14.360199,28.026184,12.963715,16.414856
1975-12-01,29.453308,24.802765,23.527435,26.188385,15.951416,27.901703,24.807007,25.07904,15.840149,28.009674,14.471008,17.775513
1976-01-01,28.974152,25.589325,24.679352,27.367523,17.578552,27.778748,26.123383,26.383453,16.923157,28.385406,15.849091,18.845062
1976-02-01,29.027863,25.789246,25.40683,28.163635,18.444763,28.165619,26.960266,26.959259,17.724243,28.268066,16.82669,20.114532
1976-03-01,29.113892,26.386932,25.56894,27.86081,18.716278,28.398834,26.431183,27.103973,17.97586,28.011963,16.537292,20.058868
1976-04-01,28.76184,26.621155,25.028442,27.94931,17.506927,29.134766,25.862335,26.14627,17.029083,28.734467,15.435364,18.901245
1976-05-01,28.318268,25.704712,24.265137,27.172607,15.7526245,29.162628,24.335754,24.690308,15.883392,27.754395,14.589539,17.326935
1976-06-01,27.79068,25.725098,23.533691,26.263123,13.859558,28.940826,23.38501,23.461578,15.3090515,27.44461,14.002289,16.355804
1976-07-01,26.726074,25.693268,22.093628,24.465546,13.020203,28.706635,22.230377,22.44867,14.76358,26.132324,12.599518,15.76059
1976-08-01,26.554016,24.347687,21.824615,23.774353,13.136047,28.836914,21.68985,22.089142,13.577118,25.94635,11.765625,16.078308
1976-09-01,26.611694,23.690826,21.431793,23.723633,13.092804,28.63504,21.967834,21.76593,12.996338,25.601776,11.694519,15.51593
1976-10-01,27.876709,24.653015,21.971802,24.870789,13.885437,28.461975,22.449158,22.383514,13.689514,27.002045,13.033112,15.636749
1976-11-01,29.637482,24.407349,22.87085,26.358093,14.365265,28.113403,23.634613,23.561523,14.305603,28.144226,13.35434,16.016663
1976-12-01,29.60617,24.339722,24.573944,27.57489,15.733215,28.405792,24.987152,25.665924,15.397095,28.105957,14.796387,16.657135
1977-01-01,29.477356,25.277924,25.67154,28.3797,17.393341,28.695953,25.953735,27.088379,16.997772,28.904205,16.591492,18.280792
1977-02-01,29.255981,26.006775,26.184845,28.820496,17.728577,28.987396,26.169281,27.085938,17.945557,28.79715,17.245422,19.029602
1977-03-01,28.766998,26.713257,25.464264,29.073517,18.796051,29.290527,26.484558,27.614838,17.303314,28.510101,17.0766,19.05783
1977-04-01,28.97815,26.727844,24.786499,28.636108,17.865784,29.978027,25.123688,27.137024,16.41925,28.595245,16.08841,18.39029
1977-05-01,28.603516,25.806793,23.78128,27.495148,15.800842,29.09784,24.024567,24.852661,16.043152,27.687805,14.936737,17.507202
1977-06-01,28.07315,25.263824,22.66513,26.327423,14.559662,29.104645,23.314667,23.955475,14.429749,26.759949,13.967041,16.46402
1977-07-01,26.980377,25.10617,21.968872,25.279388,13.588989,29.286133,22.347412,22.69043,13.409943,25.519257,13.189514,15.750732
1977-08-01,26.626648,25.401978,21.525146,25.280853,12.932129,28.737793,21.610779,21.945038,12.9618225,25.659851,12.982239,14.981018
1977-09-01,26.921478,24.468292,20.988953,24.995728,13.886261,28.653137,22.372711,22.513336,12.598358,25.344574,12.957428,14.942078
1977-10-01,27.968079,24.365143,21.569427,25.363556,13.816681,28.814667,22.854889,22.842712,12.995392,26.79596,13.049866,15.165405
1977-11-01,28.693024,24.767029,22.77121,26.597443,14.670593,28.443909,23.460632,23.797333,14.066284,27.300507,14.065308,16.738922
1977-12-01,29.33722,25.388855,23.996338,27.311707,15.952637,28.265839,25.293488,25.425354,16.519958,27.943756,15.679199,18.224854
1978-01-01,29.41037,25.66333,25.523651,28.238373,17.354858,28.731812,26.49121,26.22107,17.817352,28.608582,17.251892,19.39389
1978-02-01,29.233978,26.029663,26.024841,28.567993,19.158539,28.761292,26.651672,26.949402,18.321442,28.625488,17.329712,20.378387
1978-03-01,29.701813,26.997711,26.152924,28.589722,18.197723,29.262482,26.2341,26.606262,18.306458,29.78592,16.452026,20.172516
1978-04-01,29.46402,26.983704,25.333221,27.738617,17.220978,29.4505,25.31195,25.521729,17.092407,28.865692,15.608673,19.013062
1978-05-01,29.311798,25.96878,23.25888,26.640564,16.104523,28.776276,23.702087,24.640656,15.482513,28.230621,14.10849,17.369354
1978-06-01,28.59311,25.192596,22.08252,26.009369,14.6449585,28.720215,23.326538,23.501495,14.406677,27.304138,12.985779,16.591217
1978-07-01,27.65744,24.38498,21.555725,24.765839,13.846069,28.54721,22.922028,22.423737,13.629059,26.366547,12.557556,16.52066
1978-08-01,27.270325,24.545929,20.607483,24.372894,13.919037,28.317139,22.813293,21.850525,12.761536,25.52124,12.717529,16.278046
1978-09-01,27.726562,23.976593,20.390472,24.479218,13.624695,28.38385,22.346405,21.88678,12.562408,25.76529,12.254059,15.7178955
1978-10-01,28.362091,23.766357,21.070007,24.95288,13.564301,28.131561,23.22168,22.789124,12.99884,26.871094,11.995972,15.699036
1978-11-01,29.26007,24.31491,22.286469,26.112793,15.066895,27.882172,24.034576,24.075684,14.473877,27.738617,13.811737,15.934906
1978-12-01,29.516235,24.734894,23.682251,27.087616,16.342316,28.474213,24.715576,25.267975,15.656036,28.258667,15.315308,17.13736
1979-01-01,29.298279,25.687256,25.158752,28.055115,18.479248,28.530914,25.652924,26.674622,17.315887,28.636322,16.731293,18.175598
1979-02-01,29.537628,26.431427,25.68338,28.159088,18.716675,28.998474,26.301361,26.724426,18.243774,28.624725,16.519989,19.63443
1979-03-01,29.321014,26.670776,25.920319,28.3844,18.796448,29.409973,26.399994,26.613708,17.877747,28.722382,16.423279,20.41388
1979-04-01,29.510529,26.755371,25.00064,28.168732,17.941101,29.676392,26.08667,26.29361,17.087646,28.821014,15.770996,19.095276
1979-05-01,29.065704,25.736572,23.703339,27.366577,15.824188,29.257172,24.153503,24.821259,15.913147,27.963257,14.924835,17.75589
1979-06-01,28.2901,25.118134,22.92389,26.23993,14.626953,29.19046,23.0849,24.063568,14.442261,27.104492,13.978546,15.810638
1979-07-01,27.37381,24.769043,21.317108,25.416473,14.12265,29.180298,22.330597,22.629395,13.536591,25.824097,12.858215,14.809265
1979-08-01,27.06195,23.996826,20.972351,25.002594,13.819946,28.518341,21.974213,21.903137,12.776001,25.507385,12.067139,15.311157
1979-09-01,27.6185,23.595978,20.865479,25.048035,14.005157,28.111694,21.738739,22.216003,12.305054,25.564941,12.689941,15.295197
1979-10-01,28.392609,24.324188,21.838837,25.441132,14.1119995,28.345703,22.469849,22.769623,12.907043,27.014557,13.147369,15.505554
1979-11-01,29.049744,25.497223,22.626038,26.419342,15.229462,28.079285,23.421906,23.96878,14.316528,28.584106,14.428711,16.038391
1979-12-01,29.52069,25.713379,24.212494,27.745667,16.464386,28.512054,24.150604,25.272888,15.570831,28.425995,16.569794,16.381226
1980-01-01,29.588074,25.909576,25.400818,27.986603,18.257141,28.639862,25.458252,26.427216,16.941742,28.829407,17.440582,18.35019
1980-02-01,29.449005,27.034943,25.672516,28.642334,18.912872,28.746765,25.962036,26.410889,17.516296,28.798737,17.934479,19.260773
1980-03-01,29.417816,27.635742,25.785858,28.460724,17.98645,29.007568,25.738342,26.307465,17.450989,29.249084,16.74527,19.533966
1980-04-01,29.158997,26.898865,25.134583,28.177643,17.042694,29.316864,24.909912,25.910553,16.910065,28.747742,15.931183,19.032623
1980-05-01,28.80368,26.64447,23.803833,27.215088,16.191498,29.576202,23.147614,24.422943,16.157349,28.274628,14.885986,17.473755
1980-06-01,27.958405,25.290955,22.60669,26.048157,14.729584,29.596985,22.628967,23.376251,14.715729,27.02951,13.285522,16.233551
1980-07-01,27.407593,24.776276,21.30368,24.92276,14.511841,29.3154,21.822296,22.04898,13.821472,26.088226,12.378876,15.971771
1980-08-01,27.065125,24.427399,20.95874,24.545654,13.200897,28.908081,21.671356,21.102234,13.398346,26.001617,11.827576,15.71344
1980-09-01,27.791626,24.595154,20.629639,24.215576,13.542847,28.751709,22.5112,21.44223,12.910889,25.759613,11.988922,15.346222
1980-10-01,28.406769,24.098297,21.187378,24.894073,14.38269,28.451813,22.43695,22.768036,13.145966,27.370972,12.953949,15.686218
1980-11-01,29.110016,24.540222,22.491394,26.386139,15.216064,28.464172,24.071564,23.927063,14.286682,28.330566,13.619568,16.717072
1980-12-01,29.736053,24.912872,23.310425,27.543701,16.364716,28.221191,25.403809,25.636383,16.208801,28.503784,14.677643,17.887451
1981-01-01,29.540314,25.191467,24.142578,27.969025,17.895905,28.542175,26.842743,26.930908,17.507843,28.329437,16.579407,19.052979
1981-02-01,29.330627,25.458557,25.075623,28.354034,18.719238,28.51706,27.123657,27.006256,18.2435,28.323792,16.997223,19.784515
1981-03-01,29.177368,26.367493,25.264282,28.535522,18.819702,29.08252,26.540253,26.785309,17.570892,28.64215,16.564026,19.141144
1981-04-01,29.356781,26.345978,24.757263,28.695984,17.276611,29.599792,25.569824,25.954315,16.790619,28.706238,15.7873535,19.117554
1981-05-01,28.819,26.323914,23.850372,27.794739,15.817108,29.464966,24.320465,24.219482,15.919128,28.360199,14.824097,17.69342
1981-06-01,28.546265,25.350922,22.134003,26.599731,15.69046,28.832336,22.781494,23.607391,14.25708,26.957062,14.04126,17.058746
1981-07-01,27.650146,25.097137,21.280945,25.52008,14.655945,28.895905,21.98996,22.360077,12.950867,25.933289,12.989807,15.589478
1981-08-01,27.407684,24.244598,20.76883,24.689087,13.606018,28.714417,21.988922,21.47116,12.180328,25.811798,12.23468,15.507965
1981-09-01,27.502014,24.09491,21.238403,24.43274,13.394806,28.75595,21.878204,21.69159,12.434601,26.65561,12.335144,15.291107
1981-10-01,28.19049,24.404541,21.393738,25.243256,13.942322,28.703156,22.033539,22.546173,13.005188,27.920319,12.354645,15.154236
1981-11-01,29.194275,24.788025,22.373413,26.182953,14.448303,28.444244,23.668396,23.567383,13.849548,27.704498,13.27179,15.7473755
1981-12-01,29.33319,24.963867,23.194702,27.300018,15.982697,27.704498,25.007935,25.795898,15.035309,27.736298,14.168915,17.071564
1982-01-01,29.571564,25.554047,24.144135,28.529633,18.93396,28.184174,26.234985,26.511383,17.00232,28.335358,15.705536,18.94397
