,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11,mgu850_cluster12
1965-01-01,0.4125679,-0.42169267,0.9085625,0.571925,-1.045433,-1.0138228,-0.248975,-0.061592102,-0.11796951,-1.1565596,0.7048851,0.66219485
1965-02-01,0.16066055,-0.7850529,0.8365421,0.5624744,-1.587377,-0.9535343,-0.3239277,0.0853817,-0.16685219,-0.7286749,-0.29785728,1.046085
1965-03-01,0.070064925,-0.92061996,0.34543628,0.98318976,-1.546642,-1.0141485,0.18738289,0.23756866,-0.16913338,-1.6916596,-0.092876814,1.0956192
1965-04-01,0.94310606,-0.08798828,0.705537,-0.48165512,-1.1252747,0.21247558,-0.34022218,-0.01108017,-0.01824913,-0.4490673,-0.46503526,0.23659134
1965-05-01,1.1578633,-0.7870079,0.24376068,-0.49827537,-0.7808161,0.64394534,-0.2985092,-0.017597962,-0.22322997,-0.4536295,-1.0868206,0.42038918
1965-06-01,0.3421772,-1.0809548,-0.11829567,-0.5106586,-0.03454361,0.76517373,-0.34999847,-0.20432892,-0.08701096,-0.21019459,-0.3702034,-0.11634026
1965-07-01,0.49403915,-0.88086206,0.1310051,-0.30567855,-0.97145784,0.69999695,0.071042255,-0.15837936,-0.112103656,-1.1728535,-0.6302582,-0.1472992
1965-08-01,0.7270454,-0.8062347,-0.23756905,-0.9949215,-1.5222003,0.47057533,-0.279282,-0.14371452,0.081796646,-0.5530237,-0.40018463,0.18477555
1965-09-01,0.44580802,-0.8955269,0.13491555,-1.4834201,-0.8531624,0.9036743,-0.25190774,-0.15349121,-0.012709427,-0.62536985,-0.40963516,-0.15577202
1965-10-01,1.400972,-0.58691597,0.11275558,-1.1317924,-0.63384265,0.54487646,0.093854144,-0.20400314,0.02281189,-0.54292125,-0.5846348,0.14371452
1965-11-01,1.4710366,-0.09743881,0.11829567,-0.74953115,-1.0636828,0.26950532,-0.18119125,-0.12904969,0.06419907,-0.7078182,-0.45395508,0.07299767
1965-12-01,0.90660745,-0.75409395,0.46112442,-0.6201557,-1.0760664,-0.91214716,-0.45916978,-0.03975792,0.13361207,-0.264291,-0.98449326,1.042826
1966-01-01,1.1008831,-0.7332657,0.03774643,0.76871455,-0.56225777,-1.152087,0.064661406,-0.17166404,0.03774643,-1.283707,-0.5359993,0.64136124
1966-02-01,0.12111664,-0.449675,-0.022319794,0.8625881,-1.1228745,-0.9416916,0.00295372,-0.26553804,0.036433794,-1.111715,-0.81959,0.6981449
1966-03-01,0.9574467,-0.60098916,1.0184975,0.20120506,-1.2823944,-0.5087563,-0.019693756,0.20448723,0.22976112,-0.6896111,-0.5077717,0.9856747
1966-04-01,1.3808628,-0.4851238,0.19726601,-0.6577724,-0.9633547,0.76608884,-0.059081268,-0.16477127,0.01936531,-1.534803,-0.71947974,0.517947
1966-05-01,0.458865,-1.0752815,-0.023632431,-0.34661064,-0.6928936,0.8448639,-0.86226004,-0.35087776,-0.14277992,-0.5954092,-0.16411476,-0.045624543
1966-06-01,0.41061553,-0.5061306,-0.085668184,-0.92790604,-0.94563043,0.37615126,-0.50580215,-0.08271408,-0.21794471,-0.3758232,-1.0221081,-0.037089538
1966-07-01,0.609523,-0.9508823,0.022319794,-0.80514795,-0.7585392,0.5947525,-0.56258583,-0.20580025,-0.019693756,-0.7877518,-1.1875359,0.18019791
1966-08-01,0.78939325,-0.8232006,-0.4207905,-0.15426788,-1.0733116,0.6646656,-0.20645675,-0.04562416,0.11225472,-0.8635729,-1.1543846,-0.062363435
