,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10,abs_vo1000_cluster11,abs_vo1000_cluster12
1965-01-01,-9.0729736e-07,-4.482119e-05,9.973757e-06,7.56918e-05,-7.205427e-05,-1.4731042e-05,-3.691551e-05,-1.933446e-05,-0.00012497115,5.1273673e-06,5.401321e-05,-4.2875377e-05
1965-02-01,-6.4798587e-06,-4.4121258e-05,-1.646958e-06,1.7336972e-05,-7.704354e-05,-6.696593e-05,-3.299408e-05,-1.8993465e-05,-0.000113691414,4.1582243e-06,7.297045e-06,-2.6364089e-05
1965-03-01,-3.5814082e-06,-4.8464444e-05,5.7741477e-06,0.000102190614,-7.210811e-05,-1.5520716e-05,-2.0969555e-05,-9.705873e-06,-9.552003e-05,3.7723585e-06,7.305503e-05,-4.0147424e-05
1965-04-01,-1.8001861e-05,-4.5117315e-05,-1.138323e-05,-0.00012280255,-8.074063e-05,-3.831347e-05,-1.4553485e-05,-2.5553112e-05,-9.514314e-05,6.406044e-07,-0.0001486,3.1947002e-06
1965-05-01,-1.6781465e-05,-4.526089e-05,-1.7736487e-05,-0.00017186083,-7.7025594e-05,7.5725984e-07,-9.591129e-06,-2.0815096e-05,-1.5512087e-05,-4.9006485e-07,-0.00016993901,1.5282034e-05
1965-06-01,-1.2770302e-05,-4.698381e-05,-2.4744806e-05,-0.00015419195,-8.1521335e-05,3.5018173e-05,-1.4239411e-05,-1.1294185e-05,-3.3638607e-05,-1.0374497e-06,-0.00015872213,1.2240011e-05
1965-07-01,-1.203447e-05,-4.4228942e-05,-5.1692303e-05,-0.00019918519,-7.515911e-05,8.6050604e-05,-1.1305068e-05,-5.1073825e-05,-3.4275727e-05,-3.1641757e-06,-0.00019760439,2.4964467e-05
1965-08-01,-1.1325559e-05,-4.476735e-05,-5.2105082e-05,-0.00023003615,-7.496169e-05,5.2947275e-05,-2.4774328e-05,-9.284115e-06,-4.8678234e-05,5.059992e-07,-0.00017448861,-3.3731354e-05
1965-09-01,-9.324467e-06,-4.305341e-05,-4.9251496e-05,-0.00022135876,-7.375026e-05,7.583873e-05,-3.381067e-05,-5.051746e-05,-1.7154242e-05,-4.3622276e-07,-0.00016329862,-2.881386e-05
1965-10-01,-1.5238016e-05,-4.1222807e-05,-3.109806e-05,-0.00020839201,-8.043554e-05,1.0071773e-05,-4.159969e-05,-2.6692753e-05,-8.739899e-05,2.157125e-06,-0.00014872561,-3.6414436e-05
1965-11-01,-1.755319e-05,-4.2775227e-05,-1.1410151e-05,-0.00014876295,-7.2664465e-05,-1.5538659e-05,-4.330466e-05,-2.5283909e-05,-9.5196985e-05,1.2687451e-06,-7.709896e-05,-4.2354914e-05
1965-12-01,-6.6324064e-06,-4.2317577e-05,-2.3379193e-06,-5.645232e-05,-7.843444e-05,-5.681687e-05,-3.6368125e-05,1.6299404e-05,-9.880434e-05,7.5725984e-07,-2.766119e-07,-2.4461702e-05
