,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10
1965-01-01,3.654377,6.5586014,6.701111,5.443104,7.0975113,5.8640785,2.2129135,7.19088,4.8272057,1.7493515
1965-02-01,3.6134262,6.9124146,6.884571,5.3169746,6.830513,6.407902,2.419304,6.9533653,4.6470222,1.534771
1965-03-01,4.106476,6.6568832,6.5274773,5.5790596,6.66671,6.3653145,2.488102,6.7797356,4.6208153,2.4930153
1965-04-01,3.0057182,6.550411,5.8149376,4.388214,6.3947983,6.116333,2.7043228,6.157284,4.391491,1.8296165
1965-05-01,2.7026825,6.059002,4.8042755,3.7903328,5.508625,5.390686,2.6338882,5.1679153,4.2031174,1.9786758
1965-06-01,2.499569,5.06472,4.068798,3.8017998,4.7092667,4.776428,2.6961327,4.506153,3.7936096,1.5298576
1965-07-01,2.499569,4.809189,3.3415146,2.864849,3.9606895,4.4078712,2.8140717,3.7067947,3.5872192,1.7034874
1965-08-01,2.0261803,4.460289,3.0433922,2.643715,3.7428322,4.3357964,2.701046,3.3644485,3.2792702,1.3807945
1965-09-01,2.1179085,5.280941,3.498764,2.876316,4.345627,4.840309,1.8934975,3.9181023,3.0220985,1.2382889
1965-10-01,2.2997284,6.2981567,4.262085,3.0827065,5.3022346,6.063919,1.7395248,4.7698746,3.1367607,1.2006111
1965-11-01,2.6338882,7.973858,5.3693924,3.6216164,6.948452,7.4857254,1.9885025,6.2588425,3.5757523,1.4184685
1965-12-01,3.5020409,10.784714,7.4185677,4.9402313,9.384201,10.272011,2.4569817,8.645451,5.310425,1.7591782
1966-01-01,4.087597,10.51609,7.846855,5.775158,9.56068,10.071217,2.2999,8.907326,5.399235,1.9502411
1966-02-01,4.0843163,10.870674,8.224422,5.642189,10.079426,10.448784,2.4427185,9.201172,5.433708,2.0241127
1966-03-01,3.3275375,8.80883,6.88488,4.6982727,8.311428,8.557667,3.1683044,7.8353653,5.0216675,1.8205528
1966-04-01,3.3012733,6.4022484,6.1363106,4.5439606,6.5746155,6.023041,2.2637863,6.5040283,4.3272705,2.0651512
1966-05-01,3.8118095,4.2402687,4.9445114,4.7409554,4.6276855,4.1828117,3.0025024,4.857506,4.8821297,2.5149498
1966-06-01,3.7149544,2.872818,3.7428627,4.191017,3.2668,2.968029,3.923439,3.6607819,6.175709,2.521515
1966-07-01,3.9135895,2.439434,3.197853,4.2878723,2.8334198,2.4443588,3.5212479,3.1666641,5.203884,2.5395737
1966-08-01,3.089508,2.2851257,2.890873,3.3538055,2.5510635,2.1636467,2.9729538,2.726715,3.4982643,2.4410782
1966-09-01,2.1521568,2.432869,2.7562637,2.7661133,2.6840324,2.3540726,2.2605019,2.802227,2.8301353,1.7220573
1966-10-01,2.6643333,3.056675,3.604969,3.6460075,3.3702202,3.0780182,1.388813,3.540947,3.5310974,1.4397011
1966-11-01,3.8003197,4.7557297,5.095539,5.0151024,5.210449,4.2254944,2.0093384,5.4107246,4.8312416,1.6908684
1966-12-01,3.6246681,5.6323395,5.469822,4.8361664,5.82605,5.144787,2.0142632,5.8506737,4.7031975,1.9830704
1967-01-01,4.745037,6.1182594,6.4290504,6.131771,6.16893,5.570999,2.1185226,6.302368,5.5929565,2.2046661
1967-02-01,4.3160133,5.089611,5.6638985,5.543972,5.4544525,4.572754,1.8837395,5.7247047,4.919014,2.1911545
1967-03-01,3.2383804,4.5828857,4.812603,4.332905,4.6588974,4.4562073,2.2891197,4.750107,4.182575,1.9361038
1967-04-01,2.7857094,4.402157,4.669029,3.912323,4.709568,4.121769,2.799221,4.817669,4.294056,1.6759834
1967-05-01,2.800911,4.5136337,4.5626183,3.9596176,4.665653,4.2400055,2.179329,4.604843,4.0660286,1.6979408
1967-06-01,2.900566,3.9376602,4.0981216,3.9157028,3.8684082,3.73835,1.9901543,3.7636833,3.73497,1.4192429
1967-07-01,2.3533058,3.2586517,3.1606827,2.9850197,3.1674385,3.0998764,2.6370697,3.1404152,2.9782639,1.6844292
1967-08-01,2.3803291,3.6184235,2.939415,2.7553062,3.4376907,3.500187,3.012043,3.361683,3.672474,1.5459251
1967-09-01,2.7451706,4.7011223,4.0322495,3.6370049,4.5136337,4.4883003,1.79422,4.2687187,3.566063,1.3094559
1967-10-01,3.221489,6.9763107,5.7247047,4.9832,6.697613,6.71957,1.863472,6.3665543,4.197777,1.4901848
1967-11-01,3.3042564,7.944153,5.7719994,4.669029,7.2634544,7.3039894,1.9766388,6.66383,4.3177032,1.8060417
1967-12-01,3.4174232,8.915371,6.9121246,5.158863,7.837738,8.398514,2.0138016,7.5049896,4.596401,1.8702278
1968-01-01,5.0952682,10.609688,8.964699,7.157139,9.973904,9.178772,2.832199,9.743732,6.5921783,2.117546
1968-02-01,3.8124352,7.8669624,6.5213547,5.373726,7.7977524,6.869026,2.6374397,7.367996,4.501335,1.8954239
1968-03-01,2.8901443,6.2638245,5.3447533,4.193905,6.131836,6.070675,2.2833328,5.811531,3.719078,1.6057014
1968-04-01,2.5295982,5.3785553,4.4289017,3.6563034,5.116192,5.018009,2.119156,4.898899,3.1814766,1.8905945
1968-05-01,3.5178795,5.397869,4.367737,4.1472244,4.968113,5.227253,1.5912132,4.7492104,3.2861023,2.3541527
1968-06-01,2.238266,4.7379417,3.51466,2.9561386,4.271164,4.776573,1.8938141,3.9733925,2.5972023,1.6555977
1968-07-01,2.4185371,4.3950996,3.1444588,2.816105,3.8768158,4.32106,2.3895645,3.495346,2.8708305,1.6990547
1968-08-01,2.1143265,4.467533,3.263565,2.7098732,3.950859,4.5930786,2.2495308,3.5613403,2.5811043,1.7280273
1968-09-01,1.8390884,4.7588654,3.4148674,2.6406593,4.2148285,5.1628723,1.541317,3.8800354,2.556961,0.9650879
1968-10-01,2.412098,6.5406723,4.5769844,3.2410316,5.716564,6.8835106,1.5252228,5.1435547,3.4856873,1.0520058
1968-11-01,3.8961334,8.779594,6.345913,4.803936,7.920082,9.244762,1.842308,7.2134743,4.166542,1.9517593
1968-12-01,3.9492493,11.010471,7.6400146,5.4284515,9.5360985,10.175102,2.2430954,8.786034,5.01318,2.2752838
1969-01-01,4.0018044,10.246895,7.1569366,5.432312,9.433044,10.652985,2.2120056,8.475475,5.2417984,1.8109283
